,legacy_id,eightd_has_available_keys,num_bikes_disabled,last_reported,is_renting,num_docks_available,num_bikes_available,station_id,station_status,num_docks_disabled,is_returning,is_installed,num_ebikes_available,eightd_active_station_services,valet,starttime,timestamp,demand,supply
285,3062,False,0,1605205832,1,8,15,3062,active,0,1,1,5,,,1605207595,1605207595,1,0
286,3063,False,1,1605205946,1,14,5,3063,active,0,1,1,3,,,1605207595,1605207595,0,0
287,3064,False,1,1605207125,1,21,0,3064,active,1,1,1,0,,,1605207595,1605207595,0,0
288,3065,False,0,1605206951,1,29,2,3065,active,0,1,1,1,,,1605207595,1605207595,0,0
289,3066,False,1,1605205809,1,10,8,3066,active,0,1,1,0,,,1605207595,1605207595,0,1
290,3067,False,0,1605207133,1,22,5,3067,active,0,1,1,0,,,1605207595,1605207595,2,0
291,3068,False,2,1605206873,1,18,22,3068,active,0,1,1,2,,,1605207595,1605207595,0,3
292,3069,False,0,1605207067,1,27,2,3069,active,0,1,1,1,,,1605207595,1605207595,0,0
293,3070,False,0,1605207457,1,20,3,3070,active,0,1,1,1,,,1605207595,1605207595,0,1
294,3071,False,0,1605206694,1,16,3,3071,active,0,1,1,0,,,1605207595,1605207595,3,0
295,3072,False,0,1605201246,1,17,7,3072,active,0,1,1,0,,,1605207595,1605207595,0,0
296,3074,False,1,1605207490,1,12,29,3074,active,0,1,1,1,,,1605207595,1605207595,1,0
297,3075,False,0,1605207255,1,26,7,3075,active,0,1,1,0,,,1605207595,1605207595,1,0
298,3076,False,0,1605206445,1,36,0,3076,active,0,1,1,0,,,1605207595,1605207595,1,0
299,3077,False,0,1605207396,1,33,0,3077,active,0,1,1,0,,,1605207595,1605207595,0,0
300,3078,False,0,1605207489,1,20,6,3078,active,1,1,1,1,,,1605207595,1605207595,4,0
301,3080,False,0,1605207517,1,5,16,3080,active,0,1,1,1,,,1605207595,1605207595,0,0
302,3081,False,0,1605207234,1,19,10,3081,active,0,1,1,1,,,1605207595,1605207595,2,0
303,3082,False,0,1605206589,1,21,4,3082,active,0,1,1,1,,,1605207595,1605207595,0,3
304,3083,False,0,1605206938,1,26,6,3083,active,0,1,1,2,,,1605207595,1605207595,1,0
305,3085,False,1,1605207221,1,15,9,3085,active,0,1,1,1,,,1605207595,1605207595,4,0
306,3086,False,0,1605207578,1,23,7,3086,active,0,1,1,3,,,1605207595,1605207595,0,0
307,3087,False,0,1605206988,1,22,8,3087,active,0,1,1,1,,,1605207595,1605207595,4,0
308,3088,False,0,1605206280,1,13,6,3088,active,0,1,1,0,,,1605207595,1605207595,0,3
309,3092,False,1,1605206261,1,14,12,3092,active,0,1,1,0,,,1605207595,1605207595,0,0
310,3093,False,0,1605207488,1,0,28,3093,active,0,1,1,3,,,1605207595,1605207595,0,0
311,3094,False,0,1605204449,1,11,6,3094,active,0,1,1,0,,,1605207595,1605207595,1,0
312,3095,False,0,1605204600,1,23,3,3095,active,0,1,1,0,,,1605207595,1605207595,1,0
313,3096,False,1,1605206984,1,5,33,3096,active,0,1,1,0,,,1605207595,1605207595,0,0
314,3100,False,1,1605205847,1,35,15,3100,active,0,1,1,0,,,1605207595,1605207595,0,1
315,3101,False,0,1605206560,1,0,27,3101,active,0,1,1,3,,,1605207595,1605207595,0,1
316,3102,False,1,1605205516,1,8,18,3102,active,0,1,1,0,,,1605207595,1605207595,1,0
317,3105,False,0,1605206906,1,8,16,3105,active,0,1,1,0,,,1605207595,1605207595,1,0
318,3106,False,0,1605207115,1,15,7,3106,active,0,1,1,1,,,1605207595,1605207595,0,2
319,3107,False,1,1605207238,1,2,36,3107,active,0,1,1,2,,,1605207595,1605207595,0,5
320,3108,False,1,1605203440,1,42,8,3108,active,0,1,1,0,,,1605207595,1605207595,0,3
321,3109,False,0,1605206628,1,9,22,3109,active,0,1,1,0,,,1605207595,1605207595,0,0
322,3110,False,0,1605205940,1,9,19,3110,active,0,1,1,2,,,1605207595,1605207595,2,0
323,3112,False,2,1605207122,1,2,29,3112,active,0,1,1,1,,,1605207595,1605207595,0,8
324,3113,False,1,1605206912,1,8,18,3113,active,0,1,1,0,,,1605207595,1605207595,1,0
325,3115,False,0,1605207378,1,8,42,3115,active,0,1,1,0,,,1605207595,1605207595,0,1
326,3116,False,1,1605206931,1,2,32,3116,active,0,1,1,0,,,1605207595,1605207595,0,2
327,3117,False,1,1605207103,1,15,11,3117,active,0,1,1,0,,,1605207595,1605207595,0,1
328,3118,False,2,1605206026,1,30,10,3118,active,0,1,1,0,,,1605207595,1605207595,3,0
329,3119,False,0,1605206093,1,19,26,3119,active,0,1,1,0,,,1605207595,1605207595,0,1
330,3121,False,1,1605207312,1,11,15,3121,active,0,1,1,0,,,1605207595,1605207595,0,1
331,3122,False,0,1605206729,1,69,10,3122,active,0,1,1,0,,,1605207595,1605207595,1,0
332,3123,False,0,1605207074,1,19,28,3123,active,0,1,1,9,,,1605207595,1605207595,0,0
333,3124,False,0,1605205554,1,25,18,3124,active,0,1,1,2,,,1605207595,1605207595,1,0
334,3125,False,1,1605206552,1,10,12,3125,active,0,1,1,2,,,1605207595,1605207595,3,0
335,3126,False,1,1605207184,1,18,15,3126,active,0,1,1,0,,,1605207595,1605207595,1,0
336,3127,False,0,1605201896,1,28,7,3127,active,0,1,1,1,,,1605207595,1605207595,0,0
337,3128,False,0,1605204269,1,14,13,3128,active,0,1,1,6,,,1605207595,1605207595,0,1
338,3129,True,0,1605207496,1,35,4,3129,active,1,1,1,0,,,1605207595,1605207595,0,2
339,3130,False,1,1605207587,1,19,10,3130,active,0,1,1,3,,,1605207595,1605207595,1,0
340,3131,False,1,1605206924,1,19,9,3131,active,2,1,1,2,,,1605207595,1605207595,0,1
341,3132,False,1,1605207333,1,0,34,3132,active,0,1,1,13,,,1605207595,1605207595,0,2
342,3134,False,0,1605207461,1,41,10,3134,active,0,1,1,1,,,1605207595,1605207595,3,0
343,3135,False,0,1605205473,1,35,4,3135,active,2,1,1,0,,,1605207595,1605207595,3,0
344,3136,False,0,1605206618,1,0,47,3136,active,0,1,1,10,,,1605207595,1605207595,0,0
345,3137,True,2,1605207415,1,1,28,3137,active,0,1,1,4,,,1605207595,1605207595,0,0
346,3139,False,1,1605207566,1,39,3,3139,active,0,1,1,0,,,1605207595,1605207595,3,0
347,3140,False,0,1605207405,1,36,19,3140,active,0,1,1,0,,,1605207595,1605207595,3,0
348,3141,False,2,1605207569,1,0,32,3141,active,34,1,1,17,[{'id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c'}],"{'active': True, 'station_id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 70, 'valet_revision': 1539, 'off_dock_count': 73, 'dock_blocked_count': 33, 'region': 'BKN'}",1605207595,1605207595,0,10
349,3142,False,3,1605206594,1,17,21,3142,active,0,1,1,5,,,1605207595,1605207595,1,0
350,3143,False,2,1605207319,1,12,33,3143,active,0,1,1,11,,,1605207595,1605207595,0,1
351,3144,False,0,1605207049,1,37,9,3144,active,0,1,1,1,,,1605207595,1605207595,0,0
352,3145,False,1,1605207136,1,37,7,3145,active,0,1,1,2,,,1605207595,1605207595,2,0
353,3146,False,0,1605205261,1,31,16,3146,active,0,1,1,0,,,1605207595,1605207595,0,1
354,3147,False,1,1605207588,1,30,8,3147,active,0,1,1,3,,,1605207595,1605207595,1,0
355,3148,False,0,1605207447,1,16,15,3148,active,0,1,1,5,,,1605207595,1605207595,0,4
356,3150,False,0,1605204386,1,42,5,3150,active,0,1,1,0,,,1605207595,1605207595,0,0
357,3151,False,1,1605206977,1,36,6,3151,active,0,1,1,0,,,1605207595,1605207595,0,2
358,3152,False,0,1605207539,1,34,8,3152,active,0,1,1,0,,,1605207595,1605207595,2,0
359,3154,False,1,1605207495,1,27,3,3154,active,0,1,1,0,,,1605207595,1605207595,0,0
360,3156,False,3,1605206728,1,7,27,3156,active,0,1,1,2,,,1605207595,1605207595,0,3
361,3157,False,0,1605205665,1,21,6,3157,active,0,1,1,0,,,1605207595,1605207595,0,1
362,3158,False,0,1605207278,1,16,15,3158,active,0,1,1,5,,,1605207595,1605207595,2,0
363,3159,False,2,1605207413,1,23,6,3159,active,0,1,1,0,,,1605207595,1605207595,0,2
364,3160,True,2,1605207560,1,29,8,3160,active,0,1,1,1,,,1605207595,1605207595,0,6
365,3161,False,2,1605207150,0,2,55,3161,active,0,0,1,1,,,1605207595,1605207595,2,0
366,3163,True,2,1605207125,1,26,14,3163,active,1,1,1,2,,,1605207595,1605207595,1,0
367,3164,False,2,1605207514,1,36,29,3164,active,0,1,1,2,,,1605207595,1605207595,3,0
368,3165,False,2,1605207162,1,36,13,3165,active,0,1,1,0,,,1605207595,1605207595,4,0
369,3166,False,1,1605206453,1,27,13,3166,active,0,1,1,1,,,1605207595,1605207595,2,0
370,3167,False,2,1605207551,1,39,14,3167,active,0,1,1,1,,,1605207595,1605207595,0,2
371,3169,False,0,1605206685,1,35,4,3169,active,0,1,1,0,,,1605207595,1605207595,2,0
372,3170,False,1,1605207589,1,14,20,3170,active,0,1,1,1,,,1605207595,1605207595,0,2
373,3171,False,0,1605207172,1,24,15,3171,active,0,1,1,0,,,1605207595,1605207595,0,1
374,3172,False,1,1605206293,1,26,0,3172,active,0,1,1,0,,,1605207595,1605207595,3,0
375,3173,False,1,1605207442,1,28,8,3173,active,1,1,1,1,,,1605207595,1605207595,0,0
376,3175,False,1,1605206936,1,21,9,3175,active,0,1,1,4,,,1605207595,1605207595,8,0
377,3177,False,1,1605207057,1,33,29,3177,active,0,1,1,3,,,1605207595,1605207595,0,2
378,3178,False,0,1605207035,1,31,8,3178,active,0,1,1,1,,,1605207595,1605207595,0,0
379,3179,False,0,1605206778,1,15,8,3179,active,0,1,1,1,,,1605207595,1605207595,2,0
380,3184,False,0,1605203695,1,3,10,3184,active,0,1,1,0,,,1605207595,1605207595,0,0
381,3185,False,0,1605206833,1,1,21,3185,active,0,1,1,0,,,1605207595,1605207595,1,0
382,3186,False,3,1605204420,1,0,39,3186,active,0,1,1,0,,,1605207595,1605207595,0,3
383,3187,False,1,1605204387,1,8,13,3187,active,0,1,1,0,,,1605207595,1605207595,0,0
384,3191,False,0,1605201925,1,12,6,3191,active,0,1,1,0,,,1605207595,1605207595,0,0
385,3192,False,1,1605205482,1,5,16,3192,active,0,1,1,0,,,1605207595,1605207595,0,0
386,3193,False,0,1605137122,0,15,3,3193,active,0,0,1,0,,,1605207595,1605207595,0,0
387,3194,False,0,1605204611,1,22,0,3194,active,0,1,1,0,,,1605207595,1605207595,0,0
388,3195,False,1,1605204205,1,33,0,3195,active,0,1,1,0,,,1605207595,1605207595,1,0
389,3196,False,0,1605166562,1,18,0,3196,active,0,1,1,0,,,1605207595,1605207595,0,0
390,3198,False,0,1605205906,1,16,2,3198,active,0,1,1,0,,,1605207595,1605207595,0,0
391,3199,False,0,1605206278,1,7,7,3199,active,0,1,1,0,,,1605207595,1605207595,1,0
392,3201,False,0,1605197934,1,18,0,3201,active,0,1,1,0,,,1605207595,1605207595,0,0
393,3202,False,0,1605204664,1,1,17,3202,active,0,1,1,0,,,1605207595,1605207595,1,0
394,3203,False,1,1605203145,1,3,22,3203,active,0,1,1,0,,,1605207595,1605207595,0,0
395,3205,False,0,1605206915,1,20,2,3205,active,0,1,1,0,,,1605207595,1605207595,0,0
396,3206,False,0,1605201961,1,25,1,3206,active,0,1,1,0,,,1605207595,1605207595,0,0
397,3207,False,0,1605181950,1,26,0,3207,active,0,1,1,0,,,1605207595,1605207595,0,0
398,3209,False,0,1605206277,1,8,14,3209,active,0,1,1,0,,,1605207595,1605207595,0,1
399,3210,False,0,1605203808,1,16,2,3210,active,0,1,1,0,,,1605207595,1605207595,0,2
400,3211,False,1,1605206416,1,1,20,3211,active,0,1,1,0,,,1605207595,1605207595,0,0
401,3212,False,0,1605166562,1,22,0,3212,active,0,1,1,0,,,1605207595,1605207595,0,0
402,3213,False,0,1605204585,1,22,0,3213,active,0,1,1,0,,,1605207595,1605207595,1,0
403,3214,False,0,1605127146,0,1,21,3214,active,0,0,1,0,,,1605207595,1605207595,0,0
404,3220,False,0,1605165358,1,18,0,3220,active,0,1,1,0,,,1605207595,1605207595,1,0
405,3221,False,1,1605207534,1,2,24,3221,active,0,1,1,0,,,1605207595,1605207595,0,0
406,3225,False,0,1605194193,1,14,0,3225,active,0,1,1,0,,,1605207595,1605207595,0,0
407,3226,True,0,1605207412,1,29,16,3226,active,0,1,1,6,,,1605207595,1605207595,0,0
408,3231,False,0,1605207409,1,32,7,3231,active,0,1,1,4,,,1605207595,1605207595,0,2
409,3232,False,0,1605206702,1,7,40,3232,active,0,1,1,0,,,1605207595,1605207595,3,0
410,3233,False,4,1605202538,0,0,35,3233,active,0,0,1,11,,,1605207595,1605207595,0,2
411,3235,False,0,1605207257,1,16,10,3235,active,0,1,1,4,,,1605207595,1605207595,3,0
412,3236,False,3,1605207346,1,24,3,3236,active,3,1,1,1,,,1605207595,1605207595,4,0
413,3241,False,1,1605207484,1,15,3,3241,active,0,1,1,0,,,1605207595,1605207595,0,2
414,3242,False,1,1605207409,1,22,16,3242,active,0,1,1,1,,,1605207595,1605207595,0,0
415,3243,False,1,1605207208,1,27,1,3243,active,0,1,1,0,,,1605207595,1605207595,0,1
416,3244,False,2,1605207492,1,20,20,3244,active,0,1,1,2,,,1605207595,1605207595,6,0
417,3246,False,3,1605207267,1,34,2,3246,active,0,1,1,0,,,1605207595,1605207595,1,0
418,3249,False,1,1605206847,1,15,3,3249,active,0,1,1,0,,,1605207595,1605207595,2,0
419,3255,False,0,1605207284,1,4,14,3255,active,0,1,1,4,,,1605207595,1605207595,3,0
420,3256,False,0,1605207587,1,3,20,3256,active,0,1,1,3,,,1605207595,1605207595,1,0
421,3259,False,2,1605207531,1,18,7,3259,active,0,1,1,1,,,1605207595,1605207595,0,3
422,3260,False,2,1605207412,1,9,34,3260,active,0,1,1,0,,,1605207595,1605207595,0,2
423,3263,False,0,1605207398,1,24,35,3263,active,0,1,1,2,,,1605207595,1605207595,5,0
424,3267,False,0,1605205892,1,6,8,3267,active,0,1,1,0,,,1605207595,1605207595,0,1
425,3268,False,1,1605203299,1,6,7,3268,active,0,1,1,0,,,1605207595,1605207595,1,0
426,3269,False,0,1605206174,1,7,7,3269,active,0,1,1,0,,,1605207595,1605207595,0,0
427,3270,False,0,1605198127,1,4,10,3270,active,0,1,1,0,,,1605207595,1605207595,0,0
428,3272,False,0,1605206839,1,8,6,3272,active,0,1,1,0,,,1605207595,1605207595,0,0
429,3273,False,0,1605201719,1,0,18,3273,active,0,1,1,0,,,1605207595,1605207595,0,0
430,3275,False,1,1605205106,1,3,10,3275,active,0,1,1,0,,,1605207595,1605207595,0,1
431,3276,False,0,1605204833,1,26,0,3276,active,0,1,1,0,,,1605207595,1605207595,2,0
432,3277,False,1,1605201294,1,3,10,3277,active,0,1,1,0,,,1605207595,1605207595,0,0
433,3278,False,0,1605207140,1,4,10,3278,active,0,1,1,0,,,1605207595,1605207595,0,0
434,3279,False,0,1605190332,1,8,10,3279,active,0,1,1,0,,,1605207595,1605207595,0,0
435,3280,False,0,1605206714,1,12,2,3280,active,0,1,1,0,,,1605207595,1605207595,0,1
436,3281,False,0,1605166561,1,14,0,3281,active,0,1,1,0,,,1605207595,1605207595,0,0
437,3282,True,1,1605207551,1,16,21,3282,active,0,1,1,7,,,1605207595,1605207595,0,6
438,3283,False,1,1605206687,1,45,1,3283,active,0,1,1,0,,,1605207595,1605207595,2,0
439,3284,False,0,1605206947,1,23,15,3284,active,0,1,1,2,,,1605207595,1605207595,1,0
440,3285,False,0,1605207506,1,39,4,3285,active,0,1,1,0,,,1605207595,1605207595,0,1
441,3286,False,0,1605207514,1,29,10,3286,active,0,1,1,0,,,1605207595,1605207595,1,0
442,3287,False,3,1605207324,1,21,23,3287,active,0,1,1,3,,,1605207595,1605207595,0,0
443,3288,False,1,1605207078,1,31,7,3288,active,0,1,1,0,,,1605207595,1605207595,0,1
444,3289,False,0,1605206476,1,31,1,3289,active,0,1,1,0,,,1605207595,1605207595,0,0
445,3290,False,0,1605207535,1,18,16,3290,active,1,1,1,0,,,1605207595,1605207595,0,2
446,3292,True,0,1605207554,1,35,7,3292,active,1,1,1,6,,,1605207595,1605207595,0,0
447,3293,False,0,1605207235,1,23,1,3293,active,0,1,1,1,,,1605207595,1605207595,2,0
448,3294,True,0,1605207447,1,19,19,3294,active,0,1,1,18,,,1605207595,1605207595,0,2
449,3296,False,0,1605206922,1,41,1,3296,active,0,1,1,0,,,1605207595,1605207595,0,1
450,3297,False,0,1605206107,1,15,6,3297,active,0,1,1,0,,,1605207595,1605207595,0,1
451,3298,False,0,1605207300,0,0,23,3298,active,0,0,1,2,,,1605207595,1605207595,0,0
452,3299,False,2,1605207425,1,7,16,3299,active,0,1,1,3,,,1605207595,1605207595,1,0
453,3300,False,0,1605206869,1,23,2,3300,active,0,1,1,1,,,1605207595,1605207595,0,1
454,3301,False,2,1605207574,1,22,13,3301,active,2,1,1,13,,,1605207595,1605207595,0,2
455,3302,False,0,1605202710,1,21,1,3302,active,0,1,1,0,,,1605207595,1605207595,0,0
456,3303,False,0,1605205774,1,5,20,3303,active,0,1,1,1,,,1605207595,1605207595,0,3
457,3304,False,0,1605207441,1,5,22,3304,active,0,1,1,1,,,1605207595,1605207595,0,4
458,3305,False,0,1605207453,1,37,2,3305,active,0,1,1,0,,,1605207595,1605207595,0,0
459,3306,False,0,1605207340,1,21,2,3306,active,0,1,1,0,,,1605207595,1605207595,0,2
460,3307,False,1,1605207202,1,21,9,3307,active,0,1,1,5,,,1605207595,1605207595,0,1
461,3308,False,0,1605206623,1,9,18,3308,active,0,1,1,0,,,1605207595,1605207595,5,0
462,3309,False,0,1605207217,1,18,12,3309,active,0,1,1,1,,,1605207595,1605207595,0,2
463,3310,False,1,1605207441,1,22,1,3310,active,0,1,1,1,,,1605207595,1605207595,0,0
464,3311,False,0,1605207277,1,3,18,3311,active,0,1,1,0,,,1605207595,1605207595,1,0
465,3312,False,0,1605207066,0,0,39,3312,active,0,0,1,7,,,1605207595,1605207595,0,0
466,3313,False,0,1605207487,1,22,7,3313,active,0,1,1,0,,,1605207595,1605207595,2,0
467,3314,False,2,1605207480,1,28,2,3314,active,0,1,1,0,,,1605207595,1605207595,2,0
468,3315,False,1,1605207092,1,10,12,3315,active,0,1,1,1,,,1605207595,1605207595,0,3
469,3317,False,0,1605206848,1,17,7,3317,active,0,1,1,0,,,1605207595,1605207595,0,0
470,3318,False,2,1605207543,1,12,25,3318,active,0,1,1,1,,,1605207595,1605207595,5,0
471,3319,False,2,1605207078,1,2,17,3319,active,0,1,1,2,,,1605207595,1605207595,1,0
472,3321,False,0,1605207032,1,10,15,3321,active,0,1,1,1,,,1605207595,1605207595,0,3
473,3322,False,1,1605207523,1,1,23,3322,active,0,1,1,1,,,1605207595,1605207595,0,0
474,3323,True,3,1605207401,1,42,14,3323,active,0,1,1,1,,,1605207595,1605207595,0,3
475,3324,False,0,1605205827,1,0,25,3324,active,0,1,1,1,,,1605207595,1605207595,0,0
476,3325,False,0,1605206135,1,28,3,3325,active,0,1,1,2,,,1605207595,1605207595,1,0
477,3326,False,0,1605206755,1,14,7,3326,active,0,1,1,0,,,1605207595,1605207595,1,0
478,3327,False,0,1605206668,1,23,4,3327,active,0,1,1,1,,,1605207595,1605207595,0,0
479,3328,False,3,1605207260,1,29,7,3328,active,0,1,1,0,,,1605207595,1605207595,3,0
480,3329,False,1,1605207284,1,11,15,3329,active,0,1,1,0,,,1605207595,1605207595,0,0
481,3330,False,0,1605194101,1,14,5,3330,active,0,1,1,3,,,1605207595,1605207595,0,0
482,3331,True,0,1605207333,1,33,6,3331,active,0,1,1,1,,,1605207595,1605207595,4,0
483,3332,False,0,1605203907,1,6,13,3332,active,0,1,1,0,,,1605207595,1605207595,0,1
484,3333,False,0,1605192222,1,2,19,3333,active,0,1,1,2,,,1605207595,1605207595,1,0
485,3335,False,2,1605207279,1,0,26,3335,active,0,1,1,1,,,1605207595,1605207595,0,0
486,3336,False,2,1605207452,1,21,18,3336,active,0,1,1,10,,,1605207595,1605207595,0,3
487,3337,False,0,1605193004,1,1,22,3337,active,0,1,1,0,,,1605207595,1605207595,0,0
488,3338,False,0,1605207236,1,12,19,3338,active,0,1,1,1,,,1605207595,1605207595,0,2
489,3339,False,0,1605205111,1,2,21,3339,active,0,1,1,0,,,1605207595,1605207595,0,0
490,3340,False,0,1605167766,1,0,21,3340,active,0,1,1,0,,,1605207595,1605207595,0,0
491,3342,False,1,1605187359,1,4,18,3342,active,0,1,1,0,,,1605207595,1605207595,0,1
492,3343,False,0,1605206910,1,20,3,3343,active,0,1,1,1,,,1605207595,1605207595,0,2
493,3344,False,1,1605202542,1,8,10,3344,active,0,1,1,0,,,1605207595,1605207595,0,0
494,3345,False,2,1605207567,1,10,23,3345,active,0,1,1,6,,,1605207595,1605207595,0,2
495,3346,False,0,1605206015,1,27,2,3346,active,0,1,1,0,,,1605207595,1605207595,0,1
496,3347,False,2,1605206686,1,7,12,3347,active,0,1,1,1,,,1605207595,1605207595,0,1
497,3348,False,0,1605207565,1,5,14,3348,active,0,1,1,1,,,1605207595,1605207595,0,1
498,3349,False,1,1605207243,1,25,4,3349,active,0,1,1,0,,,1605207595,1605207595,1,0
499,3350,False,1,1605207031,1,34,4,3350,active,0,1,1,3,,,1605207595,1605207595,2,0
500,3351,False,1,1605207358,1,4,20,3351,active,0,1,1,3,,,1605207595,1605207595,0,1
501,3352,False,1,1605204478,1,5,15,3352,active,0,1,1,1,,,1605207595,1605207595,0,1
502,3354,True,0,1605206918,1,30,1,3354,active,0,1,1,0,,,1605207595,1605207595,0,0
503,3355,False,0,1605207422,1,11,14,3355,active,0,1,1,5,,,1605207595,1605207595,2,0
504,3356,False,0,1605207450,1,20,1,3356,active,0,1,1,0,,,1605207595,1605207595,1,0
505,3357,False,1,1605206218,1,32,2,3357,active,0,1,1,0,,,1605207595,1605207595,2,0
506,3358,False,1,1605207587,1,24,0,3358,active,0,1,1,0,,,1605207595,1605207595,1,0
507,3359,False,1,1605203589,1,31,9,3359,active,0,1,1,2,,,1605207595,1605207595,0,1
508,3361,False,1,1605207102,1,16,6,3361,active,0,1,1,1,,,1605207595,1605207595,0,1
509,3362,False,0,1605207418,1,26,8,3362,active,0,1,1,5,,,1605207595,1605207595,0,3
510,3363,False,1,1605207277,1,6,26,3363,active,0,1,1,5,,,1605207595,1605207595,0,0
511,3364,False,0,1605206531,1,9,18,3364,active,0,1,1,0,,,1605207595,1605207595,1,0
512,3365,False,0,1605206730,1,26,1,3365,active,0,1,1,1,,,1605207595,1605207595,0,1
513,3366,False,1,1605207123,1,10,20,3366,active,0,1,1,2,,,1605207595,1605207595,0,4
514,3367,False,0,1605207124,1,13,26,3367,active,0,1,1,2,,,1605207595,1605207595,0,2
515,3368,False,0,1605207046,1,2,28,3368,active,0,1,1,0,,,1605207595,1605207595,0,0
516,3369,False,1,1605207379,1,20,8,3369,active,0,1,1,1,,,1605207595,1605207595,0,0
517,3370,False,0,1605207513,1,21,4,3370,active,0,1,1,1,,,1605207595,1605207595,0,3
518,3372,False,1,1605206665,1,0,38,3372,active,0,1,1,2,,,1605207595,1605207595,0,1
519,3373,False,0,1605206829,1,2,25,3373,active,0,1,1,0,,,1605207595,1605207595,1,0
520,3374,False,1,1605207491,0,17,18,3374,active,0,0,1,1,,,1605207595,1605207595,4,0
521,3375,False,0,1605207559,1,31,4,3375,active,0,1,1,0,,,1605207595,1605207595,0,0
522,3376,False,0,1605207110,1,14,25,3376,active,0,1,1,4,,,1605207595,1605207595,2,0
523,3377,False,0,1605207249,1,2,23,3377,active,0,1,1,1,,,1605207595,1605207595,0,0
524,3378,False,1,1605207524,1,17,10,3378,active,0,1,1,2,,,1605207595,1605207595,2,0
525,3379,False,1,1605207025,1,0,34,3379,active,0,1,1,1,,,1605207595,1605207595,0,2
526,3381,False,0,1605204810,1,3,18,3381,active,0,1,1,0,,,1605207595,1605207595,0,0
527,3382,False,0,1605206669,1,4,27,3382,active,0,1,1,0,,,1605207595,1605207595,2,0
528,3383,False,1,1605207525,1,16,8,3383,active,0,1,1,8,,,1605207595,1605207595,0,2
529,3384,False,0,1605201479,1,22,3,3384,active,0,1,1,0,,,1605207595,1605207595,1,0
530,3386,False,1,1605206081,1,25,1,3386,active,0,1,1,0,,,1605207595,1605207595,2,0
531,3387,False,0,1605207201,1,3,21,3387,active,1,1,1,1,,,1605207595,1605207595,0,0
532,3388,False,0,1605204170,1,3,22,3388,active,0,1,1,0,,,1605207595,1605207595,0,0
533,3389,False,1,1605206537,1,8,19,3389,active,0,1,1,2,,,1605207595,1605207595,0,1
534,3390,False,2,1605207194,1,11,11,3390,active,0,1,1,0,,,1605207595,1605207595,0,0
535,3391,False,1,1605207367,1,6,18,3391,active,0,1,1,1,,,1605207595,1605207595,0,1
536,3392,False,0,1605204625,1,6,13,3392,active,0,1,1,0,,,1605207595,1605207595,0,0
537,3393,False,0,1605205584,1,4,15,3393,active,0,1,1,0,,,1605207595,1605207595,0,0
538,3394,False,0,1605189039,1,5,16,3394,active,0,1,1,0,,,1605207595,1605207595,0,0
539,3395,False,0,1605206633,1,1,18,3395,active,0,1,1,1,,,1605207595,1605207595,0,1
540,3396,False,0,1605207336,1,23,2,3396,active,0,1,1,0,,,1605207595,1605207595,0,0
541,3397,False,1,1605206907,1,7,17,3397,active,0,1,1,0,,,1605207595,1605207595,2,0
542,3398,False,0,1605206622,1,6,17,3398,active,0,1,1,1,,,1605207595,1605207595,2,0
543,3399,False,0,1605205228,1,2,22,3399,active,0,1,1,0,,,1605207595,1605207595,0,0
544,3400,False,2,1605207570,0,3,19,3400,active,0,0,1,3,,,1605207595,1605207595,1,0
545,3402,False,0,1605206567,1,8,15,3402,active,0,1,1,0,,,1605207595,1605207595,1,0
546,3403,False,0,1605205146,1,2,29,3403,active,0,1,1,0,,,1605207595,1605207595,0,1
547,3404,False,0,1605204957,1,0,27,3404,active,0,1,1,1,,,1605207595,1605207595,0,0
548,3405,False,0,1605205261,1,23,0,3405,active,0,1,1,0,,,1605207595,1605207595,0,0
549,3407,False,1,1605206978,1,14,8,3407,active,0,1,1,0,,,1605207595,1605207595,0,0
550,3408,False,0,1605206682,1,5,22,3408,active,0,1,1,0,,,1605207595,1605207595,0,7
551,3409,False,0,1605206626,1,9,39,3409,active,0,1,1,0,,,1605207595,1605207595,0,0
552,3410,False,0,1605203073,1,6,71,3410,active,0,1,1,0,,,1605207595,1605207595,0,1
553,3411,False,0,1605207275,1,10,17,3411,active,0,1,1,0,,,1605207595,1605207595,2,0
554,3412,False,1,1605206337,1,6,11,3412,active,0,1,1,0,,,1605207595,1605207595,2,0
555,3414,False,0,1605207040,1,24,9,3414,active,0,1,1,1,,,1605207595,1605207595,0,1
556,3415,False,0,1605207014,1,18,7,3415,active,0,1,1,0,,,1605207595,1605207595,0,0
557,3416,False,0,1605207185,1,22,2,3416,active,1,1,1,0,,,1605207595,1605207595,2,0
558,3417,False,0,1605204019,1,6,21,3417,active,0,1,1,1,,,1605207595,1605207595,2,0
559,3418,False,0,1605207587,1,1,32,3418,active,0,1,1,1,,,1605207595,1605207595,0,0
560,3419,False,0,1605207122,1,1,26,3419,active,0,1,1,0,,,1605207595,1605207595,0,0
561,3420,False,0,1605206842,1,2,19,3420,active,0,1,1,0,,,1605207595,1605207595,0,0
562,3421,False,0,1605204918,1,2,21,3421,active,0,1,1,0,,,1605207595,1605207595,0,0
563,3422,False,0,1605205131,0,4,17,3422,active,0,0,1,3,,,1605207595,1605207595,0,0
564,3423,True,1,1605207585,1,22,6,3423,active,0,1,1,2,,,1605207595,1605207595,0,4
