,station_id,num_docks_disabled,is_renting,is_installed,num_ebikes_available,station_status,eightd_has_available_keys,legacy_id,num_bikes_available,num_docks_available,last_reported,is_returning,num_bikes_disabled,starttime,timestamp,demand,supply
0,72,0,1,1,0,active,False,72,9,43,1605063496,1,3,1605063595,1605063595,2,0
1,79,0,1,1,0,active,False,79,22,10,1605063420,1,1,1605063595,1605063595,0,1
2,82,0,1,1,0,active,False,82,27,0,1605060809,1,0,1605063595,1605063595,0,1
3,83,40,1,1,0,active,False,83,0,0,1605063468,1,22,1605063595,1605063595,0,0
4,116,0,0,0,0,out_of_service,False,116,0,0,86400,0,0,1605063595,1605063595,0,0
5,119,0,1,1,3,active,False,119,44,8,1605060656,1,1,1605063595,1605063595,2,0
6,120,0,1,1,0,active,False,120,6,12,1605062830,1,1,1605063595,1605063595,6,0
7,127,0,1,1,1,active,False,127,26,3,1605063452,1,2,1605063595,1605063595,0,0
8,128,0,1,1,1,active,False,128,32,22,1605063577,1,2,1605063595,1605063595,0,1
9,143,0,1,1,0,active,False,143,5,17,1605063469,1,2,1605063595,1605063595,5,0
10,144,0,1,1,0,active,False,144,46,11,1605051328,1,1,1605063595,1605063595,1,0
11,146,0,1,1,2,active,False,146,32,7,1605063576,1,0,1605063595,1605063595,0,0
12,150,0,1,1,0,active,False,150,25,27,1605063540,1,3,1605063595,1605063595,5,0
13,151,0,1,1,0,active,True,151,12,16,1605062938,1,5,1605063595,1605063595,0,8
14,152,0,1,1,1,active,False,152,48,1,1605063284,1,0,1605063595,1605063595,0,3
15,157,0,1,1,0,active,False,157,20,1,1605063555,1,2,1605063595,1605063595,1,0
16,161,0,1,1,0,active,False,161,14,15,1605063565,1,6,1605063595,1605063595,1,0
17,164,0,1,1,5,active,False,164,9,38,1605063011,1,0,1605063595,1605063595,0,0
18,168,0,1,1,0,active,False,168,22,23,1605063097,1,2,1605063595,1605063595,0,1
19,173,0,1,1,1,active,False,173,21,47,1605063379,1,2,1605063595,1605063595,0,10
20,174,0,1,1,6,active,False,174,12,22,1605063376,1,1,1605063595,1605063595,1,0
21,212,0,1,1,0,active,False,212,51,6,1605063151,1,3,1605063595,1605063595,0,2
22,216,0,1,1,0,active,False,216,0,36,1605058303,1,1,1605063595,1605063595,2,0
23,217,0,1,1,0,active,False,217,25,12,1605062659,1,2,1605063595,1605063595,0,0
24,223,0,1,1,0,active,False,223,28,1,1605062405,1,4,1605063595,1605063595,0,0
25,224,0,1,1,0,active,True,224,6,24,1605061442,1,0,1605063595,1605063595,0,5
26,228,0,1,1,1,active,False,228,1,54,1605063398,1,0,1605063595,1605063595,0,1
27,229,0,1,1,0,active,False,229,13,7,1605063473,1,3,1605063595,1605063595,6,0
28,236,0,1,1,0,active,False,236,0,0,86400,1,0,1605063595,1605063595,0,0
29,237,0,1,1,0,active,False,237,20,15,1605063578,1,4,1605063595,1605063595,1,0
30,238,0,1,1,0,active,False,238,22,3,1605063542,1,6,1605063595,1605063595,1,0
31,239,0,1,1,0,active,False,239,19,11,1605060665,1,1,1605063595,1605063595,1,0
32,241,0,1,1,0,active,False,241,9,11,1605062999,1,3,1605063595,1605063595,2,0
33,242,0,1,1,1,active,False,242,31,14,1605062058,1,1,1605063595,1605063595,0,1
34,244,0,1,1,0,active,False,244,7,19,1605063332,1,5,1605063595,1605063595,0,0
35,245,0,1,1,0,active,False,245,19,4,1605061012,1,0,1605063595,1605063595,0,1
36,247,0,1,1,0,active,False,247,49,0,1605063036,1,6,1605063595,1605063595,0,1
37,248,0,1,1,0,active,False,248,87,10,1605062901,1,2,1605063595,1605063595,1,0
38,249,0,1,1,0,active,False,249,23,3,1605062635,1,1,1605063595,1605063595,1,0
39,250,0,1,1,0,active,False,250,9,27,1605063281,1,4,1605063595,1605063595,0,1
40,251,0,1,1,0,active,False,251,24,2,1605063296,1,1,1605063595,1605063595,0,1
41,252,0,1,1,0,active,False,252,26,7,1605063581,1,0,1605063595,1605063595,0,0
42,254,0,1,1,0,active,False,254,29,15,1605063298,1,3,1605063595,1605063595,0,0
43,257,0,1,1,0,active,False,257,17,20,1605063177,1,2,1605063595,1605063595,0,3
44,258,0,1,1,2,active,False,258,15,7,1605063381,1,1,1605063595,1605063595,0,4
45,259,0,1,1,0,active,False,259,39,0,1605062199,1,0,1605063595,1605063595,0,1
46,260,0,1,1,0,active,False,260,16,14,1605062330,1,3,1605063595,1605063595,0,0
47,261,0,1,1,0,active,False,261,20,20,1605062631,1,1,1605063595,1605063595,3,0
48,262,0,1,1,0,active,False,262,9,13,1605060151,1,2,1605063595,1605063595,4,0
49,264,0,1,1,0,active,False,264,22,1,1605062712,1,4,1605063595,1605063595,0,0
50,265,0,1,1,0,active,False,265,31,2,1605063178,1,2,1605063595,1605063595,1,0
51,267,0,1,1,0,active,False,267,6,61,1605063223,1,3,1605063595,1605063595,0,1
52,268,0,1,1,0,active,False,268,9,18,1605062660,1,0,1605063595,1605063595,0,4
53,270,0,1,1,0,active,False,270,10,12,1605060754,1,1,1605063595,1605063595,2,0
54,274,0,1,1,0,active,False,274,10,18,1605062521,1,3,1605063595,1605063595,1,0
55,275,0,1,1,3,active,False,275,6,11,1605062287,1,2,1605063595,1605063595,0,1
56,276,0,1,1,0,active,False,276,25,0,1605063580,1,0,1605063595,1605063595,0,0
57,278,0,1,1,2,active,False,278,10,6,1605062966,1,3,1605063595,1605063595,0,2
58,280,0,0,0,0,out_of_service,False,280,0,0,86400,0,0,1605063595,1605063595,0,0
59,281,0,1,1,0,active,True,281,1,62,1605063338,1,3,1605063595,1605063595,0,0
60,282,0,1,1,2,active,False,282,10,13,1605063371,1,4,1605063595,1605063595,0,3
61,284,0,1,1,1,active,False,284,37,12,1605063499,1,2,1605063595,1605063595,0,1
62,285,0,1,1,0,active,True,285,13,38,1605063293,1,2,1605063595,1605063595,0,4
63,289,0,1,1,0,active,False,289,4,14,1605058721,1,1,1605063595,1605063595,2,0
64,291,0,1,1,3,active,False,291,19,0,1605062398,1,1,1605063595,1605063595,0,0
65,293,0,1,1,1,active,False,293,31,23,1605063312,1,0,1605063595,1605063595,0,4
66,295,0,1,1,1,active,False,295,24,0,1605060712,1,0,1605063595,1605063595,0,0
67,297,0,1,1,1,active,False,297,18,56,1605063502,1,3,1605063595,1605063595,4,0
68,298,0,1,1,1,active,False,298,16,17,1605062627,1,2,1605063595,1605063595,0,1
69,301,0,1,1,2,active,False,301,56,0,1605063181,1,2,1605063595,1605063595,0,4
70,302,0,1,1,4,active,False,302,25,6,1605063340,1,6,1605063595,1605063595,0,4
71,303,0,1,1,0,active,False,303,44,23,1605063577,1,0,1605063595,1605063595,0,1
72,304,0,1,1,2,active,False,304,20,11,1605063166,1,2,1605063595,1605063595,0,0
73,305,0,1,1,0,active,False,305,0,32,1605063056,1,1,1605063595,1605063595,5,0
74,307,0,1,1,1,active,False,307,27,1,1605063547,1,2,1605063595,1605063595,1,0
75,308,0,1,1,1,active,False,308,44,2,1605062852,1,2,1605063595,1605063595,2,0
76,309,0,1,1,0,active,False,309,18,21,1605063515,1,2,1605063595,1605063595,0,2
77,310,0,1,1,0,active,False,310,47,16,1605062022,1,3,1605063595,1605063595,1,0
78,311,0,1,1,0,active,False,311,25,0,1605062964,1,6,1605063595,1605063595,0,0
79,312,0,1,1,0,active,False,312,25,6,1605063549,1,2,1605063595,1605063595,4,0
80,313,0,1,1,2,active,False,313,48,7,1605061252,1,0,1605063595,1605063595,0,0
81,315,0,1,1,0,active,False,315,8,17,1605063140,1,4,1605063595,1605063595,1,0
82,316,0,1,1,0,active,False,316,13,30,1605062790,1,0,1605063595,1605063595,0,0
83,317,0,1,1,1,active,False,317,42,6,1605062911,1,6,1605063595,1605063595,1,0
84,319,0,1,1,0,active,False,319,1,30,1605062619,1,2,1605063595,1605063595,0,0
85,320,0,1,1,0,active,False,320,24,15,1605063205,1,0,1605063595,1605063595,5,0
86,321,0,1,1,0,active,False,321,30,7,1605061764,1,2,1605063595,1605063595,0,0
87,323,0,1,1,1,active,False,323,25,11,1605062913,1,3,1605063595,1605063595,0,0
88,324,0,1,1,2,active,False,324,70,2,1605063257,1,2,1605063595,1605063595,0,3
89,325,0,1,1,0,active,False,325,29,5,1605063161,1,1,1605063595,1605063595,2,0
90,326,0,1,1,0,active,False,326,37,2,1605063516,1,2,1605063595,1605063595,0,1
91,327,0,1,1,0,active,True,327,7,30,1605063190,1,2,1605063595,1605063595,1,0
92,328,0,1,1,0,active,False,328,26,6,1605061684,1,3,1605063595,1605063595,1,0
93,330,0,1,1,0,active,False,330,13,26,1605063131,1,0,1605063595,1605063595,0,1
94,331,0,1,1,0,active,False,331,23,0,1605061479,1,4,1605063595,1605063595,0,0
95,332,0,1,1,2,active,False,332,33,0,1605060673,1,3,1605063595,1605063595,0,1
96,334,0,1,1,0,active,False,334,24,4,1605062533,1,3,1605063595,1605063595,0,1
97,335,0,1,1,0,active,False,335,7,17,1605062490,1,3,1605063595,1605063595,2,0
98,336,0,1,1,0,active,False,336,25,8,1605063460,1,3,1605063595,1605063595,2,0
99,340,0,1,1,0,active,False,340,22,1,1605063260,1,4,1605063595,1605063595,1,0
100,341,0,1,1,0,active,False,341,9,10,1605061669,1,0,1605063595,1605063595,0,0
101,342,1,1,1,1,active,False,342,24,2,1605062506,1,2,1605063595,1605063595,1,0
102,343,0,1,1,0,active,False,343,12,10,1605059929,1,1,1605063595,1605063595,0,1
103,344,0,1,1,5,active,False,344,7,12,1605062516,1,4,1605063595,1605063595,2,0
104,346,0,1,1,0,active,False,346,21,1,1605063581,1,5,1605063595,1605063595,1,0
105,347,0,1,1,0,active,False,347,30,23,1605063537,1,1,1605063595,1605063595,0,8
106,349,0,0,1,1,active,False,349,60,0,1604888322,0,1,1605063595,1605063595,0,0
107,350,1,1,1,0,active,False,350,39,1,1605063179,1,6,1605063595,1605063595,0,1
108,351,0,1,1,0,active,False,351,24,14,1605062830,1,1,1605063595,1605063595,3,0
109,353,0,1,1,0,active,False,353,8,18,1605063542,1,1,1605063595,1605063595,0,2
110,354,0,1,1,0,active,False,354,9,37,1605061786,1,1,1605063595,1605063595,3,0
111,355,0,1,1,0,active,False,355,26,16,1605063039,1,1,1605063595,1605063595,3,0
112,356,0,1,1,1,active,False,356,20,1,1605063116,1,2,1605063595,1605063595,0,0
113,358,0,1,1,1,active,False,358,46,3,1605063514,1,1,1605063595,1605063595,2,0
114,359,0,1,1,0,active,False,359,0,75,1605056754,1,3,1605063595,1605063595,0,0
115,360,0,1,1,0,active,False,360,2,34,1605063533,1,3,1605063595,1605063595,0,0
116,361,1,1,1,0,active,False,361,60,13,1605063263,1,5,1605063595,1605063595,10,0
117,362,0,1,1,0,active,False,362,0,57,1605062980,1,0,1605063595,1605063595,0,0
118,363,0,0,0,0,out_of_service,False,363,0,3,1604843856,0,0,1605063595,1605063595,0,0
119,364,0,1,1,0,active,False,364,5,20,1605063512,1,2,1605063595,1605063595,0,2
120,366,0,1,1,2,active,False,366,25,8,1605063012,1,0,1605063595,1605063595,0,0
121,367,0,1,1,0,active,False,367,0,40,1605062639,1,3,1605063595,1605063595,0,0
122,368,2,1,1,0,active,False,368,37,5,1605063340,1,3,1605063595,1605063595,2,0
123,369,2,1,1,0,active,False,369,64,7,1605063236,1,3,1605063595,1605063595,1,0
124,372,0,1,1,1,active,False,372,1,26,1605058816,1,0,1605063595,1605063595,0,0
125,373,0,1,1,3,active,False,373,4,14,1605063529,1,1,1605063595,1605063595,0,0
126,376,0,1,1,0,active,False,376,38,3,1605062442,1,1,1605063595,1605063595,3,0
127,377,0,1,1,0,active,False,377,35,13,1605062984,1,0,1605063595,1605063595,0,2
128,379,0,1,1,0,active,False,379,28,26,1605063493,1,2,1605063595,1605063595,2,0
129,380,0,1,1,0,active,False,380,33,8,1605063459,1,1,1605063595,1605063595,1,0
130,383,1,1,1,0,active,False,383,32,5,1605063462,1,1,1605063595,1605063595,0,3
131,385,0,1,1,1,active,False,385,13,15,1605063380,1,1,1605063595,1605063595,1,0
132,386,0,1,1,0,active,False,386,60,21,1605060960,1,1,1605063595,1605063595,0,1
133,387,0,1,1,0,active,False,387,7,30,1605063438,1,2,1605063595,1605063595,0,2
134,388,0,1,1,0,active,False,388,2,29,1605062874,1,4,1605063595,1605063595,2,0
135,389,0,1,1,0,active,False,389,24,0,1605063150,1,3,1605063595,1605063595,0,6
136,390,0,1,1,1,active,False,390,25,4,1605063261,1,2,1605063595,1605063595,2,0
137,391,0,1,1,0,active,False,391,0,35,1605063507,1,1,1605063595,1605063595,4,0
138,392,0,1,1,0,active,False,392,29,5,1605063091,1,1,1605063595,1605063595,0,2
139,393,0,1,1,0,active,False,393,22,13,1605063222,1,2,1605063595,1605063595,5,0
140,394,0,0,0,0,out_of_service,False,394,0,0,86400,0,0,1605063595,1605063595,0,0
141,396,0,0,1,0,active,False,396,2,23,1605059568,0,0,1605063595,1605063595,0,0
142,397,0,1,1,1,active,False,397,10,65,1605061868,1,0,1605063595,1605063595,1,0
143,398,0,1,1,0,active,False,398,22,7,1605063117,1,2,1605063595,1605063595,0,0
144,399,0,1,1,0,active,False,399,6,31,1605063442,1,2,1605063595,1605063595,3,0
145,400,0,1,1,0,active,False,400,12,2,1605063299,1,1,1605063595,1605063595,1,0
146,401,0,1,1,0,active,False,401,28,9,1605063450,1,5,1605063595,1605063595,3,0
147,402,0,1,1,0,active,False,402,5,29,1605063273,1,5,1605063595,1605063595,0,5
148,403,0,1,1,0,active,False,403,21,8,1605063347,1,2,1605063595,1605063595,0,6
149,405,0,1,1,0,active,True,405,38,8,1605063361,1,5,1605063595,1605063595,2,0
150,406,0,1,1,1,active,False,406,8,11,1605061298,1,1,1605063595,1605063595,0,0
151,408,0,1,1,1,active,False,408,19,1,1605063069,1,3,1605063595,1605063595,1,0
152,410,0,1,1,0,active,False,410,37,0,1605063455,1,8,1605063595,1605063595,1,0
153,411,0,1,1,2,active,False,411,19,10,1605063123,1,2,1605063595,1605063595,4,0
154,412,0,1,1,0,active,False,412,15,7,1605063505,1,7,1605063595,1605063595,4,0
155,415,0,1,1,0,active,False,415,11,35,1605062534,1,0,1605063595,1605063595,2,0
156,416,0,1,1,0,active,False,416,2,28,1605062528,1,1,1605063595,1605063595,0,0
157,417,0,1,1,0,active,False,417,11,14,1605062332,1,0,1605063595,1605063595,2,0
158,418,0,1,1,0,active,False,418,31,4,1605060820,1,2,1605063595,1605063595,0,1
159,419,0,1,1,1,active,False,419,11,12,1605062931,1,0,1605063595,1605063595,0,1
160,420,0,1,1,0,active,False,420,6,42,1605063074,1,3,1605063595,1605063595,2,0
161,421,0,1,1,0,active,False,421,6,13,1605056688,1,0,1605063595,1605063595,0,0
162,422,0,1,1,1,active,False,422,28,46,1605063325,1,4,1605063595,1605063595,3,0
163,423,0,1,1,0,active,False,423,14,6,1605063368,1,7,1605063595,1605063595,0,3
164,426,0,1,1,0,active,True,426,27,0,1605063260,1,3,1605063595,1605063595,0,1
165,427,0,1,1,2,active,False,427,37,9,1605061735,1,1,1605063595,1605063595,0,2
166,432,0,1,1,0,active,False,432,29,0,1605063419,1,2,1605063595,1605063595,0,1
167,434,0,1,1,0,active,False,434,50,6,1605062923,1,4,1605063595,1605063595,3,0
168,435,0,1,1,2,active,False,435,37,9,1605063570,1,4,1605063595,1605063595,0,4
169,436,3,1,1,4,active,False,436,5,18,1605063209,1,1,1605063595,1605063595,0,1
170,437,0,1,1,4,active,False,437,4,18,1605063128,1,2,1605063595,1605063595,0,2
171,438,0,1,1,0,active,False,438,44,0,1605062850,1,3,1605063595,1605063595,0,4
172,439,0,1,1,0,active,False,439,41,1,1605063583,1,1,1605063595,1605063595,0,4
173,440,0,1,1,0,active,False,440,1,29,1605060931,1,2,1605063595,1605063595,0,0
174,442,0,1,1,0,active,False,442,3,47,1605062914,1,1,1605063595,1605063595,1,0
175,443,0,1,1,0,active,False,443,2,20,1605062840,1,1,1605063595,1605063595,2,0
176,445,0,1,1,0,active,False,445,69,5,1605063368,1,6,1605063595,1605063595,0,2
177,446,0,1,1,0,active,False,446,12,63,1605063579,1,4,1605063595,1605063595,0,4
178,447,1,1,1,0,active,False,447,4,21,1605063526,1,5,1605063595,1605063595,0,2
179,448,0,1,1,1,active,False,448,9,16,1605063516,1,2,1605063595,1605063595,0,1
180,450,0,1,1,0,active,False,450,18,43,1605063306,1,6,1605063595,1605063595,0,0
181,453,0,1,1,1,active,False,453,63,1,1605063511,1,2,1605063595,1605063595,1,0
182,454,0,1,1,5,active,False,454,21,14,1605063353,1,0,1605063595,1605063595,0,3
183,455,0,1,1,1,active,False,455,5,54,1605063185,1,0,1605063595,1605063595,0,0
184,456,0,1,1,0,active,False,456,0,28,1605058364,1,6,1605063595,1605063595,0,0
185,457,0,1,1,1,active,False,457,6,72,1605062828,1,1,1605063595,1605063595,0,3
186,458,0,1,1,0,active,False,458,6,24,1605063143,1,1,1605063595,1605063595,0,0
187,460,0,1,1,0,active,False,460,18,3,1605063372,1,4,1605063595,1605063595,0,2
188,461,0,1,1,0,active,False,461,29,26,1605063557,1,1,1605063595,1605063595,5,0
189,462,0,1,1,1,active,False,462,59,18,1605063539,1,0,1605063595,1605063595,1,0
190,464,1,1,1,0,active,False,464,0,52,1605063579,1,0,1605063595,1605063595,3,0
191,465,0,1,1,0,active,False,465,0,37,1605062642,1,2,1605063595,1605063595,1,0
192,466,8,1,1,0,active,False,466,6,19,1605062864,1,2,1605063595,1605063595,0,3
193,467,0,1,1,0,active,False,467,24,8,1605062443,1,2,1605063595,1605063595,3,0
194,468,0,1,1,0,active,False,468,12,53,1605063571,1,0,1605063595,1605063595,3,0
195,469,0,1,1,0,active,False,469,4,50,1605062593,1,3,1605063595,1605063595,0,0
196,470,0,1,1,0,active,False,470,69,1,1605063559,1,2,1605063595,1605063595,1,0
197,471,0,1,1,0,active,False,471,14,13,1605063575,1,4,1605063595,1605063595,0,3
198,472,0,1,1,0,active,False,472,4,50,1605063007,1,1,1605063595,1605063595,3,0
199,473,0,1,1,0,active,False,473,34,11,1605062905,1,5,1605063595,1605063595,2,0
200,474,0,1,1,1,active,False,474,23,32,1605062812,1,1,1605063595,1605063595,0,4
201,476,0,1,1,2,active,False,476,26,37,1605063580,1,2,1605063595,1605063595,5,0
202,477,1,1,1,1,active,False,477,66,3,1605063363,1,1,1605063595,1605063595,0,1
203,478,0,1,1,1,active,False,478,35,1,1605063223,1,1,1605063595,1605063595,1,0
204,479,0,1,1,0,active,False,479,24,3,1605063305,1,4,1605063595,1605063595,0,1
205,480,0,1,1,0,active,False,480,15,6,1605062821,1,8,1605063595,1605063595,2,0
206,481,0,1,1,1,active,False,481,22,0,1605063312,1,3,1605063595,1605063595,0,4
207,482,0,0,1,0,active,False,482,51,0,1605054576,0,28,1605063595,1605063595,0,0
208,483,0,1,1,0,active,False,483,21,12,1605063474,1,1,1605063595,1605063595,0,6
209,484,0,1,1,0,active,False,484,0,45,1605062264,1,1,1605063595,1605063595,0,0
210,485,0,1,1,0,active,False,485,8,31,1605063257,1,1,1605063595,1605063595,0,6
211,486,0,1,1,1,active,False,486,3,37,1605062887,1,1,1605063595,1605063595,4,0
212,487,0,1,1,0,active,False,487,31,2,1605063356,1,2,1605063595,1605063595,1,0
213,489,0,1,1,2,active,False,489,11,32,1605063022,1,6,1605063595,1605063595,0,5
214,490,0,1,1,0,active,False,490,0,62,1605063172,1,4,1605063595,1605063595,2,0
215,492,0,1,1,0,active,False,492,46,20,1605063410,1,2,1605063595,1605063595,0,5
216,493,0,1,1,0,active,False,493,0,33,1605062696,1,1,1605063595,1605063595,0,0
217,494,0,1,1,0,active,False,494,20,40,1605063268,1,6,1605063595,1605063595,0,0
218,495,0,1,1,2,active,False,495,18,18,1605063414,1,3,1605063595,1605063595,3,0
219,496,0,1,1,0,active,False,496,42,21,1605062144,1,2,1605063595,1605063595,0,2
220,497,0,1,1,0,active,False,497,35,28,1605063546,1,3,1605063595,1605063595,1,0
221,499,0,1,1,0,active,True,499,0,30,1605062976,1,6,1605063595,1605063595,4,0
222,500,0,1,1,0,active,False,500,8,43,1605063587,1,1,1605063595,1605063595,0,5
223,501,0,1,1,0,active,False,501,31,51,1605063177,1,1,1605063595,1605063595,1,0
224,502,0,1,1,0,active,False,502,35,0,1605062126,1,1,1605063595,1605063595,0,0
225,503,0,1,1,0,active,False,503,8,21,1605063546,1,2,1605063595,1605063595,0,2
226,504,0,1,1,0,active,False,504,41,13,1605063422,1,0,1605063595,1605063595,0,2
227,505,0,1,1,0,active,False,505,13,34,1605063517,1,5,1605063595,1605063595,0,9
228,507,0,1,1,0,active,False,507,21,20,1605062491,1,4,1605063595,1605063595,5,0
229,508,0,1,1,1,active,False,508,12,11,1605063342,1,2,1605063595,1605063595,6,0
230,509,0,1,1,0,active,False,509,53,1,1605063487,1,7,1605063595,1605063595,1,0
231,510,0,1,1,0,active,False,510,0,55,1605063140,1,0,1605063595,1605063595,0,0
232,513,0,1,1,1,active,False,513,10,18,1605063467,1,1,1605063595,1605063595,0,1
233,514,0,1,1,5,active,True,514,29,17,1605063577,1,6,1605063595,1605063595,8,0
234,515,0,1,1,0,active,False,515,32,42,1605063447,1,5,1605063595,1605063595,0,2
235,516,0,1,1,1,active,False,516,9,21,1605063377,1,1,1605063595,1605063595,2,0
236,517,0,1,1,0,active,False,517,0,69,1605062011,1,0,1605063595,1605063595,7,0
237,519,0,1,1,0,active,False,519,0,69,1605060464,1,0,1605063595,1605063595,2,0
238,522,0,1,1,0,active,False,522,0,48,1605063429,1,3,1605063595,1605063595,1,0
239,525,0,1,1,0,active,False,525,23,28,1605063167,1,5,1605063595,1605063595,2,0
240,526,0,1,1,0,active,False,526,1,38,1605063375,1,1,1605063595,1605063595,2,0
241,528,0,1,1,1,active,False,528,20,17,1605063446,1,2,1605063595,1605063595,4,0
242,529,0,1,1,0,active,False,529,33,6,1605062758,1,2,1605063595,1605063595,0,2
243,530,0,1,1,0,active,False,530,21,1,1605063325,1,2,1605063595,1605063595,0,0
244,531,0,1,1,0,active,False,531,44,13,1605062561,1,3,1605063595,1605063595,0,5
245,532,0,1,1,1,active,False,532,26,6,1605063399,1,11,1605063595,1605063595,0,0
246,533,0,1,1,0,active,False,533,2,40,1605062956,1,4,1605063595,1605063595,1,0
247,534,0,1,1,0,active,False,534,20,8,1605063089,1,3,1605063595,1605063595,1,0
248,536,0,1,1,0,active,False,536,6,19,1605062977,1,3,1605063595,1605063595,0,1
249,539,0,1,1,0,active,False,539,17,9,1605063081,1,5,1605063595,1605063595,0,2
250,540,0,1,1,0,active,False,540,16,38,1605062723,1,0,1605063595,1605063595,0,1
251,545,0,1,1,0,active,False,545,25,0,1605061767,1,2,1605063595,1605063595,0,1
252,546,0,1,1,0,active,False,546,2,42,1605063383,1,1,1605063595,1605063595,1,0
253,2000,0,1,1,0,active,False,2000,44,12,1605062188,1,1,1605063595,1605063595,0,0
254,2002,0,1,1,0,active,False,2002,9,13,1605062534,1,5,1605063595,1605063595,0,0
255,2003,0,1,1,1,active,False,2003,37,17,1605063552,1,0,1605063595,1605063595,2,0
256,2005,0,1,1,0,active,False,2005,9,3,1605049734,1,0,1605063595,1605063595,0,0
257,2006,1,1,1,0,active,True,2006,4,40,1605063561,1,4,1605063595,1605063595,0,3
258,2008,0,1,1,0,active,True,2008,18,0,1605060281,1,6,1605063595,1605063595,0,0
259,2009,0,1,1,0,active,False,2009,32,0,1605063490,1,3,1605063595,1605063595,0,0
260,2010,0,1,1,1,active,False,2010,40,25,1605062634,1,0,1605063595,1605063595,0,2
261,2012,0,1,1,0,active,False,2012,4,30,1605063323,1,1,1605063595,1605063595,3,0
262,2017,0,1,1,1,active,False,2017,4,33,1605063560,1,2,1605063595,1605063595,0,0
263,2021,1,1,1,0,active,False,2021,21,40,1605063478,1,3,1605063595,1605063595,0,0
264,2022,0,1,1,1,active,False,2022,1,32,1605062776,1,0,1605063595,1605063595,0,0
265,3016,0,1,1,0,active,False,3016,32,19,1605063466,1,3,1605063595,1605063595,3,0
266,3041,0,1,1,4,active,False,3041,12,12,1605062819,1,0,1605063595,1605063595,0,0
267,3042,0,1,1,3,active,False,3042,19,0,1605063153,1,0,1605063595,1605063595,0,0
268,3043,0,1,1,1,active,False,3043,17,2,1605063515,1,0,1605063595,1605063595,2,0
269,3044,0,1,1,5,active,False,3044,9,18,1605061486,1,0,1605063595,1605063595,0,0
270,3046,0,1,1,0,active,False,3046,1,18,1605061135,1,0,1605063595,1605063595,1,0
271,3047,0,1,1,3,active,False,3047,7,12,1605063164,1,2,1605063595,1605063595,2,0
272,3048,0,1,1,0,active,False,3048,3,16,1605059425,1,0,1605063595,1605063595,1,0
273,3049,1,1,1,1,active,False,3049,15,2,1605063587,1,0,1605063595,1605063595,2,0
274,3050,0,1,1,1,active,False,3050,9,12,1605062443,1,0,1605063595,1605063595,1,0
275,3052,0,1,1,9,active,False,3052,16,6,1605063464,1,1,1605063595,1605063595,2,0
276,3053,0,1,1,3,active,False,3053,6,15,1605063586,1,2,1605063595,1605063595,0,1
277,3054,0,1,1,2,active,False,3054,9,9,1605061364,1,1,1605063595,1605063595,0,2
278,3055,0,1,1,0,active,False,3055,0,23,1605062550,1,0,1605063595,1605063595,1,0
279,3056,0,1,1,0,active,False,3056,2,18,1605060911,1,3,1605063595,1605063595,0,0
280,3057,0,1,1,1,active,False,3057,4,14,1605060925,1,0,1605063595,1605063595,3,0
281,3058,0,1,1,1,active,False,3058,7,17,1605062535,1,0,1605063595,1605063595,4,0
282,3059,0,1,1,1,active,False,3059,6,13,1605060170,1,0,1605063595,1605063595,0,0
283,3060,0,1,1,1,active,False,3060,3,16,1605062109,1,0,1605063595,1605063595,3,0
284,3061,0,1,1,2,active,False,3061,5,16,1605061582,1,0,1605063595,1605063595,3,0
285,3062,0,1,1,3,active,False,3062,6,16,1605061222,1,1,1605063595,1605063595,3,0
286,3063,0,1,1,2,active,False,3063,3,17,1605063377,1,0,1605063595,1605063595,0,0
287,3064,1,1,1,1,active,False,3064,1,21,1605058983,1,0,1605063595,1605063595,0,0
288,3065,0,1,1,3,active,False,3065,3,27,1605059389,1,1,1605063595,1605063595,1,0
289,3066,0,1,1,1,active,False,3066,9,9,1605063037,1,1,1605063595,1605063595,0,0
290,3067,0,1,1,3,active,False,3067,6,21,1605063486,1,0,1605063595,1605063595,1,0
291,3068,0,1,1,1,active,False,3068,18,24,1605061549,1,0,1605063595,1605063595,0,1
292,3069,0,1,1,0,active,False,3069,2,27,1605055306,1,0,1605063595,1605063595,0,0
293,3070,0,1,1,1,active,False,3070,6,17,1605063142,1,0,1605063595,1605063595,1,0
294,3071,0,1,1,1,active,False,3071,1,18,1605061232,1,0,1605063595,1605063595,0,1
295,3072,0,1,1,0,active,False,3072,10,12,1605063047,1,2,1605063595,1605063595,2,0
296,3074,0,1,1,4,active,False,3074,28,12,1605063025,1,2,1605063595,1605063595,0,4
297,3075,0,1,1,0,active,False,3075,3,30,1605055463,1,0,1605063595,1605063595,0,0
298,3076,0,1,1,3,active,False,3076,15,20,1605061300,1,1,1605063595,1605063595,0,1
299,3077,0,1,1,8,active,False,3077,15,16,1605062131,1,2,1605063595,1605063595,0,2
300,3078,0,1,1,2,active,False,3078,9,18,1605062729,1,0,1605063595,1605063595,0,2
301,3080,0,1,1,3,active,False,3080,12,8,1605062928,1,1,1605063595,1605063595,0,1
302,3081,0,1,1,0,active,False,3081,7,21,1605062887,1,1,1605063595,1605063595,0,0
303,3082,0,1,1,5,active,False,3082,10,12,1605062928,1,3,1605063595,1605063595,0,4
304,3083,0,1,1,1,active,False,3083,7,23,1605061191,1,2,1605063595,1605063595,1,0
305,3085,0,1,1,0,active,False,3085,10,14,1605063208,1,1,1605063595,1605063595,0,0
