,legacy_id,station_id,is_returning,is_installed,num_docks_available,num_ebikes_available,num_bikes_available,last_reported,is_renting,eightd_has_available_keys,station_status,num_bikes_disabled,num_docks_disabled,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,72,72,1,1,41,1,14,1605221882,1,False,active,0,0,,,1605222005,1605222005,1,0
1,79,79,1,1,1,2,31,1605221917,1,False,active,1,0,,,1605222005,1605222005,0,2
2,82,82,1,1,2,1,25,1605221111,1,False,active,0,0,,,1605222005,1605222005,2,0
3,83,83,1,1,22,0,40,1605219793,1,False,active,0,0,,,1605222005,1605222005,0,2
4,116,116,0,0,0,0,0,86400,0,False,out_of_service,0,0,,,1605222005,1605222005,0,0
5,119,119,1,1,8,0,43,1605219934,1,False,active,2,0,,,1605222005,1605222005,1,0
6,120,120,1,1,16,1,3,1605221944,1,False,active,0,0,,,1605222005,1605222005,0,3
7,127,127,1,1,17,2,14,1605221501,1,False,active,0,0,,,1605222005,1605222005,4,0
8,128,128,1,1,12,5,41,1605220845,1,False,active,3,0,,,1605222005,1605222005,12,0
9,143,143,1,1,18,0,6,1605221363,1,False,active,0,0,,,1605222005,1605222005,0,4
10,144,144,1,1,1,0,56,1605219355,1,False,active,1,0,,,1605222005,1605222005,0,0
11,146,146,1,1,13,0,26,1605218398,1,False,active,0,0,,,1605222005,1605222005,2,0
12,150,150,1,1,41,0,13,1605221562,1,False,active,1,0,,,1605222005,1605222005,2,0
13,151,151,1,1,7,2,23,1605221879,1,True,active,3,0,,,1605222005,1605222005,0,6
14,152,152,1,1,4,0,44,1605221946,1,False,active,1,0,,,1605222005,1605222005,0,3
15,157,157,1,1,18,2,5,1605218803,1,False,active,0,0,,,1605222005,1605222005,2,0
16,161,161,1,1,19,1,15,1605221978,1,False,active,1,0,,,1605222005,1605222005,2,0
17,164,164,1,1,35,0,11,1605221740,1,False,active,1,0,,,1605222005,1605222005,0,0
18,168,168,1,1,4,2,43,1605221851,1,False,active,0,0,,,1605222005,1605222005,0,5
19,173,173,1,1,20,0,50,1605221775,1,False,active,0,0,,,1605222005,1605222005,0,12
20,174,174,1,1,26,2,9,1605221794,1,False,active,0,0,,,1605222005,1605222005,0,1
21,212,212,1,1,9,0,48,1605221798,1,False,active,3,0,,,1605222005,1605222005,3,0
22,216,216,1,1,27,3,9,1605221469,1,False,active,1,0,,,1605222005,1605222005,3,0
23,217,217,1,1,2,1,37,1605221642,1,False,active,0,0,,,1605222005,1605222005,0,5
24,223,223,1,1,1,1,29,1605220068,1,False,active,3,0,,,1605222005,1605222005,1,0
25,224,224,1,1,23,1,6,1605221317,1,True,active,1,0,,,1605222005,1605222005,0,2
26,228,228,1,1,13,5,40,1605221953,1,False,active,1,1,,,1605222005,1605222005,0,6
27,229,229,1,1,8,0,14,1605221983,1,False,active,1,0,,,1605222005,1605222005,6,0
28,236,236,1,1,0,0,0,86400,1,False,active,0,0,,,1605222005,1605222005,0,0
29,237,237,1,1,29,0,8,1605221842,1,False,active,2,0,,,1605222005,1605222005,7,0
30,238,238,1,1,21,0,10,1605219982,1,False,active,0,0,,,1605222005,1605222005,8,0
31,239,239,1,1,15,0,14,1605221459,1,False,active,2,0,,,1605222005,1605222005,3,0
32,241,241,1,1,10,1,11,1605219084,1,False,active,2,0,,,1605222005,1605222005,3,0
33,242,242,1,1,4,0,42,1605220073,1,False,active,0,0,,,1605222005,1605222005,0,1
34,244,244,1,1,27,0,3,1605220839,1,False,active,1,0,,,1605222005,1605222005,2,0
35,245,245,1,1,15,0,8,1605218929,1,False,active,0,0,,,1605222005,1605222005,0,0
36,247,247,1,1,29,4,24,1605221981,1,False,active,2,0,,,1605222005,1605222005,0,0
37,248,248,1,1,7,2,89,1605221545,1,False,active,3,0,,,1605222005,1605222005,0,1
38,249,249,1,1,2,2,25,1605221942,1,False,active,0,0,,,1605222005,1605222005,0,3
39,250,250,1,1,12,0,27,1605221932,1,False,active,1,0,,,1605222005,1605222005,4,0
40,251,251,1,1,9,1,17,1605221022,1,False,active,1,0,,,1605222005,1605222005,0,0
41,252,252,1,1,7,4,26,1605221746,1,False,active,0,0,,,1605222005,1605222005,7,0
42,254,254,1,1,30,0,15,1605221937,1,False,active,1,1,,,1605222005,1605222005,4,0
43,257,257,1,1,7,0,31,1605221657,1,False,active,1,0,,,1605222005,1605222005,0,1
44,258,258,1,1,21,0,1,1605221945,1,False,active,1,0,,,1605222005,1605222005,2,0
45,259,259,1,1,6,0,33,1605218363,1,False,active,0,0,,,1605222005,1605222005,3,0
46,260,260,1,1,8,0,24,1605221592,1,False,active,1,0,,,1605222005,1605222005,0,1
47,261,261,1,1,23,0,18,1605221483,1,False,active,0,0,,,1605222005,1605222005,2,0
48,262,262,1,1,20,0,3,1605219297,1,False,active,1,0,,,1605222005,1605222005,3,0
49,264,264,1,1,6,0,21,1605220488,1,False,active,0,0,,,1605222005,1605222005,0,1
50,265,265,1,1,16,0,19,1605221317,1,False,active,0,0,,,1605222005,1605222005,3,0
51,267,267,1,1,44,3,25,1605221817,1,False,active,1,0,,,1605222005,1605222005,2,0
52,268,268,1,1,1,0,25,1605221606,1,False,active,1,0,,,1605222005,1605222005,0,6
53,270,270,1,1,21,0,2,1605221872,1,False,active,0,0,,,1605222005,1605222005,0,1
54,274,274,1,1,21,0,10,1605220376,1,False,active,0,0,,,1605222005,1605222005,3,0
55,275,275,1,1,18,0,1,1605221386,1,False,active,0,0,,,1605222005,1605222005,0,1
56,276,276,1,1,16,0,8,1605218803,1,False,active,1,0,,,1605222005,1605222005,0,2
57,278,278,1,1,12,1,7,1605221981,1,False,active,0,0,,,1605222005,1605222005,1,0
58,280,280,0,0,0,0,0,86400,0,False,out_of_service,0,0,,,1605222005,1605222005,0,0
59,281,281,1,1,21,1,45,1605221787,1,True,active,0,0,,,1605222005,1605222005,0,6
60,282,282,1,1,21,0,5,1605221974,1,False,active,1,0,,,1605222005,1605222005,0,1
61,284,284,1,1,1,17,48,1605221923,1,False,active,2,0,,,1605222005,1605222005,0,5
62,285,285,1,1,9,3,44,1605221713,1,True,active,0,0,,,1605222005,1605222005,0,7
63,289,289,1,1,17,1,2,1605219613,1,False,active,0,0,,,1605222005,1605222005,0,0
64,291,291,1,1,5,0,13,1605221290,1,False,active,2,0,,,1605222005,1605222005,1,0
65,293,293,1,1,10,1,42,1605221938,1,False,active,2,0,,,1605222005,1605222005,1,0
66,295,295,1,1,1,7,23,1605221869,1,False,active,0,0,,,1605222005,1605222005,0,2
67,297,297,1,1,57,0,17,1605221907,1,False,active,3,0,,,1605222005,1605222005,3,0
68,298,298,1,1,31,0,3,1605220700,1,False,active,1,0,,,1605222005,1605222005,0,0
69,301,301,1,1,23,0,35,1605221991,1,False,active,0,0,,,1605222005,1605222005,2,0
70,302,302,1,1,5,0,19,1605221670,1,False,active,13,0,,,1605222005,1605222005,1,0
71,303,303,1,1,2,2,63,1605220879,1,False,active,2,0,,,1605222005,1605222005,0,2
72,304,304,1,1,11,6,22,1605220971,1,False,active,0,0,,,1605222005,1605222005,0,9
73,305,305,1,1,21,0,12,1605221994,1,False,active,0,0,,,1605222005,1605222005,0,2
74,307,307,1,1,0,4,29,1605221646,1,False,active,1,0,,,1605222005,1605222005,0,2
75,308,308,1,1,3,1,43,1605221950,1,False,active,2,0,,,1605222005,1605222005,0,2
76,309,309,1,1,11,0,29,1605221887,1,False,active,1,0,,,1605222005,1605222005,0,2
77,310,310,1,1,17,0,48,1605221768,1,False,active,1,0,,,1605222005,1605222005,4,0
78,311,311,1,1,4,1,22,1605221888,1,False,active,5,0,,,1605222005,1605222005,0,3
79,312,312,1,1,2,0,30,1605221402,1,False,active,1,0,,,1605222005,1605222005,0,0
80,313,313,1,1,3,0,51,1605220564,1,False,active,1,0,,,1605222005,1605222005,0,2
81,315,315,1,1,2,0,23,1605221252,1,False,active,4,0,,,1605222005,1605222005,2,0
82,316,316,0,1,13,6,29,1605221754,0,False,active,1,0,,,1605222005,1605222005,4,0
83,317,317,1,1,36,1,16,1605221649,1,False,active,2,0,,,1605222005,1605222005,0,1
84,319,319,1,1,14,0,19,1605221973,1,False,active,0,0,,,1605222005,1605222005,0,9
85,320,320,1,1,5,2,34,1605221773,1,False,active,0,0,,,1605222005,1605222005,0,1
86,321,321,1,1,9,1,29,1605220336,1,False,active,1,0,,,1605222005,1605222005,0,0
87,323,323,1,1,4,2,35,1605220801,1,False,active,0,0,,,1605222005,1605222005,0,4
88,324,324,1,1,1,0,73,1605221685,1,False,active,0,0,,,1605222005,1605222005,1,0
89,325,325,0,1,8,3,25,1605221907,0,False,active,2,0,,,1605222005,1605222005,8,0
90,326,326,1,1,32,0,7,1605221849,1,False,active,2,0,,,1605222005,1605222005,4,0
91,327,327,1,1,10,2,28,1605221732,1,True,active,1,0,,,1605222005,1605222005,0,0
92,328,328,1,1,12,0,20,1605221862,1,False,active,3,0,,,1605222005,1605222005,4,0
93,330,330,1,1,13,0,25,1605220724,1,False,active,1,0,,,1605222005,1605222005,0,2
94,331,331,1,1,16,0,9,1605221847,1,False,active,2,0,,,1605222005,1605222005,4,0
95,332,332,1,1,21,1,15,1605221876,1,False,active,0,0,,,1605222005,1605222005,1,0
96,334,334,1,1,7,1,24,1605221762,1,False,active,0,0,,,1605222005,1605222005,2,0
97,335,335,1,1,12,1,15,1605221986,1,False,active,0,0,,,1605222005,1605222005,0,2
98,336,336,1,1,7,5,29,1605221510,1,False,active,0,0,,,1605222005,1605222005,0,0
99,340,340,1,1,10,0,16,1605221460,1,False,active,1,0,,,1605222005,1605222005,7,0
100,341,341,0,1,3,0,16,1605202828,0,False,active,0,0,,,1605222005,1605222005,0,0
101,342,342,1,1,3,5,24,1605221802,1,False,active,1,1,,,1605222005,1605222005,2,0
102,343,343,1,1,2,0,21,1605221910,1,False,active,0,0,,,1605222005,1605222005,0,1
103,344,344,1,1,17,0,2,1605220783,1,False,active,4,0,,,1605222005,1605222005,0,2
104,346,346,1,1,14,1,12,1605221825,1,False,active,1,0,,,1605222005,1605222005,2,0
105,347,347,1,1,7,4,36,1605221341,1,False,active,11,0,,,1605222005,1605222005,10,0
106,349,349,1,1,22,0,39,1605220458,1,False,active,0,0,,,1605222005,1605222005,0,2
107,350,350,1,1,9,6,35,1605221962,1,False,active,2,1,,,1605222005,1605222005,8,0
108,351,351,1,1,0,0,38,1605220824,1,False,active,1,0,,,1605222005,1605222005,0,0
109,353,353,1,1,23,0,2,1605219168,1,False,active,2,0,,,1605222005,1605222005,1,0
110,354,354,1,1,42,1,5,1605221846,1,False,active,0,0,,,1605222005,1605222005,0,2
111,355,355,1,1,14,1,28,1605221821,1,False,active,1,0,,,1605222005,1605222005,0,0
112,356,356,1,1,10,2,13,1605220971,1,False,active,0,0,,,1605222005,1605222005,2,0
113,358,358,1,1,0,4,22,1605221960,1,False,active,0,30,"{'station_id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c', 'active': True, 'off_dock_count': 6, 'region': 'BKN', 'off_dock_capacity': 70, 'valet_revision': 919, 'dock_blocked_count': 30}",[{'id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c'}],1605222005,1605222005,11,0
114,359,359,1,1,36,0,39,1605221992,1,False,active,3,0,,,1605222005,1605222005,0,19
115,360,360,1,1,25,0,12,1605221082,1,False,active,2,0,,,1605222005,1605222005,1,0
116,361,361,1,1,13,6,65,1605221304,1,False,active,1,0,,,1605222005,1605222005,0,1
117,362,362,1,1,21,2,35,1605221516,1,False,active,1,0,,,1605222005,1605222005,0,1
118,363,363,0,0,3,0,0,1604843856,0,False,out_of_service,0,0,,,1605222005,1605222005,0,0
119,364,364,1,1,27,0,0,1605220598,1,False,active,0,0,,,1605222005,1605222005,2,0
120,366,366,1,1,32,1,1,1605220598,1,False,active,0,0,,,1605222005,1605222005,3,0
121,367,367,1,1,15,0,26,1605221471,1,False,active,2,0,,,1605222005,1605222005,0,8
122,368,368,1,1,21,1,23,1605221669,1,False,active,1,2,,,1605222005,1605222005,3,0
123,369,369,1,1,32,3,44,1605221745,1,False,active,0,0,,,1605222005,1605222005,3,0
124,372,372,1,1,18,0,9,1605221730,1,False,active,0,0,,,1605222005,1605222005,2,0
125,373,373,1,1,15,0,4,1605221621,1,False,active,0,0,,,1605222005,1605222005,1,0
126,376,376,1,1,5,0,36,1605221462,1,False,active,1,0,,,1605222005,1605222005,0,4
127,377,377,1,1,5,2,41,1605221835,1,False,active,2,0,,,1605222005,1605222005,0,5
128,379,379,1,1,1,14,54,1605221994,1,False,active,1,0,,,1605222005,1605222005,2,0
129,380,380,1,1,6,4,33,1605221986,1,False,active,3,0,,,1605222005,1605222005,8,0
130,383,383,1,1,15,1,23,1605221898,1,False,active,0,1,,,1605222005,1605222005,2,0
131,385,385,1,1,25,2,4,1605221746,1,False,active,0,0,,,1605222005,1605222005,0,2
132,386,386,1,1,6,0,73,1605221157,1,False,active,3,0,,,1605222005,1605222005,0,0
133,387,387,1,1,26,2,13,1605221250,1,False,active,0,0,,,1605222005,1605222005,0,6
134,388,388,1,1,22,0,10,1605221716,1,False,active,3,0,,,1605222005,1605222005,0,2
135,389,389,1,1,20,1,5,1605221972,1,False,active,2,0,,,1605222005,1605222005,6,0
136,390,390,1,1,10,1,20,1605221457,1,False,active,1,0,,,1605222005,1605222005,3,0
137,391,391,1,1,24,1,7,1605221885,1,False,active,6,1,,,1605222005,1605222005,0,6
138,392,392,1,1,3,0,32,1605221929,1,False,active,0,0,,,1605222005,1605222005,0,1
139,393,393,1,1,32,3,5,1605221792,1,False,active,0,0,,,1605222005,1605222005,0,1
140,394,394,0,0,0,0,0,86400,0,False,out_of_service,0,0,,,1605222005,1605222005,0,0
141,396,396,1,1,18,0,6,1605221635,1,False,active,1,0,,,1605222005,1605222005,1,0
142,397,397,1,1,71,2,3,1605219869,1,False,active,1,0,,,1605222005,1605222005,1,0
143,398,398,1,1,3,0,27,1605221640,1,False,active,1,0,,,1605222005,1605222005,2,0
144,399,399,1,1,36,0,2,1605220064,1,False,active,1,0,,,1605222005,1605222005,0,0
145,400,400,1,1,8,0,5,1605219909,1,False,active,1,1,,,1605222005,1605222005,1,0
146,401,401,1,1,19,4,22,1605221914,1,False,active,1,0,,,1605222005,1605222005,0,1
147,402,402,0,1,0,6,38,1605220507,0,False,active,1,0,,,1605222005,1605222005,0,0
148,403,403,1,1,12,1,18,1605221773,1,False,active,1,0,,,1605222005,1605222005,0,3
149,405,405,1,1,15,2,34,1605221552,1,False,active,2,0,,,1605222005,1605222005,3,0
150,406,406,1,1,11,3,9,1605220911,1,False,active,0,0,,,1605222005,1605222005,0,3
151,408,408,1,1,0,2,21,1605221684,1,False,active,2,0,,,1605222005,1605222005,0,3
152,410,410,1,1,30,3,12,1605221451,1,False,active,3,0,,,1605222005,1605222005,0,5
153,411,411,1,1,23,2,8,1605221319,1,False,active,0,0,,,1605222005,1605222005,2,0
154,412,412,1,1,3,1,25,1605220575,1,False,active,1,0,,,1605222005,1605222005,0,2
155,415,415,1,1,34,0,10,1605220845,1,False,active,2,0,,,1605222005,1605222005,0,5
156,416,416,1,1,28,0,3,1605221800,1,False,active,0,0,,,1605222005,1605222005,1,0
157,417,417,1,1,18,0,7,1605221654,1,False,active,0,0,,,1605222005,1605222005,0,1
158,418,418,1,1,2,0,35,1605221828,1,False,active,0,0,,,1605222005,1605222005,0,1
159,419,419,1,1,19,1,3,1605219978,1,False,active,1,0,,,1605222005,1605222005,0,1
160,420,420,1,1,47,1,2,1605221879,1,False,active,2,0,,,1605222005,1605222005,1,0
161,421,421,1,1,8,1,8,1605221743,1,False,active,3,0,,,1605222005,1605222005,0,1
162,422,422,1,1,63,1,12,1605221973,1,False,active,3,0,,,1605222005,1605222005,0,1
163,423,423,1,1,19,3,7,1605221952,1,False,active,1,0,,,1605222005,1605222005,0,4
164,426,426,1,1,5,1,23,1605221630,1,True,active,2,0,,,1605222005,1605222005,0,8
165,427,427,1,1,10,0,36,1605221459,1,False,active,1,0,,,1605222005,1605222005,1,0
166,432,432,1,1,21,0,10,1605221740,1,False,active,0,0,,,1605222005,1605222005,0,4
167,434,434,1,1,22,4,37,1605221989,1,False,active,1,0,,,1605222005,1605222005,6,0
168,435,435,1,1,1,0,49,1605221960,1,False,active,0,0,,,1605222005,1605222005,0,8
169,436,436,1,1,24,0,2,1605219999,1,False,active,1,0,,,1605222005,1605222005,1,0
170,437,437,1,1,21,0,3,1605216223,1,False,active,0,0,,,1605222005,1605222005,0,1
171,438,438,1,1,12,2,33,1605221951,1,False,active,2,0,,,1605222005,1605222005,10,0
172,439,439,1,1,38,0,5,1605221957,1,False,active,0,0,,,1605222005,1605222005,5,0
173,440,440,1,1,11,4,21,1605221795,1,False,active,0,0,,,1605222005,1605222005,0,11
174,442,442,1,1,11,0,40,1605221790,1,False,active,0,0,,,1605222005,1605222005,0,11
175,443,443,1,1,18,1,4,1605219904,1,False,active,1,0,,,1605222005,1605222005,1,0
176,445,445,1,1,29,5,50,1605221976,1,False,active,1,0,,,1605222005,1605222005,12,0
177,446,446,1,1,66,2,10,1605221964,1,False,active,3,0,,,1605222005,1605222005,0,3
178,447,447,1,1,14,6,16,1605221735,1,False,active,0,1,,,1605222005,1605222005,0,4
179,448,448,1,1,25,1,2,1605221949,1,False,active,0,0,,,1605222005,1605222005,2,0
180,450,450,1,1,45,2,19,1605221962,1,False,active,3,0,,,1605222005,1605222005,0,5
181,453,453,1,1,3,1,61,1605221941,1,False,active,2,0,,,1605222005,1605222005,3,0
182,454,454,1,1,24,3,10,1605221928,1,False,active,1,0,,,1605222005,1605222005,0,2
183,455,455,1,1,54,1,4,1605221811,1,False,active,1,0,,,1605222005,1605222005,1,0
184,456,456,1,1,13,2,20,1605221828,1,False,active,1,0,,,1605222005,1605222005,0,5
185,457,457,1,1,53,6,26,1605221896,1,False,active,0,0,,,1605222005,1605222005,0,9
186,458,458,1,1,22,2,8,1605221555,1,False,active,1,0,,,1605222005,1605222005,0,7
187,460,460,1,1,24,0,1,1605221553,1,False,active,0,0,,,1605222005,1605222005,2,0
188,461,461,1,1,36,1,20,1605221979,1,False,active,0,0,,,1605222005,1605222005,0,10
189,462,462,1,1,31,1,43,1605221856,1,False,active,3,0,,,1605222005,1605222005,8,0
190,464,464,1,1,37,12,15,1605221574,1,False,active,0,1,,,1605222005,1605222005,0,3
191,465,465,1,1,17,0,21,1605221993,1,False,active,1,0,,,1605222005,1605222005,0,5
192,466,466,1,1,19,0,7,1605221701,1,False,active,1,8,,,1605222005,1605222005,0,4
193,467,467,1,1,0,0,33,1605221548,1,False,active,1,0,,,1605222005,1605222005,0,0
194,468,468,1,1,28,3,34,1605221968,1,False,active,3,0,,,1605222005,1605222005,0,2
195,469,469,1,1,43,0,14,1605221943,1,False,active,0,0,,,1605222005,1605222005,0,3
196,470,470,1,1,7,5,65,1605221625,1,False,active,0,0,,,1605222005,1605222005,2,0
197,471,471,1,1,14,3,17,1605221794,1,False,active,0,0,,,1605222005,1605222005,0,0
198,472,472,1,1,32,2,22,1605221734,1,False,active,1,0,,,1605222005,1605222005,0,10
199,473,473,1,1,13,0,51,1605220415,1,False,active,0,0,,,1605222005,1605222005,0,2
200,474,474,1,1,21,0,33,1605221965,1,False,active,2,0,,,1605222005,1605222005,0,2
201,476,476,1,1,15,7,49,1605221710,1,False,active,1,0,,,1605222005,1605222005,0,1
202,477,477,1,1,4,27,63,1605221993,1,False,active,3,1,,,1605222005,1605222005,2,0
203,478,478,1,1,28,1,6,1605221985,1,False,active,3,0,,,1605222005,1605222005,0,3
204,479,479,1,1,28,0,3,1605221415,1,False,active,0,0,,,1605222005,1605222005,2,0
205,480,480,1,1,18,2,10,1605221766,1,False,active,1,0,,,1605222005,1605222005,1,0
206,481,481,1,1,13,1,11,1605221475,1,False,active,1,0,,,1605222005,1605222005,2,0
207,482,482,1,1,6,2,71,1605221874,1,False,active,1,0,,,1605222005,1605222005,0,3
208,483,483,1,1,23,1,11,1605221945,1,False,active,0,0,,,1605222005,1605222005,3,0
209,484,484,1,1,17,0,26,1605221790,1,False,active,3,0,,,1605222005,1605222005,0,11
210,485,485,1,1,35,0,5,1605221743,1,False,active,0,0,,,1605222005,1605222005,0,1
211,486,486,1,1,23,0,16,1605221983,1,False,active,2,0,,,1605222005,1605222005,1,0
212,487,487,1,1,15,4,18,1605221561,1,False,active,2,0,,,1605222005,1605222005,4,0
213,489,489,1,1,24,1,22,1605221578,1,False,active,3,0,,,1605222005,1605222005,0,2
214,490,490,1,1,0,11,65,1605221945,1,False,active,1,0,,,1605222005,1605222005,0,3
215,492,492,1,1,2,18,61,1605221986,1,False,active,4,1,,,1605222005,1605222005,2,0
216,493,493,1,1,11,0,22,1605221848,1,False,active,1,0,,,1605222005,1605222005,0,5
217,494,494,1,1,35,0,30,1605221758,1,False,active,1,0,,,1605222005,1605222005,7,0
218,495,495,1,1,29,2,10,1605221316,1,False,active,0,0,,,1605222005,1605222005,7,0
219,496,496,1,1,20,2,44,1605221972,1,False,active,1,0,,,1605222005,1605222005,0,4
220,497,497,1,1,30,0,31,1605221975,1,False,active,5,0,,,1605222005,1605222005,0,1
221,499,499,1,1,14,4,21,1605221816,1,True,active,1,0,,,1605222005,1605222005,4,0
222,500,500,1,1,14,0,37,1605221953,1,False,active,1,0,,,1605222005,1605222005,0,4
223,501,501,1,1,69,0,13,1605221987,1,False,active,1,0,,,1605222005,1605222005,10,0
224,502,502,1,1,18,3,17,1605221579,1,False,active,1,0,,,1605222005,1605222005,0,2
225,503,503,1,1,8,0,23,1605221881,1,False,active,0,0,,,1605222005,1605222005,7,0
226,504,504,1,1,34,1,19,1605221707,1,False,active,1,0,,,1605222005,1605222005,0,8
227,505,505,1,1,2,3,47,1605221875,1,False,active,3,0,,,1605222005,1605222005,0,2
228,507,507,1,1,30,5,14,1605221895,1,False,active,1,0,,,1605222005,1605222005,3,0
229,508,508,1,1,17,1,8,1605221941,1,False,active,0,0,,,1605222005,1605222005,0,4
230,509,509,1,1,21,6,39,1605221991,1,False,active,1,0,,,1605222005,1605222005,9,0
231,510,510,0,1,24,0,26,1605208169,0,False,active,5,0,,,1605222005,1605222005,0,1
232,513,513,1,1,26,0,3,1605221002,1,False,active,0,0,,,1605222005,1605222005,4,0
233,514,514,1,1,16,6,33,1605221495,1,True,active,3,0,,,1605222005,1605222005,5,0
234,515,515,1,1,64,2,15,1605221908,1,False,active,0,0,,,1605222005,1605222005,8,0
235,516,516,1,1,10,0,17,1605220155,1,False,active,4,0,,,1605222005,1605222005,0,2
236,517,517,1,1,56,1,12,1605221880,1,False,active,1,0,,,1605222005,1605222005,0,1
237,519,519,1,1,20,11,49,1605221946,1,False,active,0,0,,,1605222005,1605222005,0,7
238,522,522,1,1,21,0,30,1605221942,1,False,active,0,0,,,1605222005,1605222005,0,2
239,525,525,1,1,34,0,20,1605221955,1,False,active,2,0,,,1605222005,1605222005,5,0
240,526,526,1,1,12,5,27,1605221687,1,False,active,1,0,,,1605222005,1605222005,0,8
241,528,528,1,1,11,1,25,1605221867,1,False,active,3,0,,,1605222005,1605222005,3,0
242,529,529,1,1,4,16,36,1605221822,1,False,active,1,0,,,1605222005,1605222005,0,8
243,530,530,1,1,9,0,15,1605221957,1,False,active,0,0,,,1605222005,1605222005,6,0
244,531,531,1,1,1,1,57,1605221849,1,False,active,2,0,,,1605222005,1605222005,0,3
245,532,532,1,1,19,0,22,1605221963,1,False,active,2,0,,,1605222005,1605222005,0,1
246,533,533,1,1,15,0,31,1605221679,1,False,active,0,0,,,1605222005,1605222005,0,8
247,534,534,1,1,5,1,25,1605220834,1,False,active,1,0,,,1605222005,1605222005,2,0
248,536,536,1,1,17,0,10,1605221937,1,False,active,1,0,,,1605222005,1605222005,0,6
249,539,539,1,1,0,0,30,1605221601,1,False,active,1,0,,,1605222005,1605222005,0,0
250,540,540,1,1,39,1,15,1605221766,1,False,active,0,0,,,1605222005,1605222005,2,0
251,545,545,1,1,9,1,18,1605221852,1,False,active,0,0,,,1605222005,1605222005,4,0
252,546,546,1,1,34,1,11,1605221992,1,False,active,0,0,,,1605222005,1605222005,2,0
253,2000,2000,1,1,15,0,42,1605221894,1,False,active,0,0,,,1605222005,1605222005,0,1
254,2002,2002,1,1,7,2,17,1605221966,1,False,active,3,0,,,1605222005,1605222005,0,4
255,2003,2003,1,1,40,1,12,1605221829,1,False,active,2,0,,,1605222005,1605222005,0,4
256,2005,2005,1,1,2,0,9,1605219121,1,False,active,1,0,,,1605222005,1605222005,1,0
257,2006,2006,1,1,6,5,39,1605220389,1,True,active,3,1,,,1605222005,1605222005,0,5
258,2008,2008,1,1,14,1,10,1605221463,1,True,active,0,0,,,1605222005,1605222005,0,3
259,2009,2009,1,1,2,1,29,1605221954,1,False,active,4,0,,,1605222005,1605222005,0,0
260,2010,2010,1,1,18,0,45,1605221718,1,False,active,2,0,,,1605222005,1605222005,1,0
261,2012,2012,1,1,0,0,18,1605221984,1,False,active,10,18,"{'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c', 'active': True, 'off_dock_count': 24, 'region': 'BKN', 'off_dock_capacity': 70, 'valet_revision': 1288, 'dock_blocked_count': 18}",[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],1605222005,1605222005,3,0
262,2017,2017,1,1,29,2,9,1605221376,1,False,active,1,0,,,1605222005,1605222005,0,1
263,2021,2021,1,1,55,2,9,1605221854,1,False,active,0,1,,,1605222005,1605222005,2,0
264,2022,2022,1,1,28,0,5,1605221237,1,False,active,0,0,,,1605222005,1605222005,0,2
265,3016,3016,1,1,18,2,36,1605221836,1,False,active,0,0,,,1605222005,1605222005,2,0
266,3041,3041,1,1,11,3,13,1605221168,1,False,active,0,0,,,1605222005,1605222005,0,1
267,3042,3042,1,1,3,1,15,1605220197,1,False,active,1,0,,,1605222005,1605222005,0,2
268,3043,3043,1,1,6,2,12,1605216183,1,False,active,1,0,,,1605222005,1605222005,0,0
269,3044,3044,1,1,20,1,7,1605220015,1,False,active,0,0,,,1605222005,1605222005,0,0
270,3046,3046,1,1,15,2,4,1605220300,1,False,active,0,0,,,1605222005,1605222005,0,0
271,3047,3047,1,1,16,0,4,1605220826,1,False,active,1,0,,,1605222005,1605222005,1,0
272,3048,3048,1,1,17,0,2,1605218364,1,False,active,0,0,,,1605222005,1605222005,1,0
273,3049,3049,1,1,13,3,4,1605221836,1,False,active,0,1,,,1605222005,1605222005,3,0
274,3050,3050,1,1,11,0,10,1605219978,1,False,active,0,0,,,1605222005,1605222005,0,0
275,3052,3052,1,1,22,0,0,1605221158,1,False,active,1,0,,,1605222005,1605222005,2,0
276,3053,3053,1,1,20,0,2,1605221353,1,False,active,1,0,,,1605222005,1605222005,0,1
277,3054,3054,1,1,16,0,1,1605221469,1,False,active,2,0,,,1605222005,1605222005,0,1
278,3055,3055,1,1,21,0,2,1605221168,1,False,active,0,0,,,1605222005,1605222005,1,0
279,3056,3056,1,1,21,0,1,1605219118,1,False,active,1,0,,,1605222005,1605222005,0,0
280,3057,3057,1,1,12,0,6,1605221482,1,False,active,0,0,,,1605222005,1605222005,0,0
281,3058,3058,1,1,24,0,0,1605217346,1,False,active,0,0,,,1605222005,1605222005,1,0
282,3059,3059,1,1,17,0,2,1605221514,1,False,active,0,0,,,1605222005,1605222005,1,0
283,3060,3060,1,1,18,1,1,1605220842,1,False,active,0,0,,,1605222005,1605222005,2,0
284,3061,3061,1,1,19,0,2,1605217384,1,False,active,0,0,,,1605222005,1605222005,0,0
285,3062,3062,1,1,11,2,11,1605221665,1,False,active,1,0,,,1605222005,1605222005,2,0
286,3063,3063,1,1,10,5,10,1605221927,1,False,active,0,0,,,1605222005,1605222005,0,0
