,station_status,is_returning,last_reported,is_installed,num_bikes_disabled,num_docks_disabled,num_ebikes_available,legacy_id,station_id,is_renting,eightd_has_available_keys,num_bikes_available,num_docks_available,eightd_active_station_services,valet,starttime,timestamp,demand,supply
136,active,1,1605184630,1,0,0,0,390,390,1,False,10,21,,,1605185990,1605185990,2,0
137,active,1,1605185773,1,6,2,0,391,391,1,False,17,13,,,1605185990,1605185990,1,0
138,active,1,1605184926,1,0,0,2,392,392,1,False,31,4,,,1605185990,1605185990,3,0
139,active,1,1605185301,1,0,0,4,393,393,1,False,24,13,,,1605185990,1605185990,0,4
140,out_of_service,0,86400,0,0,0,0,394,394,0,False,0,0,,,1605185990,1605185990,0,0
141,active,1,1605185454,1,0,0,0,396,396,1,False,2,23,,,1605185990,1605185990,1,0
142,active,1,1605184897,1,0,0,1,397,397,1,False,2,73,,,1605185990,1605185990,0,2
143,active,1,1605182944,1,1,0,2,398,398,1,False,28,2,,,1605185990,1605185990,0,2
144,active,1,1605185593,1,0,0,1,399,399,1,False,1,38,,,1605185990,1605185990,0,1
145,active,1,1605183252,1,0,1,3,400,400,1,False,8,6,,,1605185990,1605185990,0,1
146,active,1,1605185115,1,2,0,0,401,401,1,False,14,26,,,1605185990,1605185990,0,4
147,active,1,1605185677,1,2,0,2,402,402,1,False,20,17,,,1605185990,1605185990,0,0
148,active,1,1605185258,1,0,0,3,403,403,1,False,30,1,,,1605185990,1605185990,0,0
149,active,1,1605185287,1,0,0,0,405,405,1,False,21,30,,,1605185990,1605185990,0,3
150,active,1,1605185764,1,1,0,0,406,406,1,False,5,14,,,1605185990,1605185990,0,1
151,active,1,1605185899,1,2,0,1,408,408,1,False,17,4,,,1605185990,1605185990,0,1
152,active,1,1605185199,1,1,0,2,410,410,1,False,24,20,,,1605185990,1605185990,0,3
153,active,1,1605185891,1,1,0,0,411,411,1,False,9,21,,,1605185990,1605185990,0,4
154,active,1,1605184931,1,1,0,2,412,412,1,False,26,2,,,1605185990,1605185990,0,0
155,active,1,1605185481,1,0,0,1,415,415,1,False,11,35,,,1605185990,1605185990,3,0
156,active,1,1605185745,1,0,0,1,416,416,1,False,4,27,,,1605185990,1605185990,0,0
157,active,1,1605185663,1,0,0,1,417,417,1,False,9,16,,,1605185990,1605185990,2,0
158,active,1,1605184698,1,0,0,1,418,418,1,False,35,2,,,1605185990,1605185990,1,0
159,active,1,1605185838,1,0,0,1,419,419,1,False,8,15,,,1605185990,1605185990,0,1
160,active,1,1605185223,1,1,0,1,420,420,1,False,3,47,,,1605185990,1605185990,0,2
161,active,1,1605185498,1,1,0,0,421,421,1,False,1,17,,,1605185990,1605185990,0,1
162,active,1,1605185270,1,1,0,0,422,422,1,False,40,37,,,1605185990,1605185990,0,3
163,active,1,1605182232,1,1,0,0,423,423,1,False,3,23,,,1605185990,1605185990,0,3
164,active,1,1605185972,1,1,30,1,426,426,1,True,13,0,[{'id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c'}],"{'station_id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 60, 'region': 'BKN', 'active': True, 'valet_revision': 1611, 'off_dock_count': 2, 'dock_blocked_count': 30}",1605185990,1605185990,1,0
165,active,1,1605178657,1,1,0,1,427,427,1,False,40,6,,,1605185990,1605185990,0,0
166,active,1,1605185617,1,0,0,1,432,432,1,False,11,20,,,1605185990,1605185990,0,3
167,active,0,1605164626,1,0,0,3,434,434,0,False,53,7,,,1605185990,1605185990,6,0
168,active,1,1605185941,1,0,0,1,435,435,1,False,34,16,,,1605185990,1605185990,6,0
169,active,1,1605161739,1,0,0,0,436,436,1,False,3,24,,,1605185990,1605185990,0,1
170,active,1,1605185434,1,0,0,0,437,437,1,False,0,24,,,1605185990,1605185990,6,0
171,active,1,1605185639,1,0,0,4,438,438,1,False,41,6,,,1605185990,1605185990,0,2
172,active,1,1605185752,1,1,0,1,439,439,1,False,10,32,,,1605185990,1605185990,0,1
173,active,1,1605185691,1,1,0,1,440,440,1,False,12,19,,,1605185990,1605185990,0,0
174,active,1,1605183472,1,0,0,2,442,442,1,False,32,19,,,1605185990,1605185990,5,0
175,active,1,1605185214,1,0,0,4,443,443,1,False,9,14,,,1605185990,1605185990,0,0
176,active,1,1605185502,1,3,0,3,445,445,1,False,45,32,,,1605185990,1605185990,0,0
177,active,1,1605185878,1,1,0,3,446,446,1,False,8,70,,,1605185990,1605185990,4,0
178,active,1,1605184599,1,0,1,2,447,447,1,False,10,20,,,1605185990,1605185990,0,0
179,active,1,1605185013,1,0,0,0,448,448,1,False,14,13,,,1605185990,1605185990,0,1
180,active,1,1605185759,1,2,0,4,450,450,1,False,29,36,,,1605185990,1605185990,0,7
181,active,1,1605185736,1,1,0,1,453,453,1,False,53,12,,,1605185990,1605185990,0,1
182,active,1,1605184377,1,1,0,4,454,454,1,False,11,23,,,1605185990,1605185990,0,4
183,active,1,1605185137,1,0,0,0,455,455,1,False,7,52,,,1605185990,1605185990,1,0
184,active,1,1605185708,1,1,34,10,456,456,1,False,18,0,[{'id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c'}],"{'station_id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 60, 'region': 'BKN', 'active': True, 'valet_revision': 1296, 'off_dock_count': 0, 'dock_blocked_count': 34}",1605185990,1605185990,3,0
185,active,1,1605185221,1,1,0,14,457,457,1,False,30,48,,,1605185990,1605185990,0,3
186,active,1,1605185797,1,1,0,2,458,458,1,False,8,22,,,1605185990,1605185990,0,0
187,active,1,1605185963,1,1,0,2,460,460,1,False,11,13,,,1605185990,1605185990,0,3
188,active,1,1605185511,1,0,0,0,461,461,1,False,36,20,,,1605185990,1605185990,0,2
189,active,1,1605184345,1,0,0,0,462,462,1,False,53,24,,,1605185990,1605185990,0,5
190,active,1,1605185959,1,0,1,2,464,464,1,False,11,41,,,1605185990,1605185990,0,0
191,active,1,1605185939,1,0,0,2,465,465,1,False,21,18,,,1605185990,1605185990,6,0
192,active,1,1605185733,1,2,8,0,466,466,1,False,5,20,,,1605185990,1605185990,0,4
193,active,1,1605183783,1,2,0,0,467,467,1,False,26,6,,,1605185990,1605185990,2,0
194,active,1,1605184804,1,1,0,4,468,468,1,False,23,41,,,1605185990,1605185990,0,2
195,active,1,1605184993,1,0,0,2,469,469,1,False,20,37,,,1605185990,1605185990,5,0
196,active,1,1605185127,1,1,0,0,470,470,1,False,63,8,,,1605185990,1605185990,0,7
197,active,1,1605185201,1,0,0,6,471,471,1,False,19,12,,,1605185990,1605185990,0,2
198,active,1,1605185608,1,0,0,3,472,472,1,False,21,34,,,1605185990,1605185990,3,0
199,active,1,1605162945,1,0,0,2,473,473,1,False,46,4,,,1605185990,1605185990,0,46
200,active,1,1605185896,1,0,0,0,474,474,1,False,20,36,,,1605185990,1605185990,0,1
201,active,1,1605185805,1,1,0,1,476,476,1,False,47,17,,,1605185990,1605185990,6,0
202,active,1,1605185929,1,1,1,0,477,477,1,False,14,55,,,1605185990,1605185990,0,5
203,active,1,1605185863,1,1,0,0,478,478,1,False,26,10,,,1605185990,1605185990,1,0
204,active,1,1605185421,1,0,0,0,479,479,1,False,3,28,,,1605185990,1605185990,0,0
205,active,1,1605185912,1,2,0,1,480,480,1,False,10,17,,,1605185990,1605185990,3,0
206,active,1,1605184986,1,0,0,2,481,481,1,False,11,14,,,1605185990,1605185990,0,0
207,active,0,1605153134,1,33,0,0,482,482,0,False,46,0,,,1605185990,1605185990,0,0
208,active,1,1605185561,1,1,0,0,483,483,1,False,8,25,,,1605185990,1605185990,1,0
209,active,1,1605184989,1,1,0,4,484,484,1,False,36,9,,,1605185990,1605185990,5,0
210,active,1,1605185855,1,0,0,1,485,485,1,False,11,29,,,1605185990,1605185990,2,0
211,active,1,1605185766,1,2,0,1,486,486,1,False,22,17,,,1605185990,1605185990,3,0
212,active,1,1605185436,1,1,0,5,487,487,1,False,24,10,,,1605185990,1605185990,0,2
213,active,1,1605185712,1,1,0,0,489,489,1,False,24,24,,,1605185990,1605185990,2,0
214,active,1,1605185618,1,1,0,0,490,490,1,False,23,42,,,1605185990,1605185990,2,0
215,active,1,1605185910,1,0,1,0,492,492,1,False,35,32,,,1605185990,1605185990,0,1
216,active,1,1605183265,1,1,0,2,493,493,1,False,23,10,,,1605185990,1605185990,5,0
217,active,1,1605185865,1,0,0,1,494,494,1,False,20,46,,,1605185990,1605185990,1,0
218,active,1,1605185763,1,0,0,8,495,495,1,False,21,18,,,1605185990,1605185990,0,11
219,active,1,1605185229,1,0,0,1,496,496,1,False,31,34,,,1605185990,1605185990,1,0
220,active,1,1605185343,1,3,0,1,497,497,1,False,15,48,,,1605185990,1605185990,4,0
221,active,1,1605185762,1,1,0,0,499,499,1,True,17,18,,,1605185990,1605185990,0,2
222,active,1,1605185672,1,0,0,0,500,500,1,False,40,12,,,1605185990,1605185990,5,0
223,active,1,1605185981,1,0,0,4,501,501,1,False,17,66,,,1605185990,1605185990,0,5
224,active,1,1605185940,1,0,0,9,502,502,1,False,19,17,,,1605185990,1605185990,0,2
225,active,1,1605185720,1,2,0,0,503,503,1,False,24,5,,,1605185990,1605185990,3,0
226,active,1,1605185907,1,0,1,5,504,504,1,False,23,30,,,1605185990,1605185990,0,2
227,active,1,1605185656,1,2,0,0,505,505,1,False,30,20,,,1605185990,1605185990,5,0
228,active,1,1605185977,1,1,0,0,507,507,1,False,17,27,,,1605185990,1605185990,0,7
229,active,1,1605185674,1,1,0,0,508,508,1,False,3,21,,,1605185990,1605185990,2,0
230,active,1,1605185917,1,1,0,5,509,509,1,False,51,9,,,1605185990,1605185990,0,2
231,active,1,1605184937,1,1,0,2,510,510,1,False,31,23,,,1605185990,1605185990,0,1
232,active,1,1605185937,1,0,0,4,513,513,1,False,11,18,,,1605185990,1605185990,0,2
233,active,1,1605185698,1,1,0,3,514,514,1,True,27,24,,,1605185990,1605185990,0,0
234,active,1,1605183241,1,0,0,0,515,515,1,False,33,46,,,1605185990,1605185990,0,6
235,active,1,1605185562,1,2,0,2,516,516,1,False,20,9,,,1605185990,1605185990,0,0
236,active,1,1605185983,1,0,0,0,517,517,1,False,19,50,,,1605185990,1605185990,6,0
237,active,1,1605185858,1,0,0,3,519,519,1,False,26,43,,,1605185990,1605185990,0,1
238,active,1,1605184055,1,1,0,3,522,522,1,False,9,41,,,1605185990,1605185990,4,0
239,active,1,1605185483,1,2,0,2,525,525,1,False,27,27,,,1605185990,1605185990,0,0
240,active,1,1605185446,1,2,0,1,526,526,1,False,20,18,,,1605185990,1605185990,5,0
241,active,1,1605185954,1,3,0,5,528,528,1,False,27,9,,,1605185990,1605185990,0,2
242,active,1,1605185367,1,0,0,0,529,529,1,False,7,34,,,1605185990,1605185990,1,0
243,active,1,1605185269,1,1,0,1,530,530,1,False,11,12,,,1605185990,1605185990,0,0
244,active,1,1605185701,1,0,0,0,531,531,1,False,53,7,,,1605185990,1605185990,0,1
245,active,1,1605184649,1,2,0,5,532,532,1,False,35,6,,,1605185990,1605185990,0,2
246,active,1,1605185896,1,2,0,1,533,533,1,False,17,27,,,1605185990,1605185990,4,0
247,active,1,1605185225,1,1,0,3,534,534,1,False,27,3,,,1605185990,1605185990,1,0
248,active,1,1605185599,1,2,0,5,536,536,1,False,23,3,,,1605185990,1605185990,1,0
249,active,1,1605184669,1,0,0,0,539,539,1,False,26,5,,,1605185990,1605185990,0,2
250,active,1,1605185211,1,0,0,1,540,540,1,False,11,43,,,1605185990,1605185990,0,3
251,active,1,1605185796,1,0,0,2,545,545,1,False,18,9,,,1605185990,1605185990,0,2
252,active,1,1605185973,1,0,0,2,546,546,1,False,11,34,,,1605185990,1605185990,0,2
253,active,1,1605185463,1,0,0,3,2000,2000,1,False,52,5,,,1605185990,1605185990,0,1
254,active,1,1605185277,1,1,0,1,2002,2002,1,False,17,9,,,1605185990,1605185990,0,2
255,active,1,1605185491,1,0,0,19,2003,2003,1,False,34,20,,,1605185990,1605185990,2,0
256,active,1,1605164149,1,0,0,0,2005,2005,1,False,10,2,,,1605185990,1605185990,1,0
257,active,1,1605185557,1,3,1,5,2006,2006,1,True,30,15,,,1605185990,1605185990,4,0
258,active,1,1605184940,1,2,0,0,2008,2008,1,True,15,7,,,1605185990,1605185990,0,3
259,active,1,1605185129,1,3,0,0,2009,2009,1,False,29,3,,,1605185990,1605185990,2,0
260,active,1,1605185822,1,1,0,1,2010,2010,1,False,60,4,,,1605185990,1605185990,0,21
261,active,1,1605185937,1,1,18,1,2012,2012,1,False,19,0,[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],"{'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 70, 'region': 'BKN', 'active': True, 'valet_revision': 1286, 'off_dock_count': 28, 'dock_blocked_count': 18}",1605185990,1605185990,3,0
262,active,1,1605185705,1,0,0,0,2017,2017,1,False,6,33,,,1605185990,1605185990,3,0
263,active,1,1605184740,1,0,1,0,2021,2021,1,False,25,39,,,1605185990,1605185990,0,0
264,active,1,1605185711,1,1,0,0,2022,2022,1,False,4,28,,,1605185990,1605185990,0,2
265,active,1,1605184994,1,1,0,2,3016,3016,1,False,30,23,,,1605185990,1605185990,0,2
266,active,1,1605185816,1,0,0,2,3041,3041,1,False,10,14,,,1605185990,1605185990,0,1
267,active,1,1605185987,1,0,0,1,3042,3042,1,False,16,3,,,1605185990,1605185990,2,0
268,active,1,1605165356,1,0,0,4,3043,3043,1,False,18,1,,,1605185990,1605185990,0,0
269,active,1,1605184829,1,0,0,1,3044,3044,1,False,7,20,,,1605185990,1605185990,0,1
270,active,1,1605182171,1,0,0,2,3046,3046,1,False,3,16,,,1605185990,1605185990,1,0
271,active,1,1605184810,1,0,0,1,3047,3047,1,False,7,14,,,1605185990,1605185990,0,1
272,active,1,1605185287,1,1,0,0,3048,3048,1,False,4,14,,,1605185990,1605185990,0,0
273,active,1,1605185608,1,0,1,0,3049,3049,1,False,3,14,,,1605185990,1605185990,0,0
274,active,1,1605185220,1,0,0,1,3050,3050,1,False,10,11,,,1605185990,1605185990,0,1
275,active,1,1605184228,1,1,0,4,3052,3052,1,False,9,13,,,1605185990,1605185990,0,1
276,active,1,1605185987,1,3,0,2,3053,3053,1,False,6,14,,,1605185990,1605185990,2,0
277,active,1,1605174387,1,0,0,0,3054,3054,1,False,2,17,,,1605185990,1605185990,0,1
278,active,1,1605184390,1,0,0,0,3055,3055,1,False,5,18,,,1605185990,1605185990,0,2
279,active,1,1605185535,1,1,0,2,3056,3056,1,False,7,15,,,1605185990,1605185990,0,0
280,active,1,1605165356,1,0,0,3,3057,3057,1,False,4,14,,,1605185990,1605185990,0,2
281,active,1,1605183931,1,1,0,0,3058,3058,1,False,0,23,,,1605185990,1605185990,1,0
282,active,1,1605181403,1,0,0,2,3059,3059,1,False,2,17,,,1605185990,1605185990,0,0
283,active,1,1605165356,1,0,0,0,3060,3060,1,False,6,13,,,1605185990,1605185990,1,0
284,active,1,1605182763,1,0,0,2,3061,3061,1,False,6,15,,,1605185990,1605185990,0,0
285,active,1,1605166562,1,0,0,7,3062,3062,1,False,17,6,,,1605185990,1605185990,1,0
286,active,1,1605185611,1,2,0,3,3063,3063,1,False,4,14,,,1605185990,1605185990,0,1
287,active,1,1605184627,1,0,1,2,3064,3064,1,False,4,18,,,1605185990,1605185990,0,0
288,active,1,1605184416,1,0,0,1,3065,3065,1,False,4,27,,,1605185990,1605185990,0,1
289,active,1,1605165357,1,1,0,0,3066,3066,1,False,9,9,,,1605185990,1605185990,0,0
290,active,1,1605184574,1,0,0,0,3067,3067,1,False,4,23,,,1605185990,1605185990,0,0
291,active,1,1605181779,1,2,0,0,3068,3068,1,False,17,23,,,1605185990,1605185990,0,0
292,active,1,1605185735,1,0,0,1,3069,3069,1,False,1,28,,,1605185990,1605185990,1,0
293,active,1,1605173889,1,0,0,2,3070,3070,1,False,7,16,,,1605185990,1605185990,0,0
294,active,1,1605183905,1,1,0,0,3071,3071,1,False,0,18,,,1605185990,1605185990,2,0
295,active,1,1605165355,1,0,0,0,3072,3072,1,False,7,17,,,1605185990,1605185990,1,0
296,active,1,1605183825,1,0,0,3,3074,3074,1,False,30,12,,,1605185990,1605185990,2,0
297,active,1,1605185956,1,0,0,0,3075,3075,1,False,8,25,,,1605185990,1605185990,0,1
298,active,1,1605180205,1,0,0,0,3076,3076,1,False,6,30,,,1605185990,1605185990,0,0
299,active,1,1605185335,1,0,0,2,3077,3077,1,False,5,28,,,1605185990,1605185990,0,5
300,active,1,1605185701,1,0,1,2,3078,3078,1,False,9,17,,,1605185990,1605185990,0,2
301,active,1,1605185937,1,0,0,3,3080,3080,1,False,19,2,,,1605185990,1605185990,0,0
302,active,1,1605184888,1,0,0,1,3081,3081,1,False,12,17,,,1605185990,1605185990,0,2
303,active,1,1605185848,1,0,0,0,3082,3082,1,False,5,20,,,1605185990,1605185990,0,2
304,active,1,1605185125,1,0,0,6,3083,3083,1,False,8,24,,,1605185990,1605185990,0,0
305,active,1,1605185492,1,0,0,1,3085,3085,1,False,7,18,,,1605185990,1605185990,1,0
306,active,1,1605185333,1,0,0,0,3086,3086,1,False,4,26,,,1605185990,1605185990,0,0
307,active,1,1605185320,1,0,0,0,3087,3087,1,False,9,21,,,1605185990,1605185990,1,0
308,active,1,1605185758,1,0,0,0,3088,3088,1,False,5,14,,,1605185990,1605185990,0,1
309,active,1,1605184642,1,0,0,1,3092,3092,1,False,12,15,,,1605185990,1605185990,0,2
310,active,1,1605185289,1,0,0,0,3093,3093,1,False,23,5,,,1605185990,1605185990,2,0
311,active,1,1605184599,1,0,0,1,3094,3094,1,False,12,5,,,1605185990,1605185990,0,2
312,active,1,1605165356,1,1,0,1,3095,3095,1,False,4,21,,,1605185990,1605185990,0,2
313,active,1,1605185812,1,1,0,2,3096,3096,1,False,27,11,,,1605185990,1605185990,2,0
314,active,1,1605185695,1,3,0,1,3100,3100,1,False,21,27,,,1605185990,1605185990,0,3
315,active,1,1605185697,1,0,0,0,3101,3101,1,False,23,4,,,1605185990,1605185990,0,0
316,active,1,1605165355,1,0,0,0,3102,3102,1,False,19,8,,,1605185990,1605185990,0,0
317,active,1,1605165355,1,0,0,0,3105,3105,1,False,14,10,,,1605185990,1605185990,0,0
318,active,1,1605185581,1,0,0,4,3106,3106,1,False,14,8,,,1605185990,1605185990,0,3
319,active,1,1605176087,1,0,0,3,3107,3107,1,False,34,5,,,1605185990,1605185990,0,1
320,active,1,1605184418,1,1,0,1,3108,3108,1,False,8,42,,,1605185990,1605185990,0,0
321,active,1,1605178307,1,0,0,0,3109,3109,1,False,24,7,,,1605185990,1605185990,0,0
322,active,1,1605185238,1,0,0,2,3110,3110,1,False,22,6,,,1605185990,1605185990,0,5
323,active,1,1605183861,1,1,0,1,3112,3112,1,False,23,9,,,1605185990,1605185990,1,0
324,active,1,1605182140,1,0,0,0,3113,3113,1,False,23,4,,,1605185990,1605185990,0,1
325,active,1,1605185523,1,1,0,0,3115,3115,1,False,45,4,,,1605185990,1605185990,1,0
326,active,1,1605182264,1,0,0,3,3116,3116,1,False,33,2,,,1605185990,1605185990,1,0
327,active,1,1605184940,1,1,0,1,3117,3117,1,False,7,19,,,1605185990,1605185990,2,0
328,active,1,1605181307,1,0,0,0,3118,3118,1,False,15,27,,,1605185990,1605185990,0,0
329,active,1,1605185975,1,0,0,0,3119,3119,1,False,21,24,,,1605185990,1605185990,3,0
330,active,1,1605185843,1,1,0,2,3121,3121,1,False,14,12,,,1605185990,1605185990,0,0
331,active,1,1605166560,1,0,0,0,3122,3122,1,False,14,65,,,1605185990,1605185990,0,1
332,active,1,1605185453,1,0,0,4,3123,3123,1,False,22,25,,,1605185990,1605185990,1,0
333,active,1,1605183979,1,0,0,5,3124,3124,1,False,22,21,,,1605185990,1605185990,0,3
334,active,1,1605185070,1,0,0,3,3125,3125,1,False,11,12,,,1605185990,1605185990,0,2
335,active,1,1605185692,1,0,0,2,3126,3126,1,False,16,18,,,1605185990,1605185990,2,0
336,active,1,1605180661,1,0,0,1,3127,3127,1,False,8,27,,,1605185990,1605185990,0,0
337,active,1,1605165355,1,0,0,3,3128,3128,1,False,8,19,,,1605185990,1605185990,2,0
338,active,1,1605183960,1,0,1,0,3129,3129,1,True,7,32,,,1605185990,1605185990,1,0
339,active,1,1605185927,1,2,0,1,3130,3130,1,False,7,21,,,1605185990,1605185990,1,0
340,active,1,1605184848,1,1,2,2,3131,3131,1,False,16,12,,,1605185990,1605185990,0,2
341,active,1,1605185793,1,1,0,5,3132,3132,1,False,19,15,,,1605185990,1605185990,6,0
342,active,1,1605184501,1,0,0,1,3134,3134,1,False,6,45,,,1605185990,1605185990,3,0
343,active,1,1605185221,1,0,2,1,3135,3135,1,False,3,36,,,1605185990,1605185990,0,2
344,active,1,1605185235,1,0,0,2,3136,3136,1,False,33,14,,,1605185990,1605185990,0,0
345,active,1,1605185711,1,1,0,0,3137,3137,1,True,15,15,,,1605185990,1605185990,3,0
346,active,1,1605183375,1,0,0,2,3139,3139,1,False,7,36,,,1605185990,1605185990,2,0
347,active,1,1605185774,1,1,0,1,3140,3140,1,False,36,18,,,1605185990,1605185990,0,3
348,active,1,1605185728,1,2,34,9,3141,3141,1,False,21,1,[{'id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c'}],"{'station_id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_capacity': 80, 'region': 'BKN', 'active': True, 'valet_revision': 1537, 'off_dock_count': 47, 'dock_blocked_count': 33}",1605185990,1605185990,11,0
349,active,1,1605185827,1,3,0,0,3142,3142,1,False,13,25,,,1605185990,1605185990,4,0
350,active,1,1605185863,1,1,0,1,3143,3143,1,False,11,35,,,1605185990,1605185990,0,1
351,active,1,1605183636,1,0,0,1,3144,3144,1,False,7,39,,,1605185990,1605185990,0,2
352,active,1,1605185895,1,0,0,6,3145,3145,1,False,12,33,,,1605185990,1605185990,0,0
353,active,1,1605185888,1,0,0,1,3146,3146,1,False,25,22,,,1605185990,1605185990,0,1
354,active,1,1605185862,1,0,0,5,3147,3147,1,False,19,20,,,1605185990,1605185990,0,3
355,active,1,1605185240,1,0,0,3,3148,3148,1,False,12,19,,,1605185990,1605185990,0,4
356,active,1,1605185594,1,0,0,1,3150,3150,1,False,22,25,,,1605185990,1605185990,0,3
357,active,1,1605185739,1,0,0,2,3151,3151,1,False,21,22,,,1605185990,1605185990,0,8
358,active,1,1605185752,1,0,0,0,3152,3152,1,False,9,33,,,1605185990,1605185990,1,0
359,active,1,1605185007,1,0,0,2,3154,3154,1,False,10,21,,,1605185990,1605185990,0,5
360,active,1,1605185384,1,2,0,8,3156,3156,1,False,34,1,,,1605185990,1605185990,0,1
361,active,1,1605185032,1,1,0,0,3157,3157,1,False,2,24,,,1605185990,1605185990,4,0
362,active,1,1605181981,1,0,0,1,3158,3158,1,False,6,25,,,1605185990,1605185990,0,1
363,active,1,1605185707,1,0,0,3,3159,3159,1,False,4,27,,,1605185990,1605185990,0,2
364,active,1,1605185632,1,0,0,7,3160,3160,1,True,18,21,,,1605185990,1605185990,0,0
365,active,1,1605185840,1,0,0,2,3161,3161,1,False,58,1,,,1605185990,1605185990,0,1
366,active,1,1605185928,1,3,1,1,3163,3163,1,True,22,17,,,1605185990,1605185990,0,2
367,active,1,1605185693,1,1,0,12,3164,3164,1,False,40,26,,,1605185990,1605185990,0,3
368,active,1,1605185200,1,1,0,7,3165,3165,1,False,26,24,,,1605185990,1605185990,0,4
369,active,1,1605185616,1,0,0,15,3166,3166,1,False,28,13,,,1605185990,1605185990,0,4
370,active,1,1605185947,1,1,0,2,3167,3167,1,False,26,28,,,1605185990,1605185990,0,3
371,active,1,1605185046,1,0,0,4,3169,3169,1,False,11,28,,,1605185990,1605185990,0,2
372,active,1,1605185842,1,0,0,1,3170,3170,1,False,24,11,,,1605185990,1605185990,0,0
373,active,1,1605185755,1,0,0,1,3171,3171,1,False,21,18,,,1605185990,1605185990,0,2
374,active,1,1605185654,1,1,0,4,3172,3172,1,False,10,16,,,1605185990,1605185990,0,5
375,active,1,1605185785,1,2,1,0,3173,3173,1,False,10,25,,,1605185990,1605185990,0,1
376,active,1,1605184443,1,2,0,4,3175,3175,1,False,6,23,,,1605185990,1605185990,0,3
377,active,1,1605185651,1,0,0,9,3177,3177,1,False,40,23,,,1605185990,1605185990,0,4
378,active,1,1605184776,1,0,0,0,3178,3178,1,False,6,33,,,1605185990,1605185990,0,1
379,active,1,1605166934,1,0,0,3,3179,3179,1,False,6,17,,,1605185990,1605185990,0,0
380,active,1,1605185691,1,1,0,0,3184,3184,1,False,8,4,,,1605185990,1605185990,1,0
381,active,1,1605184721,1,0,0,0,3185,3185,1,False,21,1,,,1605185990,1605185990,0,0
382,active,1,1605184961,1,3,0,0,3186,3186,1,False,34,5,,,1605185990,1605185990,1,0
383,active,1,1605184035,1,1,0,0,3187,3187,1,False,15,6,,,1605185990,1605185990,0,0
384,active,1,1605166560,1,0,0,0,3191,3191,1,False,7,11,,,1605185990,1605185990,0,0
385,active,1,1605165356,1,0,0,0,3192,3192,1,False,18,4,,,1605185990,1605185990,1,0
386,active,0,1605137122,1,0,0,0,3193,3193,0,False,3,15,,,1605185990,1605185990,0,0
387,active,1,1605173064,1,0,0,0,3194,3194,1,False,0,22,,,1605185990,1605185990,0,0
388,active,1,1605184170,1,0,0,0,3195,3195,1,False,0,34,,,1605185990,1605185990,0,0
389,active,1,1605166562,1,0,0,0,3196,3196,1,False,0,18,,,1605185990,1605185990,0,0
390,active,1,1605166561,1,0,0,0,3198,3198,1,False,3,15,,,1605185990,1605185990,0,0
391,active,1,1605184077,1,0,0,0,3199,3199,1,False,10,4,,,1605185990,1605185990,0,0
392,active,1,1605165357,1,0,0,0,3201,3201,1,False,1,17,,,1605185990,1605185990,0,0
393,active,1,1605182063,1,0,0,0,3202,3202,1,False,10,8,,,1605185990,1605185990,0,0
394,active,1,1605184798,1,1,0,0,3203,3203,1,False,24,1,,,1605185990,1605185990,0,0
395,active,1,1605184963,1,0,0,0,3205,3205,1,False,0,22,,,1605185990,1605185990,0,0
396,active,1,1605165356,1,0,0,0,3206,3206,1,False,0,26,,,1605185990,1605185990,0,0
397,active,1,1605181950,1,0,0,0,3207,3207,1,False,0,26,,,1605185990,1605185990,0,0
398,active,1,1605184974,1,0,0,0,3209,3209,1,False,19,3,,,1605185990,1605185990,0,0
399,active,1,1605166560,1,0,0,0,3210,3210,1,False,1,17,,,1605185990,1605185990,0,1
400,active,1,1605185719,1,1,0,0,3211,3211,1,False,20,1,,,1605185990,1605185990,0,0
401,active,1,1605166562,1,0,0,0,3212,3212,1,False,0,22,,,1605185990,1605185990,0,0
402,active,1,1605183420,1,0,0,0,3213,3213,1,False,7,15,,,1605185990,1605185990,0,0
403,active,0,1605127146,1,0,0,0,3214,3214,0,False,21,1,,,1605185990,1605185990,0,0
404,active,1,1605165358,1,0,0,0,3220,3220,1,False,0,18,,,1605185990,1605185990,0,0
405,active,1,1605171483,1,1,0,3,3221,3221,1,False,26,0,,,1605185990,1605185990,0,0
406,active,1,1605173771,1,0,0,0,3225,3225,1,False,0,14,,,1605185990,1605185990,0,0
407,active,1,1605183795,1,0,0,14,3226,3226,1,True,26,19,,,1605185990,1605185990,0,4
408,active,1,1605185827,1,0,0,4,3231,3231,1,False,6,33,,,1605185990,1605185990,0,0
409,active,1,1605185737,1,1,0,3,3232,3232,1,False,42,4,,,1605185990,1605185990,3,0
410,active,1,1605185243,1,0,0,13,3233,3233,1,False,39,0,,,1605185990,1605185990,0,1
411,active,1,1605181313,1,0,0,0,3235,3235,1,False,7,19,,,1605185990,1605185990,3,0
