,is_renting,station_id,num_bikes_disabled,last_reported,is_installed,is_returning,num_ebikes_available,station_status,eightd_has_available_keys,legacy_id,num_docks_available,num_bikes_available,num_docks_disabled,valet,eightd_active_station_services,starttime,timestamp,demand,supply
945,1,3935,1,1604697810,1,1,0,active,False,3935,8,10,0,,,1604699995,1604699995,0,2
946,1,3936,1,1604699318,1,1,0,active,False,3936,1,17,0,,,1604699995,1604699995,0,1
947,1,3937,1,1604694050,1,1,0,active,False,3937,15,7,0,,,1604699995,1604699995,0,1
948,1,3938,0,1604636905,1,1,0,active,False,3938,17,2,0,,,1604699995,1604699995,0,0
949,1,3939,0,1604699916,1,1,0,active,False,3939,19,2,0,,,1604699995,1604699995,0,0
950,1,3940,1,1604697594,1,1,1,active,False,3940,12,3,0,,,1604699995,1604699995,0,1
951,1,3941,0,1604695868,1,1,0,active,False,3941,13,4,0,,,1604699995,1604699995,0,0
952,1,3942,0,1604699543,1,1,0,active,False,3942,21,0,0,,,1604699995,1604699995,1,0
953,1,3944,1,1604698984,1,1,0,active,False,3944,29,0,0,,,1604699995,1604699995,0,0
954,1,3945,1,1604698575,1,1,0,active,False,3945,19,1,0,,,1604699995,1604699995,2,0
955,1,3946,0,1604699260,1,1,1,active,False,3946,9,12,0,,,1604699995,1604699995,1,0
956,1,3947,0,1604698058,1,1,0,active,False,3947,18,0,0,,,1604699995,1604699995,0,0
957,1,3948,0,1604697974,1,1,0,active,False,3948,22,1,0,,,1604699995,1604699995,0,0
958,1,3949,1,1604699311,1,1,0,active,False,3949,9,13,0,,,1604699995,1604699995,0,0
959,1,3950,0,1604697975,1,1,1,active,False,3950,13,6,0,,,1604699995,1604699995,0,0
960,1,3951,0,1604695209,1,1,0,active,False,3951,18,1,0,,,1604699995,1604699995,1,0
961,1,3952,0,1604695406,1,1,0,active,False,3952,19,0,0,,,1604699995,1604699995,0,0
962,1,3953,0,1604699847,1,1,0,active,False,3953,8,17,0,,,1604699995,1604699995,0,0
963,1,3955,0,1604699747,1,1,0,active,False,3955,17,2,0,,,1604699995,1604699995,0,2
964,1,3956,1,1604697255,1,1,0,active,False,3956,18,4,0,,,1604699995,1604699995,0,0
965,1,3957,0,1604697907,1,1,0,active,False,3957,18,1,0,,,1604699995,1604699995,0,0
966,1,3958,1,1604698480,1,1,1,active,False,3958,19,3,0,,,1604699995,1604699995,2,0
967,1,3959,1,1604699584,1,1,1,active,False,3959,28,2,0,,,1604699995,1604699995,0,0
968,1,3960,0,1604699468,1,1,1,active,False,3960,19,2,0,,,1604699995,1604699995,0,1
969,1,3961,0,1604683538,1,1,0,active,False,3961,0,19,0,,,1604699995,1604699995,0,0
970,1,3963,1,1604699877,1,1,0,active,False,3963,12,18,0,,,1604699995,1604699995,2,0
971,1,3964,0,1604697762,1,1,0,active,False,3964,17,3,0,,,1604699995,1604699995,2,0
972,1,3965,0,1604698162,1,1,0,active,False,3965,16,3,0,,,1604699995,1604699995,1,0
973,1,3966,0,1604698341,1,1,0,active,False,3966,3,16,0,,,1604699995,1604699995,0,0
974,1,3967,1,1604699940,1,1,0,active,False,3967,29,0,0,,,1604699995,1604699995,1,0
975,1,3968,0,1604691414,1,1,0,active,False,3968,13,8,0,,,1604699995,1604699995,0,1
976,1,3969,0,1604689588,1,1,0,active,False,3969,17,2,0,,,1604699995,1604699995,0,1
977,1,3970,0,1604698431,1,1,1,active,False,3970,11,8,0,,,1604699995,1604699995,2,0
978,1,3972,0,1604688800,1,1,0,active,False,3972,0,21,2,,,1604699995,1604699995,0,0
979,1,3973,0,1604699389,1,1,1,active,False,3973,23,3,0,,,1604699995,1604699995,4,0
980,1,3975,0,1604698060,1,1,0,active,False,3975,10,11,0,,,1604699995,1604699995,1,0
981,1,3976,0,1604699450,1,1,1,active,False,3976,10,9,0,,,1604699995,1604699995,0,0
982,1,3977,0,1604698255,1,1,0,active,False,3977,28,1,0,,,1604699995,1604699995,0,0
983,1,3978,0,1604686421,1,1,0,active,False,3978,9,9,0,,,1604699995,1604699995,1,0
984,1,3980,0,1604699803,1,1,1,active,False,3980,17,3,0,,,1604699995,1604699995,0,1
985,1,3981,1,1604698963,1,1,1,active,False,3981,20,3,0,,,1604699995,1604699995,0,2
986,1,3982,0,1604698199,1,1,1,active,False,3982,12,9,0,,,1604699995,1604699995,0,0
987,1,3983,0,1604699813,1,1,0,active,False,3983,20,3,0,,,1604699995,1604699995,0,0
988,1,3984,1,1604698924,1,1,0,active,False,3984,22,0,0,,,1604699995,1604699995,2,0
989,1,3985,0,1604698399,1,1,1,active,False,3985,20,2,0,,,1604699995,1604699995,0,0
990,1,3986,0,1604698666,1,1,0,active,False,3986,21,14,0,,,1604699995,1604699995,1,0
991,1,3987,1,1604699855,1,1,1,active,False,3987,11,11,0,,,1604699995,1604699995,2,0
992,1,3988,0,1604696028,1,1,0,active,False,3988,0,19,0,,,1604699995,1604699995,0,0
993,1,3989,0,1604698679,1,1,0,active,False,3989,22,0,0,,,1604699995,1604699995,1,0
994,1,3992,1,1604699699,1,1,2,active,False,3992,41,5,0,,,1604699995,1604699995,0,4
995,1,3994,0,1604699864,1,1,0,active,False,3994,4,26,0,,,1604699995,1604699995,2,0
996,1,3995,2,1604699709,1,1,0,active,False,3995,17,2,0,,,1604699995,1604699995,0,0
997,1,3996,1,1604699704,1,1,0,active,False,3996,19,4,0,,,1604699995,1604699995,2,0
998,1,3997,0,1604699898,1,1,1,active,False,3997,16,4,0,,,1604699995,1604699995,2,0
999,1,3998,0,1604699264,1,1,2,active,False,3998,18,11,0,,,1604699995,1604699995,0,5
1000,1,3999,0,1604699944,1,1,1,active,False,3999,18,5,0,,,1604699995,1604699995,1,0
1001,1,4000,1,1604698495,1,1,0,active,False,4000,9,12,0,,,1604699995,1604699995,5,0
1002,1,4001,0,1604699203,1,1,0,active,False,4001,21,3,0,,,1604699995,1604699995,0,1
1003,1,4002,0,1604699918,1,1,2,active,False,4002,22,2,0,,,1604699995,1604699995,0,0
1004,1,4004,1,1604699889,1,1,1,active,False,4004,19,1,0,,,1604699995,1604699995,2,0
1005,1,4005,0,1604689104,1,1,0,active,False,4005,24,0,0,,,1604699995,1604699995,0,0
1006,1,4006,0,1604699733,1,1,0,active,False,4006,18,7,0,,,1604699995,1604699995,0,1
1007,1,4007,2,1604699431,1,1,0,active,False,4007,27,1,0,,,1604699995,1604699995,0,1
1008,0,4008,0,86400,0,0,0,out_of_service,False,4008,0,0,0,,,1604699995,1604699995,0,0
1009,1,4009,3,1604699714,1,1,1,active,False,4009,31,1,0,,,1604699995,1604699995,1,0
1010,1,4010,1,1604699028,1,1,0,active,False,4010,23,0,0,,,1604699995,1604699995,1,0
1011,1,4011,0,1604699284,1,1,0,active,False,4011,23,2,0,,,1604699995,1604699995,2,0
1012,1,4012,1,1604698820,1,1,0,active,False,4012,22,0,0,,,1604699995,1604699995,0,0
1013,1,4013,0,1604699493,1,1,0,active,False,4013,23,1,0,,,1604699995,1604699995,0,0
1014,1,4014,0,1604699895,1,1,1,active,False,4014,20,2,0,,,1604699995,1604699995,0,1
1015,1,4015,0,1604699433,1,1,1,active,False,4015,6,25,0,,,1604699995,1604699995,1,0
1016,1,4016,1,1604699004,1,1,0,active,False,4016,17,4,0,,,1604699995,1604699995,1,0
1017,1,4017,1,1604699903,1,1,0,active,False,4017,12,9,0,,,1604699995,1604699995,1,0
1018,1,4018,0,1604699939,1,1,0,active,False,4018,4,17,0,,,1604699995,1604699995,0,2
1019,1,4019,1,1604688738,1,1,0,active,False,4019,14,2,0,,,1604699995,1604699995,0,0
1020,1,4020,1,1604699031,1,1,0,active,False,4020,21,0,0,,,1604699995,1604699995,3,0
1021,1,4021,0,1604695714,1,1,0,active,False,4021,11,10,0,,,1604699995,1604699995,0,0
1022,1,4023,0,1604698038,1,1,0,active,False,4023,19,5,0,,,1604699995,1604699995,2,0
1023,1,4024,1,1604695757,1,1,0,active,False,4024,30,2,0,,,1604699995,1604699995,0,2
1024,1,4025,1,1604696720,1,1,0,active,False,4025,18,1,0,,,1604699995,1604699995,1,0
1025,1,4027,1,1604699674,1,1,0,active,False,4027,21,1,0,,,1604699995,1604699995,1,0
1026,1,4028,0,1604699282,1,1,0,active,False,4028,4,15,0,,,1604699995,1604699995,1,0
1027,1,4029,1,1604699048,1,1,2,active,False,4029,19,3,0,,,1604699995,1604699995,0,1
1028,1,4030,1,1604699689,1,1,5,active,False,4030,4,18,0,,,1604699995,1604699995,0,0
1029,1,4031,0,1604698087,1,1,0,active,False,4031,17,2,0,,,1604699995,1604699995,0,0
1030,1,4032,0,1604694299,1,1,1,active,False,4032,6,13,0,,,1604699995,1604699995,0,0
1031,1,4034,0,1604699129,1,1,0,active,False,4034,27,0,0,,,1604699995,1604699995,0,0
1032,1,4035,0,1604695560,1,1,0,active,False,4035,20,0,0,,,1604699995,1604699995,0,0
1033,1,4036,1,1604699952,1,1,0,active,False,4036,11,24,0,,,1604699995,1604699995,2,0
1034,1,4037,0,1604699980,1,1,0,active,False,4037,29,10,0,,,1604699995,1604699995,0,1
1035,1,4038,0,1604699510,1,1,0,active,False,4038,4,25,0,,,1604699995,1604699995,0,0
1036,1,4040,0,1604699595,1,1,0,active,False,4040,35,16,0,,,1604699995,1604699995,1,0
1037,1,4041,2,1604694974,1,1,0,active,False,4041,9,7,0,,,1604699995,1604699995,0,1
1038,1,4043,0,1604699969,1,1,0,active,False,4043,18,6,0,,,1604699995,1604699995,5,0
1039,1,4044,2,1604699938,1,1,4,active,False,4044,8,39,0,,,1604699995,1604699995,0,2
1040,1,4045,3,1604699963,1,1,0,active,False,4045,35,1,0,,,1604699995,1604699995,9,0
1041,1,4047,1,1604693814,1,1,0,active,False,4047,25,1,0,,,1604699995,1604699995,0,0
1042,1,4048,0,1604695687,1,1,0,active,False,4048,19,1,0,,,1604699995,1604699995,0,0
1043,1,4050,1,1604694828,1,1,0,active,False,4050,20,0,0,,,1604699995,1604699995,1,0
1044,1,4051,0,1604699487,1,1,0,active,False,4051,17,9,0,,,1604699995,1604699995,0,4
1045,1,4052,0,1604699032,1,1,0,active,False,4052,25,2,0,,,1604699995,1604699995,0,0
1046,1,4053,0,1604684360,1,1,0,active,False,4053,16,3,0,,,1604699995,1604699995,0,0
1047,1,4054,0,1604699175,1,1,1,active,False,4054,14,5,0,,,1604699995,1604699995,0,3
1048,1,4055,0,1604699652,1,1,1,active,False,4055,26,1,0,,,1604699995,1604699995,0,1
1049,1,4056,0,1604698473,1,1,0,active,False,4056,24,0,0,,,1604699995,1604699995,0,0
1050,1,4057,0,1604696034,1,1,0,active,False,4057,23,0,0,,,1604699995,1604699995,2,0
1051,1,4058,2,1604699814,1,1,0,active,False,4058,22,17,0,,,1604699995,1604699995,0,15
1052,1,4059,3,1604698074,1,1,1,active,False,4059,27,1,0,,,1604699995,1604699995,0,1
1053,1,4060,0,1604699439,1,1,1,active,False,4060,22,1,0,,,1604699995,1604699995,0,1
1054,1,4061,1,1604697280,1,1,1,active,False,4061,21,2,0,,,1604699995,1604699995,1,0
1055,1,4062,0,1604695745,1,1,0,active,False,4062,23,0,0,,,1604699995,1604699995,0,0
1056,1,4063,0,1604698562,1,1,0,active,False,4063,24,0,0,,,1604699995,1604699995,1,0
1057,1,4064,0,1604689571,1,1,0,active,False,4064,22,1,0,,,1604699995,1604699995,0,0
1058,1,4065,0,1604695247,1,1,0,active,False,4065,35,0,0,,,1604699995,1604699995,1,0
1059,1,4066,1,1604698076,1,1,0,active,False,4066,22,0,0,,,1604699995,1604699995,0,0
1060,1,4067,0,1604699809,1,1,1,active,False,4067,22,1,0,,,1604699995,1604699995,0,1
1061,1,4068,4,1604699799,1,1,1,active,False,4068,24,2,0,,,1604699995,1604699995,0,1
1062,1,4069,0,1604696347,1,1,1,active,False,4069,22,2,0,,,1604699995,1604699995,0,1
1063,1,4070,1,1604694904,1,1,0,active,False,4070,23,0,0,,,1604699995,1604699995,0,0
1064,1,4071,0,1604699713,1,1,1,active,False,4071,18,4,0,,,1604699995,1604699995,1,0
1065,1,4072,2,1604699241,1,1,0,active,False,4072,13,25,0,,,1604699995,1604699995,0,14
1066,1,4073,2,1604699442,1,1,0,active,False,4073,21,12,0,,,1604699995,1604699995,0,12
1067,1,4074,0,1604697791,1,1,1,active,False,4074,16,7,0,,,1604699995,1604699995,0,3
1068,1,4075,2,1604699945,1,1,2,active,True,4075,30,6,0,,,1604699995,1604699995,0,2
1069,1,4076,1,1604698322,1,1,1,active,False,4076,9,19,0,,,1604699995,1604699995,3,0
1070,1,4078,0,1604699073,1,1,3,active,False,4078,20,11,0,,,1604699995,1604699995,0,0
1071,1,4079,2,1604699101,1,1,4,active,False,4079,13,6,0,,,1604699995,1604699995,3,0
1072,1,4080,0,1604696318,1,1,0,active,False,4080,20,1,0,,,1604699995,1604699995,0,0
1073,1,4081,1,1604698550,1,1,0,active,False,4081,15,5,0,,,1604699995,1604699995,0,1
1074,1,4082,2,1604683704,1,1,0,active,False,4082,28,0,0,,,1604699995,1604699995,0,0
1075,1,4083,0,1604692821,1,1,0,active,False,4083,20,0,0,,,1604699995,1604699995,2,0
1076,1,4084,0,1604689791,1,1,0,active,False,4084,21,1,0,,,1604699995,1604699995,0,0
1077,1,4085,0,1604699761,1,1,1,active,False,4085,22,3,0,,,1604699995,1604699995,2,0
1078,1,4086,0,1604689108,1,1,0,active,False,4086,15,6,0,,,1604699995,1604699995,3,0
1079,1,4087,0,1604699672,1,1,1,active,False,4087,18,4,0,,,1604699995,1604699995,0,1
1080,1,4088,0,1604698421,1,1,4,active,False,4088,14,6,0,,,1604699995,1604699995,0,4
1081,1,4090,0,1604699452,1,1,1,active,False,4090,19,2,0,,,1604699995,1604699995,0,0
1082,1,4091,17,1604637841,1,1,0,active,False,4091,3,1,0,,,1604699995,1604699995,0,0
1083,1,4092,0,1604697399,1,1,0,active,False,4092,6,13,0,,,1604699995,1604699995,0,0
1084,1,4093,0,1604698844,1,1,2,active,False,4093,21,4,0,,,1604699995,1604699995,0,2
1085,1,4094,0,1604699750,1,1,0,active,False,4094,19,2,0,,,1604699995,1604699995,2,0
1086,1,4095,0,1604657801,1,1,0,active,False,4095,21,0,0,,,1604699995,1604699995,0,0
1087,1,4096,0,1604699260,1,1,0,active,False,4096,29,1,0,,,1604699995,1604699995,0,0
1088,1,4098,0,1604698678,1,1,1,active,False,4098,17,3,0,,,1604699995,1604699995,0,0
1089,1,4099,0,1604699721,1,1,2,active,False,4099,11,10,0,,,1604699995,1604699995,0,2
1090,1,4101,1,1604686597,1,1,0,active,False,4101,9,9,0,,,1604699995,1604699995,2,0
1091,1,4102,1,1604699562,1,1,1,active,False,4102,20,1,0,,,1604699995,1604699995,0,1
1092,1,4103,0,1604694082,1,1,3,active,False,4103,16,3,0,,,1604699995,1604699995,0,1
1093,1,4104,1,1604699017,1,1,0,active,False,4104,19,0,0,,,1604699995,1604699995,0,0
1094,1,4105,1,1604694133,1,1,1,active,False,4105,17,3,0,,,1604699995,1604699995,0,1
1095,1,4106,1,1604696686,1,1,0,active,False,4106,18,0,0,,,1604699995,1604699995,0,0
1096,1,4107,0,1604699621,1,1,0,active,False,4107,23,1,0,,,1604699995,1604699995,0,0
1097,1,4108,0,1604694603,1,1,1,active,False,4108,4,15,0,,,1604699995,1604699995,0,1
1098,1,4109,2,1604693083,1,1,0,active,False,4109,19,0,0,,,1604699995,1604699995,0,0
1099,1,4110,0,86400,1,1,0,active,False,4110,0,0,0,,,1604699995,1604699995,0,0
1100,1,4112,0,1604699951,1,1,1,active,False,4112,8,10,0,,,1604699995,1604699995,0,2
1101,1,4113,2,1604698428,1,1,6,active,False,4113,2,18,0,,,1604699995,1604699995,0,1
1102,1,4114,0,1604698436,1,1,0,active,False,4114,23,2,0,,,1604699995,1604699995,1,0
1103,1,4115,0,1604699187,1,1,1,active,False,4115,20,5,0,,,1604699995,1604699995,0,1
1104,1,4116,0,1604642556,1,1,0,active,False,4116,18,1,0,,,1604699995,1604699995,0,0
1105,1,4117,0,1604699439,1,1,2,active,False,4117,5,22,0,,,1604699995,1604699995,0,0
1106,0,4118,0,86400,0,0,0,out_of_service,False,4118,0,0,0,,,1604699995,1604699995,0,0
1107,1,4120,1,1604699555,1,1,0,active,False,4120,34,8,0,,,1604699995,1604699995,0,1
1108,1,4121,2,1604699976,1,1,3,active,False,4121,32,19,0,,,1604699995,1604699995,0,1
1109,1,4122,2,1604699697,1,1,0,active,True,4122,47,4,0,,,1604699995,1604699995,4,0
1110,1,4123,1,1604699601,1,1,0,active,True,4123,19,5,0,,,1604699995,1604699995,0,1
1111,1,4124,2,1604699977,1,1,2,active,False,4124,33,13,0,,,1604699995,1604699995,0,3
1112,1,4125,0,1604699943,1,1,3,active,False,4125,20,17,0,,,1604699995,1604699995,0,1
1113,1,4126,1,1604697931,1,1,0,active,False,4126,14,4,0,,,1604699995,1604699995,2,0
1114,1,4127,0,1604637952,1,1,0,active,False,4127,18,1,0,,,1604699995,1604699995,0,0
1115,1,4128,1,1604692193,1,1,0,active,False,4128,19,4,0,,,1604699995,1604699995,0,0
1116,1,4129,0,1604683605,1,1,1,active,False,4129,18,1,0,,,1604699995,1604699995,0,0
1117,1,4130,1,1604699501,1,1,3,active,False,4130,18,3,0,,,1604699995,1604699995,0,0
1118,1,4131,0,1604698891,1,1,1,active,False,4131,15,4,0,,,1604699995,1604699995,0,2
1119,1,4132,0,1604698491,1,1,1,active,False,4132,16,3,0,,,1604699995,1604699995,0,1
1120,1,4133,0,1604681625,1,1,0,active,False,4133,15,5,0,,,1604699995,1604699995,1,0
1121,1,4134,1,1604699319,1,1,0,active,False,4134,4,19,0,,,1604699995,1604699995,0,1
1122,1,4135,0,1604699941,1,1,1,active,False,4135,22,1,0,,,1604699995,1604699995,0,0
1123,1,4136,2,1604698678,1,1,0,active,False,4136,7,11,0,,,1604699995,1604699995,2,0
1124,1,4137,0,1604688575,1,1,0,active,False,4137,25,2,0,,,1604699995,1604699995,0,1
1125,1,4138,0,1604698116,1,1,0,active,False,4138,12,7,0,,,1604699995,1604699995,0,0
1126,1,4139,0,1604699536,1,1,3,active,False,4139,13,6,0,,,1604699995,1604699995,0,1
1127,1,4140,0,1604698012,1,1,3,active,False,4140,17,6,1,,,1604699995,1604699995,0,1
1128,1,4141,0,1604689332,1,1,0,active,False,4141,14,6,0,,,1604699995,1604699995,0,0
1129,1,4142,0,1604686014,1,1,0,active,False,4142,19,0,0,,,1604699995,1604699995,0,0
1130,1,4143,0,1604691618,1,1,0,active,False,4143,20,1,0,,,1604699995,1604699995,0,0
1131,1,4144,0,1604698567,1,1,0,active,False,4144,21,0,0,,,1604699995,1604699995,0,0
1132,1,4146,3,1604699726,1,1,1,active,False,4146,4,1,21,,,1604699995,1604699995,1,0
1133,1,4147,0,1604699111,1,1,0,active,False,4147,15,4,0,,,1604699995,1604699995,1,0
1134,1,4148,1,1604692104,1,1,0,active,False,4148,19,7,0,,,1604699995,1604699995,1,0
1135,1,4149,0,1604694764,1,1,0,active,False,4149,20,0,0,,,1604699995,1604699995,1,0
1136,0,4151,0,86400,0,0,0,out_of_service,False,4151,0,0,0,,,1604699995,1604699995,0,0
1137,1,4152,0,1604691387,1,1,0,active,False,4152,20,1,0,,,1604699995,1604699995,0,0
1138,1,4153,0,1604697508,1,1,1,active,False,4153,25,2,0,,,1604699995,1604699995,0,0
1139,1,4154,0,1604698917,1,1,1,active,False,4154,16,3,0,,,1604699995,1604699995,0,0
1140,1,4155,0,1604699759,1,1,0,active,False,4155,15,4,0,,,1604699995,1604699995,0,3
1141,1,4156,0,1604694382,1,1,1,active,False,4156,8,11,0,,,1604699995,1604699995,0,0
1142,1,4157,0,1604690180,1,1,1,active,False,4157,17,2,0,,,1604699995,1604699995,0,0
1143,1,4158,0,1604697020,1,1,1,active,False,4158,18,1,0,,,1604699995,1604699995,0,0
1144,1,4159,1,1604698142,1,1,1,active,False,4159,4,14,0,,,1604699995,1604699995,0,1
1145,1,4160,1,1604697897,1,1,1,active,False,4160,10,8,0,,,1604699995,1604699995,0,0
1146,1,4161,0,1604694613,1,1,0,active,False,4161,17,2,0,,,1604699995,1604699995,1,0
1147,1,4162,0,1604697966,1,1,1,active,False,4162,6,13,0,,,1604699995,1604699995,1,0
1148,1,4163,0,1604674891,1,1,0,active,False,4163,9,10,0,,,1604699995,1604699995,0,0
1149,1,4164,0,1604699794,1,1,1,active,False,4164,16,2,0,,,1604699995,1604699995,0,1
1150,1,4165,1,1604694444,1,1,0,active,False,4165,16,2,0,,,1604699995,1604699995,0,1
1151,1,4166,1,1604699472,1,1,1,active,False,4166,0,26,0,,,1604699995,1604699995,0,0
1152,1,4167,1,1604698363,1,1,0,active,False,4167,18,0,0,,,1604699995,1604699995,3,0
1153,1,4168,0,1604682070,1,1,0,active,False,4168,17,2,0,,,1604699995,1604699995,0,0
1154,1,4169,0,1604687081,1,1,0,active,False,4169,21,0,0,,,1604699995,1604699995,0,0
1155,1,4170,1,1604640530,1,1,1,active,False,4170,13,5,0,,,1604699995,1604699995,0,1
1156,1,4171,0,1604677544,1,1,0,active,False,4171,21,0,0,,,1604699995,1604699995,0,0
1157,1,4172,1,1604699021,1,1,2,active,False,4172,6,12,0,,,1604699995,1604699995,0,0
1158,1,4173,1,1604684485,1,1,0,active,False,4173,19,0,0,,,1604699995,1604699995,0,0
1159,1,4174,1,1604698908,1,1,3,active,False,4174,4,16,0,,,1604699995,1604699995,2,0
1160,1,4175,0,1604695948,1,1,0,active,False,4175,5,15,0,,,1604699995,1604699995,0,0
1161,1,4177,0,1604684162,1,1,0,active,False,4177,19,1,0,,,1604699995,1604699995,1,0
1162,1,4179,0,1604697306,1,1,1,active,False,4179,18,5,0,,,1604699995,1604699995,0,0
1163,1,4180,0,1604697906,1,1,0,active,False,4180,14,6,0,,,1604699995,1604699995,0,0
1164,1,4181,1,1604696886,1,1,0,active,False,4181,17,1,0,,,1604699995,1604699995,1,0
1165,1,4182,0,1604699696,1,1,1,active,False,4182,5,14,0,,,1604699995,1604699995,0,0
1166,0,4183,16,1603727087,1,0,0,active,False,4183,2,0,0,,,1604699995,1604699995,0,0
1167,1,4185,1,1604698881,1,1,3,active,False,4185,14,4,0,,,1604699995,1604699995,0,1
1168,1,4186,0,1604699411,1,1,0,active,False,4186,19,8,0,,,1604699995,1604699995,0,0
1169,1,4188,0,1604698979,1,1,0,active,False,4188,30,1,0,,,1604699995,1604699995,0,0
1170,1,4189,0,1604698398,1,1,0,active,False,4189,18,1,0,,,1604699995,1604699995,0,0
1171,1,4190,1,1604699981,1,1,7,active,False,4190,11,7,0,,,1604699995,1604699995,0,0
1172,1,4191,0,1604683242,1,1,1,active,False,4191,18,2,0,,,1604699995,1604699995,0,0
1173,1,4192,1,1604699768,1,1,5,active,False,4192,6,12,0,,,1604699995,1604699995,0,1
1174,1,4193,1,1604699832,1,1,2,active,False,4193,16,4,0,,,1604699995,1604699995,0,2
1175,1,4194,0,1604696059,1,1,0,active,False,4194,22,8,0,,,1604699995,1604699995,1,0
1176,1,4195,0,1604699080,1,1,0,active,False,4195,9,21,0,,,1604699995,1604699995,0,0
1177,1,4198,0,1604699924,1,1,1,active,False,4198,18,3,0,,,1604699995,1604699995,0,1
1178,1,4199,1,1604697510,1,1,0,active,False,4199,19,1,0,,,1604699995,1604699995,2,0
1179,1,4200,1,1604676008,1,1,0,active,False,4200,26,0,0,,,1604699995,1604699995,0,0
1180,1,4201,0,1604699977,1,1,1,active,False,4201,11,10,0,,,1604699995,1604699995,0,0
1181,1,4202,1,1604693795,1,1,0,active,False,4202,10,8,0,,,1604699995,1604699995,2,0
1182,1,4204,0,1604699254,1,1,1,active,False,4204,17,2,0,,,1604699995,1604699995,0,1
1183,1,4205,0,1604697873,1,1,1,active,False,4205,11,8,0,,,1604699995,1604699995,0,0
1184,0,4206,2,1604678954,0,0,16,out_of_service,False,4206,0,25,0,,,1604699995,1604699995,0,0
1185,1,4207,0,1604698615,1,1,0,active,False,4207,18,1,0,,,1604699995,1604699995,1,0
1186,1,4208,0,1604697311,1,1,0,active,False,4208,18,1,0,,,1604699995,1604699995,0,0
1187,1,4209,0,1604678761,1,1,0,active,False,4209,18,0,0,,,1604699995,1604699995,0,0
1188,1,4210,0,1604694178,1,1,0,active,False,4210,22,2,0,,,1604699995,1604699995,1,0
1189,1,4211,1,1604697293,1,1,1,active,False,4211,17,1,0,,,1604699995,1604699995,0,0
1190,1,4212,0,1604697109,1,1,0,active,False,4212,19,0,0,,,1604699995,1604699995,0,0
1191,1,4213,0,1604698739,1,1,1,active,False,4213,17,2,0,,,1604699995,1604699995,0,0
1192,1,4220,0,1604699802,1,1,1,active,False,4220,25,1,0,,,1604699995,1604699995,1,0
1193,1,4222,0,1604699916,1,1,1,active,False,4222,6,21,0,,,1604699995,1604699995,1,0
1194,1,4225,0,1604699797,1,1,1,active,False,4225,28,5,0,,,1604699995,1604699995,0,0
1195,1,4227,0,1604689720,1,1,0,active,False,4227,17,2,0,,,1604699995,1604699995,0,0
1196,1,4228,0,1604696487,1,1,1,active,False,4228,18,1,0,,,1604699995,1604699995,0,0
1197,1,4229,0,1604697011,1,1,0,active,False,4229,22,1,0,,,1604699995,1604699995,0,0
1198,1,4230,1,1604699924,1,1,0,active,False,4230,17,1,0,,,1604699995,1604699995,0,0
1199,1,4245,0,1604695111,1,1,0,active,False,4245,22,1,0,,,1604699995,1604699995,0,0
1200,1,4247,1,1604699181,1,1,0,active,False,4247,19,1,0,,,1604699995,1604699995,1,0
1201,1,4249,1,1604696053,1,1,0,active,False,4249,3,21,0,,,1604699995,1604699995,0,0
1202,0,4250,0,86400,0,0,0,out_of_service,False,4250,0,0,0,,,1604699995,1604699995,0,0
