,legacy_id,last_reported,num_docks_available,station_status,num_bikes_disabled,station_id,is_installed,num_docks_disabled,is_returning,num_bikes_available,eightd_has_available_keys,num_ebikes_available,is_renting,eightd_active_station_services,valet,starttime,timestamp,demand,supply
290,3068,1604260237,18,active,0,3068,1,0,1,24,False,3,1,,,1604260795,1604260795,24,24
291,3069,1604260694,27,active,0,3069,1,0,1,2,False,0,1,,,1604260795,1604260795,2,2
292,3070,1604257533,15,active,0,3070,1,0,1,8,False,1,1,,,1604260795,1604260795,8,8
293,3071,1604256781,19,active,0,3071,1,0,1,0,False,0,1,,,1604260795,1604260795,0,0
294,3072,1604258325,21,active,1,3072,1,0,1,2,False,0,1,,,1604260795,1604260795,2,2
295,3074,1604260266,14,active,3,3074,1,0,1,25,False,2,1,,,1604260795,1604260795,25,25
296,3075,1604256277,22,active,0,3075,1,0,1,11,False,1,1,,,1604260795,1604260795,11,11
297,3076,1604253669,21,active,0,3076,1,0,1,15,False,0,1,,,1604260795,1604260795,15,15
298,3077,1604257946,26,active,1,3077,1,0,1,6,False,1,1,,,1604260795,1604260795,6,6
299,3078,1604257989,23,active,0,3078,1,0,1,4,False,0,1,,,1604260795,1604260795,4,4
300,3080,1604257550,5,active,0,3080,1,0,1,16,False,1,1,,,1604260795,1604260795,16,16
301,3081,1604257903,20,active,0,3081,1,0,1,9,False,3,1,,,1604260795,1604260795,9,9
302,3082,1604257891,11,active,0,3082,1,0,1,14,False,2,1,,,1604260795,1604260795,14,14
303,3083,1604253640,27,active,1,3083,1,0,1,4,False,0,1,,,1604260795,1604260795,4,4
304,3085,1604259447,4,active,0,3085,1,0,1,21,False,1,1,,,1604260795,1604260795,21,21
305,3086,1604256472,20,active,0,3086,1,0,1,10,False,1,1,,,1604260795,1604260795,10,10
306,3087,1604260694,5,active,0,3087,1,0,1,25,False,0,1,,,1604260795,1604260795,25,25
307,3088,1604259839,3,active,0,3088,1,0,1,16,False,1,1,,,1604260795,1604260795,16,16
308,3092,1604259563,1,active,3,3092,1,0,1,23,False,6,1,,,1604260795,1604260795,23,23
309,3093,1604259615,2,active,2,3093,1,0,1,24,False,2,1,,,1604260795,1604260795,24,24
310,3094,1604257060,7,active,0,3094,1,0,1,11,False,0,1,,,1604260795,1604260795,11,11
311,3095,1604257862,21,active,0,3095,1,0,1,5,False,0,1,,,1604260795,1604260795,5,5
312,3096,1604260779,5,active,0,3096,1,0,1,34,False,2,1,,,1604260795,1604260795,34,34
313,3100,1604259316,36,active,1,3100,1,0,1,14,False,0,1,,,1604260795,1604260795,14,14
314,3101,1604260194,5,active,0,3101,1,0,1,22,False,1,1,,,1604260795,1604260795,22,22
315,3102,1604257660,6,active,0,3102,1,0,1,21,False,2,1,,,1604260795,1604260795,21,21
316,3105,1604252195,0,active,0,3105,1,0,1,24,False,1,1,,,1604260795,1604260795,24,24
317,3106,1604260714,13,active,0,3106,1,0,1,9,False,2,1,,,1604260795,1604260795,9,9
318,3107,1604259421,3,active,0,3107,1,0,1,36,False,0,1,,,1604260795,1604260795,36,36
319,3108,1604259813,25,active,2,3108,1,0,1,24,False,2,1,,,1604260795,1604260795,24,24
320,3109,1604259417,1,active,1,3109,1,0,1,29,False,2,1,,,1604260795,1604260795,29,29
321,3110,1604257578,0,active,1,3110,1,0,1,27,False,4,1,,,1604260795,1604260795,27,27
322,3112,1604258941,0,active,1,3112,1,0,1,32,False,1,1,,,1604260795,1604260795,32,32
323,3113,1604260104,1,active,1,3113,1,0,1,25,False,6,1,,,1604260795,1604260795,25,25
324,3115,1604258909,11,active,1,3115,1,0,1,38,False,4,1,,,1604260795,1604260795,38,38
325,3116,1604260271,9,active,0,3116,1,0,1,26,False,0,1,,,1604260795,1604260795,26,26
326,3117,1604258733,7,active,1,3117,1,0,1,19,False,2,1,,,1604260795,1604260795,19,19
327,3118,1604260597,18,active,0,3118,1,0,1,24,False,2,1,,,1604260795,1604260795,24,24
328,3119,1604254152,38,active,0,3119,1,0,1,7,False,3,1,,,1604260795,1604260795,7,7
329,3121,1604256367,22,active,0,3121,1,0,1,5,False,1,1,,,1604260795,1604260795,5,5
330,3122,1604255507,78,active,0,3122,1,0,1,1,False,0,1,,,1604260795,1604260795,1,1
331,3123,1604256753,17,active,0,3123,1,0,1,30,False,1,1,,,1604260795,1604260795,30,30
332,3124,1604259010,15,active,0,3124,1,0,1,1,False,0,1,,,1604260795,1604260795,1,1
333,3125,1604256619,18,active,0,3125,1,0,1,5,False,2,1,,,1604260795,1604260795,5,5
334,3126,1604260261,28,active,0,3126,1,0,1,6,False,1,1,,,1604260795,1604260795,6,6
335,3127,1604256059,33,active,0,3127,1,0,1,2,False,0,1,,,1604260795,1604260795,2,2
336,3128,1604226532,27,active,0,3128,1,0,1,0,False,0,1,,,1604260795,1604260795,0,0
337,3129,1604260165,28,active,1,3129,1,0,1,11,True,1,1,,,1604260795,1604260795,11,11
338,3130,1604257236,19,active,0,3130,1,0,1,11,False,1,1,,,1604260795,1604260795,11,11
339,3131,86400,0,out_of_service,0,3131,0,0,0,0,False,0,0,,,1604260795,1604260795,0,0
340,3132,1604259040,31,active,0,3132,1,0,1,4,False,1,1,,,1604260795,1604260795,4,4
341,3134,1604259520,27,active,0,3134,1,0,1,12,False,2,1,,,1604260795,1604260795,12,12
342,3135,1604258049,35,active,1,3135,1,1,1,4,False,1,1,,,1604260795,1604260795,4,4
343,3136,1604260408,39,active,0,3136,1,0,1,8,False,0,1,,,1604260795,1604260795,8,8
344,3137,1604259298,4,active,2,3137,1,0,1,25,True,1,1,,,1604260795,1604260795,25,25
345,3139,1604256015,37,active,0,3139,1,0,1,6,False,3,1,,,1604260795,1604260795,6,6
346,3140,1604259429,29,active,2,3140,1,0,1,24,False,4,1,,,1604260795,1604260795,24,24
347,3141,1604260464,38,active,1,3141,1,0,1,19,False,7,1,,,1604260795,1604260795,19,19
348,3142,1604260368,27,active,0,3142,1,0,1,14,False,3,1,,,1604260795,1604260795,14,14
349,3143,1604260008,1,active,1,3143,1,0,1,45,False,19,1,,,1604260795,1604260795,45,45
350,3144,1604259729,21,active,3,3144,1,0,1,22,False,4,1,,,1604260795,1604260795,22,22
351,3145,1604260097,32,active,0,3145,1,0,1,13,False,0,1,,,1604260795,1604260795,13,13
352,3146,1604259088,29,active,1,3146,1,0,1,17,False,1,1,,,1604260795,1604260795,17,17
353,3147,1604260648,30,active,0,3147,1,0,1,9,False,4,1,,,1604260795,1604260795,9,9
354,3148,1604260726,11,active,0,3148,1,0,1,20,False,3,1,,,1604260795,1604260795,20,20
355,3150,1604260476,28,active,0,3150,1,0,1,19,False,1,1,,,1604260795,1604260795,19,19
356,3151,1604260579,40,active,0,3151,1,0,1,3,False,0,1,,,1604260795,1604260795,3,3
357,3152,1604260683,39,active,0,3152,1,0,1,3,False,0,1,,,1604260795,1604260795,3,3
358,3154,1604260204,19,active,0,3154,1,0,1,12,False,3,1,,,1604260795,1604260795,12,12
359,3156,1604260741,24,active,0,3156,1,0,1,13,False,4,1,,,1604260795,1604260795,13,13
360,3157,1604260686,6,active,1,3157,1,0,1,20,False,0,1,,,1604260795,1604260795,20,20
361,3158,1604260753,22,active,0,3158,1,0,1,9,False,0,1,,,1604260795,1604260795,9,9
362,3159,1604258803,30,active,0,3159,1,0,1,1,False,1,1,,,1604260795,1604260795,1,1
363,3160,1604257324,17,active,0,3160,1,0,1,22,True,0,1,,,1604260795,1604260795,22,22
364,3161,1604260379,41,active,0,3161,1,0,1,18,False,2,1,,,1604260795,1604260795,18,18
365,3163,1604259710,17,active,2,3163,1,0,1,24,True,3,1,,,1604260795,1604260795,24,24
366,3164,1604260642,25,active,3,3164,1,0,1,39,False,2,1,,,1604260795,1604260795,39,39
367,3165,1604260552,18,active,2,3165,1,0,1,31,False,2,1,,,1604260795,1604260795,31,31
368,3166,1604260017,32,active,2,3166,1,0,1,7,False,1,1,,,1604260795,1604260795,7,7
369,3167,1604260509,40,active,0,3167,1,0,1,15,False,2,1,,,1604260795,1604260795,15,15
370,3169,1604259687,30,active,0,3169,1,0,1,9,False,2,1,,,1604260795,1604260795,9,9
371,3170,1604258760,20,active,1,3170,1,0,1,14,False,0,1,,,1604260795,1604260795,14,14
372,3171,1604260157,33,active,0,3171,1,0,1,6,False,1,1,,,1604260795,1604260795,6,6
373,3172,1604258490,24,active,0,3172,1,1,1,2,False,0,1,,,1604260795,1604260795,2,2
374,3173,1604260772,20,active,0,3173,1,1,1,18,False,5,1,,,1604260795,1604260795,18,18
375,3175,1604257527,22,active,1,3175,1,0,1,8,False,2,1,,,1604260795,1604260795,8,8
376,3177,1604260672,59,active,3,3177,1,0,1,1,False,1,1,,,1604260795,1604260795,1,1
377,3178,1604257388,36,active,1,3178,1,0,1,2,False,1,1,,,1604260795,1604260795,2,2
378,3179,1604260003,14,active,0,3179,1,0,1,9,False,3,1,,,1604260795,1604260795,9,9
379,3182,1604260042,8,active,4,3182,1,0,1,30,False,0,1,,,1604260795,1604260795,30,30
380,3184,1604250125,10,active,0,3184,1,0,1,4,False,0,1,,,1604260795,1604260795,4,4
381,3185,1604253395,14,active,0,3185,1,0,1,8,False,0,1,,,1604260795,1604260795,8,8
382,3186,1604162228,28,active,0,3186,1,0,0,14,False,0,0,,,1604260795,1604260795,14,14
383,3187,1604259923,7,active,1,3187,1,0,1,14,False,1,1,,,1604260795,1604260795,14,14
384,3191,1604216648,1,active,0,3191,1,0,1,17,False,0,1,,,1604260795,1604260795,17,17
385,3192,1604252120,20,active,0,3192,1,0,1,2,False,0,1,,,1604260795,1604260795,2,2
386,3193,1604250821,5,active,0,3193,1,0,1,13,False,0,1,,,1604260795,1604260795,13,13
387,3194,1604253577,20,active,1,3194,1,0,1,1,False,0,1,,,1604260795,1604260795,1,1
388,3195,1604255933,32,active,0,3195,1,0,1,2,False,0,1,,,1604260795,1604260795,2,2
389,3196,1604248119,17,active,0,3196,1,0,1,1,False,0,1,,,1604260795,1604260795,1,1
390,3198,1604255466,17,active,0,3198,1,0,1,1,False,0,1,,,1604260795,1604260795,1,1
391,3199,1604259531,8,active,0,3199,1,0,1,6,False,0,1,,,1604260795,1604260795,6,6
392,3201,1604215372,16,active,0,3201,1,0,1,2,False,0,1,,,1604260795,1604260795,2,2
393,3202,1604255708,16,active,1,3202,1,0,1,1,False,0,1,,,1604260795,1604260795,1,1
394,3203,1604257917,1,active,0,3203,1,0,1,25,False,0,1,,,1604260795,1604260795,25,25
395,3205,1604258915,13,active,0,3205,1,0,1,9,False,0,1,,,1604260795,1604260795,9,9
396,3206,1604215437,26,active,0,3206,1,0,1,0,False,0,1,,,1604260795,1604260795,0,0
397,3207,1604216498,26,active,0,3207,1,0,1,0,False,0,1,,,1604260795,1604260795,0,0
398,3209,1604253648,2,active,0,3209,1,0,1,20,False,0,1,,,1604260795,1604260795,20,20
399,3210,1604244367,6,active,0,3210,1,0,1,12,False,0,1,,,1604260795,1604260795,12,12
400,3211,1604257216,3,active,0,3211,1,0,1,19,False,0,1,,,1604260795,1604260795,19,19
401,3212,1604247982,19,active,1,3212,1,0,1,2,False,0,1,,,1604260795,1604260795,2,2
402,3213,1604253962,2,active,0,3213,1,0,1,20,False,0,1,,,1604260795,1604260795,20,20
403,3214,1604251237,17,active,0,3214,1,0,1,5,False,0,1,,,1604260795,1604260795,5,5
404,3220,1604249065,13,active,0,3220,1,0,1,5,False,0,1,,,1604260795,1604260795,5,5
405,3221,1604258858,9,active,2,3221,1,0,1,16,False,1,1,,,1604260795,1604260795,16,16
406,3225,1604258604,13,active,0,3225,1,0,1,1,False,0,1,,,1604260795,1604260795,1,1
407,3226,1604260694,20,active,2,3226,1,0,1,23,True,7,1,,,1604260795,1604260795,23,23
408,3231,1604257728,34,active,0,3231,1,0,1,5,False,2,1,,,1604260795,1604260795,5,5
409,3232,1604258820,27,active,1,3232,1,0,1,19,False,2,1,,,1604260795,1604260795,19,19
410,3233,1604256707,37,active,0,3233,1,0,1,2,False,0,1,,,1604260795,1604260795,2,2
411,3235,1604255526,22,active,0,3235,1,0,1,4,False,0,1,,,1604260795,1604260795,4,4
412,3236,1604259693,27,active,1,3236,1,0,1,5,False,1,1,,,1604260795,1604260795,5,5
413,3241,1604260320,17,active,0,3241,1,0,1,2,False,0,1,,,1604260795,1604260795,2,2
414,3242,1604256886,36,active,1,3242,1,0,1,2,False,0,1,,,1604260795,1604260795,2,2
415,3243,1604258864,24,active,1,3243,1,0,1,4,False,0,1,,,1604260795,1604260795,4,4
416,3244,1604260143,13,active,1,3244,1,0,1,28,False,3,1,,,1604260795,1604260795,28,28
417,3246,1604256853,37,active,0,3246,1,0,1,2,False,0,1,,,1604260795,1604260795,2,2
418,3249,1604256221,8,active,0,3249,1,0,1,11,False,6,1,,,1604260795,1604260795,11,11
419,3254,1604258608,5,active,5,3254,1,0,1,19,False,1,1,,,1604260795,1604260795,19,19
420,3255,1604258552,1,active,1,3255,1,0,1,16,False,4,1,,,1604260795,1604260795,16,16
421,3256,1604260487,14,active,0,3256,1,0,1,9,False,1,1,,,1604260795,1604260795,9,9
422,3259,1604260475,12,active,0,3259,1,0,1,15,False,2,1,,,1604260795,1604260795,15,15
423,3260,1604259414,11,active,1,3260,1,0,1,33,False,3,1,,,1604260795,1604260795,33,33
424,3263,1604259792,4,active,3,3263,1,0,1,52,False,0,1,,,1604260795,1604260795,52,52
425,3267,1604253447,6,active,0,3267,1,0,1,8,False,0,1,,,1604260795,1604260795,8,8
426,3268,1604245991,0,active,0,3268,1,0,1,14,False,0,1,,,1604260795,1604260795,14,14
427,3269,1604247749,4,active,0,3269,1,0,1,10,False,0,1,,,1604260795,1604260795,10,10
428,3270,1604249721,3,active,0,3270,1,0,1,11,False,0,1,,,1604260795,1604260795,11,11
429,3272,1604254837,5,active,0,3272,1,0,1,9,False,0,1,,,1604260795,1604260795,9,9
430,3273,1604255507,4,active,0,3273,1,0,1,14,False,0,1,,,1604260795,1604260795,14,14
431,3275,1604254183,5,active,0,3275,1,0,1,9,False,0,1,,,1604260795,1604260795,9,9
432,3276,1604259455,9,active,0,3276,1,0,1,17,False,0,1,,,1604260795,1604260795,17,17
433,3277,1604252717,1,active,0,3277,1,0,1,13,False,0,1,,,1604260795,1604260795,13,13
434,3278,1604250975,0,active,0,3278,1,0,1,14,False,0,1,,,1604260795,1604260795,14,14
435,3279,1604258667,8,active,0,3279,1,0,1,10,False,0,1,,,1604260795,1604260795,10,10
436,3280,1604251391,7,active,0,3280,1,0,1,7,False,0,1,,,1604260795,1604260795,7,7
437,3281,1604216677,6,active,0,3281,1,0,1,8,False,0,1,,,1604260795,1604260795,8,8
438,3282,1604256637,2,active,0,3282,1,0,1,36,True,2,1,,,1604260795,1604260795,36,36
439,3283,1604260498,18,active,0,3283,1,0,1,29,False,8,1,,,1604260795,1604260795,29,29
440,3284,1604260753,24,active,0,3284,1,0,1,14,False,1,1,,,1604260795,1604260795,14,14
441,3285,1604260143,40,active,0,3285,1,0,1,3,False,0,1,,,1604260795,1604260795,3,3
442,3286,1604257871,16,active,1,3286,1,0,1,22,False,1,1,,,1604260795,1604260795,22,22
443,3287,1604259811,41,active,1,3287,1,0,1,5,False,2,1,,,1604260795,1604260795,5,5
444,3288,1604260497,3,active,0,3288,1,0,1,36,False,3,1,,,1604260795,1604260795,36,36
445,3289,1604258985,15,active,0,3289,1,0,1,17,False,1,1,,,1604260795,1604260795,17,17
446,3290,1604260425,16,active,0,3290,1,0,1,19,False,0,1,,,1604260795,1604260795,19,19
447,3292,1604256551,31,active,0,3292,1,0,1,12,False,0,1,,,1604260795,1604260795,12,12
448,3293,1604259748,15,active,1,3293,1,0,1,8,False,3,1,,,1604260795,1604260795,8,8
449,3294,1604255725,37,active,0,3294,1,0,1,1,True,0,1,,,1604260795,1604260795,1,1
450,3296,1604259661,9,active,2,3296,1,0,1,31,False,0,1,,,1604260795,1604260795,31,31
451,3297,1604256729,9,active,0,3297,1,0,1,12,False,3,1,,,1604260795,1604260795,12,12
452,3298,1604260474,2,active,0,3298,1,0,1,21,False,5,1,,,1604260795,1604260795,21,21
453,3299,1604258981,11,active,2,3299,1,0,1,12,False,2,1,,,1604260795,1604260795,12,12
454,3300,1604259574,15,active,0,3300,1,0,1,10,False,3,1,,,1604260795,1604260795,10,10
455,3301,1604260560,8,active,2,3301,1,0,1,29,False,6,1,,,1604260795,1604260795,29,29
456,3302,1604260304,10,active,1,3302,1,0,1,11,False,1,1,,,1604260795,1604260795,11,11
457,3303,1604260260,0,active,0,3303,1,0,1,25,False,2,1,,,1604260795,1604260795,25,25
458,3304,1604259764,2,active,0,3304,1,0,1,25,False,3,1,,,1604260795,1604260795,25,25
459,3305,1604260548,8,active,0,3305,1,0,1,31,False,1,1,,,1604260795,1604260795,31,31
460,3306,1604260394,14,active,0,3306,1,0,1,9,False,1,1,,,1604260795,1604260795,9,9
461,3307,1604258019,15,active,1,3307,1,0,1,15,False,0,1,,,1604260795,1604260795,15,15
462,3308,1604258682,6,active,1,3308,1,0,1,20,False,1,1,,,1604260795,1604260795,20,20
463,3309,1604256285,17,active,1,3309,1,0,1,12,False,1,1,,,1604260795,1604260795,12,12
464,3310,1604259106,8,active,0,3310,1,0,1,16,False,2,1,,,1604260795,1604260795,16,16
465,3311,1604256597,1,active,1,3311,1,0,1,19,False,2,1,,,1604260795,1604260795,19,19
466,3312,1604257559,7,active,0,3312,1,0,1,32,False,2,1,,,1604260795,1604260795,32,32
467,3313,1604259410,3,active,1,3313,1,0,1,25,False,1,1,,,1604260795,1604260795,25,25
468,3314,1604260105,18,active,1,3314,1,0,1,13,False,0,1,,,1604260795,1604260795,13,13
469,3315,1604253390,0,active,0,3315,1,0,1,23,False,0,1,,,1604260795,1604260795,23,23
470,3317,1604257442,1,active,0,3317,1,0,1,23,False,1,1,,,1604260795,1604260795,23,23
471,3318,1604259052,10,active,1,3318,1,0,1,28,False,0,1,,,1604260795,1604260795,28,28
472,3319,1604260716,2,active,0,3319,1,0,1,19,False,3,1,,,1604260795,1604260795,19,19
473,3321,1604253514,10,active,0,3321,1,0,1,15,False,0,1,,,1604260795,1604260795,15,15
474,3322,1604258693,1,active,1,3322,1,0,1,23,False,0,1,,,1604260795,1604260795,23,23
475,3323,1604259158,17,active,1,3323,1,0,1,41,True,0,1,,,1604260795,1604260795,41,41
476,3324,1604260658,1,active,0,3324,1,0,1,24,False,1,1,,,1604260795,1604260795,24,24
477,3325,1604259338,21,active,1,3325,1,0,1,9,False,3,1,,,1604260795,1604260795,9,9
478,3326,1604257172,0,active,0,3326,1,0,1,21,False,2,1,,,1604260795,1604260795,21,21
479,3327,1604253878,12,active,1,3327,1,0,1,14,False,3,1,,,1604260795,1604260795,14,14
480,3328,1604259550,21,active,0,3328,1,0,1,18,False,4,1,,,1604260795,1604260795,18,18
481,3329,1604257754,1,active,0,3329,1,0,1,26,False,0,1,,,1604260795,1604260795,26,26
482,3330,86400,0,out_of_service,0,3330,0,0,0,0,False,0,0,,,1604260795,1604260795,0,0
483,3331,1604260332,11,active,1,3331,1,0,1,27,True,0,1,,,1604260795,1604260795,27,27
484,3332,1604259925,1,active,0,3332,1,0,1,18,False,2,1,,,1604260795,1604260795,18,18
485,3333,1604247781,0,active,0,3333,1,0,1,21,False,0,1,,,1604260795,1604260795,21,21
486,3335,1604259210,3,active,1,3335,1,0,1,24,False,0,1,,,1604260795,1604260795,24,24
487,3336,1604258628,36,active,0,3336,1,0,1,5,False,0,1,,,1604260795,1604260795,5,5
488,3337,1604258910,1,active,0,3337,1,0,1,22,False,1,1,,,1604260795,1604260795,22,22
489,3338,1604254781,7,active,0,3338,1,0,1,24,False,0,1,,,1604260795,1604260795,24,24
490,3339,1604251557,6,active,0,3339,1,0,1,17,False,2,1,,,1604260795,1604260795,17,17
491,3340,1604239944,0,active,0,3340,1,0,1,21,False,0,1,,,1604260795,1604260795,21,21
492,3342,1604249822,2,active,0,3342,1,0,1,21,False,1,1,,,1604260795,1604260795,21,21
493,3343,1604256343,15,active,0,3343,1,0,0,8,False,2,0,,,1604260795,1604260795,8,8
494,3344,1604260583,4,active,0,3344,1,0,1,15,False,1,1,,,1604260795,1604260795,15,15
495,3345,1604258816,30,active,0,3345,1,0,1,5,False,0,1,,,1604260795,1604260795,5,5
496,3346,1604260058,13,active,0,3346,1,0,1,16,False,0,1,,,1604260795,1604260795,16,16
497,3347,1604253444,0,active,0,3347,1,0,1,21,False,3,1,,,1604260795,1604260795,21,21
498,3348,1604254638,8,active,0,3348,1,0,1,11,False,2,1,,,1604260795,1604260795,11,11
499,3349,1604260449,18,active,0,3349,1,1,1,11,False,0,1,,,1604260795,1604260795,11,11
500,3350,1604259974,30,active,0,3350,1,0,1,9,False,3,1,,,1604260795,1604260795,9,9
501,3351,1604259885,5,active,0,3351,1,0,1,20,False,0,1,,,1604260795,1604260795,20,20
502,3352,1604249209,0,active,0,3352,1,0,1,21,False,1,1,,,1604260795,1604260795,21,21
503,3354,1604260538,25,active,1,3354,1,0,1,5,True,5,1,,,1604260795,1604260795,5,5
504,3355,1604257340,20,active,0,3355,1,0,1,5,False,4,1,,,1604260795,1604260795,5,5
505,3356,1604260553,18,active,3,3356,1,0,1,0,False,0,1,,,1604260795,1604260795,0,0
506,3357,1604258767,2,active,2,3357,1,0,1,31,False,1,1,,,1604260795,1604260795,31,31
507,3358,1604259540,20,active,0,3358,1,0,1,5,False,1,1,,,1604260795,1604260795,5,5
508,3359,86400,0,out_of_service,0,3359,0,0,0,0,False,0,0,,,1604260795,1604260795,0,0
509,3361,1604259483,10,active,0,3361,1,0,1,13,False,0,1,,,1604260795,1604260795,13,13
510,3362,1604257863,0,active,0,3362,1,0,1,34,False,15,1,,,1604260795,1604260795,34,34
511,3363,1604259997,25,active,0,3363,1,0,1,8,False,1,1,,,1604260795,1604260795,8,8
512,3364,1604260138,8,active,1,3364,1,0,1,18,False,2,1,,,1604260795,1604260795,18,18
513,3365,1604253341,26,active,0,3365,1,0,1,1,False,1,1,,,1604260795,1604260795,1,1
514,3366,1604258660,15,active,0,3366,1,0,1,16,False,2,1,,,1604260795,1604260795,16,16
515,3367,1604260535,28,active,0,3367,1,0,1,11,False,0,1,,,1604260795,1604260795,11,11
516,3368,1604257200,5,active,1,3368,1,0,1,24,False,2,1,,,1604260795,1604260795,24,24
517,3369,1604259456,14,active,1,3369,1,0,1,14,False,2,1,,,1604260795,1604260795,14,14
518,3370,1604259073,14,active,1,3370,1,0,1,10,False,2,1,,,1604260795,1604260795,10,10
519,3372,1604260149,18,active,2,3372,1,0,1,19,False,2,1,,,1604260795,1604260795,19,19
520,3373,1604255652,21,active,1,3373,1,0,1,5,False,0,1,,,1604260795,1604260795,5,5
521,3374,1604260337,17,active,0,3374,1,0,1,19,True,3,1,,,1604260795,1604260795,19,19
522,3375,1604260177,28,active,2,3375,1,1,1,4,False,0,1,,,1604260795,1604260795,4,4
523,3376,1604254831,35,active,0,3376,1,0,1,4,False,2,1,,,1604260795,1604260795,4,4
524,3377,1604256173,4,active,0,3377,1,0,1,21,False,3,1,,,1604260795,1604260795,21,21
525,3378,1604258350,23,active,0,3378,1,0,1,5,False,0,1,,,1604260795,1604260795,5,5
526,3379,1604258039,10,active,0,3379,1,0,1,25,False,0,1,,,1604260795,1604260795,25,25
527,3381,1604260165,7,active,0,3381,1,0,1,14,False,0,1,,,1604260795,1604260795,14,14
528,3382,1604255258,2,active,0,3382,1,0,1,29,False,1,1,,,1604260795,1604260795,29,29
529,3383,1604260319,7,active,1,3383,1,0,1,17,False,1,1,,,1604260795,1604260795,17,17
530,3384,1604253369,4,active,1,3384,1,0,1,20,False,2,1,,,1604260795,1604260795,20,20
531,3386,1604259061,15,active,1,3386,1,0,1,11,False,0,1,,,1604260795,1604260795,11,11
532,3387,1604258753,7,active,0,3387,1,0,1,18,False,0,1,,,1604260795,1604260795,18,18
533,3388,1604260260,0,active,1,3388,1,0,1,24,False,0,1,,,1604260795,1604260795,24,24
534,3389,1604259096,4,active,2,3389,1,0,1,22,False,1,1,,,1604260795,1604260795,22,22
535,3390,1604258334,2,active,1,3390,1,0,1,21,False,0,1,,,1604260795,1604260795,21,21
536,3391,1604255700,7,active,0,3391,1,0,1,18,False,1,1,,,1604260795,1604260795,18,18
537,3392,1604254904,0,active,0,3392,1,0,1,19,False,1,1,,,1604260795,1604260795,19,19
538,3393,1604237537,0,active,1,3393,1,0,1,18,False,0,1,,,1604260795,1604260795,18,18
539,3394,1604248156,0,active,0,3394,1,0,1,21,False,0,1,,,1604260795,1604260795,21,21
540,3395,1604254881,1,active,0,3395,1,0,1,18,False,1,1,,,1604260795,1604260795,18,18
541,3396,1604260552,7,active,1,3396,1,0,1,17,False,1,1,,,1604260795,1604260795,17,17
542,3397,1604254980,0,active,1,3397,1,0,1,24,False,4,1,,,1604260795,1604260795,24,24
543,3398,1604254421,1,active,0,3398,1,0,1,22,False,3,1,,,1604260795,1604260795,22,22
544,3399,1604252607,7,active,0,3399,1,0,1,17,False,1,1,,,1604260795,1604260795,17,17
545,3400,1604258967,15,active,0,3400,1,0,1,9,True,2,1,,,1604260795,1604260795,9,9
546,3402,1604259017,12,active,1,3402,1,0,1,10,False,3,1,,,1604260795,1604260795,10,10
547,3403,1604259184,4,active,0,3403,1,0,1,27,False,0,1,,,1604260795,1604260795,27,27
548,3404,1604260702,5,active,0,3404,1,0,1,22,False,0,1,,,1604260795,1604260795,22,22
549,3405,1604256317,14,active,0,3405,1,0,1,9,False,2,1,,,1604260795,1604260795,9,9
550,3407,1604259495,0,active,0,3407,1,0,1,23,False,2,1,,,1604260795,1604260795,23,23
551,3408,1604259813,7,active,1,3408,1,0,1,19,False,1,1,,,1604260795,1604260795,19,19
552,3409,1604252226,0,active,0,3409,1,0,1,48,False,1,1,,,1604260795,1604260795,48,48
553,3410,1604259544,0,active,1,3410,1,0,1,76,False,2,1,,,1604260795,1604260795,76,76
554,3411,1604255516,0,active,1,3411,1,0,1,26,False,2,1,,,1604260795,1604260795,26,26
555,3412,1604259702,7,active,2,3412,1,0,1,9,False,2,1,,,1604260795,1604260795,9,9
556,3414,1604257587,3,active,1,3414,1,0,1,29,False,0,1,,,1604260795,1604260795,29,29
557,3415,1604253876,16,active,0,3415,1,0,1,9,False,1,1,,,1604260795,1604260795,9,9
558,3416,1604260743,18,active,0,3416,1,0,1,7,False,1,1,,,1604260795,1604260795,7,7
559,3417,1604260286,15,active,0,3417,1,0,1,12,False,1,1,,,1604260795,1604260795,12,12
560,3418,1604257709,27,active,2,3418,1,0,1,4,False,1,1,,,1604260795,1604260795,4,4
561,3419,1604252602,7,active,0,3419,1,0,1,20,False,1,1,,,1604260795,1604260795,20,20
562,3420,1604253891,3,active,0,3420,1,0,1,18,False,0,1,,,1604260795,1604260795,18,18
563,3421,1604253998,0,active,1,3421,1,0,1,22,False,1,1,,,1604260795,1604260795,22,22
564,3422,1604258119,0,active,0,3422,1,0,1,21,False,1,1,,,1604260795,1604260795,21,21
565,3423,1604258490,19,active,1,3423,1,0,1,9,True,7,1,,,1604260795,1604260795,9,9
566,3424,1604260541,2,active,0,3424,1,0,1,25,False,5,1,,,1604260795,1604260795,25,25
567,3425,1604259166,12,active,1,3425,1,0,1,20,False,1,1,,,1604260795,1604260795,20,20
568,3429,1604259995,1,active,1,3429,1,0,1,37,False,2,1,,,1604260795,1604260795,37,37
569,3430,1604259542,15,active,0,3430,1,0,1,10,False,0,1,,,1604260795,1604260795,10,10
570,3435,1604260490,27,active,1,3435,1,0,1,17,False,1,1,,,1604260795,1604260795,17,17
571,3436,1604257092,25,active,1,3436,1,0,1,9,False,1,1,,,1604260795,1604260795,9,9
572,3437,1604258354,32,active,0,3437,1,0,1,7,False,1,1,,,1604260795,1604260795,7,7
