,is_installed,station_id,legacy_id,num_bikes_available,last_reported,num_docks_available,station_status,num_ebikes_available,is_renting,num_docks_disabled,is_returning,eightd_has_available_keys,num_bikes_disabled,valet,eightd_active_station_services,starttime,timestamp,demand,supply
715,1,3622,3622,2,1605116139,21,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
716,1,3623,3623,8,1605117405,31,active,1,1,0,1,False,0,,,1605117595,1605117595,0,3
717,1,3628,3628,28,1605117260,3,active,0,1,0,1,False,0,,,1605117595,1605117595,0,4
718,1,3629,3629,24,1605117271,6,active,0,1,0,1,False,3,,,1605117595,1605117595,1,0
719,1,3630,3630,24,1605117118,9,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
720,1,3635,3635,9,1605117580,34,active,2,1,0,1,False,0,,,1605117595,1605117595,0,1
721,1,3637,3637,3,1605116477,27,active,0,1,0,1,False,1,,,1605117595,1605117595,0,2
722,1,3638,3638,14,1605117103,4,active,0,1,0,1,False,0,,,1605117595,1605117595,0,2
723,1,3639,3639,1,1605116345,28,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
724,1,3640,3640,1,1605115664,17,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
725,1,3641,3641,31,1605117566,21,active,1,1,0,1,False,2,,,1605117595,1605117595,7,0
726,1,3646,3646,9,1605115741,7,active,1,1,10,1,False,0,,,1605117595,1605117595,0,2
727,1,3647,3647,23,1605111689,0,active,3,1,0,1,False,0,,,1605117595,1605117595,0,3
728,1,3648,3648,25,1605116487,0,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
729,1,3649,3649,5,1605116670,25,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
730,1,3654,3654,0,1605116436,33,active,0,1,0,1,False,2,,,1605117595,1605117595,0,0
731,1,3656,3656,17,1605117061,29,active,0,1,0,1,False,0,,,1605117595,1605117595,0,4
732,1,3658,3658,21,1605116480,5,active,2,1,0,1,False,1,,,1605117595,1605117595,0,0
733,1,3661,3661,19,1605115157,0,active,2,1,0,1,False,0,,,1605117595,1605117595,0,0
734,1,3664,3664,22,1605117107,0,active,1,1,30,1,False,0,"{'active': True, 'station_id': 'c1e24edf-7192-433f-8d38-be5b6b3647c5', 'off_dock_capacity': 90, 'off_dock_count': 10, 'dock_blocked_count': 30, 'valet_revision': 20082, 'region': 'BKN'}",[{'id': 'c1e24edf-7192-433f-8d38-be5b6b3647c5'}],1605117595,1605117595,0,6
735,1,3668,3668,21,1605116744,5,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
736,1,3671,3671,2,1605117518,34,active,1,1,0,1,False,1,,,1605117595,1605117595,0,1
737,1,3673,3673,1,1605116847,20,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
738,1,3674,3674,27,1605116431,0,active,9,1,0,1,False,0,,,1605117595,1605117595,0,2
739,1,3676,3676,15,1605116690,9,active,3,1,0,1,False,0,,,1605117595,1605117595,1,0
740,1,3677,3677,0,1605104617,18,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
741,1,3678,3678,0,1605098624,18,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
742,1,3679,3679,0,1605116881,14,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
743,1,3680,3680,45,1605117332,6,active,14,1,0,1,False,4,,,1605117595,1605117595,2,0
744,1,3681,3681,8,1605116591,10,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
745,1,3686,3686,36,1605117565,3,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
746,1,3687,3687,80,1605117536,1,active,2,1,0,1,False,2,,,1605117595,1605117595,0,0
747,1,3689,3689,0,1605117491,46,active,0,1,1,1,False,0,,,1605117595,1605117595,0,0
748,1,3690,3690,20,1605116690,16,active,0,1,0,1,False,0,,,1605117595,1605117595,3,0
749,1,3691,3691,0,1605116090,17,active,0,1,0,1,False,2,,,1605117595,1605117595,0,0
750,1,3693,3693,26,1605116702,1,active,1,1,0,1,False,0,,,1605117595,1605117595,1,0
751,1,3694,3694,4,1605080090,14,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
752,1,3697,3697,15,1605117459,28,active,0,1,0,1,False,0,,,1605117595,1605117595,4,0
753,1,3699,3699,6,1605117496,19,active,1,1,0,1,False,5,,,1605117595,1605117595,0,0
754,1,3704,3704,19,1605106894,0,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
755,1,3707,3707,31,1605117577,21,active,0,1,0,1,False,3,,,1605117595,1605117595,0,9
756,1,3708,3708,17,1605117424,10,active,0,1,0,1,False,2,,,1605117595,1605117595,1,0
757,1,3709,3709,26,1605117589,24,active,0,1,0,1,False,1,,,1605117595,1605117595,4,0
758,1,3711,3711,1,1605117477,44,active,0,1,0,1,False,2,,,1605117595,1605117595,8,0
759,1,3712,3712,14,1605117539,25,active,1,1,0,1,False,0,,,1605117595,1605117595,0,2
760,1,3714,3714,3,1605117249,56,active,0,1,0,1,False,2,,,1605117595,1605117595,0,1
761,1,3715,3715,24,1605117587,6,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
762,1,3716,3716,10,1605115572,13,active,2,1,0,1,False,0,,,1605117595,1605117595,0,2
763,1,3718,3718,14,1605117552,32,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
764,1,3721,3721,7,1605117283,27,active,2,1,0,1,False,1,,,1605117595,1605117595,0,2
765,1,3723,3723,17,1605117045,13,active,1,1,0,1,True,0,,,1605117595,1605117595,3,0
766,1,3724,3724,10,1605117356,25,active,1,1,0,1,False,4,,,1605117595,1605117595,0,6
767,1,3725,3725,28,1605117329,12,active,2,1,0,1,False,1,,,1605117595,1605117595,0,1
768,1,3726,3726,6,1605116807,16,active,1,1,0,1,False,1,,,1605117595,1605117595,0,0
769,1,3727,3727,24,1605116843,14,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
770,1,3728,3728,5,1605117138,19,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
771,1,3731,3731,36,1605117375,9,active,2,1,0,1,False,1,,,1605117595,1605117595,0,4
772,1,3733,3733,3,1605117259,42,active,1,1,0,1,False,1,,,1605117595,1605117595,22,0
773,1,3734,3734,26,1605117270,23,active,0,1,0,1,False,1,,,1605117595,1605117595,2,0
774,1,3735,3735,22,1605117472,11,active,0,1,0,1,False,5,,,1605117595,1605117595,0,0
775,0,3736,3736,0,1601471240,3,out_of_service,0,0,0,0,False,0,,,1605117595,1605117595,0,0
776,1,3737,3737,20,1605117379,15,active,1,1,0,1,False,0,,,1605117595,1605117595,2,0
777,1,3738,3738,31,1605117582,0,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
778,1,3739,3739,8,1605117506,27,active,0,1,0,1,False,2,,,1605117595,1605117595,3,0
779,1,3740,3740,27,1605117538,5,active,2,1,0,1,False,2,,,1605117595,1605117595,0,1
780,1,3744,3744,24,1605117486,27,active,0,1,0,1,False,0,,,1605117595,1605117595,3,0
781,1,3745,3745,7,1605117363,20,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
782,1,3746,3746,44,1605117354,4,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
783,1,3749,3749,4,1605117312,19,active,2,1,0,1,False,0,,,1605117595,1605117595,5,0
784,1,3755,3755,2,1605117539,16,active,0,1,0,1,False,1,,,1605117595,1605117595,0,2
785,1,3756,3756,11,1605115449,9,active,0,1,0,1,False,1,,,1605117595,1605117595,0,1
786,1,3757,3757,21,1605115285,1,active,2,1,0,1,False,1,,,1605117595,1605117595,1,0
787,1,3758,3758,5,1605117228,14,active,1,1,0,1,False,0,,,1605117595,1605117595,1,0
788,1,3759,3759,5,1605117371,14,active,1,1,0,1,False,0,,,1605117595,1605117595,1,0
789,1,3760,3760,4,1605116363,19,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
790,1,3761,3761,2,1605115864,25,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
791,1,3762,3762,27,1605117216,0,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
792,1,3763,3763,17,1605116677,9,active,4,1,0,1,False,1,,,1605117595,1605117595,1,0
793,1,3764,3764,6,1605115192,15,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
794,1,3765,3765,11,1605116972,10,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
795,1,3766,3766,5,1605116747,19,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
796,1,3767,3767,3,1605117167,16,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
797,1,3768,3768,21,1605114943,2,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
798,1,3769,3769,13,1605113127,10,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
799,1,3770,3770,1,1605116848,20,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
800,1,3771,3771,15,1605115655,14,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
801,1,3772,3772,12,1605117043,7,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
802,1,3773,3773,3,1605116515,17,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
803,1,3774,3774,10,1605117506,13,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
804,1,3775,3775,2,1605117405,25,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
805,1,3776,3776,3,1605116854,20,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
806,1,3777,3777,4,1605116372,19,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
807,1,3778,3778,3,1605113040,23,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
808,1,3779,3779,1,1605116501,22,active,0,1,0,1,False,1,,,1605117595,1605117595,1,0
809,1,3780,3780,0,1605113506,22,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
810,1,3781,3781,5,1605113243,25,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
811,1,3782,3782,26,1605117095,4,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
812,1,3783,3783,59,1605117581,4,active,2,1,0,1,False,2,,,1605117595,1605117595,3,0
813,1,3785,3785,30,1605117584,4,active,5,1,0,1,False,3,,,1605117595,1605117595,4,0
814,1,3786,3786,45,1605117228,0,active,2,1,0,1,False,4,,,1605117595,1605117595,0,0
815,1,3787,3787,21,1605117347,0,active,5,1,0,1,False,1,,,1605117595,1605117595,0,0
816,1,3789,3789,14,1605116124,17,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
817,1,3790,3790,11,1605116430,25,active,1,1,0,1,False,1,,,1605117595,1605117595,0,3
818,1,3791,3791,15,1605115792,17,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
819,1,3792,3792,28,1605117587,2,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
820,1,3795,3795,16,1605117323,3,active,2,1,0,1,False,0,,,1605117595,1605117595,0,1
821,1,3798,3798,50,1605117455,5,active,19,1,0,1,False,0,,,1605117595,1605117595,1,0
822,1,3799,3799,0,86400,0,active,0,0,0,0,False,0,,,1605117595,1605117595,0,0
823,1,3803,3803,27,1605113223,0,active,6,1,0,1,False,0,,,1605117595,1605117595,0,1
824,1,3804,3804,17,1605117483,4,active,1,1,0,1,False,3,,,1605117595,1605117595,1,0
825,1,3808,3808,3,1605116777,16,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
826,1,3809,3809,48,1605117464,2,active,10,1,0,1,False,3,,,1605117595,1605117595,0,6
827,1,3811,3811,11,1605117099,6,active,1,1,0,1,False,2,,,1605117595,1605117595,0,1
828,1,3812,3812,26,1605117456,17,active,2,1,0,1,False,6,,,1605117595,1605117595,0,15
829,1,3813,3813,32,1605117128,11,active,0,1,0,1,True,6,,,1605117595,1605117595,3,0
830,1,3814,3814,0,1605076474,0,active,0,0,23,0,False,0,,,1605117595,1605117595,0,0
831,1,3815,3815,8,1605117116,33,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
832,1,3816,3816,4,1605116427,19,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
833,1,3817,3817,4,1605116863,14,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
834,1,3818,3818,25,1605116603,13,active,0,1,0,1,False,2,,,1605117595,1605117595,0,2
835,1,3819,3819,8,1605116460,12,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
836,1,3820,3820,0,1605115716,19,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
837,1,3821,3821,1,1605111537,24,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
838,1,3822,3822,0,1605113904,20,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
839,1,3823,3823,1,1605116474,28,active,0,1,0,1,False,1,,,1605117595,1605117595,1,0
840,1,3824,3824,6,1605115391,17,active,3,1,0,1,False,0,,,1605117595,1605117595,1,0
841,1,3825,3825,1,1605113205,28,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
842,1,3826,3826,0,1605115637,18,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
843,1,3827,3827,9,1605116942,11,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
844,1,3828,3828,0,1605115220,22,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
845,1,3829,3829,4,1605116730,20,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
846,1,3830,3830,4,1605116127,18,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
847,1,3831,3831,1,1605116889,34,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
848,1,3832,3832,8,1605117213,11,active,0,1,0,1,False,2,,,1605117595,1605117595,1,0
849,1,3833,3833,2,1605117116,16,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
850,1,3834,3834,2,1605116754,16,active,1,1,0,1,False,1,,,1605117595,1605117595,0,2
851,1,3835,3835,5,1605113416,17,active,1,1,0,1,False,0,,,1605117595,1605117595,0,2
852,1,3836,3836,0,1605115763,29,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
853,1,3837,3837,2,1605115798,26,active,1,1,0,1,False,1,,,1605117595,1605117595,0,1
854,1,3838,3838,0,1605114997,24,active,0,1,0,1,False,1,,,1605117595,1605117595,2,0
855,1,3839,3839,1,1605115511,28,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
856,1,3840,3840,5,1605117585,19,active,0,1,0,1,False,0,,,1605117595,1605117595,0,3
857,1,3841,3841,2,1605117090,23,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
858,1,3842,3842,0,1605116544,29,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
859,1,3843,3843,0,1605115603,23,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
860,1,3844,3844,5,1605117585,20,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
861,1,3845,3845,0,1605113322,21,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
862,1,3846,3846,1,1605117446,24,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
863,1,3847,3847,1,1605111844,24,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
864,1,3848,3848,1,1605116549,31,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
865,1,3849,3849,5,1605116005,11,active,1,1,0,1,False,1,,,1605117595,1605117595,0,1
866,1,3850,3850,18,1605116127,7,active,2,1,0,1,False,0,,,1605117595,1605117595,0,1
867,1,3851,3851,9,1605084915,11,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
868,1,3852,3852,15,1605117274,2,active,3,1,0,1,False,0,,,1605117595,1605117595,0,0
869,1,3853,3853,20,1605117364,0,active,3,1,0,1,False,0,,,1605117595,1605117595,0,1
870,1,3854,3854,5,1605113949,19,active,0,1,0,1,False,0,,,1605117595,1605117595,0,2
871,1,3855,3855,4,1605117550,17,active,0,1,0,1,False,1,,,1605117595,1605117595,1,0
872,1,3856,3856,0,1605117163,25,active,0,1,0,1,False,0,,,1605117595,1605117595,3,0
873,1,3857,3857,5,1605117426,14,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
874,1,3858,3858,15,1605117576,5,active,0,1,0,1,False,0,,,1605117595,1605117595,0,2
875,1,3859,3859,4,1605116632,16,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
876,1,3860,3860,3,1605117359,23,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
877,1,3861,3861,2,1605104310,18,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
878,1,3862,3862,0,1605093088,18,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
879,1,3863,3863,4,1605116427,14,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
880,1,3864,3864,2,1605109448,28,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
881,1,3865,3865,3,1605117067,21,active,2,1,0,1,False,0,,,1605117595,1605117595,0,0
882,1,3866,3866,3,1605099261,29,active,3,1,0,1,False,0,,,1605117595,1605117595,0,1
883,1,3867,3867,1,1605084914,28,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
884,1,3868,3868,0,1605114360,19,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
885,1,3869,3869,0,1605115101,24,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
886,1,3870,3870,1,1605115771,19,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
887,1,3871,3871,0,1605084916,29,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
888,1,3872,3872,0,1605104456,19,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
889,1,3873,3873,1,1605117000,16,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
890,1,3874,3874,1,1605117219,15,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
891,1,3875,3875,1,1605110070,14,active,1,1,0,1,False,0,,,1605117595,1605117595,1,0
892,1,3876,3876,4,1605113665,19,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
893,1,3877,3877,2,1605116825,22,active,1,1,0,1,False,1,,,1605117595,1605117595,1,0
894,1,3878,3878,1,1605116306,18,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
895,1,3879,3879,5,1605116065,19,active,0,1,0,1,False,1,,,1605117595,1605117595,1,0
896,1,3880,3880,10,1605113287,17,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
897,1,3881,3881,31,1605117064,7,active,0,1,0,1,False,1,,,1605117595,1605117595,0,4
898,1,3882,3882,3,1605116549,11,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
899,1,3883,3883,2,1605112650,17,active,2,1,0,1,False,0,,,1605117595,1605117595,0,1
900,1,3884,3884,1,1605110230,21,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
901,1,3885,3885,0,1605114190,19,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
902,1,3886,3886,1,1605115844,19,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
903,1,3887,3887,17,1605115164,3,active,0,1,0,1,False,1,,,1605117595,1605117595,1,0
904,1,3888,3888,1,1605102065,18,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
905,1,3890,3890,2,1605117353,27,active,0,1,0,1,False,2,,,1605117595,1605117595,1,0
906,1,3891,3891,7,1605115442,12,active,2,1,0,1,False,1,,,1605117595,1605117595,2,0
907,1,3892,3892,5,1605117056,14,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
908,1,3893,3893,2,1605117462,22,active,2,1,0,1,False,1,,,1605117595,1605117595,2,0
909,1,3894,3894,23,1605117471,11,active,1,1,0,1,False,2,,,1605117595,1605117595,2,0
910,1,3895,3895,1,1605117418,24,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
911,1,3896,3896,6,1605105433,16,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
912,1,3897,3897,3,1605112457,14,active,1,1,0,1,False,0,,,1605117595,1605117595,1,0
913,1,3898,3898,4,1605117477,52,active,2,1,0,1,False,1,,,1605117595,1605117595,2,0
914,1,3899,3899,14,1605116911,4,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
915,1,3900,3900,3,1605116103,25,active,0,1,0,1,False,2,,,1605117595,1605117595,2,0
916,1,3901,3901,3,1605110324,14,active,3,1,0,1,False,0,,,1605117595,1605117595,0,0
917,1,3902,3902,4,1605117534,15,active,2,1,0,1,False,0,,,1605117595,1605117595,1,0
918,1,3903,3903,3,1605116970,14,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
919,1,3905,3905,15,1605117497,12,active,2,1,0,1,False,0,,,1605117595,1605117595,0,5
920,1,3906,3906,21,1605116999,11,active,2,1,0,1,False,0,,,1605117595,1605117595,0,0
921,1,3907,3907,0,1605116336,17,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
922,1,3909,3909,2,1605117114,18,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
923,1,3910,3910,5,1605112282,12,active,4,1,0,1,False,0,,,1605117595,1605117595,1,0
924,1,3911,3911,7,1605117524,15,active,0,1,0,1,False,0,,,1605117595,1605117595,4,0
925,1,3913,3913,17,1605117052,2,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
926,1,3914,3914,4,1605117496,35,active,1,0,0,0,False,0,,,1605117595,1605117595,1,0
927,1,3916,3916,31,1605117472,12,active,2,1,0,1,True,2,,,1605117595,1605117595,0,2
928,1,3917,3917,21,1605115291,10,active,1,1,0,1,False,0,,,1605117595,1605117595,1,0
929,1,3918,3918,1,1605117589,27,active,0,1,0,1,False,2,,,1605117595,1605117595,4,0
930,1,3919,3919,30,1605117181,7,active,1,1,0,1,False,0,,,1605117595,1605117595,0,2
931,1,3920,3920,6,1605117018,12,active,0,1,0,1,False,1,,,1605117595,1605117595,0,3
932,1,3921,3921,1,1605116003,17,active,0,1,0,1,False,1,,,1605117595,1605117595,1,0
933,1,3922,3922,7,1605115228,12,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
934,1,3923,3923,1,1605116639,16,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
935,1,3924,3924,16,1605117509,9,active,2,1,0,1,False,0,,,1605117595,1605117595,0,3
936,1,3925,3925,10,1605107708,11,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
937,1,3926,3926,0,1605115264,20,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
938,1,3927,3927,4,1605117096,22,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
939,1,3928,3928,2,1605115215,16,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
940,1,3929,3929,10,1605117236,7,active,1,1,0,1,False,2,,,1605117595,1605117595,0,1
941,1,3930,3930,7,1605086120,12,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
942,1,3931,3931,6,1605112483,17,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
943,1,3932,3932,7,1605115863,16,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
944,1,3933,3933,18,1605113748,1,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
945,1,3934,3934,4,1605117141,23,active,3,1,0,1,False,0,,,1605117595,1605117595,0,2
946,1,3935,3935,3,1605113745,16,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
947,1,3936,3936,4,1605116454,14,active,2,1,0,1,False,1,,,1605117595,1605117595,0,0
948,1,3937,3937,3,1605111778,18,active,2,1,0,1,False,2,,,1605117595,1605117595,0,0
949,1,3938,3938,7,1605087329,12,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
950,1,3939,3939,3,1605101520,17,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
951,1,3940,3940,1,1605086122,14,active,1,1,0,1,False,1,,,1605117595,1605117595,0,0
952,1,3941,3941,9,1605101887,8,active,0,1,0,1,False,0,,,1605117595,1605117595,0,1
953,1,3942,3942,0,1605111747,21,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
954,1,3944,3944,0,1605108265,30,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
955,1,3945,3945,0,1605117573,18,active,0,1,0,1,False,3,,,1605117595,1605117595,0,0
956,1,3946,3946,0,1605116293,21,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
957,1,3947,3947,3,1605105977,15,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
958,1,3948,3948,1,1605100357,22,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
959,1,3949,3949,15,1605116221,6,active,1,1,0,1,False,2,,,1605117595,1605117595,0,0
960,1,3950,3950,4,1605115907,15,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
961,1,3951,3951,2,1605116871,17,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
962,1,3952,3952,0,1605107164,18,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
963,1,3953,3953,1,1605117143,24,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
964,1,3955,3955,4,1605109275,15,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
965,1,3956,3956,1,1605086121,21,active,0,1,0,1,False,1,,,1605117595,1605117595,0,1
966,1,3957,3957,1,1605116365,18,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
967,1,3958,3958,1,1605116227,22,active,0,1,0,1,False,0,,,1605117595,1605117595,2,0
968,1,3959,3959,1,1605113182,30,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
969,1,3960,3960,2,1605116902,17,active,2,1,0,1,False,2,,,1605117595,1605117595,0,0
970,1,3961,3961,16,1605116353,3,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
971,1,3963,3963,30,1605113463,0,active,3,1,0,1,False,1,,,1605117595,1605117595,0,1
972,1,3964,3964,2,1605117069,15,active,1,1,0,1,False,3,,,1605117595,1605117595,0,0
973,1,3965,3965,3,1605115626,16,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
974,1,3966,3966,9,1605107562,9,active,1,1,0,1,False,1,,,1605117595,1605117595,0,0
975,1,3967,3967,1,1605116626,27,active,0,1,0,1,False,2,,,1605117595,1605117595,0,0
976,1,3968,3968,10,1605115421,10,active,3,1,0,1,False,1,,,1605117595,1605117595,0,2
977,1,3969,3969,4,1605099105,15,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
978,1,3970,3970,10,1605116859,9,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
979,1,3972,3972,16,1605108546,5,active,0,1,2,1,False,0,,,1605117595,1605117595,0,0
980,1,3973,3973,2,1605117172,23,active,0,1,0,1,False,1,,,1605117595,1605117595,0,1
981,1,3975,3975,15,1605110864,6,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
982,1,3976,3976,13,1605115084,6,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
983,1,3977,3977,1,1605086122,28,active,1,1,0,1,False,0,,,1605117595,1605117595,1,0
984,1,3978,3978,0,1605109106,18,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
985,1,3980,3980,0,1605111918,20,active,0,1,0,1,False,0,,,1605117595,1605117595,1,0
986,1,3981,3981,0,1605102872,23,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
987,1,3982,3982,19,1605116515,2,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
988,1,3983,3983,7,1605111502,16,active,0,1,0,1,False,0,,,1605117595,1605117595,0,0
989,1,3984,3984,1,1605113011,21,active,1,1,0,1,False,1,,,1605117595,1605117595,0,1
990,1,3985,3985,2,1605086122,18,active,2,1,0,1,False,2,,,1605117595,1605117595,0,0
991,1,3986,3986,7,1605114704,28,active,1,1,0,1,False,0,,,1605117595,1605117595,0,1
992,1,3987,3987,10,1605111597,12,active,0,1,0,1,False,1,,,1605117595,1605117595,0,1
993,1,3988,3988,19,1605105623,0,active,1,1,0,1,False,0,,,1605117595,1605117595,0,0
994,1,3989,3989,2,1605116147,19,active,0,1,0,1,False,1,,,1605117595,1605117595,0,0
