,station_status,eightd_has_available_keys,legacy_id,station_id,is_installed,is_returning,last_reported,num_docks_disabled,num_bikes_available,is_renting,num_docks_available,num_ebikes_available,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
291,active,False,3068,3068,1,1,1604662772,0,30,1,12,2,0,,,1604664000,1604664000,0,0
292,active,False,3069,3069,1,1,1604651355,0,7,1,22,1,0,,,1604664000,1604664000,0,1
293,active,False,3070,3070,1,1,1604659331,0,9,1,14,0,0,,,1604664000,1604664000,0,0
294,active,False,3071,3071,1,1,1604651356,0,16,1,3,0,0,,,1604664000,1604664000,0,2
295,active,False,3072,3072,1,1,1604660823,0,12,1,12,3,0,,,1604664000,1604664000,0,2
296,active,False,3074,3074,1,1,1604661600,0,20,1,22,2,0,,,1604664000,1604664000,0,2
297,active,False,3075,3075,1,1,1604663221,0,4,1,28,1,1,,,1604664000,1604664000,1,0
298,active,False,3076,3076,1,1,1604663727,0,10,1,25,2,1,,,1604664000,1604664000,0,2
299,active,False,3077,3077,1,1,1604663050,0,11,1,22,0,0,,,1604664000,1604664000,0,1
300,active,False,3078,3078,1,1,1604653759,0,8,1,19,6,0,,,1604664000,1604664000,0,1
301,active,False,3080,3080,1,1,1604653759,0,4,1,17,3,0,,,1604664000,1604664000,0,3
302,active,False,3081,3081,1,1,1604656949,0,19,1,10,3,0,,,1604664000,1604664000,0,0
303,active,False,3082,3082,1,1,1604660189,0,18,1,6,0,1,,,1604664000,1604664000,1,0
304,active,False,3083,3083,1,1,1604651356,0,8,1,23,1,1,,,1604664000,1604664000,0,0
305,active,False,3085,3085,1,1,1604663375,0,18,1,7,0,0,,,1604664000,1604664000,0,2
306,active,False,3086,3086,1,1,1604662593,0,30,1,0,1,0,,,1604664000,1604664000,0,1
307,active,False,3087,3087,1,1,1604662447,0,19,1,10,0,1,,,1604664000,1604664000,0,2
308,active,False,3088,3088,1,1,1604651355,0,14,1,5,0,0,,,1604664000,1604664000,0,1
309,active,False,3092,3092,1,0,1604663230,0,22,0,4,2,1,,,1604664000,1604664000,2,0
310,active,False,3093,3093,1,1,1604663469,0,15,1,12,0,1,,,1604664000,1604664000,5,0
311,active,False,3094,3094,1,1,1604663599,0,16,1,1,1,0,,,1604664000,1604664000,0,0
312,active,False,3095,3095,1,1,1604662434,0,11,1,15,0,0,,,1604664000,1604664000,0,2
313,active,False,3096,3096,1,1,1604663770,0,37,1,1,1,1,,,1604664000,1604664000,0,3
314,active,False,3100,3100,1,1,1604663448,0,17,1,33,0,1,,,1604664000,1604664000,0,1
315,active,False,3101,3101,1,1,1604661554,0,25,1,2,1,0,,,1604664000,1604664000,0,0
316,active,False,3102,3102,1,1,1604661742,0,7,1,20,1,0,,,1604664000,1604664000,4,0
317,active,False,3105,3105,1,1,1604652558,0,6,1,18,2,0,,,1604664000,1604664000,3,0
318,active,False,3106,3106,1,1,1604659917,0,15,1,7,3,0,,,1604664000,1604664000,0,2
319,active,False,3107,3107,1,1,1604661769,0,34,1,4,0,1,,,1604664000,1604664000,2,0
320,active,False,3108,3108,1,1,1604663617,0,11,1,37,0,3,,,1604664000,1604664000,0,1
321,active,False,3109,3109,1,1,1604661464,0,30,1,1,0,0,,,1604664000,1604664000,1,0
322,active,False,3110,3110,1,1,1604663739,0,22,1,5,0,1,,,1604664000,1604664000,0,0
323,active,False,3112,3112,1,1,1604663639,0,23,1,10,0,0,,,1604664000,1604664000,0,2
324,active,False,3113,3113,1,1,1604662993,0,21,1,5,0,1,,,1604664000,1604664000,1,0
325,active,False,3115,3115,1,1,1604663425,0,42,1,7,0,1,,,1604664000,1604664000,0,3
326,active,False,3116,3116,1,1,1604663246,0,34,1,1,1,0,,,1604664000,1604664000,0,6
327,active,False,3117,3117,1,1,1604663984,0,19,1,7,5,1,,,1604664000,1604664000,3,0
328,active,False,3118,3118,1,1,1604651356,0,15,1,27,1,0,,,1604664000,1604664000,1,0
329,active,False,3119,3119,1,1,1604661243,0,1,1,44,0,0,,,1604664000,1604664000,0,1
330,active,False,3121,3121,1,1,1604651356,0,5,1,22,1,0,,,1604664000,1604664000,0,1
331,active,False,3122,3122,1,1,1604653759,0,2,1,77,2,0,,,1604664000,1604664000,7,0
332,active,False,3123,3123,1,1,1604651356,0,37,1,8,3,2,,,1604664000,1604664000,1,0
333,active,False,3124,3124,1,1,1604662712,0,10,1,33,5,0,,,1604664000,1604664000,0,2
334,active,False,3125,3125,1,1,1604662861,0,8,1,15,2,0,,,1604664000,1604664000,5,0
335,active,False,3126,3126,1,1,1604662951,0,2,1,32,0,0,,,1604664000,1604664000,0,1
336,active,False,3127,3127,1,1,1604662739,0,12,1,23,2,0,,,1604664000,1604664000,0,0
337,active,False,3128,3128,1,1,1604663828,0,4,1,23,0,0,,,1604664000,1604664000,1,0
338,active,True,3129,3129,1,1,1604663748,0,7,1,32,2,1,,,1604664000,1604664000,1,0
339,active,False,3130,3130,1,1,1604662468,0,22,1,7,3,1,,,1604664000,1604664000,6,0
340,out_of_service,False,3131,3131,0,0,86400,0,0,0,0,0,0,,,1604664000,1604664000,0,0
341,active,False,3132,3132,1,1,1604663417,0,4,1,28,0,3,,,1604664000,1604664000,15,0
342,active,False,3134,3134,1,1,1604663487,0,5,1,34,1,0,,,1604664000,1604664000,0,0
343,active,False,3135,3135,1,1,1604663572,1,12,1,28,0,0,,,1604664000,1604664000,0,2
344,active,False,3136,3136,1,1,1604663948,0,21,1,25,1,1,,,1604664000,1604664000,2,0
345,active,True,3137,3137,1,1,1604663912,0,4,1,25,0,2,,,1604664000,1604664000,4,0
346,active,False,3139,3139,1,1,1604663446,0,2,1,41,1,0,,,1604664000,1604664000,4,0
347,active,False,3140,3140,1,1,1604663221,0,43,1,11,0,1,,,1604664000,1604664000,0,14
348,active,False,3141,3141,1,1,1604663995,1,51,1,3,30,3,,,1604664000,1604664000,0,11
349,active,False,3142,3142,1,1,1604663767,0,1,1,39,1,1,,,1604664000,1604664000,9,0
350,active,False,3143,3143,1,1,1604659363,0,10,1,37,1,0,,,1604664000,1604664000,5,0
351,active,False,3144,3144,1,1,1604660947,0,18,1,28,0,0,,,1604664000,1604664000,0,0
352,active,False,3145,3145,1,1,1604663596,0,18,1,25,2,2,,,1604664000,1604664000,1,0
353,active,False,3146,3146,1,1,1604663944,0,10,1,37,0,0,,,1604664000,1604664000,0,2
354,active,False,3147,3147,1,1,1604663933,0,23,1,13,2,3,,,1604664000,1604664000,0,0
355,active,False,3148,3148,1,1,1604663356,0,25,1,5,0,1,,,1604664000,1604664000,0,10
356,active,False,3150,3150,1,1,1604663907,0,35,1,11,3,1,,,1604664000,1604664000,0,6
357,active,False,3151,3151,1,1,1604663402,0,26,1,17,0,0,,,1604664000,1604664000,0,3
358,active,False,3152,3152,1,1,1604663864,0,4,1,37,0,1,,,1604664000,1604664000,0,2
359,active,False,3154,3154,1,1,1604663943,0,22,1,8,2,1,,,1604664000,1604664000,0,2
360,active,False,3156,3156,1,1,1604663846,0,27,1,8,7,2,,,1604664000,1604664000,5,0
361,active,False,3157,3157,1,1,1604663565,0,24,1,3,4,0,,,1604664000,1604664000,0,3
362,active,False,3158,3158,1,1,1604662426,0,2,1,25,2,4,,,1604664000,1604664000,0,0
363,active,False,3159,3159,1,1,1604663632,0,10,1,20,2,1,,,1604664000,1604664000,0,3
364,active,True,3160,3160,1,1,1604663207,0,14,1,23,1,2,,,1604664000,1604664000,4,0
365,active,False,3161,3161,1,1,1604663956,0,29,1,29,10,1,,,1604664000,1604664000,0,16
366,active,True,3163,3163,1,1,1604663924,1,16,1,24,5,2,,,1604664000,1604664000,0,2
367,active,False,3164,3164,1,1,1604663957,0,43,1,24,13,0,,,1604664000,1604664000,0,14
368,active,False,3165,3165,1,1,1604663793,0,21,1,29,0,1,,,1604664000,1604664000,0,5
369,active,False,3166,3166,1,1,1604663305,0,30,1,10,2,1,,,1604664000,1604664000,0,8
370,active,False,3167,3167,1,1,1604663638,0,9,1,46,1,0,,,1604664000,1604664000,0,4
371,active,False,3169,3169,1,1,1604663440,0,15,1,22,0,2,,,1604664000,1604664000,0,5
372,active,False,3170,3170,1,1,1604663554,0,18,1,17,3,0,,,1604664000,1604664000,0,6
373,active,False,3171,3171,1,1,1604663726,0,10,1,28,2,1,,,1604664000,1604664000,0,2
374,active,False,3172,3172,1,1,1604663953,0,8,1,19,0,0,,,1604664000,1604664000,0,4
375,active,False,3173,3173,1,1,1604663744,0,25,1,13,0,0,,,1604664000,1604664000,0,6
376,active,False,3175,3175,1,1,1604663893,0,18,1,12,0,1,,,1604664000,1604664000,1,0
377,active,False,3177,3177,1,1,1604663851,0,4,1,59,0,0,,,1604664000,1604664000,0,1
378,active,False,3178,3178,1,1,1604661999,0,7,1,31,1,1,,,1604664000,1604664000,0,1
379,active,False,3179,3179,1,1,1604663049,0,8,1,15,1,0,,,1604664000,1604664000,1,0
380,active,False,3184,3184,1,1,1604662053,0,4,1,9,0,0,,,1604664000,1604664000,0,0
381,active,False,3185,3185,1,1,1604660154,0,14,1,8,0,0,,,1604664000,1604664000,2,0
382,active,False,3186,3186,1,1,1604663799,0,29,1,12,0,1,,,1604664000,1604664000,12,0
383,active,False,3187,3187,1,1,1604663983,0,20,1,2,0,0,,,1604664000,1604664000,0,1
384,active,False,3191,3191,1,1,1604653758,0,17,1,1,0,0,,,1604664000,1604664000,0,0
385,active,False,3192,3192,1,1,1604663388,0,2,1,20,0,0,,,1604664000,1604664000,0,2
386,active,False,3193,3193,1,1,1604653758,0,6,1,12,0,0,,,1604664000,1604664000,0,0
387,active,False,3194,3194,1,1,1604662090,0,2,1,19,0,1,,,1604664000,1604664000,0,1
388,active,False,3195,3195,1,1,1604663581,0,4,1,29,0,1,,,1604664000,1604664000,0,0
389,active,False,3196,3196,1,1,1604653758,0,1,1,17,0,0,,,1604664000,1604664000,0,0
390,active,False,3198,3198,1,1,1604661472,0,3,1,15,0,0,,,1604664000,1604664000,0,1
391,active,False,3199,3199,1,1,1604663563,0,4,1,10,0,0,,,1604664000,1604664000,3,0
392,active,False,3201,3201,1,0,1604652557,18,0,0,0,0,0,,,1604664000,1604664000,0,0
393,active,False,3202,3202,1,1,1604663568,0,2,1,15,0,1,,,1604664000,1604664000,3,0
394,active,False,3203,3203,1,1,1604662384,0,18,1,5,0,3,,,1604664000,1604664000,1,0
395,active,False,3205,3205,1,1,1604663888,0,6,1,16,0,0,,,1604664000,1604664000,0,1
396,active,False,3206,3206,1,1,1604635353,0,0,1,26,0,0,,,1604664000,1604664000,0,0
397,active,False,3207,3207,1,1,1604635457,0,0,1,26,0,0,,,1604664000,1604664000,0,0
398,active,False,3209,3209,1,1,1604659502,0,13,1,7,0,2,,,1604664000,1604664000,1,0
399,active,False,3210,3210,1,1,1604637561,0,2,1,16,0,0,,,1604664000,1604664000,0,0
400,active,False,3211,3211,1,1,1604645695,0,18,1,2,0,2,,,1604664000,1604664000,0,1
401,active,False,3212,3212,1,1,1604662846,0,0,1,22,0,0,,,1604664000,1604664000,0,0
402,active,False,3213,3213,1,1,1604635410,0,20,1,2,0,0,,,1604664000,1604664000,0,3
403,active,False,3214,3214,1,1,1604635373,0,9,1,13,0,0,,,1604664000,1604664000,0,1
404,active,False,3220,3220,1,1,1604663074,0,1,1,17,0,0,,,1604664000,1604664000,0,0
405,active,False,3221,3221,1,1,1604655813,0,22,1,2,2,3,,,1604664000,1604664000,0,0
406,active,False,3225,3225,1,1,1604663178,0,3,1,11,0,0,,,1604664000,1604664000,1,0
407,active,True,3226,3226,1,1,1604662443,0,32,1,13,18,0,,,1604664000,1604664000,0,3
408,active,False,3231,3231,1,1,1604663955,0,5,1,34,0,0,,,1604664000,1604664000,0,0
409,active,False,3232,3232,1,1,1604663924,0,39,1,7,0,1,,,1604664000,1604664000,1,0
410,active,False,3233,3233,1,1,1604663505,0,6,1,32,2,1,,,1604664000,1604664000,19,0
411,active,False,3235,3235,1,1,1604663550,0,6,1,20,0,0,,,1604664000,1604664000,5,0
412,active,False,3236,3236,1,1,1604663619,0,19,1,12,0,2,,,1604664000,1604664000,0,9
413,active,False,3241,3241,1,1,1604663994,0,16,1,2,5,1,,,1604664000,1604664000,0,7
414,active,False,3242,3242,1,1,1604642761,0,8,1,30,0,1,,,1604664000,1604664000,0,3
415,active,False,3243,3243,1,1,1604663961,0,5,1,24,0,0,,,1604664000,1604664000,0,4
416,active,False,3244,3244,1,1,1604663720,0,20,1,20,1,2,,,1604664000,1604664000,3,0
417,active,False,3246,3246,1,1,1604661644,0,6,1,33,0,0,,,1604664000,1604664000,2,0
418,active,False,3249,3249,1,1,1604663565,0,1,1,18,0,0,,,1604664000,1604664000,0,0
419,active,False,3255,3255,1,1,1604663918,0,3,1,14,1,1,[{'id': '66ddbd20-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_capacity': 70, 'off_dock_count': 44, 'station_id': '66ddbd20-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 24722, 'active': True, 'dock_blocked_count': 0, 'region': 'BKN'}",1604664000,1604664000,7,0
420,active,False,3256,3256,1,1,1604663885,0,12,1,11,2,0,,,1604664000,1604664000,0,0
421,active,False,3259,3259,1,1,1604663666,0,25,1,2,0,0,,,1604664000,1604664000,0,3
422,active,False,3260,3260,1,1,1604663807,0,20,1,23,0,2,,,1604664000,1604664000,4,0
423,active,False,3263,3263,1,1,1604663027,0,22,1,36,3,1,,,1604664000,1604664000,0,3
424,active,False,3267,3267,1,1,1604663300,0,2,1,11,0,1,,,1604664000,1604664000,0,1
425,active,False,3268,3268,1,1,1604663603,0,8,1,6,0,0,,,1604664000,1604664000,0,1
426,active,False,3269,3269,1,1,1604661368,0,10,1,3,0,1,,,1604664000,1604664000,0,2
427,active,False,3270,3270,1,1,1604661247,0,12,1,1,0,1,,,1604664000,1604664000,0,1
428,active,False,3272,3272,1,1,1604635379,0,12,1,2,0,0,,,1604664000,1604664000,0,0
429,active,False,3273,3273,1,1,1604635551,0,16,1,2,0,0,,,1604664000,1604664000,2,0
430,active,False,3275,3275,1,1,1604635457,0,14,1,0,0,0,,,1604664000,1604664000,0,1
431,active,False,3276,3276,1,1,1604662064,0,10,1,16,0,0,,,1604664000,1604664000,0,2
432,active,False,3277,3277,1,1,1604660666,0,14,1,0,0,0,,,1604664000,1604664000,0,1
433,active,False,3278,3278,1,1,1604662631,0,12,1,2,0,0,,,1604664000,1604664000,0,4
434,active,False,3279,3279,1,1,1604661575,0,14,1,4,0,0,,,1604664000,1604664000,0,0
435,active,False,3280,3280,1,1,1604663647,0,5,1,9,0,0,,,1604664000,1604664000,0,0
436,active,False,3281,3281,1,1,1604635748,0,4,1,10,0,0,,,1604664000,1604664000,0,0
437,active,True,3282,3282,1,1,1604663253,0,15,1,21,0,2,,,1604664000,1604664000,0,0
438,active,False,3283,3283,1,1,1604662944,0,25,1,22,1,0,,,1604664000,1604664000,2,0
439,active,False,3284,3284,1,1,1604663790,0,11,1,26,0,1,,,1604664000,1604664000,0,3
440,active,False,3285,3285,1,1,1604660679,0,9,1,34,2,0,,,1604664000,1604664000,0,2
441,active,False,3286,3286,1,1,1604663636,0,22,1,17,0,0,,,1604664000,1604664000,0,5
442,active,False,3287,3287,1,1,1604663222,0,27,1,20,7,0,,,1604664000,1604664000,0,12
443,active,False,3288,3288,1,1,1604663723,0,8,1,4,1,0,,,1604664000,1604664000,0,1
444,active,False,3289,3289,1,1,1604663101,0,4,1,27,1,1,,,1604664000,1604664000,0,2
445,active,False,3290,3290,1,1,1604663441,0,28,1,7,1,0,,,1604664000,1604664000,0,4
446,active,False,3292,3292,1,1,1604661586,0,8,1,33,1,2,,,1604664000,1604664000,1,0
447,active,False,3293,3293,1,1,1604663757,0,7,1,17,1,0,,,1604664000,1604664000,1,0
448,active,True,3294,3294,1,1,1604663715,0,11,1,25,2,2,,,1604664000,1604664000,0,0
449,active,False,3296,3296,1,1,1604663647,0,39,1,2,0,1,,,1604664000,1604664000,0,0
450,active,False,3297,3297,1,1,1604663850,0,10,1,10,7,1,,,1604664000,1604664000,4,0
451,active,False,3298,3298,1,1,1604640080,0,15,1,7,0,1,,,1604664000,1604664000,0,1
452,active,False,3299,3299,1,1,1604663036,0,5,1,19,1,1,,,1604664000,1604664000,5,0
453,active,False,3300,3300,1,1,1604663404,0,8,1,17,4,0,,,1604664000,1604664000,0,2
454,active,False,3301,3301,1,1,1604663815,2,23,1,14,12,0,,,1604664000,1604664000,0,14
455,active,False,3302,3302,1,1,1604663608,0,5,1,17,0,0,,,1604664000,1604664000,1,0
456,active,False,3303,3303,1,1,1604662853,0,22,1,3,0,0,,,1604664000,1604664000,0,1
457,active,False,3304,3304,1,1,1604662616,0,23,1,4,3,0,,,1604664000,1604664000,3,0
458,active,False,3305,3305,1,1,1604663808,0,34,1,5,0,0,,,1604664000,1604664000,0,2
459,active,False,3306,3306,1,1,1604662887,0,12,1,11,6,0,,,1604664000,1604664000,0,5
460,active,False,3307,3307,1,1,1604663118,0,26,1,5,7,0,,,1604664000,1604664000,0,8
461,active,False,3308,3308,1,1,1604663286,0,18,1,9,0,0,,,1604664000,1604664000,2,0
462,active,False,3309,3309,1,1,1604663051,0,12,1,18,1,0,,,1604664000,1604664000,0,0
463,active,False,3310,3310,1,1,1604663131,0,1,1,23,0,0,,,1604664000,1604664000,2,0
464,active,False,3311,3311,1,1,1604663560,0,15,1,6,0,0,,,1604664000,1604664000,0,0
465,active,False,3312,3312,1,1,1604663143,0,35,1,4,1,0,,,1604664000,1604664000,0,3
466,active,False,3313,3313,1,1,1604662562,0,7,1,21,0,1,,,1604664000,1604664000,2,0
467,active,False,3314,3314,1,1,1604663363,0,28,1,3,6,1,,,1604664000,1604664000,0,4
468,active,False,3315,3315,1,1,1604663437,0,19,1,4,3,0,,,1604664000,1604664000,0,5
469,active,False,3317,3317,1,1,1604662938,0,21,1,3,1,0,,,1604664000,1604664000,0,0
470,active,False,3318,3318,1,1,1604663584,0,32,1,7,0,0,,,1604664000,1604664000,5,0
471,active,False,3319,3319,1,1,1604662161,0,18,1,2,0,1,,,1604664000,1604664000,0,1
472,active,False,3321,3321,1,1,1604662225,0,14,1,11,0,0,,,1604664000,1604664000,0,3
473,active,False,3322,3322,1,1,1604661213,0,17,1,7,0,1,,,1604664000,1604664000,0,0
474,active,True,3323,3323,1,1,1604663507,0,19,1,39,1,1,,,1604664000,1604664000,0,4
475,active,False,3324,3324,1,1,1604657914,0,24,1,0,1,1,,,1604664000,1604664000,0,2
476,active,False,3325,3325,1,1,1604662970,0,20,1,11,2,0,,,1604664000,1604664000,0,5
477,active,False,3326,3326,1,1,1604639370,0,20,1,1,1,0,,,1604664000,1604664000,0,1
478,active,False,3327,3327,1,1,1604661624,0,20,1,7,0,0,,,1604664000,1604664000,0,0
479,active,False,3328,3328,1,1,1604663952,0,22,1,14,5,3,,,1604664000,1604664000,0,5
480,active,False,3329,3329,1,1,1604663088,0,24,1,3,1,0,,,1604664000,1604664000,0,0
481,out_of_service,False,3330,3330,0,0,86400,0,0,0,0,0,0,,,1604664000,1604664000,0,0
482,active,True,3331,3331,1,1,1604663804,0,11,1,26,3,2,,,1604664000,1604664000,0,1
483,active,False,3332,3332,1,1,1604647683,0,17,1,2,0,0,,,1604664000,1604664000,0,2
484,active,False,3333,3333,1,1,1604635455,0,21,1,0,1,0,,,1604664000,1604664000,0,2
485,active,False,3335,3335,1,1,1604661466,0,27,1,1,0,0,,,1604664000,1604664000,0,2
486,active,False,3336,3336,1,1,1604663925,0,11,1,30,8,0,,,1604664000,1604664000,0,1
487,active,False,3337,3337,1,1,1604647580,0,22,1,1,3,0,,,1604664000,1604664000,0,1
488,active,False,3338,3338,1,1,1604662885,0,30,1,1,1,0,,,1604664000,1604664000,1,0
489,active,False,3339,3339,1,1,1604663498,0,16,1,7,2,0,,,1604664000,1604664000,0,3
490,active,False,3340,3340,1,1,1604635460,0,21,1,0,0,0,,,1604664000,1604664000,0,0
491,active,False,3342,3342,1,1,1604659662,0,22,1,1,0,0,,,1604664000,1604664000,0,0
492,active,False,3343,3343,1,1,1604663955,0,4,1,18,1,1,,,1604664000,1604664000,0,3
493,active,False,3344,3344,1,1,1604651133,0,12,1,7,1,0,,,1604664000,1604664000,0,2
494,active,False,3345,3345,1,1,1604663931,0,18,1,16,7,1,,,1604664000,1604664000,6,0
495,active,False,3346,3346,1,1,1604663439,0,2,1,27,0,0,,,1604664000,1604664000,0,2
496,active,False,3347,3347,1,1,1604635364,0,21,1,0,0,0,,,1604664000,1604664000,0,1
497,active,False,3348,3348,1,1,1604636658,0,13,1,6,0,0,,,1604664000,1604664000,0,0
498,active,False,3349,3349,1,1,1604663468,0,1,1,28,1,0,,,1604664000,1604664000,4,0
499,active,False,3350,3350,1,1,1604663740,0,16,1,23,3,0,,,1604664000,1604664000,0,4
500,active,False,3351,3351,1,1,1604662124,1,22,1,2,2,0,,,1604664000,1604664000,2,0
501,active,False,3352,3352,1,1,1604663966,0,20,1,1,1,0,,,1604664000,1604664000,0,0
502,active,True,3354,3354,1,1,1604661850,0,1,1,30,0,0,,,1604664000,1604664000,0,0
503,active,False,3355,3355,1,1,1604663164,0,4,1,21,1,0,,,1604664000,1604664000,0,1
504,active,False,3356,3356,1,1,1604663956,0,14,1,7,4,0,,,1604664000,1604664000,0,8
505,active,False,3357,3357,1,1,1604663055,0,17,1,18,6,0,,,1604664000,1604664000,0,6
506,active,False,3358,3358,1,1,1604662035,0,4,1,21,2,0,,,1604664000,1604664000,0,4
507,out_of_service,False,3359,3359,0,0,86400,0,0,0,0,0,0,,,1604664000,1604664000,0,0
508,active,False,3361,3361,1,1,1604661741,0,5,1,16,0,2,,,1604664000,1604664000,1,0
509,active,False,3362,3362,1,1,1604661633,0,8,1,25,3,1,,,1604664000,1604664000,2,0
510,active,False,3363,3363,1,1,1604663617,0,20,1,13,0,0,,,1604664000,1604664000,4,0
511,active,False,3364,3364,1,1,1604661887,0,26,1,0,1,1,,,1604664000,1604664000,0,3
512,active,False,3365,3365,1,1,1604661269,0,4,1,23,2,0,,,1604664000,1604664000,3,0
513,active,False,3366,3366,1,1,1604663854,0,10,1,20,0,1,,,1604664000,1604664000,0,6
514,active,False,3367,3367,1,1,1604663924,0,8,1,31,6,0,,,1604664000,1604664000,5,0
515,active,False,3368,3368,1,1,1604662019,0,13,1,17,1,0,,,1604664000,1604664000,3,0
516,active,False,3369,3369,1,1,1604663969,0,12,1,16,0,1,,,1604664000,1604664000,4,0
517,active,False,3370,3370,1,1,1604663642,0,14,1,11,0,0,,,1604664000,1604664000,0,1
518,active,False,3372,3372,1,1,1604663793,0,3,1,34,0,2,,,1604664000,1604664000,3,0
519,active,False,3373,3373,1,1,1604657811,0,22,1,5,0,0,,,1604664000,1604664000,0,0
520,active,True,3374,3374,1,1,1604662617,0,23,1,12,1,1,,,1604664000,1604664000,2,0
521,active,False,3375,3375,1,1,1604663473,1,8,1,24,0,2,,,1604664000,1604664000,0,3
522,active,False,3376,3376,1,1,1604661638,0,39,1,0,12,0,,,1604664000,1604664000,0,1
523,active,False,3377,3377,1,1,1604658905,0,24,1,0,0,1,,,1604664000,1604664000,0,1
524,active,False,3378,3378,1,1,1604663937,0,9,1,19,2,0,,,1604664000,1604664000,2,0
525,active,False,3379,3379,1,1,1604661266,0,35,1,0,2,0,,,1604664000,1604664000,0,0
526,active,False,3381,3381,1,1,1604655498,0,13,1,8,1,0,,,1604664000,1604664000,0,1
527,active,False,3382,3382,1,1,1604658425,0,26,1,5,1,0,,,1604664000,1604664000,0,3
528,active,False,3383,3383,1,1,1604663941,0,3,1,20,1,2,,,1604664000,1604664000,0,3
529,active,False,3384,3384,1,1,1604662810,0,8,1,17,1,0,,,1604664000,1604664000,0,1
530,active,False,3386,3386,1,1,1604636149,0,4,1,22,0,1,,,1604664000,1604664000,0,0
531,active,False,3387,3387,1,1,1604662617,0,17,1,8,1,0,,,1604664000,1604664000,2,0
532,active,False,3388,3388,1,1,1604662547,0,22,1,2,1,0,,,1604664000,1604664000,0,0
533,active,False,3389,3389,1,1,1604635558,0,9,1,17,1,2,,,1604664000,1604664000,0,1
534,active,False,3390,3390,1,1,1604663951,0,23,1,0,2,1,,,1604664000,1604664000,0,5
535,active,False,3391,3391,1,1,1604661729,0,23,1,2,9,0,,,1604664000,1604664000,0,2
536,active,False,3392,3392,1,1,1604663873,0,19,1,0,0,0,,,1604664000,1604664000,0,0
537,active,False,3393,3393,1,1,1604659799,0,17,1,2,0,0,,,1604664000,1604664000,1,0
538,active,False,3394,3394,1,1,1604661782,0,21,1,0,1,0,,,1604664000,1604664000,0,1
539,active,False,3395,3395,1,1,1604635519,0,16,1,2,0,1,,,1604664000,1604664000,2,0
540,active,False,3396,3396,1,1,1604645649,0,9,1,16,4,0,,,1604664000,1604664000,0,1
541,active,False,3397,3397,1,1,1604662871,0,22,1,1,2,2,,,1604664000,1604664000,0,1
542,active,False,3398,3398,1,1,1604663912,0,19,1,4,0,0,,,1604664000,1604664000,1,0
543,active,False,3399,3399,1,1,1604635395,0,24,1,0,0,0,,,1604664000,1604664000,0,0
544,active,True,3400,3400,1,1,1604662041,0,17,1,7,6,0,,,1604664000,1604664000,0,5
545,active,False,3402,3402,1,1,1604663823,0,16,1,6,1,1,,,1604664000,1604664000,2,0
546,active,False,3403,3403,1,1,1604657191,0,31,1,0,0,0,,,1604664000,1604664000,0,0
547,active,False,3404,3404,1,1,1604644227,0,25,1,2,1,0,,,1604664000,1604664000,0,3
548,active,False,3405,3405,1,1,1604650526,0,17,1,6,1,0,,,1604664000,1604664000,0,2
549,active,False,3407,3407,1,1,1604648691,0,21,1,2,0,0,,,1604664000,1604664000,0,1
550,active,False,3408,3408,1,1,1604663987,0,16,1,10,3,1,,,1604664000,1604664000,0,2
551,active,False,3409,3409,1,1,1604662851,0,28,1,19,0,1,,,1604664000,1604664000,6,0
552,active,False,3410,3410,1,1,1604652907,0,72,1,4,0,1,,,1604664000,1604664000,0,2
553,active,False,3411,3411,1,1,1604639453,0,25,1,0,0,2,,,1604664000,1604664000,0,1
554,active,False,3412,3412,1,1,1604663982,0,7,1,10,0,1,,,1604664000,1604664000,0,0
555,active,False,3414,3414,1,1,1604662318,0,28,1,4,1,1,,,1604664000,1604664000,0,3
556,active,False,3415,3415,1,1,1604660204,0,8,1,16,0,1,,,1604664000,1604664000,0,3
557,active,False,3416,3416,1,1,1604662126,1,2,1,21,2,1,,,1604664000,1604664000,0,1
558,active,False,3417,3417,1,1,1604663423,0,21,1,6,1,0,,,1604664000,1604664000,0,1
559,active,False,3418,3418,1,1,1604662275,0,24,1,8,3,1,,,1604664000,1604664000,0,4
560,active,False,3419,3419,1,1,1604663346,0,25,1,2,0,0,,,1604664000,1604664000,0,3
561,active,False,3420,3420,1,1,1604646019,0,15,1,6,1,0,,,1604664000,1604664000,0,0
562,active,False,3421,3421,1,1,1604647342,0,22,1,1,0,0,,,1604664000,1604664000,0,1
563,active,False,3422,3422,1,1,1604656483,0,19,1,1,0,1,,,1604664000,1604664000,1,0
564,active,True,3423,3423,1,1,1604663903,0,21,1,5,7,3,,,1604664000,1604664000,0,2
565,active,False,3424,3424,1,1,1604663453,0,26,1,1,0,0,,,1604664000,1604664000,0,2
566,active,False,3425,3425,1,1,1604662016,0,31,1,1,2,1,,,1604664000,1604664000,0,1
567,active,False,3429,3429,1,1,1604663862,0,21,1,18,1,0,,,1604664000,1604664000,0,6
568,active,False,3430,3430,1,1,1604662141,0,7,1,18,1,0,,,1604664000,1604664000,0,1
569,active,False,3435,3435,1,1,1604663467,0,13,1,29,0,3,,,1604664000,1604664000,2,0
570,active,False,3436,3436,1,1,1604663821,0,25,1,10,11,0,,,1604664000,1604664000,6,0
