,station_status,num_bikes_disabled,num_bikes_available,eightd_has_available_keys,legacy_id,station_id,is_renting,num_docks_disabled,is_installed,num_ebikes_available,is_returning,num_docks_available,last_reported,starttime,timestamp,demand,supply
303,active,1,7,False,3083,3083,1,0,1,3,1,24,1604302018,1604311200,1604311200,7,7
304,active,0,23,False,3085,3085,1,0,1,0,1,2,1604303079,1604311200,1604311200,23,23
305,active,0,13,False,3086,3086,1,0,1,0,1,17,1604302003,1604311200,1604311200,13,13
306,active,0,24,False,3087,3087,1,0,1,1,1,6,1604301816,1604311200,1604311200,24,24
307,active,0,16,False,3088,3088,1,0,1,0,1,3,1604301876,1604311200,1604311200,16,16
308,active,0,18,False,3092,3092,1,0,1,0,1,9,1604302007,1604311200,1604311200,18,18
309,active,1,12,False,3093,3093,1,0,1,1,1,15,1604301963,1604311200,1604311200,12,12
310,active,0,9,False,3094,3094,1,0,1,0,1,9,1604302001,1604311200,1604311200,9,9
311,active,0,8,False,3095,3095,1,0,1,0,1,18,1604302012,1604311200,1604311200,8,8
312,active,0,32,False,3096,3096,1,0,1,1,1,7,1604303151,1604311200,1604311200,32,32
313,active,1,19,False,3100,3100,1,0,1,3,1,31,1604303059,1604311200,1604311200,19,19
314,active,0,22,False,3101,3101,1,0,1,0,1,5,1604302013,1604311200,1604311200,22,22
315,active,0,21,False,3102,3102,1,0,1,1,1,6,1604301815,1604311200,1604311200,21,21
316,active,0,24,False,3105,3105,1,0,1,1,1,0,1604302022,1604311200,1604311200,24,24
317,active,0,12,False,3106,3106,1,0,1,2,1,10,1604301833,1604311200,1604311200,12,12
318,active,0,28,False,3107,3107,1,0,1,0,1,11,1604301990,1604311200,1604311200,28,28
319,active,2,24,False,3108,3108,1,0,1,0,1,25,1604302001,1604311200,1604311200,24,24
320,active,0,26,False,3109,3109,1,0,1,1,1,5,1604301964,1604311200,1604311200,26,26
321,active,1,26,False,3110,3110,1,0,1,3,1,1,1604302861,1604311200,1604311200,26,26
322,active,0,18,False,3112,3112,1,0,1,1,1,15,1604301818,1604311200,1604311200,18,18
323,active,1,22,False,3113,3113,1,0,1,4,1,4,1604300813,1604311200,1604311200,22,22
324,active,0,46,False,3115,3115,1,0,1,5,1,4,1604301897,1604311200,1604311200,46,46
325,active,0,24,False,3116,3116,1,0,1,1,1,11,1604303140,1604311200,1604311200,24,24
326,active,2,22,False,3117,3117,1,0,1,4,1,3,1604300780,1604311200,1604311200,22,22
327,active,0,25,False,3118,3118,1,0,1,3,1,17,1604301971,1604311200,1604311200,25,25
328,active,0,5,False,3119,3119,1,0,1,4,1,40,1604300631,1604311200,1604311200,5,5
329,active,0,4,False,3121,3121,1,0,1,1,1,23,1604300635,1604311200,1604311200,4,4
330,active,0,1,False,3122,3122,1,0,1,0,1,78,1604303083,1604311200,1604311200,1,1
331,active,0,28,False,3123,3123,1,0,1,0,1,19,1604301884,1604311200,1604311200,28,28
332,active,0,15,False,3124,3124,1,0,1,1,1,1,1604306227,1604311200,1604311200,15,15
333,active,0,0,False,3125,3125,1,0,1,0,1,23,1604300786,1604311200,1604311200,0,0
334,active,0,7,False,3126,3126,1,0,1,0,1,27,1604300789,1604311200,1604311200,7,7
335,active,0,0,False,3127,3127,1,0,1,0,1,35,1604301915,1604311200,1604311200,0,0
336,active,0,0,False,3128,3128,1,0,1,0,1,27,1604301933,1604311200,1604311200,0,0
337,active,0,11,True,3129,3129,1,0,1,1,1,29,1604310941,1604311200,1604311200,11,11
338,active,0,6,False,3130,3130,1,0,1,1,1,24,1604300703,1604311200,1604311200,6,6
339,out_of_service,0,0,False,3131,3131,0,0,0,0,0,0,86400,1604311200,1604311200,0,0
340,active,0,0,False,3132,3132,1,0,1,0,1,35,1604301867,1604311200,1604311200,0,0
341,active,0,12,False,3134,3134,1,0,1,0,1,27,1604301832,1604311200,1604311200,12,12
342,active,0,24,False,3135,3135,1,1,1,1,1,16,1604302476,1604311200,1604311200,24,24
343,active,0,9,False,3136,3136,1,0,1,0,1,38,1604303054,1604311200,1604311200,9,9
344,active,2,26,True,3137,3137,1,0,1,0,1,3,1604303205,1604311200,1604311200,26,26
345,active,0,3,False,3139,3139,1,0,1,0,1,40,1604301897,1604311200,1604311200,3,3
346,active,0,39,False,3140,3140,1,0,1,3,1,16,1604304565,1604311200,1604311200,39,39
347,active,0,6,False,3141,3141,1,0,1,3,1,52,1604311190,1604311200,1604311200,6,6
348,active,0,13,False,3142,3142,1,0,1,2,1,28,1604301895,1604311200,1604311200,13,13
349,active,2,40,False,3143,3143,1,0,1,16,1,5,1604311042,1604311200,1604311200,40,40
350,active,2,22,False,3144,3144,1,0,1,5,1,22,1604301901,1604311200,1604311200,22,22
351,active,0,17,False,3145,3145,1,0,1,2,1,28,1604303083,1604311200,1604311200,17,17
352,active,0,16,False,3146,3146,1,0,1,1,1,31,1604302240,1604311200,1604311200,16,16
353,active,0,14,False,3147,3147,1,0,1,5,1,25,1604310573,1604311200,1604311200,14,14
354,active,0,26,False,3148,3148,1,0,1,5,1,5,1604306680,1604311200,1604311200,26,26
355,active,0,20,False,3150,3150,1,0,1,1,1,27,1604304602,1604311200,1604311200,20,20
356,active,0,30,False,3151,3151,1,0,1,2,1,13,1604310827,1604311200,1604311200,30,30
357,active,0,12,False,3152,3152,1,0,1,0,1,30,1604303141,1604311200,1604311200,12,12
358,active,0,7,False,3154,3154,1,1,1,2,1,23,1604296928,1604311200,1604311200,7,7
359,active,0,10,False,3156,3156,1,0,1,4,1,27,1604310964,1604311200,1604311200,10,10
360,active,0,21,False,3157,3157,1,0,1,0,1,6,1604306010,1604311200,1604311200,21,21
361,active,0,5,False,3158,3158,1,0,1,0,1,26,1604301929,1604311200,1604311200,5,5
362,active,0,6,False,3159,3159,1,0,1,2,1,25,1604301930,1604311200,1604311200,6,6
363,active,0,24,True,3160,3160,1,0,1,2,1,15,1604301801,1604311200,1604311200,24,24
364,active,0,39,False,3161,3161,1,0,1,4,1,20,1604310501,1604311200,1604311200,39,39
365,active,0,29,True,3163,3163,1,0,1,8,1,14,1604304394,1604311200,1604311200,29,29
366,active,0,53,False,3164,3164,0,0,1,2,0,14,1604304486,1604311200,1604311200,53,53
367,active,1,22,False,3165,3165,1,0,1,1,1,28,1604301830,1604311200,1604311200,22,22
368,active,2,21,False,3166,3166,1,0,1,0,1,18,1604303325,1604311200,1604311200,21,21
369,active,0,30,False,3167,3167,1,0,1,23,1,25,1604303150,1604311200,1604311200,30,30
370,active,0,23,False,3169,3169,1,0,1,4,1,16,1604301834,1604311200,1604311200,23,23
371,active,1,14,False,3170,3170,1,0,1,0,1,20,1604301829,1604311200,1604311200,14,14
372,active,0,29,False,3171,3171,1,0,1,9,1,10,1604303212,1604311200,1604311200,29,29
373,active,0,8,False,3172,3172,1,1,1,1,1,18,1604301990,1604311200,1604311200,8,8
374,active,0,17,False,3173,3173,1,1,1,8,1,21,1604311123,1604311200,1604311200,17,17
375,active,1,13,False,3175,3175,1,0,1,9,1,17,1604302015,1604311200,1604311200,13,13
376,active,0,38,False,3177,3177,1,0,1,4,1,25,1604310996,1604311200,1604311200,38,38
377,active,1,5,False,3178,3178,1,0,1,4,1,33,1604302687,1604311200,1604311200,5,5
378,active,0,9,False,3179,3179,1,0,1,2,1,14,1604301817,1604311200,1604311200,9,9
379,active,4,30,False,3182,3182,1,0,1,0,1,8,1604306682,1604311200,1604311200,30,30
380,active,0,4,False,3184,3184,1,0,1,0,1,10,1604303021,1604311200,1604311200,4,4
381,active,0,3,False,3185,3185,1,0,1,0,1,19,1604309299,1604311200,1604311200,3,3
382,active,0,14,False,3186,3186,0,0,1,0,0,28,1604162228,1604311200,1604311200,14,14
383,active,1,16,False,3187,3187,1,0,1,1,1,5,1604301847,1604311200,1604311200,16,16
384,active,0,17,False,3191,3191,1,0,1,0,1,1,1604303170,1604311200,1604311200,17,17
385,active,0,5,False,3192,3192,1,0,1,0,1,17,1604302011,1604311200,1604311200,5,5
386,active,0,13,False,3193,3193,1,0,1,0,1,5,1604303204,1604311200,1604311200,13,13
387,active,1,0,False,3194,3194,1,0,1,0,1,21,1604303028,1604311200,1604311200,0,0
388,active,0,0,False,3195,3195,1,0,1,0,1,34,1604301800,1604311200,1604311200,0,0
389,active,0,1,False,3196,3196,1,0,1,0,1,17,1604303133,1604311200,1604311200,1,1
390,active,0,2,False,3198,3198,1,0,1,0,1,16,1604303172,1604311200,1604311200,2,2
391,active,0,0,False,3199,3199,1,0,1,0,1,14,1604301984,1604311200,1604311200,0,0
392,active,0,2,False,3201,3201,1,0,1,0,1,16,1604301808,1604311200,1604311200,2,2
393,active,1,2,False,3202,3202,1,0,1,0,1,15,1604301788,1604311200,1604311200,2,2
394,active,0,23,False,3203,3203,1,0,1,0,1,3,1604301858,1604311200,1604311200,23,23
395,active,0,9,False,3205,3205,1,0,1,0,1,13,1604310283,1604311200,1604311200,9,9
396,active,0,0,False,3206,3206,1,0,1,0,1,26,1604301826,1604311200,1604311200,0,0
397,active,0,0,False,3207,3207,0,0,1,0,0,26,1604303230,1604311200,1604311200,0,0
398,active,0,19,False,3209,3209,1,0,1,0,1,3,1604303208,1604311200,1604311200,19,19
399,active,0,11,False,3210,3210,1,0,1,0,1,7,1604303077,1604311200,1604311200,11,11
400,active,0,21,False,3211,3211,1,0,1,0,1,1,1604310829,1604311200,1604311200,21,21
401,active,0,2,False,3212,3212,1,0,1,0,1,20,1604303013,1604311200,1604311200,2,2
402,active,0,20,False,3213,3213,1,0,1,0,1,2,1604301988,1604311200,1604311200,20,20
403,active,0,5,False,3214,3214,1,0,1,0,1,17,1604301869,1604311200,1604311200,5,5
404,active,0,4,False,3220,3220,1,0,1,0,1,14,1604301992,1604311200,1604311200,4,4
405,active,2,13,False,3221,3221,1,0,1,0,1,12,1604310421,1604311200,1604311200,13,13
406,active,0,2,False,3225,3225,1,0,1,0,1,12,1604306401,1604311200,1604311200,2,2
407,active,2,21,True,3226,3226,1,0,1,3,1,22,1604303232,1604311200,1604311200,21,21
408,active,0,5,False,3231,3231,1,0,1,0,1,34,1604301791,1604311200,1604311200,5,5
409,active,1,15,False,3232,3232,1,0,1,2,1,31,1604298211,1604311200,1604311200,15,15
410,active,0,1,False,3233,3233,1,0,1,0,1,38,1604299512,1604311200,1604311200,1,1
411,active,0,4,False,3235,3235,1,0,1,1,1,22,1604299391,1604311200,1604311200,4,4
412,active,1,9,False,3236,3236,1,0,1,0,1,23,1604310779,1604311200,1604311200,9,9
413,active,0,4,False,3241,3241,1,0,1,0,1,15,1604303012,1604311200,1604311200,4,4
414,active,0,3,False,3242,3242,1,0,1,0,1,36,1604298350,1604311200,1604311200,3,3
415,active,0,9,False,3243,3243,1,0,1,1,1,20,1604303133,1604311200,1604311200,9,9
416,active,1,29,False,3244,3244,1,0,1,2,1,12,1604299675,1604311200,1604311200,29,29
417,active,0,5,False,3246,3246,1,0,1,1,1,34,1604298244,1604311200,1604311200,5,5
418,active,0,10,False,3249,3249,1,0,1,3,1,9,1604303011,1604311200,1604311200,10,10
419,active,5,22,False,3254,3254,1,0,1,1,1,2,1604300674,1604311200,1604311200,22,22
420,active,0,7,False,3255,3255,1,0,1,0,1,11,1604311025,1604311200,1604311200,7,7
421,active,0,9,False,3256,3256,1,0,1,1,1,14,1604303027,1604311200,1604311200,9,9
422,active,0,21,False,3259,3259,1,0,1,3,1,6,1604310862,1604311200,1604311200,21,21
423,active,1,16,False,3260,3260,1,0,1,1,1,28,1604305619,1604311200,1604311200,16,16
424,active,2,45,False,3263,3263,1,0,1,0,1,12,1604299371,1604311200,1604311200,45,45
425,active,0,6,False,3267,3267,1,0,1,0,1,8,1604303215,1604311200,1604311200,6,6
426,active,0,13,False,3268,3268,1,0,1,0,1,1,1604303029,1604311200,1604311200,13,13
427,active,0,12,False,3269,3269,1,0,1,0,1,2,1604304214,1604311200,1604311200,12,12
428,active,0,12,False,3270,3270,1,0,1,0,1,2,1604303129,1604311200,1604311200,12,12
429,active,0,11,False,3272,3272,1,0,1,0,1,3,1604303037,1604311200,1604311200,11,11
430,active,0,18,False,3273,3273,1,0,1,0,1,0,1604303138,1604311200,1604311200,18,18
431,active,0,11,False,3275,3275,1,0,1,0,1,3,1604303215,1604311200,1604311200,11,11
432,active,0,13,False,3276,3276,0,0,1,0,0,13,1604303172,1604311200,1604311200,13,13
433,active,0,13,False,3277,3277,1,0,1,0,1,1,1604304275,1604311200,1604311200,13,13
434,active,0,14,False,3278,3278,1,0,1,0,1,0,1604303041,1604311200,1604311200,14,14
435,active,0,10,False,3279,3279,1,0,1,0,1,8,1604303049,1604311200,1604311200,10,10
436,active,0,8,False,3280,3280,1,0,1,0,1,6,1604304262,1604311200,1604311200,8,8
437,active,0,9,False,3281,3281,1,0,1,0,1,5,1604303220,1604311200,1604311200,9,9
438,active,0,32,True,3282,3282,1,0,1,0,1,6,1604303210,1604311200,1604311200,32,32
439,active,0,43,False,3283,3283,1,0,1,3,1,4,1604307151,1604311200,1604311200,43,43
440,active,0,10,False,3284,3284,1,0,1,0,1,28,1604303194,1604311200,1604311200,10,10
441,active,0,11,False,3285,3285,1,0,1,1,1,32,1604303190,1604311200,1604311200,11,11
442,active,0,23,False,3286,3286,1,0,1,0,1,16,1604311116,1604311200,1604311200,23,23
443,active,1,33,False,3287,3287,1,0,1,15,1,13,1604301883,1604311200,1604311200,33,33
444,active,0,29,False,3288,3288,1,0,1,1,1,10,1604303025,1604311200,1604311200,29,29
445,active,1,17,False,3289,3289,1,0,1,2,1,14,1604303203,1604311200,1604311200,17,17
446,active,0,33,False,3290,3290,1,0,1,9,1,2,1604310951,1604311200,1604311200,33,33
447,active,0,11,False,3292,3292,1,0,1,2,1,32,1604303162,1604311200,1604311200,11,11
448,active,0,8,False,3293,3293,1,0,1,2,1,16,1604304342,1604311200,1604311200,8,8
449,active,0,27,True,3294,3294,1,0,1,2,1,11,1604303195,1604311200,1604311200,27,27
450,active,0,30,False,3296,3296,1,0,1,0,1,12,1604303052,1604311200,1604311200,30,30
451,active,0,8,False,3297,3297,1,0,1,0,1,13,1604304297,1604311200,1604311200,8,8
452,active,0,22,False,3298,3298,1,0,1,5,1,1,1604304441,1604311200,1604311200,22,22
453,active,1,11,False,3299,3299,1,0,1,0,1,13,1604306768,1604311200,1604311200,11,11
454,active,0,4,False,3300,3300,1,0,1,2,1,21,1604304388,1604311200,1604311200,4,4
455,active,3,24,False,3301,3301,1,0,1,4,1,12,1604310893,1604311200,1604311200,24,24
456,active,0,9,False,3302,3302,1,0,1,1,1,13,1604303070,1604311200,1604311200,9,9
457,active,0,25,False,3303,3303,1,0,1,3,1,0,1604303079,1604311200,1604311200,25,25
458,active,0,26,False,3304,3304,1,0,1,3,1,1,1604304338,1604311200,1604311200,26,26
459,active,0,38,False,3305,3305,1,0,1,1,1,1,1604303090,1604311200,1604311200,38,38
460,active,1,10,False,3306,3306,1,0,1,3,1,12,1604304418,1604311200,1604311200,10,10
461,active,1,12,False,3307,3307,1,0,1,2,1,18,1604310902,1604311200,1604311200,12,12
462,active,0,23,False,3308,3308,1,0,1,1,1,4,1604304406,1604311200,1604311200,23,23
463,active,1,9,False,3309,3309,1,0,1,1,1,20,1604310146,1604311200,1604311200,9,9
464,active,0,10,False,3310,3310,1,0,1,0,1,14,1604304246,1604311200,1604311200,10,10
465,active,0,20,False,3311,3311,1,0,1,2,1,1,1604304218,1604311200,1604311200,20,20
466,active,0,37,False,3312,3312,1,0,1,7,1,2,1604303019,1604311200,1604311200,37,37
467,active,1,26,False,3313,3313,1,0,1,3,1,2,1604304457,1604311200,1604311200,26,26
468,active,0,16,False,3314,3314,1,0,1,2,1,16,1604307517,1604311200,1604311200,16,16
469,active,0,23,False,3315,3315,1,0,1,0,1,0,1604304272,1604311200,1604311200,23,23
470,active,0,24,False,3317,3317,1,0,1,2,1,0,1604304293,1604311200,1604311200,24,24
471,active,0,31,False,3318,3318,1,0,1,7,1,8,1604304409,1604311200,1604311200,31,31
472,active,0,18,False,3319,3319,1,0,1,1,1,3,1604304215,1604311200,1604311200,18,18
473,active,0,11,False,3321,3321,1,0,1,0,1,14,1604304286,1604311200,1604311200,11,11
474,active,1,23,False,3322,3322,1,0,1,0,1,1,1604304392,1604311200,1604311200,23,23
475,active,1,45,True,3323,3323,1,0,1,2,1,13,1604303001,1604311200,1604311200,45,45
476,active,0,25,False,3324,3324,1,0,1,1,1,0,1604304219,1604311200,1604311200,25,25
477,active,0,11,False,3325,3325,1,0,1,2,1,20,1604298970,1604311200,1604311200,11,11
478,active,0,14,False,3326,3326,1,0,1,0,1,7,1604304341,1604311200,1604311200,14,14
479,active,1,14,False,3327,3327,1,0,1,1,1,12,1604303062,1604311200,1604311200,14,14
480,active,0,22,False,3328,3328,1,0,1,2,1,17,1604309368,1604311200,1604311200,22,22
481,active,0,27,False,3329,3329,1,0,1,0,1,0,1604305525,1604311200,1604311200,27,27
482,out_of_service,0,0,False,3330,3330,0,0,0,0,0,0,86400,1604311200,1604311200,0,0
483,active,0,25,True,3331,3331,1,0,1,0,1,14,1604310349,1604311200,1604311200,25,25
484,active,0,19,False,3332,3332,1,0,1,1,1,0,1604305500,1604311200,1604311200,19,19
485,active,0,21,False,3333,3333,1,0,1,0,1,0,1604304291,1604311200,1604311200,21,21
486,active,0,4,False,3335,3335,1,0,1,0,1,24,1604306384,1604311200,1604311200,4,4
487,active,0,6,False,3336,3336,1,0,1,0,1,35,1604303061,1604311200,1604311200,6,6
488,active,0,23,False,3337,3337,1,0,1,1,1,0,1604304218,1604311200,1604311200,23,23
489,active,0,27,False,3338,3338,1,0,1,1,1,4,1604304331,1604311200,1604311200,27,27
490,active,0,19,False,3339,3339,1,0,1,2,1,4,1604304283,1604311200,1604311200,19,19
491,active,0,21,False,3340,3340,1,0,1,1,1,0,1604304269,1604311200,1604311200,21,21
492,active,0,22,False,3342,3342,1,0,1,2,1,1,1604304216,1604311200,1604311200,22,22
493,active,0,15,False,3343,3343,1,0,1,6,1,8,1604310572,1604311200,1604311200,15,15
494,active,0,14,False,3344,3344,1,0,1,0,1,5,1604304210,1604311200,1604311200,14,14
495,active,0,0,False,3345,3345,1,0,1,0,1,35,1604304207,1604311200,1604311200,0,0
496,active,0,15,False,3346,3346,1,0,1,0,1,14,1604304226,1604311200,1604311200,15,15
497,active,0,20,False,3347,3347,1,0,1,2,1,1,1604304217,1604311200,1604311200,20,20
498,active,0,10,False,3348,3348,1,0,1,1,1,9,1604304245,1604311200,1604311200,10,10
499,active,0,15,False,3349,3349,1,1,1,1,1,14,1604310814,1604311200,1604311200,15,15
500,active,0,20,False,3350,3350,1,0,1,1,1,19,1604303039,1604311200,1604311200,20,20
501,active,0,25,False,3351,3351,1,0,1,2,1,0,1604307749,1604311200,1604311200,25,25
502,active,0,21,False,3352,3352,1,0,1,1,1,0,1604304394,1604311200,1604311200,21,21
503,active,0,6,True,3354,3354,1,0,1,2,1,25,1604304407,1604311200,1604311200,6,6
504,active,0,2,False,3355,3355,1,0,1,0,1,23,1604304425,1604311200,1604311200,2,2
505,active,3,2,False,3356,3356,1,0,1,1,1,16,1604304228,1604311200,1604311200,2,2
506,active,1,23,False,3357,3357,1,0,1,2,1,11,1604303052,1604311200,1604311200,23,23
507,active,0,6,False,3358,3358,1,0,1,2,1,19,1604304446,1604311200,1604311200,6,6
508,out_of_service,0,0,False,3359,3359,0,0,0,0,0,0,86400,1604311200,1604311200,0,0
509,active,0,17,False,3361,3361,1,0,1,3,1,6,1604304214,1604311200,1604311200,17,17
510,active,0,24,False,3362,3362,1,0,1,9,1,10,1604306464,1604311200,1604311200,24,24
511,active,0,9,False,3363,3363,1,0,1,2,1,24,1604303181,1604311200,1604311200,9,9
512,active,1,20,False,3364,3364,1,0,1,3,1,6,1604308131,1604311200,1604311200,20,20
513,active,0,4,False,3365,3365,1,0,1,0,1,23,1604304374,1604311200,1604311200,4,4
514,active,0,22,False,3366,3366,1,0,1,2,1,9,1604311098,1604311200,1604311200,22,22
515,active,0,14,False,3367,3367,1,0,1,4,1,25,1604303170,1604311200,1604311200,14,14
516,active,0,17,False,3368,3368,1,0,1,0,1,13,1604307375,1604311200,1604311200,17,17
517,active,1,14,False,3369,3369,1,0,1,2,1,14,1604299459,1604311200,1604311200,14,14
518,active,0,20,False,3370,3370,1,0,1,0,1,5,1604305610,1604311200,1604311200,20,20
519,active,1,13,False,3372,3372,1,1,1,0,1,24,1604304462,1604311200,1604311200,13,13
520,active,1,9,False,3373,3373,1,0,1,2,1,17,1604310029,1604311200,1604311200,9,9
521,active,0,24,True,3374,3374,1,0,1,4,1,12,1604308679,1604311200,1604311200,24,24
522,active,1,15,False,3375,3375,1,1,1,1,1,18,1604305181,1604311200,1604311200,15,15
523,active,0,8,False,3376,3376,1,0,1,3,1,31,1604304243,1604311200,1604311200,8,8
524,active,0,23,False,3377,3377,1,0,1,3,1,2,1604304266,1604311200,1604311200,23,23
525,active,1,2,False,3378,3378,1,0,1,0,1,25,1604303167,1604311200,1604311200,2,2
526,active,0,27,False,3379,3379,1,0,1,3,1,8,1604308063,1604311200,1604311200,27,27
527,active,0,13,False,3381,3381,1,0,1,0,1,8,1604304386,1604311200,1604311200,13,13
528,active,0,31,False,3382,3382,1,0,1,3,1,0,1604304318,1604311200,1604311200,31,31
529,active,1,19,False,3383,3383,1,0,1,6,1,5,1604304268,1604311200,1604311200,19,19
530,active,1,22,False,3384,3384,1,0,1,4,1,2,1604304234,1604311200,1604311200,22,22
531,active,1,12,False,3386,3386,1,0,1,1,1,14,1604304356,1604311200,1604311200,12,12
532,active,0,18,False,3387,3387,1,0,1,1,1,7,1604303026,1604311200,1604311200,18,18
533,active,1,24,False,3388,3388,1,0,1,1,1,0,1604310673,1604311200,1604311200,24,24
534,active,1,27,False,3389,3389,1,0,1,2,1,0,1604304208,1604311200,1604311200,27,27
535,active,1,2,False,3390,3390,1,0,1,0,1,21,1604310940,1604311200,1604311200,2,2
536,active,0,25,False,3391,3391,1,0,1,3,1,0,1604303106,1604311200,1604311200,25,25
537,active,0,18,False,3392,3392,1,0,1,1,1,1,1604304238,1604311200,1604311200,18,18
538,active,1,17,False,3393,3393,1,0,1,0,1,1,1604304311,1604311200,1604311200,17,17
539,active,0,21,False,3394,3394,1,0,1,0,1,0,1604304426,1604311200,1604311200,21,21
540,active,0,18,False,3395,3395,1,0,1,1,1,1,1604304214,1604311200,1604311200,18,18
541,active,0,21,False,3396,3396,1,0,1,4,1,4,1604304430,1604311200,1604311200,21,21
542,active,1,24,False,3397,3397,0,0,1,2,0,0,1604304337,1604311200,1604311200,24,24
543,active,1,20,False,3398,3398,1,0,1,1,1,2,1604304373,1604311200,1604311200,20,20
544,active,0,16,False,3399,3399,1,0,1,1,1,8,1604304232,1604311200,1604311200,16,16
545,active,0,19,True,3400,3400,1,0,1,1,1,5,1604310945,1604311200,1604311200,19,19
546,active,0,8,False,3402,3402,1,0,1,1,1,15,1604304370,1604311200,1604311200,8,8
547,active,0,29,False,3403,3403,1,0,1,2,1,2,1604304216,1604311200,1604311200,29,29
548,active,0,24,False,3404,3404,1,0,1,0,1,3,1604304442,1604311200,1604311200,24,24
549,active,0,13,False,3405,3405,1,0,1,2,1,10,1604304363,1604311200,1604311200,13,13
550,active,0,10,False,3407,3407,1,0,1,0,1,13,1604304362,1604311200,1604311200,10,10
551,active,0,20,False,3408,3408,1,0,1,2,1,7,1604303165,1604311200,1604311200,20,20
552,active,0,43,False,3409,3409,1,0,1,1,1,5,1604304415,1604311200,1604311200,43,43
553,active,0,76,False,3410,3410,0,0,1,2,0,1,1604304412,1604311200,1604311200,76,76
554,active,0,23,False,3411,3411,1,0,1,0,1,4,1604304317,1604311200,1604311200,23,23
555,active,1,7,False,3412,3412,1,0,1,0,1,10,1604310648,1604311200,1604311200,7,7
556,active,0,28,False,3414,3414,1,0,1,2,1,5,1604308675,1604311200,1604311200,28,28
557,active,0,8,False,3415,3415,1,0,1,0,1,17,1604303090,1604311200,1604311200,8,8
558,active,0,5,False,3416,3416,1,0,1,1,1,20,1604311111,1604311200,1604311200,5,5
559,active,0,17,False,3417,3417,1,0,1,2,1,10,1604303049,1604311200,1604311200,17,17
560,active,1,23,False,3418,3418,1,0,1,1,1,9,1604308115,1604311200,1604311200,23,23
561,active,0,22,False,3419,3419,1,0,1,0,1,5,1604300679,1604311200,1604311200,22,22
562,active,0,12,False,3420,3420,1,0,1,1,1,9,1604303146,1604311200,1604311200,12,12
563,active,1,21,False,3421,3421,1,0,1,1,1,1,1604304271,1604311200,1604311200,21,21
564,active,0,20,False,3422,3422,1,0,1,1,1,1,1604304388,1604311200,1604311200,20,20
565,active,0,16,True,3423,3423,1,0,1,11,1,13,1604304251,1604311200,1604311200,16,16
566,active,0,25,False,3424,3424,1,0,1,5,1,2,1604310172,1604311200,1604311200,25,25
567,active,1,23,False,3425,3425,1,0,1,4,1,9,1604303013,1604311200,1604311200,23,23
568,active,1,31,False,3429,3429,1,0,1,0,1,7,1604310765,1604311200,1604311200,31,31
569,active,0,6,False,3430,3430,1,0,1,0,1,19,1604301978,1604311200,1604311200,6,6
570,active,2,13,False,3435,3435,1,0,1,0,1,30,1604301822,1604311200,1604311200,13,13
571,active,0,8,False,3436,3436,1,0,1,0,1,27,1604310992,1604311200,1604311200,8,8
572,active,0,12,False,3437,3437,1,0,1,2,1,27,1604303109,1604311200,1604311200,12,12
573,active,3,14,False,3440,3440,1,0,1,1,1,30,1604310711,1604311200,1604311200,14,14
574,active,1,9,False,3443,3443,1,0,1,0,1,30,1604299488,1604311200,1604311200,9,9
575,active,1,27,False,3452,3452,1,0,1,0,1,15,1604301914,1604311200,1604311200,27,27
576,active,1,17,False,3453,3453,1,0,1,2,1,1,1604301991,1604311200,1604311200,17,17
577,active,0,13,False,3454,3454,1,0,1,3,1,11,1604301965,1604311200,1604311200,13,13
578,active,0,6,False,3456,3456,1,0,1,0,1,16,1604300728,1604311200,1604311200,6,6
579,active,0,6,False,3457,3457,1,0,1,0,1,40,1604306365,1604311200,1604311200,6,6
580,active,0,21,False,3461,3461,1,0,1,0,1,12,1604298252,1604311200,1604311200,21,21
581,active,0,16,False,3462,3462,1,0,1,0,1,23,1604309087,1604311200,1604311200,16,16
582,active,0,22,False,3463,3463,1,0,1,0,1,15,1604300723,1604311200,1604311200,22,22
583,active,0,8,False,3467,3467,1,0,1,0,1,36,1604300673,1604311200,1604311200,8,8
584,active,0,21,False,3469,3469,1,0,1,5,1,2,1604301897,1604311200,1604311200,21,21
585,active,0,20,False,3472,3472,1,0,1,0,1,19,1604303132,1604311200,1604311200,20,20
586,active,3,29,False,3477,3477,1,0,1,1,1,1,1604309352,1604311200,1604311200,29,29
587,active,0,43,False,3478,3478,1,0,1,7,1,0,1604304509,1604311200,1604311200,43,43
588,active,2,6,False,3479,3479,1,0,1,0,1,37,1604306786,1604311200,1604311200,6,6
589,active,0,22,False,3481,3481,1,0,1,0,1,0,1604304340,1604311200,1604311200,22,22
590,active,0,13,False,3483,3483,1,0,1,0,1,1,1604303194,1604311200,1604311200,13,13
591,active,0,21,False,3486,3486,1,0,1,0,1,9,1604310475,1604311200,1604311200,21,21
592,active,0,23,False,3490,3490,1,0,1,5,1,8,1604304272,1604311200,1604311200,23,23
593,active,0,21,False,3491,3491,1,0,1,5,1,3,1604305595,1604311200,1604311200,21,21
594,active,1,25,False,3492,3492,1,0,1,2,1,1,1604305470,1604311200,1604311200,25,25
595,active,0,20,False,3493,3493,1,0,1,1,1,11,1604307298,1604311200,1604311200,20,20
596,active,0,22,False,3494,3494,1,0,1,0,1,3,1604304487,1604311200,1604311200,22,22
597,active,1,24,False,3495,3495,1,0,1,1,1,1,1604306795,1604311200,1604311200,24,24
