,station_status,station_id,is_renting,is_returning,num_docks_disabled,num_bikes_available,num_ebikes_available,num_bikes_disabled,eightd_has_available_keys,legacy_id,last_reported,num_docks_available,is_installed,eightd_active_station_services,valet,starttime,timestamp,demand,supply
844,active,3828,1,1,0,2,0,0,False,3828,1605234492,20,1,,,1605236395,1605236395,0,0
845,active,3829,1,1,0,4,0,0,False,3829,1605229430,20,1,,,1605236395,1605236395,0,0
846,active,3830,1,1,0,3,0,0,False,3830,1605234658,19,1,,,1605236395,1605236395,1,0
847,active,3831,1,1,0,2,1,0,False,3831,1605233792,33,1,,,1605236395,1605236395,1,0
848,active,3832,1,1,0,7,0,0,False,3832,1605236216,14,1,,,1605236395,1605236395,0,0
849,active,3833,1,1,0,0,0,1,False,3833,1605210860,17,1,,,1605236395,1605236395,0,0
850,active,3834,1,1,0,1,0,1,False,3834,1605235220,17,1,,,1605236395,1605236395,0,1
851,active,3835,1,1,0,1,0,0,False,3835,1605229259,21,1,,,1605236395,1605236395,0,0
852,active,3836,1,1,0,1,0,0,False,3836,1605235751,28,1,,,1605236395,1605236395,0,0
853,active,3837,1,1,0,2,0,0,False,3837,1605231452,27,1,,,1605236395,1605236395,0,2
854,active,3838,1,1,0,2,1,0,False,3838,1605236179,23,1,,,1605236395,1605236395,0,2
855,active,3839,1,1,0,5,0,0,False,3839,1605234820,24,1,,,1605236395,1605236395,0,0
856,active,3840,1,1,0,1,0,0,False,3840,1605234117,23,1,,,1605236395,1605236395,0,1
857,active,3841,1,1,0,6,2,0,False,3841,1605229355,19,1,,,1605236395,1605236395,0,0
858,active,3842,1,1,0,0,0,0,False,3842,1605227949,29,1,,,1605236395,1605236395,1,0
859,active,3843,1,1,0,2,2,0,False,3843,1605234088,21,1,,,1605236395,1605236395,1,0
860,active,3844,1,1,0,3,1,0,False,3844,1605235930,22,1,,,1605236395,1605236395,0,0
861,active,3845,1,1,0,5,1,0,False,3845,1605228503,16,1,,,1605236395,1605236395,0,1
862,active,3846,1,1,0,2,1,0,False,3846,1605235938,23,1,,,1605236395,1605236395,1,0
863,active,3847,1,1,0,0,0,0,False,3847,1605221409,25,1,,,1605236395,1605236395,1,0
864,active,3848,1,1,0,2,2,1,False,3848,1605233794,29,1,,,1605236395,1605236395,2,0
865,active,3849,1,1,0,4,0,1,False,3849,1605229285,12,1,,,1605236395,1605236395,1,0
866,active,3850,1,1,0,18,0,0,False,3850,1605233093,7,1,,,1605236395,1605236395,0,0
867,active,3851,1,1,0,11,2,0,False,3851,1605224578,9,1,,,1605236395,1605236395,0,0
868,active,3852,1,1,0,12,0,0,False,3852,1605232438,5,1,,,1605236395,1605236395,0,0
869,active,3853,1,1,0,16,0,2,False,3853,1605228169,2,1,,,1605236395,1605236395,0,0
870,active,3854,1,1,0,3,0,0,False,3854,1605214842,21,1,,,1605236395,1605236395,0,0
871,active,3855,1,1,0,5,0,1,False,3855,1605229801,16,1,,,1605236395,1605236395,0,1
872,active,3856,1,1,0,6,1,2,False,3856,1605235710,17,1,,,1605236395,1605236395,0,0
873,active,3857,1,1,0,2,0,0,False,3857,1605225683,17,1,,,1605236395,1605236395,1,0
874,active,3858,1,1,0,11,0,0,False,3858,1605236358,9,1,,,1605236395,1605236395,0,0
875,active,3859,1,1,0,10,0,0,False,3859,1605230120,10,1,,,1605236395,1605236395,0,0
876,active,3860,1,1,0,0,0,0,False,3860,1605199620,26,1,,,1605236395,1605236395,0,0
877,active,3861,1,1,0,4,1,0,False,3861,1605235100,16,1,,,1605236395,1605236395,0,0
878,active,3862,1,1,0,1,0,0,False,3862,1605234237,17,1,,,1605236395,1605236395,0,0
879,active,3863,1,1,0,8,1,0,False,3863,1605236364,10,1,,,1605236395,1605236395,3,0
880,active,3864,1,1,0,3,0,0,False,3864,1605222778,27,1,,,1605236395,1605236395,0,0
881,active,3865,1,1,0,0,0,0,False,3865,1605234793,24,1,,,1605236395,1605236395,0,0
882,active,3866,1,1,0,5,3,0,False,3866,1605235363,27,1,,,1605236395,1605236395,0,0
883,active,3867,1,1,0,1,0,0,False,3867,1605171384,28,1,,,1605236395,1605236395,0,0
884,active,3868,1,1,0,2,2,0,False,3868,1605235490,17,1,,,1605236395,1605236395,0,0
885,active,3869,1,1,0,2,0,0,False,3869,1605235925,22,1,,,1605236395,1605236395,0,0
886,active,3870,1,1,0,0,0,0,False,3870,1605233732,20,1,,,1605236395,1605236395,1,0
887,active,3871,1,1,0,0,0,1,False,3871,1605171384,29,1,,,1605236395,1605236395,0,0
888,active,3872,1,1,0,3,3,0,False,3872,1605235417,16,1,,,1605236395,1605236395,0,1
889,active,3873,1,1,0,2,1,0,False,3873,1605221468,15,1,,,1605236395,1605236395,0,0
890,active,3874,1,1,0,3,1,0,False,3874,1605229002,13,1,,,1605236395,1605236395,0,0
891,active,3875,1,1,0,0,0,0,False,3875,1605173019,15,1,,,1605236395,1605236395,0,0
892,active,3876,1,1,0,9,2,0,False,3876,1605236108,14,1,,,1605236395,1605236395,0,0
893,active,3877,1,1,0,4,2,0,False,3877,1605231925,21,1,,,1605236395,1605236395,1,0
894,active,3878,1,1,0,3,0,0,False,3878,1605227200,16,1,,,1605236395,1605236395,0,1
895,active,3879,1,1,0,5,2,0,False,3879,1605234587,20,1,,,1605236395,1605236395,1,0
896,active,3880,1,1,0,6,0,0,False,3880,1605229846,21,1,,,1605236395,1605236395,0,0
897,active,3881,1,1,0,20,0,2,False,3881,1605233397,17,1,,,1605236395,1605236395,2,0
898,active,3882,1,1,0,6,0,0,False,3882,1605232485,9,1,,,1605236395,1605236395,1,0
899,active,3883,1,1,0,2,1,0,False,3883,1605228301,17,1,,,1605236395,1605236395,0,0
900,active,3884,1,1,0,2,0,0,False,3884,1605235624,21,1,,,1605236395,1605236395,0,0
901,active,3885,1,1,0,1,1,0,False,3885,1605235124,18,1,,,1605236395,1605236395,0,0
902,active,3886,1,1,0,3,3,0,False,3886,1605222465,17,1,,,1605236395,1605236395,0,0
903,active,3887,1,1,0,15,0,1,False,3887,1605220779,5,1,,,1605236395,1605236395,1,0
904,active,3888,1,1,0,2,1,0,False,3888,1605234994,17,1,,,1605236395,1605236395,1,0
905,active,3890,1,1,0,3,2,0,False,3890,1605234734,28,1,,,1605236395,1605236395,1,0
906,active,3891,1,1,0,6,0,0,False,3891,1605234705,14,1,,,1605236395,1605236395,0,0
907,active,3892,1,1,0,4,0,1,False,3892,1605231899,14,1,,,1605236395,1605236395,1,0
908,active,3893,1,1,0,3,3,0,False,3893,1605234570,22,1,,,1605236395,1605236395,0,0
909,active,3894,1,1,0,29,0,1,False,3894,1605236369,6,1,,,1605236395,1605236395,2,0
910,active,3895,1,1,0,1,1,0,False,3895,1605234892,24,1,,,1605236395,1605236395,0,0
911,active,3896,1,1,0,2,0,0,False,3896,1605229055,20,1,,,1605236395,1605236395,0,0
912,active,3897,1,1,0,1,0,0,False,3897,1605233726,16,1,,,1605236395,1605236395,0,0
913,active,3898,1,1,0,10,1,1,False,3898,1605235692,46,1,,,1605236395,1605236395,1,0
914,active,3899,1,1,0,14,1,0,False,3899,1605234097,4,1,,,1605236395,1605236395,1,0
915,active,3900,1,1,0,2,0,1,False,3900,1605234296,27,1,,,1605236395,1605236395,0,0
916,active,3901,1,1,0,2,2,0,False,3901,1605227227,15,1,,,1605236395,1605236395,0,0
917,active,3902,1,1,0,3,0,0,False,3902,1605231432,16,1,,,1605236395,1605236395,0,0
918,active,3903,1,1,0,5,3,1,False,3903,1605234079,11,1,,,1605236395,1605236395,0,0
919,active,3905,1,1,0,7,0,2,False,3905,1605236101,18,1,,,1605236395,1605236395,2,0
920,active,3906,1,1,0,13,2,4,False,3906,1605236229,15,1,,,1605236395,1605236395,6,0
921,active,3907,1,1,0,1,0,0,False,3907,1605231336,16,1,,,1605236395,1605236395,0,0
922,active,3909,1,1,0,1,1,0,False,3909,1605236150,19,1,,,1605236395,1605236395,0,0
923,active,3910,1,1,0,4,3,0,False,3910,1605229098,13,1,,,1605236395,1605236395,0,0
924,active,3911,1,1,0,22,0,0,False,3911,1605235858,0,1,,,1605236395,1605236395,0,0
925,active,3913,1,1,0,13,0,0,False,3913,1605232793,6,1,,,1605236395,1605236395,1,0
926,active,3914,0,0,0,20,8,1,False,3914,1605235831,18,1,,,1605236395,1605236395,1,0
927,active,3916,1,1,0,35,0,2,True,3916,1605233218,8,1,,,1605236395,1605236395,1,0
928,active,3917,1,1,0,25,0,0,False,3917,1605232632,6,1,,,1605236395,1605236395,0,0
929,active,3918,1,1,0,24,6,0,False,3918,1605236275,6,1,,,1605236395,1605236395,1,0
930,active,3919,1,1,0,19,0,1,False,3919,1605236354,17,1,,,1605236395,1605236395,1,0
931,active,3920,1,1,0,8,0,1,False,3920,1605226874,10,1,,,1605236395,1605236395,0,0
932,active,3921,1,1,0,1,1,2,False,3921,1605235856,16,1,,,1605236395,1605236395,0,0
933,active,3922,1,1,0,3,0,0,False,3922,1605236323,16,1,,,1605236395,1605236395,2,0
934,active,3923,1,1,0,2,1,0,False,3923,1605235156,15,1,,,1605236395,1605236395,0,0
935,active,3924,1,1,0,14,2,1,False,3924,1605230666,10,1,,,1605236395,1605236395,0,2
936,active,3925,1,1,0,10,0,0,False,3925,1605223185,11,1,,,1605236395,1605236395,0,0
937,active,3926,1,1,0,2,0,0,False,3926,1605229849,18,1,,,1605236395,1605236395,1,0
938,active,3927,1,1,0,4,1,1,False,3927,1605234312,22,1,,,1605236395,1605236395,1,0
939,active,3928,1,1,0,8,0,3,False,3928,1605235578,7,1,,,1605236395,1605236395,3,0
940,active,3929,1,1,0,11,1,1,False,3929,1605236191,7,1,,,1605236395,1605236395,0,0
941,active,3930,1,1,0,7,1,1,False,3930,1605235822,11,1,,,1605236395,1605236395,0,0
942,active,3931,1,1,0,9,0,0,False,3931,1605226906,14,1,,,1605236395,1605236395,0,1
943,active,3932,1,1,0,7,0,1,False,3932,1605225761,15,1,,,1605236395,1605236395,1,0
944,active,3933,1,1,0,16,0,0,False,3933,1605235091,3,1,,,1605236395,1605236395,0,0
945,active,3934,1,1,0,7,2,0,False,3934,1605235272,20,1,,,1605236395,1605236395,0,0
946,active,3935,1,1,0,2,0,0,False,3935,1605223719,17,1,,,1605236395,1605236395,0,0
947,active,3936,1,1,0,3,0,0,False,3936,1605224980,16,1,,,1605236395,1605236395,0,0
948,active,3937,1,1,0,3,0,0,False,3937,1605212477,20,1,,,1605236395,1605236395,1,0
949,active,3938,1,1,0,7,1,0,False,3938,1605173798,12,1,,,1605236395,1605236395,0,0
950,active,3939,1,1,0,3,1,0,False,3939,1605211854,18,1,,,1605236395,1605236395,0,0
951,active,3940,1,1,0,1,1,1,False,3940,1605193148,14,1,,,1605236395,1605236395,0,0
952,active,3941,1,1,0,7,0,0,False,3941,1605224850,10,1,,,1605236395,1605236395,0,0
953,active,3942,1,1,0,0,0,0,False,3942,1605235337,21,1,,,1605236395,1605236395,0,0
954,active,3944,1,1,0,1,1,0,False,3944,1605233134,29,1,,,1605236395,1605236395,0,1
955,active,3945,1,1,0,0,0,2,False,3945,1605230324,19,1,,,1605236395,1605236395,0,0
956,active,3946,1,1,0,4,0,0,False,3946,1605235998,17,1,,,1605236395,1605236395,0,0
957,active,3947,1,1,0,0,0,1,False,3947,1605210791,17,1,,,1605236395,1605236395,0,0
958,active,3948,1,1,0,1,1,0,False,3948,1605223894,22,1,,,1605236395,1605236395,0,0
959,active,3949,1,1,0,19,3,4,False,3949,1605217358,0,1,,,1605236395,1605236395,0,1
960,active,3950,1,1,0,2,0,0,False,3950,1605211131,17,1,,,1605236395,1605236395,0,0
961,active,3951,1,1,0,3,0,2,False,3951,1605223794,14,1,,,1605236395,1605236395,0,0
962,active,3952,1,1,0,0,0,1,False,3952,1605213724,18,1,,,1605236395,1605236395,0,0
963,active,3953,1,1,0,2,0,0,False,3953,1605235391,23,1,,,1605236395,1605236395,0,0
964,active,3955,1,1,0,2,0,0,False,3955,1605223692,17,1,,,1605236395,1605236395,0,0
965,active,3956,1,1,0,1,0,0,False,3956,1605211628,22,1,,,1605236395,1605236395,0,0
966,active,3957,1,1,0,1,0,0,False,3957,1605226016,18,1,,,1605236395,1605236395,1,0
967,active,3958,0,0,0,5,2,0,False,3958,1605219357,18,1,,,1605236395,1605236395,0,0
968,active,3959,1,1,0,1,1,0,False,3959,1605235820,30,1,,,1605236395,1605236395,0,0
969,active,3960,1,1,0,5,5,0,False,3960,1605235220,16,1,,,1605236395,1605236395,0,1
970,active,3961,1,1,0,18,1,0,False,3961,1605230451,1,1,,,1605236395,1605236395,0,0
971,active,3963,1,1,0,28,1,1,False,3963,1605235955,2,1,,,1605236395,1605236395,0,0
972,active,3964,1,1,0,1,0,2,False,3964,1605235920,17,1,,,1605236395,1605236395,0,0
973,active,3965,1,1,0,2,1,0,False,3965,1605233127,17,1,,,1605236395,1605236395,0,1
974,active,3966,1,1,0,7,0,0,False,3966,1605232210,12,1,,,1605236395,1605236395,0,0
975,active,3967,1,1,0,2,2,0,False,3967,1605233793,28,1,,,1605236395,1605236395,3,0
976,active,3968,1,1,0,8,2,1,False,3968,1605234493,12,1,,,1605236395,1605236395,0,0
977,active,3969,1,1,0,5,0,0,False,3969,1605212527,14,1,,,1605236395,1605236395,0,0
978,active,3970,1,1,0,11,1,0,False,3970,1605235566,8,1,,,1605236395,1605236395,0,0
979,active,3972,1,1,2,19,0,0,False,3972,1605230163,2,1,,,1605236395,1605236395,0,0
980,active,3973,1,1,0,0,0,0,False,3973,1605235590,26,1,,,1605236395,1605236395,0,0
981,active,3975,1,1,0,15,0,0,False,3975,1605233543,6,1,,,1605236395,1605236395,0,0
982,active,3976,1,1,0,13,0,0,False,3976,1605232013,6,1,,,1605236395,1605236395,1,0
983,active,3977,1,1,0,2,0,0,False,3977,1605224414,27,1,,,1605236395,1605236395,0,0
984,active,3978,1,1,0,0,0,0,False,3978,1605172595,18,1,,,1605236395,1605236395,0,0
985,active,3980,1,1,0,1,0,0,False,3980,1605236174,19,1,,,1605236395,1605236395,0,0
986,active,3981,1,1,0,1,0,1,False,3981,1605233479,22,1,,,1605236395,1605236395,1,0
987,active,3982,1,1,0,17,0,1,False,3982,1605209117,3,1,,,1605236395,1605236395,0,0
988,active,3983,1,1,0,9,0,1,False,3983,1605203550,13,1,,,1605236395,1605236395,0,0
989,active,3984,1,1,0,1,1,0,False,3984,1605233560,22,1,,,1605236395,1605236395,1,0
990,active,3985,1,1,0,0,0,0,False,3985,1605226489,22,1,,,1605236395,1605236395,0,0
991,active,3986,1,1,0,1,0,1,False,3986,1605224710,33,1,,,1605236395,1605236395,0,0
992,active,3987,1,1,0,10,0,0,False,3987,1605215879,13,1,,,1605236395,1605236395,1,0
993,active,3988,1,1,0,18,0,0,False,3988,1605231039,1,1,,,1605236395,1605236395,0,0
994,active,3989,1,1,0,1,1,0,False,3989,1605222042,21,1,,,1605236395,1605236395,0,0
995,active,3992,1,1,0,20,0,0,False,3992,1605234541,27,1,,,1605236395,1605236395,0,1
996,active,3994,1,1,0,17,0,1,False,3994,1605233933,12,1,,,1605236395,1605236395,1,0
997,active,3995,1,1,0,3,0,1,False,3995,1605234258,17,1,,,1605236395,1605236395,0,0
998,active,3996,1,1,0,18,1,0,False,3996,1605218212,6,1,,,1605236395,1605236395,1,0
999,active,3997,1,1,0,9,5,1,False,3997,1605234669,10,1,,,1605236395,1605236395,1,0
1000,active,3998,1,1,0,3,0,0,False,3998,1605236099,26,1,,,1605236395,1605236395,0,0
1001,active,3999,1,1,0,6,2,3,False,3999,1605232892,14,1,,,1605236395,1605236395,3,0
1002,active,4000,1,1,0,8,2,1,False,4000,1605234283,13,1,,,1605236395,1605236395,0,1
1003,active,4001,1,1,0,0,0,2,False,4001,1605228579,22,1,,,1605236395,1605236395,0,0
1004,active,4002,1,1,0,9,1,0,False,4002,1605235385,15,1,,,1605236395,1605236395,1,0
1005,active,4004,1,1,0,13,0,1,False,4004,1605229769,7,1,,,1605236395,1605236395,1,0
1006,active,4005,1,1,0,2,2,0,False,4005,1605227950,22,1,,,1605236395,1605236395,0,0
1007,active,4006,1,1,0,9,1,0,False,4006,1605222860,16,1,,,1605236395,1605236395,0,0
1008,active,4007,1,1,0,0,0,0,False,4007,1605235178,30,1,,,1605236395,1605236395,0,0
1009,out_of_service,4008,0,0,0,0,0,0,False,4008,86400,0,0,,,1605236395,1605236395,0,0
1010,active,4009,1,1,0,4,2,0,False,4009,1605232657,31,1,,,1605236395,1605236395,0,0
1011,active,4010,1,1,0,0,0,1,False,4010,1605235895,23,1,,,1605236395,1605236395,0,0
1012,active,4011,1,1,0,2,1,1,False,4011,1605229470,22,1,,,1605236395,1605236395,0,0
1013,active,4012,1,1,0,2,1,1,False,4012,1605233383,20,1,,,1605236395,1605236395,0,1
1014,active,4013,1,1,0,0,0,0,False,4013,1605214685,24,1,,,1605236395,1605236395,0,0
1015,active,4014,1,1,0,9,6,1,False,4014,1605233789,12,1,,,1605236395,1605236395,0,2
1016,active,4015,1,1,0,17,1,0,False,4015,1605233882,14,1,,,1605236395,1605236395,0,0
1017,active,4016,1,1,0,3,1,1,False,4016,1605235663,18,1,,,1605236395,1605236395,0,0
1018,active,4017,1,1,0,0,0,0,False,4017,1605235306,22,1,,,1605236395,1605236395,0,0
1019,active,4018,1,1,0,1,1,0,False,4018,1605230889,20,1,,,1605236395,1605236395,0,1
1020,active,4019,1,1,0,1,1,0,False,4019,1605225172,16,1,,,1605236395,1605236395,0,1
1021,active,4020,1,1,0,4,2,0,False,4020,1605234175,18,1,,,1605236395,1605236395,0,1
1022,active,4021,1,1,0,14,2,0,False,4021,1605210037,7,1,,,1605236395,1605236395,0,1
1023,active,4023,1,1,0,6,2,1,False,4023,1605234441,17,1,,,1605236395,1605236395,1,0
1024,active,4024,1,1,0,32,16,0,False,4024,1605235451,1,1,,,1605236395,1605236395,0,0
1025,active,4025,1,1,0,0,0,0,False,4025,1605234204,20,1,,,1605236395,1605236395,1,0
1026,active,4027,1,1,0,3,2,2,False,4027,1605234441,18,1,,,1605236395,1605236395,0,1
1027,active,4028,1,1,0,18,1,0,False,4028,1605231559,1,1,,,1605236395,1605236395,0,0
1028,active,4029,1,1,0,6,3,0,False,4029,1605232202,17,1,,,1605236395,1605236395,1,0
1029,active,4030,1,1,0,20,0,0,False,4030,1605235573,3,1,,,1605236395,1605236395,0,0
1030,active,4031,1,1,0,2,2,1,False,4031,1605219636,16,1,,,1605236395,1605236395,0,0
1031,active,4032,1,1,0,13,0,0,False,4032,1605201697,6,1,,,1605236395,1605236395,0,0
1032,active,4034,1,1,0,1,1,0,False,4034,1605236226,26,1,,,1605236395,1605236395,0,1
1033,active,4035,1,1,0,3,1,0,False,4035,1605227592,17,1,,,1605236395,1605236395,0,0
1034,active,4036,1,1,0,15,2,0,False,4036,1605236082,21,1,,,1605236395,1605236395,1,0
1035,active,4037,1,1,0,29,3,0,False,4037,1605235451,10,1,,,1605236395,1605236395,2,0
1036,active,4038,1,1,0,29,1,0,False,4038,1605223746,0,1,,,1605236395,1605236395,0,0
1037,active,4040,1,1,0,18,0,1,False,4040,1605235997,32,1,,,1605236395,1605236395,0,4
1038,active,4041,1,1,0,2,1,2,False,4041,1605233874,14,1,,,1605236395,1605236395,0,0
1039,active,4043,1,1,0,9,1,2,False,4043,1605236210,13,1,,,1605236395,1605236395,4,0
1040,active,4044,1,1,0,30,1,5,False,4044,1605235910,14,1,,,1605236395,1605236395,0,1
1041,active,4045,1,1,0,18,3,2,False,4045,1605235967,19,1,,,1605236395,1605236395,0,0
1042,active,4047,1,1,0,1,1,1,False,4047,1605229003,25,1,,,1605236395,1605236395,0,0
1043,active,4048,1,1,0,2,1,0,False,4048,1605230216,18,1,,,1605236395,1605236395,0,0
1044,active,4050,1,1,0,2,1,0,False,4050,1605224654,19,1,,,1605236395,1605236395,0,0
1045,active,4051,1,1,0,2,2,0,False,4051,1605234872,24,1,,,1605236395,1605236395,0,0
1046,active,4052,1,1,0,2,1,0,False,4052,1605233058,25,1,,,1605236395,1605236395,0,0
1047,active,4053,1,1,0,0,0,0,False,4053,1605201101,19,1,,,1605236395,1605236395,0,0
1048,active,4054,1,1,0,1,1,0,False,4054,1605229321,18,1,,,1605236395,1605236395,0,1
1049,active,4055,1,1,0,2,0,0,False,4055,1605225812,25,1,,,1605236395,1605236395,0,0
1050,active,4056,1,1,0,1,0,1,False,4056,1605230825,22,1,,,1605236395,1605236395,0,0
1051,active,4057,1,1,0,0,0,0,False,4057,1605224770,23,1,,,1605236395,1605236395,1,0
1052,active,4058,1,1,0,6,0,1,False,4058,1605235413,34,1,,,1605236395,1605236395,0,1
1053,active,4059,1,1,0,0,0,1,False,4059,1605211677,30,1,,,1605236395,1605236395,1,0
1054,active,4060,1,1,0,0,0,0,False,4060,1605215469,23,1,,,1605236395,1605236395,0,0
1055,active,4061,1,1,0,1,1,1,False,4061,1605229770,22,1,,,1605236395,1605236395,0,0
1056,active,4062,1,1,0,1,1,0,False,4062,1605211486,22,1,,,1605236395,1605236395,0,0
1057,active,4063,1,1,0,0,0,0,False,4063,1605223653,24,1,,,1605236395,1605236395,0,0
1058,active,4064,1,1,0,0,0,0,False,4064,1605202578,23,1,,,1605236395,1605236395,0,0
1059,active,4065,1,1,0,1,1,1,False,4065,1605228540,33,1,,,1605236395,1605236395,0,0
1060,active,4066,1,1,0,0,0,1,False,4066,1605236191,22,1,,,1605236395,1605236395,0,0
1061,active,4067,1,1,0,1,1,0,False,4067,1605227592,22,1,,,1605236395,1605236395,0,0
1062,active,4068,1,1,0,6,5,0,False,4068,1605231235,24,1,,,1605236395,1605236395,0,0
1063,active,4069,1,1,0,1,1,0,False,4069,1605232730,23,1,,,1605236395,1605236395,1,0
1064,active,4070,1,1,0,1,0,1,False,4070,1605229192,22,1,,,1605236395,1605236395,0,0
1065,active,4071,1,1,0,5,0,0,False,4071,1605235360,17,1,,,1605236395,1605236395,0,1
1066,active,4072,0,0,0,40,13,0,False,4072,1605223194,0,1,,,1605236395,1605236395,0,0
1067,active,4073,1,1,0,11,0,2,False,4073,1605232398,22,1,,,1605236395,1605236395,0,0
1068,active,4074,1,1,0,2,0,0,False,4074,1605234229,21,1,,,1605236395,1605236395,0,0
1069,active,4075,1,1,0,8,0,2,True,4075,1605235661,28,1,,,1605236395,1605236395,2,0
1070,active,4076,1,1,0,8,1,0,False,4076,1605233287,21,1,,,1605236395,1605236395,1,0
1071,active,4078,1,1,0,22,0,0,False,4078,1605234669,9,1,,,1605236395,1605236395,0,0
1072,active,4079,1,1,0,7,3,0,False,4079,1605220856,14,1,,,1605236395,1605236395,0,0
1073,active,4080,1,1,0,6,1,1,False,4080,1605223507,14,1,,,1605236395,1605236395,0,0
1074,active,4081,1,1,0,6,2,0,False,4081,1605234934,15,1,,,1605236395,1605236395,0,0
1075,active,4082,1,1,0,1,1,2,False,4082,1605233251,27,1,,,1605236395,1605236395,0,0
1076,active,4083,1,1,0,0,0,1,False,4083,1605218061,19,1,,,1605236395,1605236395,0,0
1077,active,4084,1,1,0,0,0,1,False,4084,1605225781,21,1,,,1605236395,1605236395,1,0
1078,active,4085,1,1,0,3,2,0,False,4085,1605233864,22,1,,,1605236395,1605236395,0,0
1079,active,4086,1,1,0,16,1,0,False,4086,1605217858,5,1,,,1605236395,1605236395,0,0
1080,active,4087,1,1,0,1,1,1,False,4087,1605214005,20,1,,,1605236395,1605236395,0,0
1081,active,4088,1,1,0,5,1,1,False,4088,1605233202,14,1,,,1605236395,1605236395,0,0
1082,active,4090,1,1,0,2,1,2,False,4090,1605227906,17,1,,,1605236395,1605236395,0,0
1083,active,4091,1,1,0,2,1,18,False,4091,1605231879,1,1,,,1605236395,1605236395,0,0
1084,active,4092,1,1,0,10,1,0,False,4092,1605217289,9,1,,,1605236395,1605236395,0,0
1085,active,4093,1,1,0,5,1,1,False,4093,1605235260,19,1,,,1605236395,1605236395,0,0
1086,active,4094,1,1,0,4,3,0,False,4094,1605223647,17,1,,,1605236395,1605236395,0,0
1087,active,4095,1,1,0,5,0,1,False,4095,1605233057,15,1,,,1605236395,1605236395,0,0
1088,active,4096,1,1,0,0,0,3,False,4096,1605232279,27,1,,,1605236395,1605236395,0,0
1089,active,4098,1,1,0,0,0,0,False,4098,1605226134,20,1,,,1605236395,1605236395,0,0
1090,active,4099,1,1,0,13,1,6,False,4099,1605234230,2,1,,,1605236395,1605236395,0,0
1091,active,4101,1,1,0,8,1,0,False,4101,1605234738,11,1,,,1605236395,1605236395,0,1
1092,active,4102,1,1,0,0,0,0,False,4102,1605227840,22,1,,,1605236395,1605236395,0,0
1093,active,4103,1,1,0,2,1,0,False,4103,1605234790,17,1,,,1605236395,1605236395,0,0
1094,active,4104,1,1,0,1,0,0,False,4104,1605231096,19,1,,,1605236395,1605236395,0,0
1095,active,4105,1,1,0,3,1,0,False,4105,1605234597,18,1,,,1605236395,1605236395,0,0
1096,active,4106,1,1,0,1,1,2,False,4106,1605234405,16,1,,,1605236395,1605236395,0,0
1097,active,4107,1,1,0,0,0,1,False,4107,1605212327,23,1,,,1605236395,1605236395,0,0
1098,active,4108,1,1,0,17,1,0,False,4108,1605220804,2,1,,,1605236395,1605236395,0,0
1099,active,4109,1,1,0,0,0,1,False,4109,1605228368,20,1,,,1605236395,1605236395,0,0
1100,active,4110,1,1,0,0,0,0,False,4110,86400,0,1,,,1605236395,1605236395,0,0
1101,active,4112,1,1,0,16,5,0,False,4112,1605232958,2,1,,,1605236395,1605236395,0,0
1102,active,4113,1,1,0,20,0,0,False,4113,1605229864,2,1,,,1605236395,1605236395,0,0
1103,active,4114,1,1,0,4,1,0,False,4114,1605226004,21,1,,,1605236395,1605236395,0,0
1104,active,4115,1,1,0,2,0,1,False,4115,1605218750,22,1,,,1605236395,1605236395,0,0
1105,active,4116,1,1,0,1,0,0,False,4116,1605172592,18,1,,,1605236395,1605236395,0,0
1106,active,4117,1,1,0,15,9,0,False,4117,1605235483,12,1,,,1605236395,1605236395,2,0
1107,out_of_service,4118,0,0,0,0,0,0,False,4118,86400,0,0,,,1605236395,1605236395,0,0
1108,active,4120,1,1,0,4,0,0,False,4120,1605233062,39,1,,,1605236395,1605236395,0,0
1109,active,4121,1,1,0,28,0,4,False,4121,1605235007,21,1,,,1605236395,1605236395,0,0
1110,active,4122,1,1,0,14,2,1,True,4122,1605235890,38,1,,,1605236395,1605236395,1,0
1111,active,4123,1,1,0,19,9,0,True,4123,1605235978,6,1,,,1605236395,1605236395,3,0
1112,active,4124,1,1,0,18,7,1,False,4124,1605235895,29,1,,,1605236395,1605236395,0,1
1113,active,4125,1,1,0,2,0,0,False,4125,1605230357,35,1,,,1605236395,1605236395,1,0
1114,active,4126,1,1,0,11,1,0,False,4126,1605234630,8,1,,,1605236395,1605236395,0,0
1115,active,4127,1,1,0,2,0,0,False,4127,1605214585,17,1,,,1605236395,1605236395,0,0
1116,active,4128,1,1,0,8,1,0,False,4128,1605235656,16,1,,,1605236395,1605236395,1,0
1117,active,4129,1,1,0,4,4,0,False,4129,1605219913,15,1,,,1605236395,1605236395,0,0
1118,active,4130,1,1,0,7,2,3,False,4130,1605231085,12,1,,,1605236395,1605236395,0,0
1119,active,4131,1,1,0,6,2,0,False,4131,1605234977,13,1,,,1605236395,1605236395,1,0
1120,active,4132,1,1,0,3,0,0,False,4132,1605209250,16,1,,,1605236395,1605236395,0,0
1121,active,4133,1,1,0,4,1,0,False,4133,1605224238,16,1,,,1605236395,1605236395,0,0
1122,active,4134,1,1,0,17,2,0,False,4134,1605231426,7,1,,,1605236395,1605236395,0,2
1123,active,4135,1,1,1,4,1,0,False,4135,1605234216,18,1,,,1605236395,1605236395,0,0
