,legacy_id,num_ebikes_available,num_docks_disabled,is_renting,station_status,eightd_has_available_keys,is_returning,is_installed,station_id,last_reported,num_docks_available,num_bikes_available,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
864,3849,0,0,1,active,False,1,1,3849,1604701353,4,13,0,,,1604703605,1604703605,0,1
865,3850,0,0,1,active,False,1,1,3850,1604699865,15,10,0,,,1604703605,1604703605,1,0
866,3851,1,0,1,active,False,1,1,3851,1604693060,5,15,0,,,1604703605,1604703605,0,1
867,3852,0,0,1,active,False,1,1,3852,1604702953,0,16,1,,,1604703605,1604703605,0,0
868,3853,0,0,1,active,False,1,1,3853,1604701711,2,18,0,,,1604703605,1604703605,0,2
869,3854,0,0,1,active,False,1,1,3854,1604703030,13,11,0,,,1604703605,1604703605,0,2
870,3855,0,0,1,active,False,1,1,3855,1604702098,20,2,0,,,1604703605,1604703605,0,1
871,3856,0,0,1,active,False,1,1,3856,1604700280,25,0,0,,,1604703605,1604703605,1,0
872,3857,0,0,1,active,False,1,1,3857,1604701833,16,3,0,,,1604703605,1604703605,0,1
873,3858,1,0,1,active,False,1,1,3858,1604703442,1,19,0,,,1604703605,1604703605,0,1
874,3859,0,0,1,active,False,1,1,3859,1604703456,0,20,0,,,1604703605,1604703605,0,5
875,3860,2,0,0,active,False,0,1,3860,1604700821,20,6,0,,,1604703605,1604703605,4,0
876,3861,0,0,1,active,False,1,1,3861,1604703536,19,1,0,,,1604703605,1604703605,0,0
877,3862,0,0,1,active,False,1,1,3862,1604700397,17,1,0,,,1604703605,1604703605,0,0
878,3863,1,0,1,active,False,1,1,3863,1604703285,13,5,0,,,1604703605,1604703605,0,3
879,3864,0,0,1,active,False,1,1,3864,1604702697,30,0,0,,,1604703605,1604703605,0,0
880,3865,0,0,1,active,False,1,1,3865,1604703471,22,1,1,,,1604703605,1604703605,0,0
881,3866,0,0,1,active,False,1,1,3866,1604700512,30,2,0,,,1604703605,1604703605,1,0
882,3867,0,0,1,active,False,1,1,3867,1604699800,28,1,0,,,1604703605,1604703605,0,0
883,3868,0,0,1,active,False,1,1,3868,1604702679,17,2,0,,,1604703605,1604703605,2,0
884,3869,0,0,1,active,False,1,1,3869,1604682350,24,0,0,,,1604703605,1604703605,0,0
885,3870,1,0,1,active,False,1,1,3870,1604702791,18,2,0,,,1604703605,1604703605,4,0
886,3871,0,0,1,active,False,1,1,3871,1604699376,29,0,1,,,1604703605,1604703605,2,0
887,3872,0,0,1,active,False,1,1,3872,1604701093,18,1,0,,,1604703605,1604703605,2,0
888,3873,0,0,1,active,False,1,1,3873,1604702070,17,0,0,,,1604703605,1604703605,0,0
889,3874,0,0,1,active,False,1,1,3874,1604701346,14,1,1,,,1604703605,1604703605,0,0
890,3875,0,0,1,active,False,1,1,3875,1604696235,11,3,1,,,1604703605,1604703605,0,0
891,3876,0,0,1,active,False,1,1,3876,1604703103,15,7,1,,,1604703605,1604703605,1,0
892,3877,3,0,1,active,False,1,1,3877,1604702313,21,4,0,,,1604703605,1604703605,0,0
893,3878,0,0,1,active,False,1,1,3878,1604696948,19,0,0,,,1604703605,1604703605,0,0
894,3879,0,0,1,active,False,1,1,3879,1604703330,24,1,0,,,1604703605,1604703605,3,0
895,3880,0,0,1,active,False,1,1,3880,1604701566,22,5,0,,,1604703605,1604703605,0,0
896,3881,0,0,1,active,False,1,1,3881,1604703570,11,26,2,,,1604703605,1604703605,0,3
897,3882,0,0,1,active,False,1,1,3882,1604702461,13,2,0,,,1604703605,1604703605,0,2
898,3883,0,0,1,active,False,1,1,3883,1604700161,19,0,0,,,1604703605,1604703605,0,0
899,3884,0,0,1,active,False,1,1,3884,1604703568,21,2,0,,,1604703605,1604703605,0,0
900,3885,0,0,1,active,False,1,1,3885,1604703427,16,3,0,,,1604703605,1604703605,0,0
901,3886,1,0,1,active,False,1,1,3886,1604703537,14,4,2,,,1604703605,1604703605,0,3
902,3887,0,0,1,active,False,1,1,3887,1604701888,20,0,1,,,1604703605,1604703605,0,0
903,3888,0,0,1,active,False,1,1,3888,1604697240,18,1,0,,,1604703605,1604703605,0,0
904,3890,1,0,1,active,False,1,1,3890,1604703209,28,1,2,,,1604703605,1604703605,3,0
905,3891,0,0,1,active,False,1,1,3891,1604702860,19,1,0,,,1604703605,1604703605,1,0
906,3892,0,0,1,active,False,1,1,3892,1604702485,13,6,0,,,1604703605,1604703605,0,0
907,3893,1,0,1,active,False,1,1,3893,1604702696,21,3,1,,,1604703605,1604703605,1,0
908,3894,0,0,1,active,False,1,1,3894,1604703509,20,15,1,,,1604703605,1604703605,3,0
909,3895,0,0,1,active,False,1,1,3895,1604694828,24,1,0,,,1604703605,1604703605,0,0
910,3896,0,0,1,active,False,1,1,3896,1604702213,18,4,0,,,1604703605,1604703605,0,0
911,3897,1,0,1,active,False,1,1,3897,1604702208,16,1,0,,,1604703605,1604703605,0,1
912,3898,0,0,0,out_of_service,False,0,0,3898,86400,0,0,0,,,1604703605,1604703605,0,0
913,3899,0,0,1,active,False,1,1,3899,1604703269,9,9,0,,,1604703605,1604703605,5,0
914,3900,0,0,1,active,False,1,1,3900,1604700973,28,1,1,,,1604703605,1604703605,1,0
915,3901,0,0,1,active,False,1,1,3901,1604701964,15,2,0,,,1604703605,1604703605,0,0
916,3902,0,0,1,active,False,1,1,3902,1604703583,18,1,0,,,1604703605,1604703605,0,0
917,3903,0,0,1,active,False,1,1,3903,1604700161,15,2,0,,,1604703605,1604703605,0,2
918,3905,0,0,1,active,False,1,1,3905,1604703112,3,22,2,,,1604703605,1604703605,0,4
919,3906,0,0,1,active,False,1,1,3906,1604703598,22,5,5,,,1604703605,1604703605,0,3
920,3907,0,0,1,active,False,1,1,3907,1604699855,17,0,0,,,1604703605,1604703605,0,0
921,3909,3,0,1,active,False,1,1,3909,1604701830,16,3,1,,,1604703605,1604703605,0,0
922,3910,1,0,1,active,False,1,1,3910,1604701570,15,2,0,,,1604703605,1604703605,2,0
923,3911,0,0,1,active,False,1,1,3911,1604702656,5,16,1,,,1604703605,1604703605,3,0
924,3913,0,0,1,active,False,1,1,3913,1604703129,1,14,4,,,1604703605,1604703605,1,0
925,3914,0,0,1,active,False,1,1,3914,1604702786,35,4,0,,,1604703605,1604703605,0,0
926,3916,1,0,1,active,True,1,1,3916,1604703594,5,40,0,,,1604703605,1604703605,3,0
927,3917,0,0,1,active,False,1,1,3917,1604701759,19,12,0,,,1604703605,1604703605,0,0
928,3918,0,0,1,active,False,1,1,3918,1604703471,12,15,3,,,1604703605,1604703605,7,0
929,3919,0,32,1,active,False,1,1,3919,1604703460,0,28,1,[{'id': '7ed8e4d7-d70d-464d-a860-ed9895335c0e'}],"{'dock_blocked_count': 32, 'off_dock_capacity': 70, 'valet_revision': 171, 'station_id': '7ed8e4d7-d70d-464d-a860-ed9895335c0e', 'active': True, 'off_dock_count': 0, 'region': 'BKN'}",1604703605,1604703605,0,4
930,3920,0,0,1,active,False,1,1,3920,1604701005,6,11,2,,,1604703605,1604703605,0,1
931,3921,0,0,1,active,False,1,1,3921,1604696289,16,3,0,,,1604703605,1604703605,0,0
932,3922,0,0,1,active,False,1,1,3922,1604702632,11,8,0,,,1604703605,1604703605,0,1
933,3923,0,0,1,active,False,1,1,3923,1604700127,16,1,0,,,1604703605,1604703605,0,1
934,3924,0,0,1,active,False,1,1,3924,1604702884,9,16,0,,,1604703605,1604703605,2,0
935,3925,0,0,1,active,False,1,1,3925,1604702165,11,10,0,,,1604703605,1604703605,0,0
936,3926,0,0,1,active,False,1,1,3926,1604702006,20,0,0,,,1604703605,1604703605,0,0
937,3927,0,0,1,active,False,1,1,3927,1604703340,14,11,2,,,1604703605,1604703605,0,1
938,3928,0,0,1,active,False,1,1,3928,1604702619,11,7,0,,,1604703605,1604703605,4,0
939,3929,0,0,1,active,False,1,1,3929,1604701383,18,0,1,,,1604703605,1604703605,1,0
940,3930,0,0,1,active,False,1,1,3930,1604702367,14,4,1,,,1604703605,1604703605,0,1
941,3931,0,0,1,active,False,1,1,3931,1604702820,18,4,1,,,1604703605,1604703605,4,0
942,3932,0,0,1,active,False,1,1,3932,1604700686,16,7,0,,,1604703605,1604703605,0,0
943,3933,0,0,1,active,False,1,1,3933,1604699730,4,15,0,,,1604703605,1604703605,1,0
944,3934,1,0,1,active,False,1,1,3934,1604702906,7,20,0,,,1604703605,1604703605,0,1
945,3935,0,0,1,active,False,1,1,3935,1604701672,10,8,1,,,1604703605,1604703605,0,0
946,3936,0,0,1,active,False,1,1,3936,1604701722,2,16,1,,,1604703605,1604703605,0,0
947,3937,0,0,1,active,False,1,1,3937,1604702190,16,6,1,,,1604703605,1604703605,0,0
948,3938,0,0,1,active,False,1,1,3938,1604636905,17,2,0,,,1604703605,1604703605,0,0
949,3939,0,0,1,active,False,1,1,3939,1604699916,19,2,0,,,1604703605,1604703605,0,0
950,3940,0,0,1,active,False,1,1,3940,1604703437,13,2,1,,,1604703605,1604703605,0,0
951,3941,0,0,1,active,False,1,1,3941,1604695868,13,4,0,,,1604703605,1604703605,0,0
952,3942,0,0,1,active,False,1,1,3942,1604701933,20,1,0,,,1604703605,1604703605,0,0
953,3944,0,0,1,active,False,1,1,3944,1604701675,29,0,1,,,1604703605,1604703605,0,0
954,3945,0,0,1,active,False,1,1,3945,1604702802,17,3,1,,,1604703605,1604703605,0,0
955,3946,0,0,1,active,False,1,1,3946,1604703400,8,13,0,,,1604703605,1604703605,0,0
956,3947,0,0,1,active,False,1,1,3947,1604698058,18,0,0,,,1604703605,1604703605,0,0
957,3948,0,0,1,active,False,1,1,3948,1604697974,22,1,0,,,1604703605,1604703605,0,0
958,3949,0,0,1,active,False,1,1,3949,1604699311,9,13,1,,,1604703605,1604703605,0,1
959,3950,1,0,1,active,False,1,1,3950,1604697975,13,6,0,,,1604703605,1604703605,0,0
960,3951,0,0,1,active,False,1,1,3951,1604700697,17,2,0,,,1604703605,1604703605,0,0
961,3952,0,0,1,active,False,1,1,3952,1604695406,19,0,0,,,1604703605,1604703605,0,0
962,3953,0,0,1,active,False,1,1,3953,1604702604,7,17,1,,,1604703605,1604703605,0,0
963,3955,0,0,1,active,False,1,1,3955,1604702803,19,0,0,,,1604703605,1604703605,0,0
964,3956,0,0,1,active,False,1,1,3956,1604697255,18,4,1,,,1604703605,1604703605,2,0
965,3957,0,0,1,active,False,1,1,3957,1604697907,18,1,0,,,1604703605,1604703605,0,0
966,3958,2,0,1,active,False,1,1,3958,1604702204,17,5,1,,,1604703605,1604703605,0,0
967,3959,1,0,1,active,False,1,1,3959,1604701532,28,2,1,,,1604703605,1604703605,3,0
968,3960,0,0,1,active,False,1,1,3960,1604703045,20,1,0,,,1604703605,1604703605,0,0
969,3961,0,0,1,active,False,1,1,3961,1604683538,0,19,0,,,1604703605,1604703605,0,0
970,3963,0,0,1,active,False,1,1,3963,1604703235,10,20,1,,,1604703605,1604703605,0,1
971,3964,1,0,1,active,False,1,1,3964,1604702542,15,5,0,,,1604703605,1604703605,1,0
972,3965,1,0,1,active,False,1,1,3965,1604700966,15,4,0,,,1604703605,1604703605,0,0
973,3966,0,0,1,active,False,1,1,3966,1604701907,2,16,1,,,1604703605,1604703605,1,0
974,3967,0,0,1,active,False,1,1,3967,1604703266,28,1,1,,,1604703605,1604703605,2,0
975,3968,0,0,1,active,False,1,1,3968,1604700281,14,7,0,,,1604703605,1604703605,1,0
976,3969,0,0,1,active,False,1,1,3969,1604701962,18,1,0,,,1604703605,1604703605,0,0
977,3970,1,0,1,active,False,1,1,3970,1604702940,9,10,0,,,1604703605,1604703605,0,0
978,3972,0,2,1,active,False,1,1,3972,1604688800,0,21,0,,,1604703605,1604703605,0,1
979,3973,3,0,1,active,False,1,1,3973,1604703096,19,7,0,,,1604703605,1604703605,0,1
980,3975,0,0,1,active,False,1,1,3975,1604702558,9,12,0,,,1604703605,1604703605,2,0
981,3976,0,0,1,active,False,1,1,3976,1604702375,10,9,0,,,1604703605,1604703605,0,0
982,3977,0,0,1,active,False,1,1,3977,1604701527,27,1,1,,,1604703605,1604703605,1,0
983,3978,1,0,1,active,False,1,1,3978,1604702892,8,10,0,,,1604703605,1604703605,0,0
984,3980,0,0,1,active,False,1,1,3980,1604702873,18,2,0,,,1604703605,1604703605,2,0
985,3981,0,0,1,active,False,1,1,3981,1604702033,22,1,1,,,1604703605,1604703605,0,0
986,3982,1,0,1,active,False,1,1,3982,1604698199,12,9,0,,,1604703605,1604703605,0,0
987,3983,0,0,1,active,False,1,1,3983,1604699813,20,3,0,,,1604703605,1604703605,0,0
988,3984,0,0,1,active,False,1,1,3984,1604703204,19,2,2,,,1604703605,1604703605,4,0
989,3985,1,0,1,active,False,1,1,3985,1604698399,20,2,0,,,1604703605,1604703605,0,0
990,3986,0,0,1,active,False,1,1,3986,1604701989,20,15,0,,,1604703605,1604703605,0,0
991,3987,2,0,1,active,False,1,1,3987,1604702625,9,13,1,,,1604703605,1604703605,0,0
992,3988,0,0,1,active,False,1,1,3988,1604696028,0,19,0,,,1604703605,1604703605,0,0
993,3989,0,0,1,active,False,1,1,3989,1604703347,21,1,0,,,1604703605,1604703605,0,1
994,3992,0,0,1,active,False,1,1,3992,1604703307,45,1,1,,,1604703605,1604703605,0,0
995,3994,0,0,1,active,False,1,1,3994,1604701740,2,28,0,,,1604703605,1604703605,0,1
996,3995,1,0,1,active,False,1,1,3995,1604703550,17,2,2,,,1604703605,1604703605,3,0
997,3996,1,0,1,active,False,1,1,3996,1604703318,17,6,1,,,1604703605,1604703605,4,0
998,3997,2,0,1,active,False,1,1,3997,1604703442,14,6,0,,,1604703605,1604703605,1,0
999,3998,0,0,1,active,False,1,1,3998,1604701813,23,6,0,,,1604703605,1604703605,2,0
1000,3999,1,0,1,active,False,1,1,3999,1604703503,17,6,0,,,1604703605,1604703605,0,3
1001,4000,1,0,1,active,False,1,1,4000,1604701531,4,17,1,,,1604703605,1604703605,0,0
1002,4001,0,0,1,active,False,1,1,4001,1604701507,21,2,1,,,1604703605,1604703605,1,0
1003,4002,1,0,1,active,False,1,1,4002,1604702893,22,2,0,,,1604703605,1604703605,0,1
1004,4004,1,0,1,active,False,1,1,4004,1604701547,17,3,1,,,1604703605,1604703605,1,0
1005,4005,0,0,1,active,False,1,1,4005,1604689104,24,0,0,,,1604703605,1604703605,0,0
1006,4006,0,0,1,active,False,1,1,4006,1604700448,19,6,0,,,1604703605,1604703605,0,0
1007,4007,0,0,1,active,False,1,1,4007,1604703115,28,0,2,,,1604703605,1604703605,1,0
1008,4008,0,0,0,out_of_service,False,0,0,4008,86400,0,0,0,,,1604703605,1604703605,0,0
1009,4009,2,0,1,active,False,1,1,4009,1604702801,30,2,3,,,1604703605,1604703605,0,1
1010,4010,0,0,1,active,False,1,1,4010,1604701835,22,1,1,,,1604703605,1604703605,0,0
1011,4011,1,0,1,active,False,1,1,4011,1604703353,21,4,0,,,1604703605,1604703605,0,1
1012,4012,0,0,1,active,False,1,1,4012,1604698820,22,0,1,,,1604703605,1604703605,2,0
1013,4013,0,0,1,active,False,1,1,4013,1604699493,23,1,0,,,1604703605,1604703605,1,0
1014,4014,1,0,1,active,False,1,1,4014,1604703421,21,1,0,,,1604703605,1604703605,2,0
1015,4015,1,0,1,active,False,1,1,4015,1604701521,5,26,0,,,1604703605,1604703605,3,0
1016,4016,1,0,1,active,False,1,1,4016,1604703413,16,5,1,,,1604703605,1604703605,0,0
1017,4017,0,0,1,active,False,1,1,4017,1604700885,11,10,1,,,1604703605,1604703605,2,0
1018,4018,0,0,1,active,False,1,1,4018,1604702021,6,15,0,,,1604703605,1604703605,0,0
1019,4019,0,0,1,active,False,1,1,4019,1604688738,14,2,1,,,1604703605,1604703605,0,0
1020,4020,0,0,1,active,False,1,1,4020,1604701907,18,3,1,,,1604703605,1604703605,3,0
1021,4021,0,0,1,active,False,1,1,4021,1604695714,11,10,0,,,1604703605,1604703605,0,0
1022,4023,0,0,1,active,False,1,1,4023,1604703571,17,7,0,,,1604703605,1604703605,3,0
1023,4024,0,0,1,active,False,1,1,4024,1604702372,32,0,1,,,1604703605,1604703605,1,0
1024,4025,1,0,1,active,False,1,1,4025,1604702926,17,2,1,,,1604703605,1604703605,0,2
1025,4027,1,0,1,active,False,1,1,4027,1604703565,20,2,1,,,1604703605,1604703605,0,1
1026,4028,0,0,1,active,False,1,1,4028,1604702379,3,16,0,,,1604703605,1604703605,0,0
1027,4029,1,0,1,active,False,1,1,4029,1604702831,20,2,1,,,1604703605,1604703605,0,1
1028,4030,5,0,1,active,False,1,1,4030,1604699689,4,18,1,,,1604703605,1604703605,1,0
1029,4031,0,0,1,active,False,1,1,4031,1604698087,17,2,0,,,1604703605,1604703605,0,0
1030,4032,1,0,1,active,False,1,1,4032,1604694299,6,13,0,,,1604703605,1604703605,0,0
1031,4034,0,0,1,active,False,1,1,4034,1604699129,27,0,0,,,1604703605,1604703605,1,0
1032,4035,0,0,1,active,False,1,1,4035,1604695560,20,0,0,,,1604703605,1604703605,0,0
1033,4036,0,0,1,active,False,1,1,4036,1604703519,8,26,2,,,1604703605,1604703605,5,0
1034,4037,0,0,1,active,False,1,1,4037,1604703512,30,9,0,,,1604703605,1604703605,0,0
1035,4038,0,0,1,active,False,1,1,4038,1604699510,4,25,0,,,1604703605,1604703605,0,0
1036,4040,1,0,1,active,False,1,1,4040,1604703519,34,17,0,,,1604703605,1604703605,0,8
1037,4041,1,0,1,active,False,1,1,4041,1604703153,10,6,2,,,1604703605,1604703605,0,1
1038,4043,0,0,1,active,False,1,1,4043,1604703491,13,11,0,,,1604703605,1604703605,5,0
1039,4044,1,0,1,active,False,1,1,4044,1604703371,9,37,3,,,1604703605,1604703605,0,1
1040,4045,1,0,1,active,False,1,1,4045,1604703589,25,11,3,,,1604703605,1604703605,10,0
1041,4047,1,0,1,active,False,1,1,4047,1604703526,25,1,1,,,1604703605,1604703605,0,0
1042,4048,0,0,1,active,False,1,1,4048,1604701646,19,1,0,,,1604703605,1604703605,0,0
1043,4050,0,0,1,active,False,1,1,4050,1604702888,19,1,1,,,1604703605,1604703605,1,0
1044,4051,0,0,1,active,False,1,1,4051,1604703443,21,5,0,,,1604703605,1604703605,0,3
1045,4052,0,0,1,active,False,1,1,4052,1604699032,25,2,0,,,1604703605,1604703605,0,0
1046,4053,0,0,1,active,False,1,1,4053,1604684360,16,3,0,,,1604703605,1604703605,0,0
1047,4054,0,0,1,active,False,1,1,4054,1604703364,17,2,0,,,1604703605,1604703605,2,0
1048,4055,0,0,1,active,False,1,1,4055,1604701380,27,0,0,,,1604703605,1604703605,0,0
1049,4056,0,0,1,active,False,1,1,4056,1604702463,24,0,0,,,1604703605,1604703605,1,0
1050,4057,2,0,1,active,False,1,1,4057,1604702288,21,2,0,,,1604703605,1604703605,0,0
1051,4058,0,0,1,active,False,1,1,4058,1604702999,37,2,2,,,1604703605,1604703605,0,2
1052,4059,0,0,1,active,False,1,1,4059,1604702456,27,0,4,,,1604703605,1604703605,1,0
1053,4060,0,0,1,active,False,1,1,4060,1604700750,23,0,0,,,1604703605,1604703605,0,0
1054,4061,1,0,1,active,False,1,1,4061,1604702714,20,3,1,,,1604703605,1604703605,0,1
1055,4062,0,0,1,active,False,1,1,4062,1604695745,23,0,0,,,1604703605,1604703605,0,0
1056,4063,1,0,1,active,False,1,1,4063,1604702433,23,1,0,,,1604703605,1604703605,1,0
1057,4064,0,0,1,active,False,1,1,4064,1604689571,22,1,0,,,1604703605,1604703605,0,0
1058,4065,0,0,1,active,False,1,1,4065,1604702616,34,1,0,,,1604703605,1604703605,0,1
1059,4066,0,0,1,active,False,1,1,4066,1604701774,21,0,2,,,1604703605,1604703605,0,0
1060,4067,0,0,1,active,False,1,1,4067,1604700009,23,0,0,,,1604703605,1604703605,0,0
1061,4068,1,0,1,active,False,1,1,4068,1604702657,25,1,4,,,1604703605,1604703605,0,0
1062,4069,0,0,1,active,False,1,1,4069,1604701847,23,1,0,,,1604703605,1604703605,0,0
1063,4070,0,0,1,active,False,1,1,4070,1604694904,23,0,1,,,1604703605,1604703605,0,0
1064,4071,1,0,1,active,False,1,1,4071,1604703598,17,4,1,,,1604703605,1604703605,3,0
1065,4072,0,0,1,active,False,1,1,4072,1604703577,27,11,2,,,1604703605,1604703605,0,11
1066,4073,0,0,1,active,False,1,1,4073,1604702534,31,0,4,,,1604703605,1604703605,1,0
1067,4074,0,0,1,active,False,1,1,4074,1604701968,19,4,0,,,1604703605,1604703605,0,2
1068,4075,2,0,1,active,True,1,1,4075,1604703074,30,4,4,,,1604703605,1604703605,0,1
1069,4076,4,0,1,active,False,1,1,4076,1604703459,7,22,0,,,1604703605,1604703605,0,1
1070,4078,3,0,1,active,False,1,1,4078,1604703196,20,11,0,,,1604703605,1604703605,1,0
1071,4079,6,0,1,active,False,1,1,4079,1604703325,11,9,1,,,1604703605,1604703605,4,0
1072,4080,0,0,1,active,False,1,1,4080,1604696318,20,1,0,,,1604703605,1604703605,0,0
1073,4081,0,0,1,active,False,1,1,4081,1604702569,17,4,0,,,1604703605,1604703605,0,0
1074,4082,0,0,1,active,False,1,1,4082,1604700218,29,0,1,,,1604703605,1604703605,0,0
1075,4083,0,0,1,active,False,1,1,4083,1604703315,18,2,0,,,1604703605,1604703605,2,0
1076,4084,0,0,1,active,False,1,1,4084,1604689791,21,1,0,,,1604703605,1604703605,1,0
1077,4085,3,0,1,active,False,1,1,4085,1604703508,20,5,0,,,1604703605,1604703605,1,0
1078,4086,0,0,1,active,False,1,1,4086,1604700781,12,9,0,,,1604703605,1604703605,0,0
1079,4087,0,0,1,active,False,1,1,4087,1604701800,19,3,0,,,1604703605,1604703605,1,0
1080,4088,0,0,1,active,False,1,1,4088,1604703343,17,2,1,,,1604703605,1604703605,3,0
1081,4090,1,0,1,active,False,1,1,4090,1604699452,19,2,0,,,1604703605,1604703605,0,1
1082,4091,0,0,1,active,False,1,1,4091,1604637841,3,1,17,,,1604703605,1604703605,0,0
1083,4092,0,0,1,active,False,1,1,4092,1604697399,6,13,0,,,1604703605,1604703605,1,0
1084,4093,0,0,1,active,False,1,1,4093,1604703201,23,2,0,,,1604703605,1604703605,0,2
1085,4094,2,0,1,active,False,1,1,4094,1604700838,17,4,0,,,1604703605,1604703605,0,1
1086,4095,0,0,1,active,False,1,1,4095,1604657801,21,0,0,,,1604703605,1604703605,0,0
1087,4096,0,0,1,active,False,1,1,4096,1604703135,29,1,0,,,1604703605,1604703605,0,1
1088,4098,1,0,1,active,False,1,1,4098,1604698678,17,3,0,,,1604703605,1604703605,2,0
1089,4099,0,0,1,active,False,1,1,4099,1604702343,13,8,0,,,1604703605,1604703605,0,1
1090,4101,0,0,1,active,False,1,1,4101,1604701787,7,11,1,,,1604703605,1604703605,0,0
1091,4102,0,0,1,active,False,1,1,4102,1604702355,21,0,1,,,1604703605,1604703605,0,0
1092,4103,2,0,1,active,False,1,1,4103,1604701881,17,2,0,,,1604703605,1604703605,0,2
1093,4104,0,0,1,active,False,1,1,4104,1604699017,19,0,1,,,1604703605,1604703605,1,0
1094,4105,1,0,1,active,False,1,1,4105,1604700272,18,2,1,,,1604703605,1604703605,0,2
1095,4106,0,0,1,active,False,1,1,4106,1604696686,18,0,1,,,1604703605,1604703605,1,0
1096,4107,0,0,1,active,False,1,1,4107,1604699621,23,1,0,,,1604703605,1604703605,0,0
1097,4108,0,0,1,active,False,1,1,4108,1604702090,5,14,0,,,1604703605,1604703605,1,0
1098,4109,0,0,1,active,False,1,1,4109,1604693083,19,0,2,,,1604703605,1604703605,1,0
1099,4110,0,0,1,active,False,1,1,4110,86400,0,0,0,,,1604703605,1604703605,0,0
1100,4112,0,0,1,active,False,1,1,4112,1604701117,10,8,0,,,1604703605,1604703605,0,0
1101,4113,5,0,1,active,False,1,1,4113,1604701430,3,17,2,,,1604703605,1604703605,0,0
1102,4114,1,0,1,active,False,1,1,4114,1604701704,22,3,0,,,1604703605,1604703605,1,0
1103,4115,0,0,1,active,False,1,1,4115,1604702541,21,4,0,,,1604703605,1604703605,0,0
1104,4116,0,0,1,active,False,1,1,4116,1604642556,18,1,0,,,1604703605,1604703605,0,0
1105,4117,0,0,1,active,False,1,1,4117,1604703557,5,22,0,,,1604703605,1604703605,1,0
1106,4118,0,0,0,out_of_service,False,0,0,4118,86400,0,0,0,,,1604703605,1604703605,0,0
1107,4120,1,0,1,active,False,1,1,4120,1604703183,35,7,1,,,1604703605,1604703605,0,5
1108,4121,1,0,1,active,False,1,1,4121,1604703578,33,18,2,,,1604703605,1604703605,8,0
1109,4122,2,0,1,active,True,1,1,4122,1604703469,43,8,2,,,1604703605,1604703605,3,0
1110,4123,0,0,1,active,True,1,1,4123,1604703145,20,4,1,,,1604703605,1604703605,3,0
1111,4124,2,0,1,active,False,1,1,4124,1604702734,35,10,3,,,1604703605,1604703605,0,6
1112,4125,2,0,1,active,False,1,1,4125,1604701276,21,16,0,,,1604703605,1604703605,0,2
1113,4126,2,0,1,active,False,1,1,4126,1604702690,13,6,0,,,1604703605,1604703605,0,1
1114,4127,0,0,1,active,False,1,1,4127,1604637952,18,1,0,,,1604703605,1604703605,0,0
1115,4128,0,0,1,active,False,1,1,4128,1604692193,19,4,1,,,1604703605,1604703605,0,0
1116,4129,1,0,1,active,False,1,1,4129,1604683605,18,1,0,,,1604703605,1604703605,0,1
1117,4130,2,0,1,active,False,1,1,4130,1604703172,18,3,1,,,1604703605,1604703605,2,0
1118,4131,0,0,1,active,False,1,1,4131,1604702141,17,2,0,,,1604703605,1604703605,0,0
1119,4132,1,0,1,active,False,1,1,4132,1604701594,17,2,0,,,1604703605,1604703605,0,1
1120,4133,0,0,1,active,False,1,1,4133,1604700960,14,6,0,,,1604703605,1604703605,0,0
1121,4134,0,0,1,active,False,1,1,4134,1604703567,5,18,1,,,1604703605,1604703605,1,0
1122,4135,0,0,1,active,False,1,1,4135,1604703019,22,1,0,,,1604703605,1604703605,0,0
1123,4136,1,0,1,active,False,1,1,4136,1604702382,5,13,2,,,1604703605,1604703605,0,0
1124,4137,0,0,1,active,False,1,1,4137,1604702008,26,1,0,,,1604703605,1604703605,1,0
1125,4138,0,0,1,active,False,1,1,4138,1604698116,12,7,0,,,1604703605,1604703605,1,0
1126,4139,3,0,1,active,False,1,1,4139,1604700272,14,5,0,,,1604703605,1604703605,0,0
1127,4140,2,1,1,active,False,1,1,4140,1604702708,18,5,0,,,1604703605,1604703605,0,1
1128,4141,0,0,1,active,False,1,1,4141,1604689332,14,6,0,,,1604703605,1604703605,1,0
1129,4142,0,0,1,active,False,1,1,4142,1604686014,19,0,0,,,1604703605,1604703605,0,0
1130,4143,0,0,1,active,False,1,1,4143,1604691618,20,1,0,,,1604703605,1604703605,0,0
1131,4144,0,0,1,active,False,1,1,4144,1604698567,21,0,0,,,1604703605,1604703605,0,0
1132,4146,2,16,1,active,False,1,1,4146,1604703389,9,2,2,,,1604703605,1604703605,0,2
1133,4147,1,0,1,active,False,1,1,4147,1604703441,14,5,0,,,1604703605,1604703605,0,0
1134,4148,1,0,1,active,False,1,1,4148,1604702439,18,8,1,,,1604703605,1604703605,0,0
1135,4149,0,0,1,active,False,1,1,4149,1604700829,19,1,0,,,1604703605,1604703605,1,0
1136,4151,0,0,0,out_of_service,False,0,0,4151,86400,0,0,0,,,1604703605,1604703605,0,0
1137,4152,0,0,1,active,False,1,1,4152,1604691387,20,1,0,,,1604703605,1604703605,0,0
1138,4153,1,0,1,active,False,1,1,4153,1604697508,25,2,0,,,1604703605,1604703605,0,0
1139,4154,1,0,1,active,False,1,1,4154,1604698917,16,3,0,,,1604703605,1604703605,0,0
1140,4155,0,0,1,active,False,1,1,4155,1604703414,18,1,0,,,1604703605,1604703605,0,0
