,station_status,num_ebikes_available,eightd_has_available_keys,num_bikes_available,last_reported,num_docks_available,station_id,num_bikes_disabled,num_docks_disabled,is_installed,is_renting,is_returning,legacy_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
573,active,10,False,36,1605041975,4,3443,0,0,1,1,1,3443,,,1605041995,1605041995,0,14
574,active,0,False,37,1605041558,5,3452,1,0,1,1,1,3452,,,1605041995,1605041995,2,0
575,active,2,False,6,1605041867,13,3453,0,0,1,1,1,3453,,,1605041995,1605041995,1,0
576,active,0,False,2,1605041788,20,3454,2,0,1,1,1,3454,,,1605041995,1605041995,3,0
577,active,1,False,5,1605040824,17,3456,0,0,1,1,1,3456,,,1605041995,1605041995,0,1
578,active,0,False,0,1604993618,0,3457,0,46,1,0,0,3457,,,1605041995,1605041995,0,0
579,active,3,False,32,1605041900,1,3461,0,0,1,1,1,3461,,,1605041995,1605041995,0,3
580,active,0,False,9,1605041525,30,3462,0,0,1,1,1,3462,,,1605041995,1605041995,1,0
581,active,1,False,36,1605041458,0,3463,1,0,1,1,1,3463,,,1605041995,1605041995,0,8
582,active,1,False,32,1605041938,11,3467,1,0,1,1,1,3467,,,1605041995,1605041995,0,5
583,active,0,False,16,1605040807,6,3469,1,0,1,1,1,3469,,,1605041995,1605041995,4,0
584,active,2,False,37,1605041836,2,3472,0,0,1,1,1,3472,,,1605041995,1605041995,0,0
585,active,0,False,29,1605041871,3,3477,1,0,1,1,1,3477,,,1605041995,1605041995,0,0
586,active,1,False,40,1605041632,3,3478,0,0,1,1,1,3478,,,1605041995,1605041995,0,3
587,active,0,False,18,1605038918,4,3481,0,0,1,1,1,3481,,,1605041995,1605041995,0,0
588,active,0,False,4,1605040757,10,3483,0,0,1,1,1,3483,,,1605041995,1605041995,0,0
589,active,1,False,25,1605041902,3,3486,2,0,1,1,1,3486,,,1605041995,1605041995,0,3
590,active,0,False,26,1605041729,4,3490,1,0,1,1,1,3490,,,1605041995,1605041995,1,0
591,active,0,False,16,1605041169,6,3491,2,0,1,1,1,3491,,,1605041995,1605041995,4,0
592,active,0,False,19,1605037267,6,3492,2,0,1,1,1,3492,,,1605041995,1605041995,0,2
593,active,0,False,20,1605041871,11,3493,0,0,1,1,1,3493,,,1605041995,1605041995,0,2
594,active,0,False,19,1605041977,6,3494,0,0,1,1,1,3494,,,1605041995,1605041995,0,2
595,active,0,False,13,1605041926,0,3495,1,0,1,1,1,3495,,,1605041995,1605041995,1,0
596,active,0,False,14,1605041665,11,3496,0,0,1,1,1,3496,,,1605041995,1605041995,1,0
597,active,0,False,19,1605040891,3,3497,1,0,1,1,1,3497,,,1605041995,1605041995,0,0
598,active,0,False,17,1605039998,4,3498,0,0,1,1,1,3498,,,1605041995,1605041995,0,1
599,active,0,False,19,1605041089,5,3499,1,0,1,1,1,3499,,,1605041995,1605041995,2,0
600,active,0,False,25,1605041008,6,3500,0,0,1,1,1,3500,,,1605041995,1605041995,0,1
601,active,0,False,26,1605041721,1,3501,2,0,1,1,1,3501,,,1605041995,1605041995,0,5
602,active,0,False,14,1605041988,15,3502,0,0,1,1,1,3502,,,1605041995,1605041995,0,2
603,active,0,False,29,1605041711,1,3503,0,0,1,1,1,3503,,,1605041995,1605041995,0,0
604,active,0,True,25,1605040889,2,3504,0,0,1,1,1,3504,,,1605041995,1605041995,2,0
605,active,1,False,25,1605040176,2,3505,6,0,1,1,1,3505,,,1605041995,1605041995,0,2
606,active,1,False,17,1605041887,12,3506,0,0,1,1,1,3506,,,1605041995,1605041995,0,1
607,active,2,False,21,1605041873,14,3507,1,0,1,1,1,3507,,,1605041995,1605041995,0,0
608,active,0,False,18,1605041675,12,3508,1,0,1,1,1,3508,,,1605041995,1605041995,0,3
609,active,0,False,23,1605040239,6,3509,2,0,1,1,1,3509,,,1605041995,1605041995,0,0
610,active,2,False,11,1605041844,19,3510,1,0,1,1,1,3510,,,1605041995,1605041995,0,0
611,active,0,False,11,1605041557,8,3511,3,0,1,1,1,3511,,,1605041995,1605041995,1,0
612,active,1,False,1,1605041305,20,3513,0,0,1,1,1,3513,,,1605041995,1605041995,2,0
613,active,1,False,8,1605041818,14,3514,1,0,1,1,1,3514,,,1605041995,1605041995,0,7
614,out_of_service,0,False,0,1601651096,7,3515,0,0,0,0,0,3515,,,1605041995,1605041995,0,0
615,active,0,False,3,1605040145,28,3516,0,0,1,1,1,3516,,,1605041995,1605041995,2,0
616,active,0,False,11,1605041263,24,3517,0,0,1,1,1,3517,,,1605041995,1605041995,0,0
617,active,0,True,17,1605041867,15,3518,2,0,1,1,1,3518,,,1605041995,1605041995,0,4
618,active,1,False,25,1605041413,2,3520,0,0,1,1,1,3520,,,1605041995,1605041995,1,0
619,active,0,False,21,1605041941,12,3521,3,0,1,1,1,3521,,,1605041995,1605041995,10,0
620,active,2,False,2,1605039238,17,3522,0,0,1,1,1,3522,,,1605041995,1605041995,2,0
621,active,1,False,4,1605039790,20,3523,1,0,1,1,1,3523,,,1605041995,1605041995,3,0
622,active,0,False,9,1605041749,14,3524,0,0,1,1,1,3524,,,1605041995,1605041995,2,0
623,active,0,False,3,1605041240,18,3525,0,0,1,1,1,3525,,,1605041995,1605041995,1,0
624,active,0,False,3,1605041826,23,3526,1,0,1,1,1,3526,,,1605041995,1605041995,4,0
625,active,0,False,0,1605041484,26,3527,1,0,1,1,1,3527,,,1605041995,1605041995,1,0
626,active,0,False,1,1605041153,19,3528,1,0,1,1,1,3528,,,1605041995,1605041995,2,0
627,active,0,False,0,1605039078,24,3529,1,0,1,1,1,3529,,,1605041995,1605041995,1,0
628,active,1,False,2,1605039622,17,3530,0,0,1,1,1,3530,,,1605041995,1605041995,1,0
629,active,0,False,0,1605040242,27,3531,0,0,1,1,1,3531,,,1605041995,1605041995,3,0
630,active,1,False,22,1605041362,4,3532,1,0,1,1,1,3532,,,1605041995,1605041995,1,0
631,active,0,False,17,1605041948,15,3533,2,0,1,1,1,3533,,,1605041995,1605041995,0,1
632,active,0,False,13,1605041934,25,3534,1,0,1,1,1,3534,,,1605041995,1605041995,0,0
633,active,0,False,6,1605041963,19,3535,2,0,1,1,1,3535,,,1605041995,1605041995,2,0
634,active,1,False,7,1605041912,34,3536,2,0,1,1,1,3536,,,1605041995,1605041995,0,5
635,active,0,False,4,1605041749,24,3537,1,0,1,1,1,3537,,,1605041995,1605041995,0,4
636,active,1,False,5,1605041845,36,3538,4,0,1,1,1,3538,,,1605041995,1605041995,0,2
637,active,1,False,13,1605041926,30,3539,0,0,1,1,1,3539,,,1605041995,1605041995,0,5
638,active,0,False,9,1605041625,24,3540,2,0,1,1,1,3540,,,1605041995,1605041995,0,1
639,active,0,False,14,1605041233,24,3541,1,0,1,1,1,3541,,,1605041995,1605041995,2,0
640,active,0,False,1,1605039468,27,3542,1,0,1,1,1,3542,,,1605041995,1605041995,0,1
641,active,1,False,2,1605040599,33,3543,0,0,1,1,1,3543,,,1605041995,1605041995,0,2
642,active,0,False,0,1605041027,27,3544,0,0,1,1,1,3544,,,1605041995,1605041995,1,0
643,active,1,False,5,1605041800,27,3545,1,0,1,1,1,3545,,,1605041995,1605041995,0,1
644,active,0,False,2,1605041841,19,3546,0,0,1,1,1,3546,,,1605041995,1605041995,1,0
645,active,0,False,31,1605040892,9,3547,1,0,1,1,1,3547,,,1605041995,1605041995,0,0
646,active,1,False,4,1605041013,19,3549,2,0,1,1,1,3549,,,1605041995,1605041995,0,3
647,active,0,False,7,1605040908,14,3551,2,0,1,1,1,3551,,,1605041995,1605041995,3,0
648,active,1,False,1,1605041360,38,3552,0,0,1,1,1,3552,,,1605041995,1605041995,0,0
649,active,0,False,14,1605041337,19,3553,4,0,1,1,1,3553,,,1605041995,1605041995,0,0
650,active,1,False,13,1605041986,10,3554,4,0,1,1,1,3554,,,1605041995,1605041995,0,3
651,active,0,False,6,1605041736,20,3555,1,0,1,1,1,3555,,,1605041995,1605041995,1,0
652,active,0,False,2,1605040358,16,3557,1,0,1,1,1,3557,,,1605041995,1605041995,1,0
653,active,0,False,1,1605041945,26,3558,0,0,1,1,1,3558,,,1605041995,1605041995,1,0
654,active,0,False,2,1605035333,17,3559,0,0,1,1,1,3559,,,1605041995,1605041995,0,1
655,active,0,False,2,1605041008,24,3561,0,0,1,1,1,3561,,,1605041995,1605041995,0,0
656,active,0,False,0,1605041159,25,3562,2,0,1,1,1,3562,,,1605041995,1605041995,2,0
657,active,1,False,10,1605041798,19,3563,0,0,1,1,1,3563,,,1605041995,1605041995,0,1
658,active,0,False,1,1605040361,18,3564,0,0,1,1,1,3564,,,1605041995,1605041995,1,0
659,active,0,False,9,1605041230,10,3565,0,0,1,1,1,3565,,,1605041995,1605041995,0,0
660,active,0,False,5,1605040909,20,3566,0,0,1,1,1,3566,,,1605041995,1605041995,0,3
661,active,1,False,2,1605041183,17,3567,0,0,1,1,1,3567,,,1605041995,1605041995,0,1
662,active,0,False,3,1605040287,18,3568,0,0,1,1,1,3568,,,1605041995,1605041995,0,1
663,active,0,False,1,1605040436,27,3569,1,0,1,1,1,3569,,,1605041995,1605041995,1,0
664,active,1,False,7,1605041728,23,3570,1,0,1,1,1,3570,,,1605041995,1605041995,0,0
665,active,0,False,4,1605041683,20,3571,0,0,1,1,1,3571,,,1605041995,1605041995,0,3
666,active,0,False,4,1605040775,28,3572,1,0,1,1,1,3572,,,1605041995,1605041995,2,0
667,active,0,False,0,1605041183,25,3573,0,0,1,1,1,3573,,,1605041995,1605041995,0,0
668,active,0,False,1,1605040384,21,3574,1,0,1,1,1,3574,,,1605041995,1605041995,0,1
669,active,0,False,3,1605041200,16,3575,0,0,1,1,1,3575,,,1605041995,1605041995,1,0
670,active,0,False,3,1605041982,24,3576,0,0,1,1,1,3576,,,1605041995,1605041995,0,2
671,active,1,False,3,1605041901,20,3577,0,0,1,1,1,3577,,,1605041995,1605041995,3,0
672,active,0,False,0,1605037047,21,3578,0,0,1,1,1,3578,,,1605041995,1605041995,1,0
673,active,2,False,6,1605041905,19,3579,0,0,1,1,1,3579,,,1605041995,1605041995,0,3
674,active,1,False,4,1605041906,25,3580,1,0,1,1,1,3580,,,1605041995,1605041995,0,2
675,active,0,False,7,1605041977,19,3581,1,0,1,1,1,3581,,,1605041995,1605041995,0,5
676,active,0,False,1,1605041821,25,3582,2,0,1,1,1,3582,,,1605041995,1605041995,0,0
677,active,0,False,4,1605041770,27,3583,0,0,1,1,1,3583,,,1605041995,1605041995,0,2
678,active,0,False,0,1605041776,40,3584,2,0,1,1,1,3584,,,1605041995,1605041995,1,0
679,active,0,False,0,1605038206,21,3585,0,0,1,1,1,3585,,,1605041995,1605041995,1,0
680,active,0,False,4,1605041634,14,3586,1,0,1,1,1,3586,,,1605041995,1605041995,2,0
681,active,0,False,0,1605040603,27,3587,0,0,1,1,1,3587,,,1605041995,1605041995,1,0
682,active,0,False,4,1605041697,16,3588,1,0,1,1,1,3588,,,1605041995,1605041995,1,0
683,active,0,False,2,1605041546,17,3589,0,0,1,1,1,3589,,,1605041995,1605041995,1,0
684,active,0,False,0,1605033555,19,3590,0,0,1,1,1,3590,,,1605041995,1605041995,0,0
685,active,2,False,8,1605041330,12,3591,1,0,1,1,1,3591,,,1605041995,1605041995,0,2
686,active,0,False,0,1605041157,18,3592,1,0,1,1,1,3592,,,1605041995,1605041995,0,0
687,active,1,False,7,1605041800,28,3593,0,0,1,1,1,3593,,,1605041995,1605041995,0,1
688,active,2,False,11,1605040900,7,3595,0,0,1,1,1,3595,,,1605041995,1605041995,2,0
689,active,0,False,12,1605039622,6,3596,1,0,1,1,1,3596,,,1605041995,1605041995,0,0
690,active,1,False,3,1605041319,22,3597,0,0,1,1,1,3597,,,1605041995,1605041995,0,1
691,active,1,False,11,1605041416,8,3598,0,0,1,1,1,3598,,,1605041995,1605041995,0,1
692,active,0,False,1,1605041982,26,3600,0,0,1,1,1,3600,,,1605041995,1605041995,4,0
693,active,0,False,10,1605041972,7,3601,2,0,1,1,1,3601,,,1605041995,1605041995,3,0
694,active,0,False,1,1605041428,22,3602,0,0,1,1,1,3602,,,1605041995,1605041995,0,0
695,active,1,False,3,1605041931,18,3603,0,0,1,1,1,3603,,,1605041995,1605041995,2,0
696,active,0,False,15,1605041565,0,3604,1,0,1,1,1,3604,,,1605041995,1605041995,0,4
697,active,2,False,5,1605041226,15,3605,1,0,1,1,1,3605,,,1605041995,1605041995,0,1
698,active,1,False,2,1605040004,19,3606,0,0,1,1,1,3606,,,1605041995,1605041995,0,0
699,active,0,False,9,1605032077,10,3607,0,0,1,1,1,3607,,,1605041995,1605041995,0,0
700,active,0,False,7,1605040493,14,3608,0,0,1,1,1,3608,,,1605041995,1605041995,0,1
701,active,1,False,11,1605040152,12,3609,0,0,1,1,1,3609,,,1605041995,1605041995,0,2
702,active,0,False,15,1605041930,10,3610,1,1,1,1,1,3610,,,1605041995,1605041995,0,5
703,active,0,False,14,1605041891,17,3611,0,0,1,1,1,3611,,,1605041995,1605041995,0,1
704,active,0,False,5,1605041832,10,3612,0,0,1,1,1,3612,,,1605041995,1605041995,0,5
705,active,1,False,6,1605041087,20,3613,1,0,1,1,1,3613,,,1605041995,1605041995,0,0
706,active,1,False,3,1605040419,19,3614,0,1,1,1,1,3614,,,1605041995,1605041995,4,0
707,active,0,False,5,1605039937,14,3615,2,0,1,1,1,3615,,,1605041995,1605041995,0,3
708,active,1,False,15,1605041698,9,3616,1,0,1,1,1,3616,,,1605041995,1605041995,0,2
709,active,0,False,6,1605040961,21,3617,0,0,1,1,1,3617,,,1605041995,1605041995,0,3
710,active,0,False,18,1605041801,13,3618,2,0,1,1,1,3618,,,1605041995,1605041995,0,2
711,active,2,False,8,1605041404,11,3619,0,0,1,1,1,3619,,,1605041995,1605041995,0,2
712,active,0,False,7,1605040601,16,3620,0,0,1,1,1,3620,,,1605041995,1605041995,0,0
713,active,0,False,0,1605038029,19,3621,0,0,1,1,1,3621,,,1605041995,1605041995,1,0
714,active,1,False,1,1605041611,22,3622,0,0,1,1,1,3622,,,1605041995,1605041995,2,0
715,active,0,False,2,1605041289,34,3623,3,0,1,1,1,3623,,,1605041995,1605041995,0,1
716,active,0,False,7,1605041906,24,3628,0,0,1,1,1,3628,,,1605041995,1605041995,4,0
717,active,0,False,27,1605041486,5,3629,1,0,1,1,1,3629,,,1605041995,1605041995,5,0
718,active,1,False,24,1605041683,9,3630,0,0,1,1,1,3630,,,1605041995,1605041995,4,0
719,active,0,False,5,1605041734,36,3635,2,0,1,1,1,3635,,,1605041995,1605041995,0,3
720,active,0,False,2,1605041508,28,3637,1,0,1,1,1,3637,,,1605041995,1605041995,0,1
721,active,0,False,16,1605039594,0,3638,2,0,1,1,1,3638,,,1605041995,1605041995,0,0
722,active,0,False,4,1605041917,26,3639,0,0,1,1,1,3639,,,1605041995,1605041995,0,2
723,active,0,False,0,1605033319,18,3640,0,0,1,1,1,3640,,,1605041995,1605041995,1,0
724,active,3,False,47,1605041921,6,3641,1,0,1,1,1,3641,,,1605041995,1605041995,0,6
725,active,0,False,2,1605040906,14,3646,0,10,1,1,1,3646,,,1605041995,1605041995,0,0
726,active,5,False,22,1605041726,1,3647,0,0,1,1,1,3647,,,1605041995,1605041995,0,0
727,active,0,False,18,1605041860,5,3648,2,0,1,1,1,3648,,,1605041995,1605041995,0,6
728,active,0,False,1,1605041744,29,3649,0,0,1,1,1,3649,,,1605041995,1605041995,0,1
729,active,1,False,4,1605040665,31,3654,0,0,1,1,1,3654,,,1605041995,1605041995,0,3
730,active,0,False,15,1605041959,31,3656,0,0,1,1,1,3656,,,1605041995,1605041995,13,0
731,active,0,False,19,1605041517,6,3658,2,0,1,1,1,3658,,,1605041995,1605041995,0,2
732,active,0,False,15,1605032024,4,3661,0,0,1,1,1,3661,,,1605041995,1605041995,0,0
733,active,0,False,9,1605041931,0,3664,1,30,1,1,1,3664,"{'active': True, 'off_dock_capacity': 90, 'valet_revision': 20078, 'dock_blocked_count': 30, 'station_id': 'c1e24edf-7192-433f-8d38-be5b6b3647c5', 'region': 'BKN', 'off_dock_count': 73}",[{'id': 'c1e24edf-7192-433f-8d38-be5b6b3647c5'}],1605041995,1605041995,7,0
734,active,1,False,26,1605041388,0,3668,0,0,1,1,1,3668,,,1605041995,1605041995,0,0
735,active,2,False,4,1605041977,32,3671,1,0,1,1,1,3671,,,1605041995,1605041995,2,0
736,active,0,False,0,1605041836,21,3673,0,0,1,1,1,3673,,,1605041995,1605041995,2,0
737,active,1,False,25,1605041847,0,3674,2,0,1,1,1,3674,,,1605041995,1605041995,0,1
738,active,0,False,14,1605040556,9,3676,1,0,1,1,1,3676,,,1605041995,1605041995,0,1
739,active,0,False,0,1605040099,18,3677,0,0,1,1,1,3677,,,1605041995,1605041995,0,0
740,active,0,False,2,1605040203,16,3678,0,0,1,1,1,3678,,,1605041995,1605041995,0,1
741,active,0,False,0,1605011884,14,3679,0,0,1,1,1,3679,,,1605041995,1605041995,0,0
742,active,5,False,42,1605041784,12,3680,1,0,1,1,1,3680,,,1605041995,1605041995,0,5
743,active,0,False,11,1605041594,7,3681,0,0,1,1,1,3681,,,1605041995,1605041995,0,2
744,active,0,False,26,1605041937,13,3686,0,0,1,1,1,3686,,,1605041995,1605041995,1,0
745,active,0,False,65,1605041971,14,3687,4,0,1,1,1,3687,,,1605041995,1605041995,0,15
746,active,2,False,3,1605041807,43,3689,0,1,1,1,1,3689,,,1605041995,1605041995,2,0
747,active,3,False,30,1605041797,5,3690,1,0,1,1,1,3690,,,1605041995,1605041995,0,5
748,active,0,False,3,1605041919,16,3691,0,0,1,1,1,3691,,,1605041995,1605041995,0,2
749,active,1,False,23,1605041248,4,3693,0,0,1,1,1,3693,,,1605041995,1605041995,0,0
750,active,0,False,3,1605038158,15,3694,0,0,1,1,1,3694,,,1605041995,1605041995,0,0
751,active,1,False,1,1605041860,42,3697,0,0,1,1,1,3697,,,1605041995,1605041995,2,0
752,active,0,False,1,1605041619,23,3699,6,0,1,1,1,3699,,,1605041995,1605041995,0,0
753,active,1,False,18,1605029187,1,3704,0,0,1,1,1,3704,,,1605041995,1605041995,0,0
754,active,0,False,34,1605041960,18,3707,3,0,1,1,1,3707,,,1605041995,1605041995,0,6
755,active,0,False,26,1605041944,2,3708,1,0,1,1,1,3708,,,1605041995,1605041995,0,3
756,active,1,False,16,1605041959,34,3709,1,0,1,1,1,3709,,,1605041995,1605041995,1,0
757,active,4,False,27,1605041944,19,3711,1,0,1,1,1,3711,,,1605041995,1605041995,0,5
758,active,0,False,1,1605041884,38,3712,0,0,1,1,1,3712,,,1605041995,1605041995,0,0
759,active,0,False,2,1605041949,58,3714,1,0,1,1,1,3714,,,1605041995,1605041995,0,0
760,active,0,False,25,1605041804,5,3715,1,0,1,1,1,3715,,,1605041995,1605041995,3,0
761,active,0,False,4,1605040353,19,3716,0,0,1,1,1,3716,,,1605041995,1605041995,1,0
762,active,1,False,3,1605041320,42,3718,1,0,1,1,1,3718,,,1605041995,1605041995,4,0
763,active,0,False,2,1605041713,33,3721,0,0,1,1,1,3721,,,1605041995,1605041995,2,0
764,active,0,True,16,1605041859,12,3723,2,0,1,1,1,3723,,,1605041995,1605041995,0,2
765,active,0,False,22,1605041898,16,3724,1,0,1,1,1,3724,,,1605041995,1605041995,0,6
766,active,0,False,5,1605041796,33,3725,3,0,1,1,1,3725,,,1605041995,1605041995,0,1
767,active,0,False,14,1605041917,8,3726,1,0,1,1,1,3726,,,1605041995,1605041995,0,4
768,active,0,False,32,1605041200,6,3727,0,0,1,1,1,3727,,,1605041995,1605041995,0,1
769,active,0,False,3,1605041414,21,3728,0,0,1,1,1,3728,,,1605041995,1605041995,0,1
770,active,9,False,29,1605041965,13,3731,4,0,1,1,1,3731,,,1605041995,1605041995,0,9
771,active,1,False,9,1605041948,36,3733,1,0,1,1,1,3733,,,1605041995,1605041995,2,0
772,active,0,False,8,1605041966,40,3734,2,0,1,1,1,3734,,,1605041995,1605041995,0,5
773,active,0,False,34,1605041685,0,3735,4,0,1,1,1,3735,,,1605041995,1605041995,0,0
774,out_of_service,0,False,0,1601471240,3,3736,0,0,0,0,0,3736,,,1605041995,1605041995,0,0
775,active,0,False,18,1605041426,17,3737,0,0,1,1,1,3737,,,1605041995,1605041995,0,1
776,active,0,False,15,1605041058,14,3738,2,0,1,1,1,3738,,,1605041995,1605041995,0,0
777,active,0,False,13,1605041780,23,3739,1,0,1,1,1,3739,,,1605041995,1605041995,1,0
778,active,1,False,30,1605041618,1,3740,3,0,1,1,1,3740,,,1605041995,1605041995,0,4
779,active,2,False,6,1605041963,45,3744,0,0,1,1,1,3744,,,1605041995,1605041995,0,1
780,active,0,False,9,1605041908,18,3745,0,0,1,1,1,3745,,,1605041995,1605041995,0,1
781,active,0,False,37,1605041774,9,3746,2,0,1,1,1,3746,,,1605041995,1605041995,0,1
782,active,1,False,5,1605041592,18,3749,0,0,1,1,1,3749,,,1605041995,1605041995,2,0
783,active,0,False,1,1605041828,16,3755,2,0,1,1,1,3755,,,1605041995,1605041995,0,1
784,active,0,False,5,1605041864,16,3756,0,0,1,1,1,3756,,,1605041995,1605041995,0,0
785,active,0,False,21,1605041705,2,3757,0,0,1,1,1,3757,,,1605041995,1605041995,0,4
786,active,0,False,3,1605041740,16,3758,0,0,1,1,1,3758,,,1605041995,1605041995,2,0
787,active,0,False,4,1605041676,15,3759,0,0,1,1,1,3759,,,1605041995,1605041995,2,0
788,active,0,False,1,1605041980,22,3760,0,0,1,1,1,3760,,,1605041995,1605041995,0,0
789,active,0,False,0,1605040448,27,3761,0,0,1,1,1,3761,,,1605041995,1605041995,0,0
790,active,0,False,27,1605041070,0,3762,0,0,1,1,1,3762,,,1605041995,1605041995,0,1
791,active,0,False,10,1605041712,17,3763,0,0,1,1,1,3763,,,1605041995,1605041995,0,2
792,active,1,False,5,1605039210,16,3764,0,0,1,1,1,3764,,,1605041995,1605041995,1,0
793,active,2,False,11,1605041483,10,3765,0,0,1,1,1,3765,,,1605041995,1605041995,0,0
794,active,0,False,3,1605041575,21,3766,0,0,1,1,1,3766,,,1605041995,1605041995,0,1
795,active,0,False,4,1605040686,15,3767,0,0,1,1,1,3767,,,1605041995,1605041995,0,1
796,active,0,False,22,1605040083,1,3768,0,0,1,1,1,3768,,,1605041995,1605041995,0,2
797,active,0,False,12,1605037971,10,3769,1,0,1,1,1,3769,,,1605041995,1605041995,0,1
798,active,0,False,3,1605041414,18,3770,0,0,1,1,1,3770,,,1605041995,1605041995,0,3
799,active,0,False,14,1605041596,15,3771,1,0,1,1,1,3771,,,1605041995,1605041995,0,2
800,active,0,False,15,1605041462,4,3772,0,0,1,1,1,3772,,,1605041995,1605041995,0,2
801,active,0,False,7,1605041752,13,3773,0,0,1,1,1,3773,,,1605041995,1605041995,0,0
802,active,0,False,1,1605041529,22,3774,0,0,1,1,1,3774,,,1605041995,1605041995,1,0
803,active,2,False,5,1605041374,22,3775,0,0,1,1,1,3775,,,1605041995,1605041995,4,0
804,active,0,False,0,1605039531,23,3776,0,0,1,1,1,3776,,,1605041995,1605041995,0,0
805,active,0,False,0,1605041813,23,3777,0,0,1,1,1,3777,,,1605041995,1605041995,0,0
806,active,0,False,0,1605035493,26,3778,1,0,1,1,1,3778,,,1605041995,1605041995,0,0
807,active,0,False,1,1605041646,23,3779,0,0,1,1,1,3779,,,1605041995,1605041995,2,0
808,active,0,False,2,1605036989,20,3780,0,0,1,1,1,3780,,,1605041995,1605041995,1,0
809,active,1,False,1,1605041771,29,3781,0,0,1,1,1,3781,,,1605041995,1605041995,0,1
810,active,2,False,21,1605041858,7,3782,3,0,1,1,1,3782,,,1605041995,1605041995,1,0
811,active,2,False,44,1605041871,21,3783,0,0,1,1,1,3783,,,1605041995,1605041995,0,8
812,active,1,False,23,1605041812,12,3785,2,0,1,1,1,3785,,,1605041995,1605041995,0,10
813,active,1,False,33,1605041842,11,3786,5,0,1,1,1,3786,,,1605041995,1605041995,1,0
814,active,0,False,13,1605041592,8,3787,1,0,1,1,1,3787,,,1605041995,1605041995,0,1
815,active,0,False,0,1605035381,31,3789,0,0,1,1,1,3789,,,1605041995,1605041995,2,0
816,active,0,False,21,1605041700,15,3790,1,0,1,1,1,3790,,,1605041995,1605041995,0,1
817,active,0,False,19,1605038716,13,3791,0,0,1,1,1,3791,,,1605041995,1605041995,1,0
818,active,0,False,27,1605041665,3,3792,0,0,1,1,1,3792,,,1605041995,1605041995,2,0
819,active,0,False,17,1605041430,2,3795,0,0,1,1,1,3795,,,1605041995,1605041995,0,1
820,active,0,False,31,1605041857,22,3798,2,0,1,1,1,3798,,,1605041995,1605041995,0,1
821,active,0,False,0,86400,0,3799,0,0,1,1,1,3799,,,1605041995,1605041995,0,0
822,active,0,False,9,1605038194,18,3803,0,0,1,1,1,3803,,,1605041995,1605041995,3,0
823,active,0,False,20,1605041983,2,3804,2,0,1,1,1,3804,,,1605041995,1605041995,0,2
824,active,1,False,2,1605041158,17,3808,0,0,1,1,1,3808,,,1605041995,1605041995,0,2
825,active,6,False,49,1605041894,4,3809,0,0,1,1,1,3809,,,1605041995,1605041995,0,18
826,active,1,False,7,1605041976,10,3811,2,0,1,1,1,3811,,,1605041995,1605041995,0,0
827,active,0,False,39,1605041946,4,3812,6,0,1,1,1,3812,,,1605041995,1605041995,5,0
828,active,1,True,34,1605041976,14,3813,1,0,1,1,1,3813,,,1605041995,1605041995,0,7
829,active,0,False,0,1604990003,0,3814,0,23,1,0,0,3814,,,1605041995,1605041995,0,0
830,active,2,False,7,1605041932,31,3815,3,0,1,1,1,3815,,,1605041995,1605041995,0,0
831,active,0,False,6,1605015797,17,3816,1,0,1,1,1,3816,,,1605041995,1605041995,0,0
832,active,1,False,3,1605040330,15,3817,0,0,1,1,1,3817,,,1605041995,1605041995,0,2
833,active,0,False,23,1605041277,15,3818,2,0,1,1,1,3818,,,1605041995,1605041995,0,0
834,active,0,False,12,1605040740,8,3819,0,0,1,1,1,3819,,,1605041995,1605041995,1,0
835,active,0,False,1,1605041831,17,3820,1,0,1,1,1,3820,,,1605041995,1605041995,0,1
836,active,0,False,0,1605036619,25,3821,0,0,1,1,1,3821,,,1605041995,1605041995,1,0
837,active,0,False,1,1605041509,18,3822,1,0,1,1,1,3822,,,1605041995,1605041995,0,0
838,active,0,False,2,1605041549,27,3823,1,0,1,1,1,3823,,,1605041995,1605041995,1,0
839,active,0,False,3,1605041603,20,3824,0,0,1,1,1,3824,,,1605041995,1605041995,1,0
840,active,0,False,0,1605028635,29,3825,0,0,1,1,1,3825,,,1605041995,1605041995,0,0
841,active,0,False,0,1605040362,18,3826,0,0,1,1,1,3826,,,1605041995,1605041995,0,0
842,active,0,False,2,1605041901,18,3827,0,0,1,1,1,3827,,,1605041995,1605041995,0,0
843,active,0,False,0,1605039838,22,3828,0,0,1,1,1,3828,,,1605041995,1605041995,1,0
844,active,0,False,0,1605035751,24,3829,0,0,1,1,1,3829,,,1605041995,1605041995,0,0
845,active,0,False,2,1605041954,19,3830,1,0,1,1,1,3830,,,1605041995,1605041995,1,0
846,active,0,False,2,1605041404,32,3831,1,0,1,1,1,3831,,,1605041995,1605041995,2,0
847,active,0,False,1,1605039251,20,3832,0,0,1,1,1,3832,,,1605041995,1605041995,0,1
848,active,0,False,1,1605041405,17,3833,0,0,1,1,1,3833,,,1605041995,1605041995,0,0
849,active,1,False,3,1605040376,15,3834,1,0,1,1,1,3834,,,1605041995,1605041995,0,3
850,active,0,False,0,1605030069,22,3835,0,0,1,1,1,3835,,,1605041995,1605041995,1,0
851,active,0,False,1,1605039558,28,3836,0,0,1,1,1,3836,,,1605041995,1605041995,0,0
852,active,0,False,0,1605040592,29,3837,0,0,1,1,1,3837,,,1605041995,1605041995,0,0
