,eightd_has_available_keys,is_returning,num_bikes_available,num_ebikes_available,num_docks_available,num_docks_disabled,is_installed,legacy_id,station_id,num_bikes_disabled,station_status,last_reported,is_renting,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,False,1,13,0,42,0,1,72,72,0,active,1605210936,1,,,1605211200,1605211200,3,0
1,False,1,31,2,1,0,1,79,79,1,active,1605210951,1,,,1605211200,1605211200,0,0
2,False,1,27,4,0,0,1,82,82,0,active,1605209831,1,,,1605211200,1605211200,0,0
3,False,1,40,0,22,0,1,83,83,0,active,1605211137,1,,,1605211200,1605211200,0,1
4,False,0,0,0,0,0,0,116,116,0,out_of_service,86400,0,,,1605211200,1605211200,0,0
5,False,1,42,0,9,0,1,119,119,2,active,1605210539,1,,,1605211200,1605211200,1,0
6,False,1,3,0,16,0,1,120,120,0,active,1605210858,1,,,1605211200,1605211200,0,2
7,False,1,12,4,19,0,1,127,127,0,active,1605211083,1,,,1605211200,1605211200,0,0
8,False,1,41,1,13,0,1,128,128,2,active,1605210575,1,,,1605211200,1605211200,0,1
9,False,1,9,0,15,0,1,143,143,0,active,1605210885,1,,,1605211200,1605211200,0,0
10,False,1,57,1,0,0,1,144,144,1,active,1605206529,1,,,1605211200,1605211200,0,0
11,False,1,24,0,15,0,1,146,146,0,active,1605210732,1,,,1605211200,1605211200,1,0
12,False,1,14,0,40,0,1,150,150,1,active,1605210715,1,,,1605211200,1605211200,0,0
13,True,1,26,0,4,0,1,151,151,3,active,1605211022,1,,,1605211200,1605211200,2,0
14,False,1,41,0,7,0,1,152,152,1,active,1605211056,1,,,1605211200,1605211200,1,0
15,False,1,6,4,16,0,1,157,157,1,active,1605209705,1,,,1605211200,1605211200,0,2
16,False,1,14,0,20,0,1,161,161,1,active,1605211158,1,,,1605211200,1605211200,3,0
17,False,1,20,4,26,0,1,164,164,1,active,1605209759,1,,,1605211200,1605211200,0,2
18,False,1,43,3,3,0,1,168,168,1,active,1605211046,1,,,1605211200,1605211200,2,0
19,False,1,59,1,11,0,1,173,173,0,active,1605211122,1,,,1605211200,1605211200,0,4
20,False,1,13,0,22,0,1,174,174,0,active,1605210614,1,,,1605211200,1605211200,0,3
21,False,1,57,4,1,0,1,212,212,2,active,1605210702,1,,,1605211200,1605211200,0,3
22,False,1,8,0,28,0,1,216,216,1,active,1605210921,1,,,1605211200,1605211200,0,1
23,False,1,37,2,1,0,1,217,217,1,active,1605210718,1,,,1605211200,1605211200,2,0
24,False,1,29,0,1,0,1,223,223,3,active,1605211057,1,,,1605211200,1605211200,0,1
25,True,1,3,0,27,0,1,224,224,0,active,1605210712,1,,,1605211200,1605211200,0,1
26,False,1,42,7,8,1,1,228,228,4,active,1605210428,1,,,1605211200,1605211200,0,2
27,False,1,19,6,2,0,1,229,229,2,active,1605211071,1,,,1605211200,1605211200,0,0
28,False,1,0,0,0,0,1,236,236,0,active,86400,1,,,1605211200,1605211200,0,0
29,False,1,9,1,27,0,1,237,237,3,active,1605211024,1,,,1605211200,1605211200,0,1
30,False,1,16,0,15,0,1,238,238,0,active,1605210711,1,,,1605211200,1605211200,0,3
31,False,1,21,0,9,0,1,239,239,1,active,1605208109,1,,,1605211200,1605211200,0,3
32,False,1,11,0,10,0,1,241,241,2,active,1605209306,1,,,1605211200,1605211200,1,0
33,False,1,43,1,3,0,1,242,242,0,active,1605210297,1,,,1605211200,1605211200,0,0
34,False,1,2,0,27,0,1,244,244,2,active,1605211140,1,,,1605211200,1605211200,1,0
35,False,1,14,0,9,0,1,245,245,0,active,1605206988,1,,,1605211200,1605211200,0,1
36,False,1,21,2,33,0,1,247,247,1,active,1605211102,1,,,1605211200,1605211200,2,0
37,False,1,89,2,7,0,1,248,248,3,active,1605209970,1,,,1605211200,1605211200,1,0
38,False,1,22,1,5,0,1,249,249,0,active,1605210514,1,,,1605211200,1605211200,2,0
39,False,1,25,0,13,0,1,250,250,2,active,1605211133,1,,,1605211200,1605211200,7,0
40,False,1,17,2,10,0,1,251,251,0,active,1605211132,1,,,1605211200,1605211200,3,0
41,False,1,21,1,12,0,1,252,252,0,active,1605211076,1,,,1605211200,1605211200,3,0
42,False,1,10,3,35,1,1,254,254,1,active,1605210712,1,,,1605211200,1605211200,0,2
43,False,1,37,2,1,0,1,257,257,1,active,1605211140,1,,,1605211200,1605211200,1,0
44,False,1,0,0,21,0,1,258,258,2,active,1605210844,1,,,1605211200,1605211200,1,0
45,False,1,35,1,4,0,1,259,259,0,active,1605207625,1,,,1605211200,1605211200,0,1
46,False,1,25,0,6,0,1,260,260,2,active,1605211184,1,,,1605211200,1605211200,0,1
47,False,1,20,5,21,0,1,261,261,0,active,1605209361,1,,,1605211200,1605211200,0,2
48,False,1,1,0,21,0,1,262,262,2,active,1605207847,1,,,1605211200,1605211200,2,0
49,False,1,20,0,6,0,1,264,264,1,active,1605210470,1,,,1605211200,1605211200,0,0
50,False,1,14,1,21,0,1,265,265,0,active,1605210896,1,,,1605211200,1605211200,0,0
51,False,1,14,1,55,0,1,267,267,1,active,1605211180,1,,,1605211200,1605211200,5,0
52,False,1,23,0,3,0,1,268,268,1,active,1605210587,1,,,1605211200,1605211200,2,0
53,False,1,1,1,22,0,1,270,270,0,active,1605210498,1,,,1605211200,1605211200,3,0
54,False,1,11,0,20,0,1,274,274,0,active,1605210526,1,,,1605211200,1605211200,0,2
55,False,1,0,0,19,0,1,275,275,0,active,1605211127,1,,,1605211200,1605211200,0,0
56,False,1,10,0,14,0,1,276,276,1,active,1605207291,1,,,1605211200,1605211200,0,0
57,False,1,7,0,12,0,1,278,278,0,active,1605211076,1,,,1605211200,1605211200,0,0
58,False,0,0,0,0,0,0,280,280,0,out_of_service,86400,0,,,1605211200,1605211200,0,0
59,True,1,59,8,6,0,1,281,281,1,active,1605210995,1,,,1605211200,1605211200,0,3
60,False,1,6,2,20,0,1,282,282,1,active,1605209211,1,,,1605211200,1605211200,0,2
61,False,1,37,8,12,0,1,284,284,2,active,1605211161,1,,,1605211200,1605211200,5,0
62,True,1,38,4,14,0,1,285,285,1,active,1605211105,1,,,1605211200,1605211200,9,0
63,False,1,3,0,16,0,1,289,289,0,active,1605208945,1,,,1605211200,1605211200,0,1
64,False,1,12,0,7,0,1,291,291,1,active,1605210049,1,,,1605211200,1605211200,0,2
65,False,1,43,3,9,0,1,293,293,2,active,1605210876,1,,,1605211200,1605211200,2,0
66,False,1,23,5,1,0,1,295,295,0,active,1605211135,1,,,1605211200,1605211200,0,3
67,False,1,27,6,49,0,1,297,297,1,active,1605211187,1,,,1605211200,1605211200,0,1
68,False,1,6,1,29,0,1,298,298,0,active,1605210109,1,,,1605211200,1605211200,0,1
69,False,1,31,2,27,0,1,301,301,0,active,1605211041,1,,,1605211200,1605211200,1,0
70,False,1,3,3,31,0,1,302,302,3,active,1605211047,1,,,1605211200,1605211200,0,1
71,False,1,62,1,3,0,1,303,303,2,active,1605211158,1,,,1605211200,1605211200,1,0
72,False,1,27,11,6,0,1,304,304,0,active,1605210903,1,,,1605211200,1605211200,0,2
73,False,1,21,5,12,0,1,305,305,0,active,1605210950,1,,,1605211200,1605211200,0,2
74,False,1,13,1,16,0,1,307,307,1,active,1605211102,1,,,1605211200,1605211200,6,0
75,False,1,47,0,0,0,1,308,308,1,active,1605208767,1,,,1605211200,1605211200,0,4
76,False,1,39,0,1,0,1,309,309,1,active,1605210998,1,,,1605211200,1605211200,1,0
77,False,1,51,1,14,0,1,310,310,1,active,1605211113,1,,,1605211200,1605211200,0,2
78,False,1,28,0,0,0,1,311,311,3,active,1605209750,1,,,1605211200,1605211200,0,2
79,False,1,31,5,1,0,1,312,312,1,active,1605211066,1,,,1605211200,1605211200,1,0
80,False,1,53,2,2,0,1,313,313,0,active,1605209602,1,,,1605211200,1605211200,1,0
81,False,1,17,1,9,0,1,315,315,3,active,1605210462,1,,,1605211200,1605211200,0,0
82,False,0,23,4,19,0,1,316,316,1,active,1605211038,0,,,1605211200,1605211200,1,0
83,False,1,13,1,40,0,1,317,317,1,active,1605211062,1,,,1605211200,1605211200,0,1
84,False,1,18,1,15,0,1,319,319,0,active,1605211035,1,,,1605211200,1605211200,3,0
85,False,1,39,4,0,0,1,320,320,0,active,1605210393,1,,,1605211200,1605211200,0,4
86,False,1,30,0,8,0,1,321,321,1,active,1605208240,1,,,1605211200,1605211200,0,1
87,False,1,32,1,7,0,1,323,323,0,active,1605209855,1,,,1605211200,1605211200,5,0
88,False,1,72,0,0,0,1,324,324,2,active,1605211105,1,,,1605211200,1605211200,2,0
89,False,1,15,3,20,0,1,325,325,0,active,1605210924,1,,,1605211200,1605211200,4,0
90,False,1,5,1,34,0,1,326,326,2,active,1605211041,1,,,1605211200,1605211200,0,4
91,True,1,26,0,12,0,1,327,327,1,active,1605210890,1,,,1605211200,1605211200,2,0
92,False,1,24,0,8,0,1,328,328,3,active,1605210850,1,,,1605211200,1605211200,5,0
93,False,1,27,1,11,0,1,330,330,1,active,1605210780,1,,,1605211200,1605211200,2,0
94,False,1,2,2,23,0,1,331,331,2,active,1605211068,1,,,1605211200,1605211200,5,0
95,False,1,16,0,20,0,1,332,332,0,active,1605209793,1,,,1605211200,1605211200,0,0
96,False,1,28,1,2,0,1,334,334,1,active,1605210236,1,,,1605211200,1605211200,0,1
97,False,1,25,0,1,0,1,335,335,1,active,1605211176,1,,,1605211200,1605211200,0,1
98,False,1,23,1,11,0,1,336,336,2,active,1605210926,1,,,1605211200,1605211200,2,0
99,False,1,21,1,6,0,1,340,340,0,active,1605211047,1,,,1605211200,1605211200,0,0
100,False,0,16,0,3,0,1,341,341,0,active,1605202828,0,,,1605211200,1605211200,0,0
101,False,1,16,1,12,1,1,342,342,0,active,1605210935,1,,,1605211200,1605211200,5,0
102,False,1,23,0,0,0,1,343,343,0,active,1605208969,1,,,1605211200,1605211200,0,0
103,False,1,0,0,18,0,1,344,344,5,active,1605199662,1,,,1605211200,1605211200,1,0
104,False,1,4,0,21,0,1,346,346,2,active,1605211187,1,,,1605211200,1605211200,4,0
105,False,1,35,2,18,0,1,347,347,1,active,1605211000,1,,,1605211200,1605211200,0,2
106,False,1,40,1,21,0,1,349,349,0,active,1605211180,1,,,1605211200,1605211200,0,2
107,False,1,29,1,15,1,1,350,350,2,active,1605210934,1,,,1605211200,1605211200,4,0
108,False,1,38,0,0,0,1,351,351,1,active,1605211188,1,,,1605211200,1605211200,0,2
109,False,1,7,1,19,0,1,353,353,1,active,1605210964,1,,,1605211200,1605211200,0,0
110,False,1,2,1,45,0,1,354,354,0,active,1605210136,1,,,1605211200,1605211200,0,0
111,False,1,41,1,0,0,1,355,355,2,active,1605211015,1,,,1605211200,1605211200,0,6
112,False,1,6,0,17,0,1,356,356,0,active,1605210415,1,,,1605211200,1605211200,0,0
113,False,1,18,3,32,0,1,358,358,0,active,1605211178,1,,,1605211200,1605211200,0,0
114,False,1,56,11,17,0,1,359,359,5,active,1605211054,1,,,1605211200,1605211200,0,1
115,False,1,17,3,20,0,1,360,360,2,active,1605210934,1,,,1605211200,1605211200,4,0
116,False,1,62,0,16,0,1,361,361,1,active,1605211150,1,,,1605211200,1605211200,0,2
117,False,1,35,0,21,0,1,362,362,1,active,1605210593,1,,,1605211200,1605211200,1,0
118,False,0,0,0,3,0,0,363,363,0,out_of_service,1604843856,0,,,1605211200,1605211200,0,0
119,False,1,2,1,24,0,1,364,364,1,active,1605209939,1,,,1605211200,1605211200,0,0
120,False,1,0,0,33,0,1,366,366,0,active,1605210556,1,,,1605211200,1605211200,1,0
121,False,1,30,5,11,0,1,367,367,2,active,1605211181,1,,,1605211200,1605211200,0,2
122,False,1,17,1,25,2,1,368,368,3,active,1605211186,1,,,1605211200,1605211200,2,0
123,False,1,47,1,29,0,1,369,369,0,active,1605210216,1,,,1605211200,1605211200,0,4
124,False,1,11,1,16,0,1,372,372,0,active,1605209591,1,,,1605211200,1605211200,1,0
125,False,1,6,0,12,0,1,373,373,1,active,1605207945,1,,,1605211200,1605211200,0,0
126,False,1,37,1,5,0,1,376,376,0,active,1605210821,1,,,1605211200,1605211200,0,2
127,False,1,44,4,2,0,1,377,377,2,active,1605210963,1,,,1605211200,1605211200,0,0
128,False,1,50,9,5,0,1,379,379,1,active,1605210961,1,,,1605211200,1605211200,4,0
129,False,1,34,3,7,0,1,380,380,1,active,1605210750,1,,,1605211200,1605211200,0,2
130,False,1,19,0,19,1,1,383,383,0,active,1605210987,1,,,1605211200,1605211200,0,2
131,False,1,14,5,15,0,1,385,385,0,active,1605211108,1,,,1605211200,1605211200,0,8
132,False,1,78,1,2,0,1,386,386,2,active,1605211188,1,,,1605211200,1605211200,0,1
133,False,1,18,1,19,0,1,387,387,2,active,1605210605,1,,,1605211200,1605211200,0,5
134,False,1,24,1,9,0,1,388,388,2,active,1605211046,1,,,1605211200,1605211200,0,8
135,False,1,3,0,23,0,1,389,389,1,active,1605210797,1,,,1605211200,1605211200,0,1
136,False,1,13,1,18,0,1,390,390,0,active,1605211014,1,,,1605211200,1605211200,3,0
137,False,1,1,0,12,13,1,391,391,12,active,1605211190,1,,,1605211200,1605211200,8,0
138,False,1,35,1,0,0,1,392,392,0,active,1605210310,1,,,1605211200,1605211200,0,0
139,False,1,0,0,37,0,1,393,393,0,active,1605209010,1,,,1605211200,1605211200,5,0
140,False,0,0,0,0,0,0,394,394,0,out_of_service,86400,0,,,1605211200,1605211200,0,0
141,False,1,5,0,19,0,1,396,396,1,active,1605210901,1,,,1605211200,1605211200,0,1
142,False,1,0,0,74,0,1,397,397,1,active,1605209289,1,,,1605211200,1605211200,0,0
143,False,1,27,0,3,0,1,398,398,1,active,1605209989,1,,,1605211200,1605211200,0,0
144,False,1,1,0,37,0,1,399,399,1,active,1605210521,1,,,1605211200,1605211200,1,0
145,False,1,5,0,9,1,1,400,400,0,active,1605206678,1,,,1605211200,1605211200,2,0
146,False,1,16,2,25,0,1,401,401,1,active,1605211045,1,,,1605211200,1605211200,0,5
147,False,0,38,6,0,0,1,402,402,1,active,1605211071,0,,,1605211200,1605211200,0,0
148,False,1,22,0,9,0,1,403,403,0,active,1605210981,1,,,1605211200,1605211200,0,3
149,False,1,30,1,19,0,1,405,405,2,active,1605210734,1,,,1605211200,1605211200,4,0
150,False,1,5,2,15,0,1,406,406,0,active,1605210969,1,,,1605211200,1605211200,2,0
151,False,1,16,1,5,0,1,408,408,2,active,1605211184,1,,,1605211200,1605211200,0,1
152,False,1,6,1,38,0,1,410,410,1,active,1605211106,1,,,1605211200,1605211200,4,0
153,False,1,2,1,28,0,1,411,411,1,active,1605210601,1,,,1605211200,1605211200,3,0
154,False,1,27,1,1,0,1,412,412,1,active,1605211146,1,,,1605211200,1605211200,0,0
155,False,1,13,0,31,0,1,415,415,2,active,1605209987,1,,,1605211200,1605211200,0,0
156,False,1,1,1,30,0,1,416,416,0,active,1605210859,1,,,1605211200,1605211200,0,1
157,False,1,15,0,9,0,1,417,417,1,active,1605210257,1,,,1605211200,1605211200,0,4
158,False,1,34,0,3,0,1,418,418,0,active,1605210539,1,,,1605211200,1605211200,1,0
159,False,1,3,1,19,0,1,419,419,1,active,1605210625,1,,,1605211200,1605211200,0,0
160,False,1,1,0,48,0,1,420,420,2,active,1605202692,1,,,1605211200,1605211200,0,0
161,False,1,7,0,9,0,1,421,421,3,active,1605210775,1,,,1605211200,1605211200,0,1
162,False,1,25,0,50,0,1,422,422,3,active,1605210610,1,,,1605211200,1605211200,0,10
163,False,1,6,2,20,0,1,423,423,1,active,1605211154,1,,,1605211200,1605211200,0,3
164,True,1,17,0,11,0,1,426,426,2,active,1605211037,1,,,1605211200,1605211200,5,0
165,False,1,35,0,11,0,1,427,427,1,active,1605209683,1,,,1605211200,1605211200,0,0
166,False,1,4,0,26,0,1,432,432,1,active,1605211189,1,,,1605211200,1605211200,2,0
167,False,1,37,3,22,0,1,434,434,1,active,1605210856,1,,,1605211200,1605211200,2,0
168,False,1,46,0,3,0,1,435,435,1,active,1605211002,1,,,1605211200,1605211200,0,1
169,False,1,3,0,24,0,1,436,436,0,active,1605210346,1,,,1605211200,1605211200,2,0
170,False,1,2,0,22,0,1,437,437,0,active,1605210157,1,,,1605211200,1605211200,1,0
171,False,1,31,2,16,0,1,438,438,0,active,1605211087,1,,,1605211200,1605211200,0,6
172,False,1,7,2,36,0,1,439,439,0,active,1605211153,1,,,1605211200,1605211200,0,6
173,False,1,24,6,8,0,1,440,440,0,active,1605210769,1,,,1605211200,1605211200,0,1
174,False,1,31,3,19,0,1,442,442,1,active,1605211058,1,,,1605211200,1605211200,2,0
175,False,1,7,0,15,0,1,443,443,1,active,1605209753,1,,,1605211200,1605211200,0,4
176,False,1,42,0,37,0,1,445,445,1,active,1605211065,1,,,1605211200,1605211200,3,0
177,False,1,9,0,68,0,1,446,446,2,active,1605210895,1,,,1605211200,1605211200,0,8
178,False,1,12,8,18,1,1,447,447,0,active,1605211011,1,,,1605211200,1605211200,2,0
179,False,1,0,0,27,0,1,448,448,0,active,1605210538,1,,,1605211200,1605211200,3,0
180,False,1,21,2,44,0,1,450,450,2,active,1605211183,1,,,1605211200,1605211200,4,0
181,False,1,53,2,12,0,1,453,453,1,active,1605210739,1,,,1605211200,1605211200,2,0
182,False,1,2,1,32,0,1,454,454,1,active,1605210737,1,,,1605211200,1605211200,3,0
183,False,1,4,1,53,0,1,455,455,2,active,1605211118,1,,,1605211200,1605211200,0,0
184,False,1,13,4,0,34,1,456,456,1,active,1605211179,1,"{'active': True, 'valet_revision': 1298, 'station_id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_count': 20, 'off_dock_capacity': 30, 'dock_blocked_count': 34, 'region': 'BKN'}",[{'id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c'}],1605211200,1605211200,0,3
185,False,1,21,10,56,0,1,457,457,2,active,1605210965,1,,,1605211200,1605211200,4,0
186,False,1,9,0,21,0,1,458,458,1,active,1605210990,1,,,1605211200,1605211200,0,1
187,False,1,5,1,20,0,1,460,460,0,active,1605211005,1,,,1605211200,1605211200,0,2
188,False,1,36,5,20,0,1,461,461,0,active,1605211133,1,,,1605211200,1605211200,0,9
189,False,1,51,0,24,0,1,462,462,2,active,1605210942,1,,,1605211200,1605211200,2,0
190,False,1,17,12,35,1,1,464,464,0,active,1605210856,1,,,1605211200,1605211200,0,1
191,False,1,29,1,8,0,1,465,465,2,active,1605211151,1,,,1605211200,1605211200,1,0
192,False,1,17,5,9,8,1,466,466,1,active,1605210815,1,,,1605211200,1605211200,0,1
193,False,1,31,0,3,0,1,467,467,0,active,1605210517,1,,,1605211200,1605211200,0,0
194,False,1,39,3,24,0,1,468,468,2,active,1605211010,1,,,1605211200,1605211200,0,1
195,False,1,20,2,37,0,1,469,469,0,active,1605210482,1,,,1605211200,1605211200,0,2
196,False,1,60,3,12,0,1,470,470,0,active,1605211095,1,,,1605211200,1605211200,11,0
197,False,1,13,2,18,0,1,471,471,0,active,1605208324,1,,,1605211200,1605211200,0,1
198,False,1,27,7,27,0,1,472,472,1,active,1605211049,1,,,1605211200,1605211200,1,0
199,False,1,52,1,12,0,1,473,473,0,active,1605210394,1,,,1605211200,1605211200,0,0
200,False,1,35,7,19,0,1,474,474,2,active,1605210984,1,,,1605211200,1605211200,0,1
201,False,1,43,3,21,0,1,476,476,1,active,1605210632,1,,,1605211200,1605211200,3,0
202,False,1,31,11,37,1,1,477,477,2,active,1605210994,1,,,1605211200,1605211200,29,0
203,False,1,3,0,32,0,1,478,478,2,active,1605210445,1,,,1605211200,1605211200,1,0
204,False,1,6,2,24,0,1,479,479,1,active,1605211036,1,,,1605211200,1605211200,1,0
205,False,1,2,0,26,0,1,480,480,1,active,1605210605,1,,,1605211200,1605211200,6,0
206,False,1,8,0,17,0,1,481,481,0,active,1605209605,1,,,1605211200,1605211200,0,1
207,False,1,75,2,2,0,1,482,482,1,active,1605210803,1,,,1605211200,1605211200,1,0
208,False,1,0,0,34,0,1,483,483,0,active,1605209838,1,,,1605211200,1605211200,3,0
209,False,1,39,0,6,0,1,484,484,1,active,1605211063,1,,,1605211200,1605211200,0,0
210,False,1,18,7,20,0,1,485,485,2,active,1605211151,1,,,1605211200,1605211200,0,7
211,False,1,24,6,16,0,1,486,486,1,active,1605211116,1,,,1605211200,1605211200,0,4
212,False,1,11,3,23,0,1,487,487,1,active,1605211181,1,,,1605211200,1605211200,3,0
213,False,1,29,0,17,0,1,489,489,3,active,1605211091,1,,,1605211200,1605211200,0,1
214,False,1,50,9,16,0,1,490,490,0,active,1605211189,1,,,1605211200,1605211200,9,0
215,False,1,48,16,16,1,1,492,492,3,active,1605211182,1,,,1605211200,1605211200,13,0
216,False,1,31,6,2,0,1,493,493,1,active,1605211183,1,,,1605211200,1605211200,0,0
217,False,1,26,5,39,0,1,494,494,1,active,1605211100,1,,,1605211200,1605211200,4,0
218,False,1,13,4,26,0,1,495,495,0,active,1605211122,1,,,1605211200,1605211200,0,2
219,False,1,46,0,18,0,1,496,496,1,active,1605210701,1,,,1605211200,1605211200,1,0
220,False,1,35,10,25,0,1,497,497,6,active,1605211075,1,,,1605211200,1605211200,0,3
221,True,1,19,2,16,0,1,499,499,1,active,1605211163,1,,,1605211200,1605211200,0,1
222,False,1,46,0,5,0,1,500,500,1,active,1605208813,1,,,1605211200,1605211200,0,1
223,False,1,11,2,72,0,1,501,501,0,active,1605211027,1,,,1605211200,1605211200,3,0
224,False,1,14,2,22,0,1,502,502,0,active,1605210891,1,,,1605211200,1605211200,0,1
225,False,1,30,5,1,0,1,503,503,0,active,1605210736,1,,,1605211200,1605211200,0,2
226,False,1,19,1,35,0,1,504,504,0,active,1605211189,1,,,1605211200,1605211200,2,0
227,False,1,47,7,3,0,1,505,505,2,active,1605211164,1,,,1605211200,1605211200,0,0
228,False,1,11,0,34,0,1,507,507,0,active,1605211009,1,,,1605211200,1605211200,0,0
229,False,1,8,4,17,0,1,508,508,0,active,1605211062,1,,,1605211200,1605211200,0,3
230,False,1,33,0,26,0,1,509,509,2,active,1605211122,1,,,1605211200,1605211200,0,0
231,False,0,26,0,24,0,1,510,510,5,active,1605208169,0,,,1605211200,1605211200,0,0
232,False,1,3,0,26,0,1,513,513,0,active,1605211023,1,,,1605211200,1605211200,5,0
233,True,1,24,0,26,0,1,514,514,2,active,1605209958,1,,,1605211200,1605211200,2,0
234,False,1,13,0,66,0,1,515,515,0,active,1605210891,1,,,1605211200,1605211200,5,0
235,False,1,19,0,9,0,1,516,516,3,active,1605210416,1,,,1605211200,1605211200,1,0
236,False,1,26,12,42,0,1,517,517,1,active,1605210941,1,,,1605211200,1605211200,0,5
237,False,1,41,12,26,0,1,519,519,2,active,1605211028,1,,,1605211200,1605211200,0,0
238,False,1,41,5,9,0,1,522,522,1,active,1605210974,1,,,1605211200,1605211200,0,1
239,False,1,32,2,23,0,1,525,525,1,active,1605210727,1,,,1605211200,1605211200,0,7
240,False,1,31,6,7,0,1,526,526,2,active,1605210965,1,,,1605211200,1605211200,2,0
241,False,1,27,2,8,0,1,528,528,4,active,1605210981,1,,,1605211200,1605211200,1,0
242,False,1,15,4,25,0,1,529,529,1,active,1605211142,1,,,1605211200,1605211200,6,0
243,False,1,11,0,13,0,1,530,530,0,active,1605211106,1,,,1605211200,1605211200,3,0
244,False,1,56,5,2,0,1,531,531,2,active,1605211148,1,,,1605211200,1605211200,0,3
245,False,1,18,0,22,0,1,532,532,3,active,1605209875,1,,,1605211200,1605211200,2,0
246,False,1,42,11,3,0,1,533,533,1,active,1605210981,1,,,1605211200,1605211200,0,3
247,False,1,29,4,1,0,1,534,534,1,active,1605211016,1,,,1605211200,1605211200,0,2
248,False,1,23,0,4,0,1,536,536,1,active,1605211153,1,,,1605211200,1605211200,0,3
249,False,1,29,0,1,0,1,539,539,1,active,1605211183,1,,,1605211200,1605211200,0,0
250,False,1,9,1,45,0,1,540,540,0,active,1605210974,1,,,1605211200,1605211200,4,0
251,False,1,20,2,6,0,1,545,545,1,active,1605210814,1,,,1605211200,1605211200,0,3
252,False,1,9,0,36,0,1,546,546,0,active,1605210399,1,,,1605211200,1605211200,4,0
253,False,1,50,1,7,0,1,2000,2000,0,active,1605210240,1,,,1605211200,1605211200,0,1
254,False,1,9,0,16,0,1,2002,2002,2,active,1605210803,1,,,1605211200,1605211200,6,0
255,False,1,15,3,38,0,1,2003,2003,1,active,1605211048,1,,,1605211200,1605211200,0,0
256,False,1,10,0,1,0,1,2005,2005,1,active,1605195634,1,,,1605211200,1605211200,0,0
257,True,1,42,9,4,1,1,2006,2006,2,active,1605210298,1,,,1605211200,1605211200,0,2
258,True,1,7,1,16,0,1,2008,2008,1,active,1605210677,1,,,1605211200,1605211200,0,7
259,False,1,27,2,4,0,1,2009,2009,4,active,1605211162,1,,,1605211200,1605211200,4,0
260,False,1,44,1,19,0,1,2010,2010,2,active,1605210668,1,,,1605211200,1605211200,2,0
261,False,1,17,1,0,18,1,2012,2012,3,active,1605210911,1,"{'active': True, 'valet_revision': 1287, 'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_count': 51, 'off_dock_capacity': 70, 'dock_blocked_count': 18, 'region': 'BKN'}",[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],1605211200,1605211200,0,3
262,False,1,8,3,30,0,1,2017,2017,1,active,1605210741,1,,,1605211200,1605211200,0,1
263,False,1,13,1,51,1,1,2021,2021,0,active,1605210919,1,,,1605211200,1605211200,0,1
264,False,1,3,0,30,0,1,2022,2022,0,active,1605206885,1,,,1605211200,1605211200,2,0
265,False,1,33,1,20,0,1,3016,3016,1,active,1605211126,1,,,1605211200,1605211200,3,0
266,False,1,9,2,14,0,1,3041,3041,1,active,1605209996,1,,,1605211200,1605211200,1,0
267,False,1,16,3,2,0,1,3042,3042,1,active,1605210859,1,,,1605211200,1605211200,0,2
268,False,1,16,1,1,0,1,3043,3043,2,active,1605209229,1,,,1605211200,1605211200,0,5
269,False,1,6,0,21,0,1,3044,3044,0,active,1605208116,1,,,1605211200,1605211200,0,0
270,False,1,5,0,14,0,1,3046,3046,0,active,1605210479,1,,,1605211200,1605211200,0,3
271,False,1,2,0,19,0,1,3047,3047,0,active,1605209841,1,,,1605211200,1605211200,2,0
272,False,1,2,0,16,0,1,3048,3048,1,active,1605209735,1,,,1605211200,1605211200,0,0
273,False,1,0,0,17,1,1,3049,3049,0,active,1605210221,1,,,1605211200,1605211200,0,0
274,False,1,11,1,10,0,1,3050,3050,0,active,1605207065,1,,,1605211200,1605211200,1,0
275,False,1,0,0,22,0,1,3052,3052,1,active,1605205261,1,,,1605211200,1605211200,0,0
276,False,1,0,0,22,0,1,3053,3053,1,active,1605206613,1,,,1605211200,1605211200,0,0
277,False,1,0,0,19,0,1,3054,3054,0,active,1605209920,1,,,1605211200,1605211200,2,0
278,False,1,2,0,21,0,1,3055,3055,0,active,1605211062,1,,,1605211200,1605211200,1,0
279,False,1,2,0,20,0,1,3056,3056,1,active,1605208737,1,,,1605211200,1605211200,0,0
280,False,1,1,0,17,0,1,3057,3057,0,active,1605209371,1,,,1605211200,1605211200,2,0
281,False,1,1,0,22,0,1,3058,3058,1,active,1605208442,1,,,1605211200,1605211200,0,0
282,False,1,2,0,17,0,1,3059,3059,0,active,1605207803,1,,,1605211200,1605211200,0,0
283,False,1,1,0,18,0,1,3060,3060,0,active,1605209536,1,,,1605211200,1605211200,0,1
284,False,1,3,0,18,0,1,3061,3061,0,active,1605211152,1,,,1605211200,1605211200,0,0
285,False,1,16,6,7,0,1,3062,3062,0,active,1605210000,1,,,1605211200,1605211200,0,1
286,False,1,5,3,14,0,1,3063,3063,1,active,1605205946,1,,,1605211200,1605211200,2,0
